Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,William020319,what's this William ?,William,2.62,3.745,[],[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this] [n:prop|William ?],,,,,,,,,,MotherofWilliam_William020319_1
2,William,William020319,yyy .,William,4.521,5.618,[],[],[],,,,,,,,,,WilliamofWilliam_William020319_2
3,Mother,William020319,you love your milk .,William,17.881,19.545,[],[1|2|SUBJ] [2|0|ROOT] [3|4|MOD] [4|2|OBJ 5|2|PUNCT],[pro:per|you] [v|love] [det:poss|your] [n|milk .],,,,,,,,,,MotherofWilliam_William020319_3
4,Mother,William020319,sometimes .,William,20.345,21.883,[],[1|0|INCROOT 2|1|PUNCT],[adv|sometimes .],,,,,,,,,,MotherofWilliam_William020319_4
5,William,William020319,drink it .,William,22.188,23.266,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|drink] [pro:per|it .],,,,,,,,,,WilliamofWilliam_William020319_5
6,Mother,William020319,"yeah you're gonna drink it , I have_to get your cup .",William,23.266,25.813,[],[1|5|COM] [2|5|SUBJ 3|5|AUX] [4|5|AUX] [5|0|ROOT] [6|5|OBJ 7|5|LP] [8|10|SUBJ] [9|10|AUX] [10|5|COMP] [11|12|MOD] [12|10|OBJ 13|5|PUNCT],[co|yeah] [pro:per|you~aux|be&PRES] [mod:aux|gonna] [v|drink] [pro:per|it cm|cm] [pro:sub|I] [mod:aux|have_to] [v|get] [det:poss|your] [n|cup .],,,,,,,,,,MotherofWilliam_William020319_6
7,Mother,William020319,mommy didn't empty the dishwasher this morning so (t:t:trail off),William,28.22,32.616,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|6|DET] [6|4|OBJ] [7|8|DET] [8|6|XMOD] [9|8|NJCT 10|4|PUNCT],[n|mommy] [mod|do&PAST~neg|not] [v|empty] [det:art|the] [n|+n|dish+n|washer] [pro:dem|this] [n|morning] [adv|so (mt:trail off)],,,,,,,,,,MotherofWilliam_William020319_7
8,William,William020319,{ mommy (?) } make a milk .,William,48.186,51.748,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[n|mommy] [v|make] [det:art|a] [n|milk .],,,,,,,,,,WilliamofWilliam_William020319_8
9,Mother,William020319,"yes , mommy made a milk .",William,0.0,0.0,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|6|DET] [6|4|OBJ 7|4|PUNCT],[co|yes cm|cm] [n|mommy] [v|make&PAST] [det:art|a] [n|milk .],,,,,,,,,,MotherofWilliam_William020319_9
10,Mother,William020319,yes I did .,William,52.356,53.305,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[co|yes] [pro:sub|I] [v|do&PAST .],,,,,,,,,,MotherofWilliam_William020319_10
