Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Father,Violet021126,alright Max over here .,Violet,0.0,12.443,[],[1|2|COM] [2|0|ROOT] [3|4|JCT] [4|2|JCT 5|2|PUNCT],[co|alright] [n:prop|Max] [adv|over] [adv|here .],,,,,,,,,,FatherofViolet_Violet021126_1
2,Brother,Violet021126,xxx .,Violet,0.0,0.0,[],[],[],,,,,,,,,,BrotherofViolet_Violet021126_2
3,Violet,Violet021126,now what ?,Violet,12.443,15.23,[],[1|2|JCT] [2|0|INCROOT 3|2|PUNCT],[adv|now] [pro:int|what ?],,,,,,,,,,VioletofViolet_Violet021126_3
4,Father,Violet021126,okay so do we need gloves ?,Violet,15.23,16.641,[],[1|3|COM] [2|3|JCT] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT] [6|5|OBJ 7|5|PUNCT],[co|okay] [adv|so] [mod|do] [pro:sub|we] [v|need] [n|glove-PL ?],,,,,,,,,,FatherofViolet_Violet021126_4
5,Brother,Violet021126,xxx .,Violet,19.045,22.646,[],[],[],,,,,,,,,,BrotherofViolet_Violet021126_5
6,Violet,Violet021126,xxx .,Violet,22.646,27.336,muffled .,[],[],,,,,,,,,,VioletofViolet_Violet021126_6
7,Violet,Violet021126,yyy yyy yyy .,Violet,27.336,29.92,[],[],[],,,,,,,,,,VioletofViolet_Violet021126_7
8,Brother,Violet021126,no that's a walrus .,Violet,29.92,31.113,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|5|DET] [5|3|PRED 6|3|PUNCT],[co|no] [pro:dem|that~cop|be&3S] [det:art|a] [n|walrus .],,,,,,,,,,BrotherofViolet_Violet021126_8
9,Mother,Violet021126,I didn't .,Violet,31.113,33.073,[],[1|0|INCROOT] [2|4|AUX 3|2|NEG 4|1|PUNCT],[pro:sub|I] [mod|do&PAST~neg|not .],,,,,,,,,,MotherofViolet_Violet021126_9
10,Brother,Violet021126,xxx .,Violet,45.371,51.36,[],[],[],,,,,,,,,,BrotherofViolet_Violet021126_10
11,Mother,Violet021126,<o>kay .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet021126_11
12,Brother,Violet021126,look at the picture xxx .,Violet,51.36,56.401,[],[1|0|ROOT] [2|1|JCT] [3|4|DET] [4|2|POBJ] [5|1|PUNCT],[v|look] [prep|at] [det:art|the] [n|picture] [.],,,,,,,,,,BrotherofViolet_Violet021126_12
13,Violet,Violet021126,yyy yyy yyy xxx .,Violet,56.401,60.7,[],[],[],,,,,,,,,,VioletofViolet_Violet021126_13
14,Father,Violet021126,come on Max let's go .,Violet,0.0,0.0,[],[1|0|ROOT] [2|4|JCT] [3|4|SUBJ] [4|1|COMP 5|4|OBJ] [6|4|XCOMP 7|1|PUNCT],[v|come] [prep|on] [n:prop|Max] [v|let~pro:obj|us] [v|go .],,,,,,,,,,FatherofViolet_Violet021126_14
15,Violet,Violet021126,xxx .,Violet,60.7,61.81,muffled .,[],[],,,,,,,,,,VioletofViolet_Violet021126_15
16,Violet,Violet021126,can you ?,Violet,61.81,63.568,[],[1|0|INCROOT] [2|1|OBJ 3|1|PUNCT],[mod|can] [pro:per|you ?],,,,,,,,,,VioletofViolet_Violet021126_16
17,Father,Violet021126,in here xxx .,Violet,63.568,64.946,[],[1|0|INCROOT] [2|1|POBJ] [3|1|PUNCT],[prep|in] [adv|here] [.],,,,,,,,,,FatherofViolet_Violet021126_17
18,Violet,Violet021126,xxx .,Violet,66.025,70.08500000000001,too many people talking,[],[],,,,,,,,,,VioletofViolet_Violet021126_18
19,Brother,Violet021126,xxx .,Violet,0.0,0.0,difficult to hear since everyone is talking,[],[],,,,,,,,,,BrotherofViolet_Violet021126_19
20,Violet,Violet021126,xxx .,Violet,70.083,71.63,too much background noise .,[],[],,,,,,,,,,VioletofViolet_Violet021126_20
21,Violet,Violet021126,xxx .,Violet,71.63,81.051,too much background noise .,[],[],,,,,,,,,,VioletofViolet_Violet021126_21
22,Father,Violet021126,"okay , I'm gonna go .",Violet,81.051,84.981,[],[1|6|COM 2|1|LP] [3|6|SUBJ 4|6|AUX] [5|6|AUX] [6|0|ROOT 7|6|PUNCT],[co|okay cm|cm] [pro:sub|I~aux|be&1S] [mod:aux|gonna] [v|go .],,,,,,,,,,FatherofViolet_Violet021126_22
23,Mother,Violet021126,"that thing I don't know , that's for the phone I think .",Violet,84.983,89.59100000000001,[],[1|2|DET] [2|6|LINK] [3|6|SUBJ] [4|6|AUX 5|4|NEG] [6|0|ROOT 7|6|LP] [8|14|LINK 9|14|AUX] [10|9|JCT] [11|12|DET] [12|10|POBJ] [13|14|SUBJ] [14|6|CJCT 15|6|PUNCT],[pro:dem|that] [n|thing] [pro:sub|I] [mod|do~neg|not] [v|know cm|cm] [pro:rel|that~aux|be&3S] [prep|for] [det:art|the] [n|phone] [pro:sub|I] [v|think .],,,,,,,,,,MotherofViolet_Violet021126_23
24,Mother,Violet021126,somebody's phone .,Violet,89.59100000000001,91.101,[],[1|3|SUBJ 2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:indef|somebody~aux|be&3S] [n|phone .],,,,,,,,,,MotherofViolet_Violet021126_24
25,Violet,Violet021126,can you read this ?,Violet,91.1,93.878,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[mod|can] [pro:per|you] [v|read&ZERO] [pro:dem|this ?],,,,,,,,,,VioletofViolet_Violet021126_25
26,Mother,Violet021126,yep (replacement:replacement:yes) .,Violet,93.878,95.571,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofViolet_Violet021126_26
27,Violet,Violet021126,mom yyy goes here .,Violet,95.571,98.758,[],[1|2|SUBJ] [] [2|0|ROOT] [3|2|JCT 4|2|PUNCT],[n|mom] [] [v|go-3S] [adv|here .],,,,,,,,,,VioletofViolet_Violet021126_27
28,Mother,Violet021126,yeah .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofViolet_Violet021126_28
29,Mother,Violet021126,okay .,Violet,98.756,99.34,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet021126_29
30,Violet,Violet021126,xxx .,Violet,99.34,102.288,muffled .,[],[],,,,,,,,,,VioletofViolet_Violet021126_30
31,Mother,Violet021126,"oh boy , you need a tissue .",Violet,0.0,0.0,[],[1|2|COM] [2|5|LINK 3|2|LP] [4|5|SUBJ] [5|0|ROOT] [6|7|DET] [7|5|OBJ 8|5|PUNCT],[co|oh] [n|boy cm|cm] [pro:per|you] [v|need] [det:art|a] [n|tissue .],,,,,,,,,,MotherofViolet_Violet021126_31
32,Mother,Violet021126,"let me just grab a tissue , okay ?",Violet,102.288,104.805,[],[1|0|ROOT] [2|1|OBJ] [3|4|JCT] [4|1|XCOMP] [5|6|DET] [6|4|OBJ 7|6|LP] [8|4|COM 9|1|PUNCT],[v|let&ZERO] [pro:obj|me] [adv|just] [v|grab] [det:art|a] [n|tissue cm|cm] [co|okay ?],,,,,,,,,,MotherofViolet_Violet021126_32
33,Mother,Violet021126,you need a tissue miss .,Violet,104.805,108.65,[],[1|2|SUBJ] [2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|OBJ 6|2|PUNCT],[pro:per|you] [v|need] [det:art|a] [n|tissue] [n|miss .],,,,,,,,,,MotherofViolet_Violet021126_33
34,Mother,Violet021126,a tissue miss you .,Violet,108.65,111.79,[],[1|3|DET] [2|3|MOD] [3|0|INCROOT] [4|3|OBJ 5|3|PUNCT],[det:art|a] [n|tissue] [n|miss] [pro:per|you .],,,,,,,,,,MotherofViolet_Violet021126_34
35,Mother,Violet021126,<o>kay .,Violet,111.79,119.258,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet021126_35
36,Violet,Violet021126,now can you read that book ?,Violet,119.258,124.266,[],[1|4|JCT] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|6|DET] [6|4|OBJ 7|4|PUNCT],[adv|now] [mod|can] [pro:per|you] [v|read&ZERO] [pro:dem|that] [n|book ?],,,,,,,,,,VioletofViolet_Violet021126_36
37,Violet,Violet021126,xxx .,Violet,124.265,130.16,muffled .,[],[],,,,,,,,,,VioletofViolet_Violet021126_37
38,Mother,Violet021126,everybody's (replacement:replacement:everybody has) got runny noses now .,Violet,130.16,132.741,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|MOD] [5|3|OBJ] [6|5|NJCT 7|3|PUNCT],[pro:indef|everybody aux|have&3S] [v|get&PAST] [adj|run&dv-Y] [n|nose-PL] [adv|now .],,,,,,,,,,MotherofViolet_Violet021126_38
39,Violet,Violet021126,now can you xxx .,Violet,132.741,135.506,[],[1|3|JCT] [2|3|AUX] [3|0|INCROOT] [4|3|PUNCT],[adv|now] [mod|can] [pro:per|you] [.],,,,,,,,,,VioletofViolet_Violet021126_39
40,Mother,Violet021126,yep (replacement:replacement:yes) .,Violet,135.505,136.03,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofViolet_Violet021126_40
41,Violet,Violet021126,can we yyy ?,Violet,136.03,136.951,[],[1|2|AUX] [2|0|INCROOT] [3|2|PUNCT],[mod|can] [pro:sub|we] [?],,,,,,,,,,VioletofViolet_Violet021126_41
42,Mother,Violet021126,yep (replacement:replacement:yes) .,Violet,136.95,138.566,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofViolet_Violet021126_42
43,Violet,Violet021126,xxx read it ?,Violet,138.566,141.068,[],[] [1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[] [v|read&ZERO] [pro:per|it ?],,,,,,,,,,VioletofViolet_Violet021126_43
44,Mother,Violet021126,yep (replacement:replacement:yes) .,Violet,141.066,141.666,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofViolet_Violet021126_44
45,Mother,Violet021126,out and about with duffy .,Violet,141.666,145.873,[],[1|0|INCROOT] [2|1|CONJ] [3|2|COORD] [4|3|JCT] [5|4|POBJ 6|1|PUNCT],[adv|out] [coord|and] [adv|about] [prep|with] [adj|duff&dn-Y .],,,,,,,,,,MotherofViolet_Violet021126_45
46,Mother,Violet021126,Mommy and Tess get dressed for a walk .,Violet,145.871,149.82999999999998,[],[1|0|INCROOT] [2|5|LINK] [3|5|SUBJ] [4|5|AUX] [5|1|CJCT] [6|5|JCT] [7|8|DET] [8|6|POBJ 9|1|PUNCT],[n:prop|Mommy] [coord|and] [n:prop|Tess] [aux|get] [part|dress-PASTP] [prep|for] [det:art|a] [n|walk .],,,,,,,,,,MotherofViolet_Violet021126_46
47,Father,Violet021126,everytime you please (t:t:trail off),Violet,0.0,0.0,[],[1|0|INCROOT] [2|1|OBJ] [3|2|COM 4|1|PUNCT],[adv:tem|everytime] [pro:per|you] [co|please (mt:trail off)],,,,,,,,,,FatherofViolet_Violet021126_47
