Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Violet,Violet011128,yyy Elmo { chair (?) } .,Violet,71.613,74.481,[],[] [1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[] [n:prop|Elmo] [n|chair .],,,,,,,,,,VioletofViolet_Violet011128_1
2,Violet,Violet011128,yyy .,Violet,74.481,76.945,[],[],[],,,,,,,,,,VioletofViolet_Violet011128_2
3,Mother,Violet011128,huh .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|huh .],,,,,,,,,,MotherofViolet_Violet011128_3
4,Violet,Violet011128,this is an Elmo chair .,Violet,76.945,80.1,[],[1|2|SUBJ] [2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|PRED 6|2|PUNCT],[pro:dem|this] [cop|be&3S] [det:art|a] [n:prop|Elmo] [n|chair .],,,,,,,,,,VioletofViolet_Violet011128_4
5,Mother,Violet011128,okay .,Violet,80.1,80.85,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet011128_5
6,Mother,Violet011128,let's just put this heah (replacement:replacement:here) .,Violet,80.85,82.17,[],[1|0|ROOT 2|1|OBJ] [3|4|JCT] [4|1|XJCT] [5|4|OBJ] [6|4|JCT 7|1|PUNCT],[v|let~pro:obj|us] [adv|just] [part|put&PASTP] [pro:dem|this] [adv|here .],,,,,,,,,,MotherofViolet_Violet011128_6
7,Mother,Violet011128,"how <a>bout i get some books , okay ?",Violet,82.17,83.946,[],[1|4|LINK] [2|4|JCT] [3|4|SUBJ] [4|0|ROOT] [5|6|QUANT] [6|4|OBJ 7|6|LP] [8|6|ENUM 9|4|PUNCT],[adv:int|how] [adv|about] [0pro|i] [v|get] [qn|some] [n|book-PL cm|cm] [adj|okay ?],,,,,,,,,,MotherofViolet_Violet011128_7
8,Mother,Violet011128,you wanna read books ?,Violet,83.946,85.39,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|read&ZERO] [n|book-PL ?],,,,,,,,,,MotherofViolet_Violet011128_8
9,Violet,Violet011128,"yeah , I want that .",Violet,85.39,87.705,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[co|yeah cm|cm] [pro:sub|I] [v|want] [pro:dem|that .],,,,,,,,,,VioletofViolet_Violet011128_9
10,Mother,Violet011128,okay .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet011128_10
