Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Violet,Violet031124,yyy yyy .,Violet,3.548,4.28,[],[],[],,,,,,,,,,VioletofViolet_Violet031124_1
2,Mother,Violet031124,okay .,Violet,4.28,5.38,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet031124_2
3,Mother,Violet031124,you gonna show me a trick with Tigri ?,Violet,5.38,8.02,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|6|DET] [6|3|OBJ] [7|6|NJCT] [8|7|POBJ 9|3|PUNCT],[pro:per|you] [mod:aux|gonna] [v|show] [pro:obj|me] [det:art|a] [n|trick] [prep|with] [n:prop|Tigri ?],,,,,,,,,,MotherofViolet_Violet031124_3
4,Violet,Violet031124,yyy trick yyy .,Violet,8.021,10.07,[],[] [1|0|INCROOT] [2|1|PUNCT],[] [n|trick] [.],,,,,,,,,,VioletofViolet_Violet031124_4
5,Mother,Violet031124,<o>kay .,Violet,10.07,10.84,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet031124_5
6,Violet,Violet031124,xxx need this light in here .,Violet,10.841,14.458,[],[] [1|0|ROOT] [2|3|DET] [3|1|OBJ] [4|1|JCT] [5|4|POBJ 6|1|PUNCT],[] [v|need] [pro:dem|this] [n|light] [prep|in] [adv|here .],,,,,,,,,,VioletofViolet_Violet031124_6
7,Violet,Violet031124,xxx .,Violet,14.458,17.961,mumbling .,[],[],,,,,,,,,,VioletofViolet_Violet031124_7
8,Mother,Violet031124,<o>kay we got the light .,Violet,17.961,19.536,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[co|okay] [pro:sub|we] [v|get&PAST] [det:art|the] [n|light .],,,,,,,,,,MotherofViolet_Violet031124_8
9,Violet,Violet031124,Tigri ?,Violet,19.538,21.701,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Tigri ?],,,,,,,,,,VioletofViolet_Violet031124_9
10,Mother,Violet031124,Tigri .,Violet,21.701,22.33,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Tigri .],,,,,,,,,,MotherofViolet_Violet031124_10
11,Violet,Violet031124,first I have_to get ready in my book of yyy .,Violet,22.331,25.368,[],[1|4|JCT] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|PRED] [6|4|JCT] [7|8|MOD] [8|6|POBJ] [9|8|NJCT] [10|4|PUNCT],[adv|first] [pro:sub|I] [mod:aux|have_to] [v|get] [v|ready] [prep|in] [det:poss|my] [n|book] [prep|of] [.],,,,,,,,,,VioletofViolet_Violet031124_11
12,Mother,Violet031124,<o>kay .,Violet,25.368,26.105,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet031124_12
13,Mother,Violet031124,does that tell you what to do ?,Violet,26.105,29.851,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|3|OBJ] [6|7|INF] [7|5|XCOMP 8|3|PUNCT],[mod|do&3S] [det:dem|that] [v|tell] [pro:per|you] [pro:int|what] [inf|to] [v|do ?],,,,,,,,,,MotherofViolet_Violet031124_13
14,Violet,Violet031124,xxx .,Violet,29.851,31.211,muttering .,[],[],,,,,,,,,,VioletofViolet_Violet031124_14
15,Violet,Violet031124,there's airborne tigers .,Violet,31.211,34.415,[],[1|4|SUBJ 2|4|AUX] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT],[pro:exist|there~aux|be&3S] [adj|airborne] [n|tiger-PL .],,,,,,,,,,VioletofViolet_Violet031124_15
16,Mother,Violet031124,airborne tigers .,Violet,34.415,35.625,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|airborne] [n|tiger-PL .],,,,,,,,,,MotherofViolet_Violet031124_16
17,Mother,Violet031124,okay .,Violet,35.625,37.455,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet031124_17
18,Violet,Violet031124,he's going up .,Violet,37.455,39.011,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[pro:sub|he~aux|be&3S] [part|go-PRESP] [adv|up .],,,,,,,,,,VioletofViolet_Violet031124_18
19,Mother,Violet031124,okay .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet031124_19
20,Violet,Violet031124,yyy up .,Violet,39.011,40.128,[],[] [1|0|INCROOT 2|1|PUNCT],[] [adv|up .],,,,,,,,,,VioletofViolet_Violet031124_20
21,Mother,Violet031124,okay .,Violet,40.128,41.016,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet031124_21
