Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Violet,Violet030621,xxx .,Violet,0.0,3.881,[],[],[],,,,,,,,,,VioletofViolet_Violet030621_1
2,Mother,Violet030621,I think it's all set .,Violet,3.881,7.701,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|COMP] [5|6|JCT] [6|4|PRED 7|2|PUNCT],[pro:sub|I] [v|think] [pro:per|it~cop|be&3S] [adv|all] [n|set .],,,,,,,,,,MotherofViolet_Violet030621_2
3,Father,Violet030621,come on xxx we'll go brush our teeth .,Violet,7.701,9.925,[],[1|0|ROOT] [2|1|JCT] [] [3|5|SUBJ 4|5|AUX] [5|1|COMP] [6|5|OBJ] [7|8|MOD] [8|6|OBJ 9|1|PUNCT],[v|come] [adv|on] [] [pro:sub|we~mod|will] [v|go] [v|brush] [det:poss|our] [n|tooth&PL .],,,,,,,,,,FatherofViolet_Violet030621_3
4,Father,Violet030621,you and me .,Violet,9.925,11.796,[],[1|0|INCROOT] [2|1|CONJ] [3|2|COORD 4|1|PUNCT],[pro:per|you] [coord|and] [pro:obj|me .],,,,,,,,,,FatherofViolet_Violet030621_4
5,Father,Violet030621,xxx .,Violet,11.796,13.221,[],[],[],,,,,,,,,,FatherofViolet_Violet030621_5
6,Mother,Violet030621,xxx .,Violet,13.221,16.575,[],[],[],,,,,,,,,,MotherofViolet_Violet030621_6
7,Mother,Violet030621,alright I gotta plug in this thing .,Violet,16.575,20.538,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|7|DET] [7|5|POBJ 8|4|PUNCT],[adj|alright] [pro:sub|I] [mod:aux|gotta] [v|plug] [prep|in] [pro:dem|this] [n|thing .],,,,,,,,,,MotherofViolet_Violet030621_7
8,Mother,Violet030621,I don't know what's going on with it .,Violet,20.538,22.708,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|7|SUBJ 6|7|AUX] [7|4|COMP] [8|7|JCT] [9|7|JCT] [10|9|POBJ 11|4|PUNCT],[pro:sub|I] [mod|do~neg|not] [v|know] [pro:int|what~aux|be&3S] [part|go-PRESP] [adv|on] [prep|with] [pro:per|it .],,,,,,,,,,MotherofViolet_Violet030621_8
9,Mother,Violet030621,let's see where should I keep this ?,Violet,22.708,30.405,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|7|LINK] [5|7|AUX] [6|7|SUBJ] [7|3|COMP] [8|7|OBJ 9|1|PUNCT],[v|let~pro:obj|us] [v|see] [pro:rel|where] [mod|should] [pro:sub|I] [v|keep] [pro:dem|this ?],,,,,,,,,,MotherofViolet_Violet030621_9
10,Mother,Violet030621,come on .,Violet,30.405,37.925,[],[1|0|ROOT] [2|1|JCT 3|1|PUNCT],[v|come] [adv|on .],,,,,,,,,,MotherofViolet_Violet030621_10
