Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Naima010111,audio test here (t:t:trail off),Naima,0.0,2.236,[],[1|2|MOD] [2|0|INCROOT] [3|2|JCT 4|2|PUNCT],[adj|audio] [n|test] [adv|here (mt:trail off)],,,,,,,,,,MotherofNaima_Naima010111_1
2,Mother,Naima010111,make sure I'm hooked in right (t:t:trail off),Naima,2.236,6.465,[],[1|0|ROOT] [2|1|JCT] [3|5|SUBJ 4|5|AUX] [5|1|COMP] [6|5|JCT] [7|6|POBJ 8|1|PUNCT],[v|make] [adv|sure] [pro:sub|I~aux|be&1S] [part|hook-PASTP] [prep|in] [n|right (mt:trail off)],,,,,,,,,,MotherofNaima_Naima010111_2
3,Mother,Naima010111,plugged in rewind this and (t:t:trail off),Naima,6.465,11.178,[],[1|0|ROOT] [2|1|JCT] [3|2|POBJ] [4|3|CONJ] [5|4|COORD 6|1|PUNCT],[v|plug-PAST] [prep|in] [re#v|wind] [pro:dem|this] [coord|and (mt:trail off)],,,,,,,,,,MotherofNaima_Naima010111_3
4,Mother,Naima010111,hey it's the baby .,Naima,11.178,12.898,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|5|DET] [5|3|PRED 6|3|PUNCT],[co|hey] [pro:per|it~cop|be&3S] [det:art|the] [n|baby .],,,,,,,,,,MotherofNaima_Naima010111_4
5,Mother,Naima010111,it's the baby .,Naima,12.898,14.926,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[pro:per|it~cop|be&3S] [det:art|the] [n|baby .],,,,,,,,,,MotherofNaima_Naima010111_5
6,Mother,Naima010111,what d'you (replacement:replacement:do you) have there do you have the block with the water in it ?,Naima,14.926,19.33,[],[1|4|LINK] [2|4|AUX 3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|4|XCOMP] [7|8|SUBJ] [8|6|COMP] [9|10|DET] [10|8|OBJ] [11|10|NJCT] [12|13|DET] [13|11|POBJ] [14|13|NJCT] [15|14|POBJ 16|4|PUNCT],[pro:int|what] [mod|do pro:per|you] [v|have] [adv|there] [v|do] [pro:per|you] [v|have] [det:art|the] [n|block] [prep|with] [det:art|the] [n|water] [prep|in] [pro:per|it ?],,,,,,,,,,MotherofNaima_Naima010111_6
7,Mother,Naima010111,thank you .,Naima,19.33,21.623,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you .],,,,,,,,,,MotherofNaima_Naima010111_7
8,Mother,Naima010111,I'm gonna roll this .,Naima,21.623,23.38,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[pro:sub|I~aux|be&1S] [mod:aux|gonna] [v|roll] [pro:dem|this .],,,,,,,,,,MotherofNaima_Naima010111_8
9,Mother,Naima010111,oh it does ro:ll .,Naima,23.38,25.413,[],[1|4|COM] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT 5|4|PUNCT],[co|oh] [pro:per|it] [mod|do&3S] [v|roll .],,,,,,,,,,MotherofNaima_Naima010111_9
10,Mother,Naima010111,it ro:lls .,Naima,25.413,27.555,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:per|it] [v|roll-3S .],,,,,,,,,,MotherofNaima_Naima010111_10
