Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Alex020200,which chair ?,Alex,0.0,2.793,[],[1|2|LINK] [2|0|INCROOT 3|2|PUNCT],[pro:rel|which] [n|chair ?],,,,,,,,,,MotherofAlex_Alex020200_1
2,Alex,Alex020200,chair .,Alex,2.793,3.641,[],[1|0|INCROOT 2|1|PUNCT],[n|chair .],,,,,,,,,,AlexofAlex_Alex020200_2
3,Mother,Alex020200,you can pick .,Alex,3.641,4.37,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT 4|3|PUNCT],[pro:per|you] [mod|can] [v|pick .],,,,,,,,,,MotherofAlex_Alex020200_3
4,Mother,Alex020200,do you want to sit in this chair ?,Alex,4.37,9.185,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|5|JCT] [7|8|DET] [8|6|POBJ 9|3|PUNCT],[mod|do] [pro:per|you] [v|want] [inf|to] [v|sit] [prep|in] [pro:dem|this] [n|chair ?],,,,,,,,,,MotherofAlex_Alex020200_4
5,Alex,Alex020200,the chair .,Alex,9.185,10.163,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|chair .],,,,,,,,,,AlexofAlex_Alex020200_5
6,Mother,Alex020200,okay .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofAlex_Alex020200_6
7,Mother,Alex020200,you should be able to reach .,Alex,10.163,12.296,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|PRED] [5|6|INF] [6|4|XCOMP 7|3|PUNCT],[pro:per|you] [mod|should] [cop|be] [adj|able] [inf|to] [v|reach .],,,,,,,,,,MotherofAlex_Alex020200_7
8,Mother,Alex020200,but if not we'll figure something out .,Alex,12.296,14.165,[],[1|6|LINK] [2|6|LINK] [3|2|NEG] [4|6|SUBJ 5|6|AUX] [6|0|ROOT] [7|6|OBJ] [8|6|JCT 9|6|PUNCT],[conj|but] [conj|if] [neg|not] [pro:sub|we~mod|will] [v|figure] [pro:indef|something] [adv|out .],,,,,,,,,,MotherofAlex_Alex020200_8
9,Alex,Alex020200,a prize .,Alex,14.165,14.996,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|prize .],,,,,,,,,,AlexofAlex_Alex020200_9
10,Mother,Alex020200,a prize .,Alex,14.996,16.041,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|prize .],,,,,,,,,,MotherofAlex_Alex020200_10
11,Mother,Alex020200,a prize for my Alex .,Alex,16.041,17.578,[],[1|2|DET] [2|0|INCROOT] [3|2|NJCT] [4|5|MOD] [5|3|POBJ 6|2|PUNCT],[det:art|a] [n|prize] [prep|for] [det:poss|my] [n:prop|Alex .],,,,,,,,,,MotherofAlex_Alex020200_11
12,Mother,Alex020200,oh boy .,Alex,17.578,19.458,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|oh] [n|boy .],,,,,,,,,,MotherofAlex_Alex020200_12
13,Alex,Alex020200,a prize .,Alex,19.458,20.458,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|prize .],,,,,,,,,,AlexofAlex_Alex020200_13
14,Mother,Alex020200,let's check this out .,Alex,20.458,21.971,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|3|OBJ] [5|3|JCT 6|1|PUNCT],[v|let~pro:obj|us] [v|check] [pro:dem|this] [adv|out .],,,,,,,,,,MotherofAlex_Alex020200_14
15,Alex,Alex020200,a prize .,Alex,21.971,22.931,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|prize .],,,,,,,,,,AlexofAlex_Alex020200_15
16,Mother,Alex020200,"&-um , hum .",Alex,22.931,23.895,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[cm|cm] [n|hum .],,,,,,,,,,MotherofAlex_Alex020200_16
17,Mother,Alex020200,you got this for your birthday .,Alex,23.895,26.055,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|2|JCT] [5|6|MOD] [6|4|POBJ 7|2|PUNCT],[pro:per|you] [v|get&PAST] [pro:dem|this] [prep|for] [det:poss|your] [n|+n|birth+n|day .],,,,,,,,,,MotherofAlex_Alex020200_17
18,Mother,Alex020200,but I saved it for you .,Alex,26.055,28.523,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|5|POBJ 7|3|PUNCT],[conj|but] [pro:sub|I] [v|save-PAST] [pro:per|it] [prep|for] [pro:per|you .],,,,,,,,,,MotherofAlex_Alex020200_18
19,Mother,Alex020200,"so you'd have a , a prize .",Alex,28.523,30.963,[],[1|4|JCT] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|8|DET 6|5|LP] [7|8|DET] [8|4|OBJ 9|4|PUNCT],[adv|so] [pro:per|you~mod|genmod] [v|have] [det:art|a cm|cm] [det:art|a] [n|prize .],,,,,,,,,,MotherofAlex_Alex020200_19
20,Mother,Alex020200,cause (replacement:replacement:because) you got so many presents .,Alex,30.963,33.101,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|6|JCT] [5|6|QUANT] [6|3|OBJ 7|3|PUNCT],[conj|because] [pro:per|you] [v|get&PAST] [adv|so] [qn|many] [n|present-PL .],,,,,,,,,,MotherofAlex_Alex020200_20
21,Mother,Alex020200,"alright , (.) pull .",Alex,33.101,38.578,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|alright cm|cm] [v|pull .],,,,,,,,,,MotherofAlex_Alex020200_21
22,Alex,Alex020200,pull .,Alex,38.578,39.778,[],[1|0|ROOT 2|1|PUNCT],[v|pull .],,,,,,,,,,AlexofAlex_Alex020200_22
23,Mother,Alex020200,pull .,Alex,0.0,0.0,[],[1|0|ROOT 2|1|PUNCT],[v|pull .],,,,,,,,,,MotherofAlex_Alex020200_23
24,Mother,Alex020200,oh boy .,Alex,39.778,41.778,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|oh] [n|boy .],,,,,,,,,,MotherofAlex_Alex020200_24
25,Mother,Alex020200,what's in there .,Alex,41.778,42.863,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[pro:int|what~cop|be&3S] [prep|in] [adv|there .],,,,,,,,,,MotherofAlex_Alex020200_25
26,Mother,Alex020200,what is it ?,Alex,42.863,44.378,[],[1|3|LINK] [2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:int|what] [aux|be&3S] [pro:per|it ?],,,,,,,,,,MotherofAlex_Alex020200_26
27,Mother,Alex020200,oh boy .,Alex,44.378,47.193,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|oh] [n|boy .],,,,,,,,,,MotherofAlex_Alex020200_27
28,Mother,Alex020200,"be gentle , let Mommy have the directions .",Alex,47.193,49.723,[],[1|0|ROOT] [2|1|PRED 3|1|LP] [4|1|ENUM] [5|6|SUBJ] [6|4|XCOMP] [7|8|DET] [8|6|OBJ 9|1|PUNCT],[cop|be] [adj|gentle cm|cm] [v|let&ZERO] [n:prop|Mommy] [v|have] [det:art|the] [n|direction-PL .],,,,,,,,,,MotherofAlex_Alex020200_28
29,Mother,Alex020200,wow !,Alex,49.723,61.233,[],[1|0|INCROOT 2|1|PUNCT],[co|wow !],,,,,,,,,,MotherofAlex_Alex020200_29
30,Mother,Alex020200,this is great .,Alex,61.233,62.568,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|this] [cop|be&3S] [adj|great .],,,,,,,,,,MotherofAlex_Alex020200_30
31,Alex,Alex020200,the prize .,Alex,62.568,69.731,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|prize .],,,,,,,,,,AlexofAlex_Alex020200_31
32,Alex,Alex020200,oh Mommy { car (?) } .,Alex,69.731,70.65,[],[1|3|COM] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[co|oh] [n:prop|Mommy] [n|car .],,,,,,,,,,AlexofAlex_Alex020200_32
33,Mother,Alex020200,would you like the car ?,Alex,70.65,71.64,[],[1|0|INCROOT] [2|1|CONJ] [3|2|COORD] [4|5|DET] [5|3|OBJ 6|1|PUNCT],[mod|will&COND] [pro:per|you] [conj|like] [det:art|the] [n|car ?],,,,,,,,,,MotherofAlex_Alex020200_33
34,Mother,Alex020200,it came with a car .,Alex,71.64,73.648,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|5|DET] [5|3|POBJ 6|2|PUNCT],[pro:per|it] [v|come&PAST] [prep|with] [det:art|a] [n|car .],,,,,,,,,,MotherofAlex_Alex020200_34
35,Mother,Alex020200,car wash car .,Alex,73.648,75.49,[],[1|3|MOD] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[n|car] [n|wash] [n|car .],,,,,,,,,,MotherofAlex_Alex020200_35
36,Mother,Alex020200,"here pull it out , pull .",Alex,75.49,80.65299999999999,[],[1|2|JCT] [2|0|ROOT] [3|2|OBJ] [4|2|JCT 5|6|SUBJ] [6|2|COMP 7|2|PUNCT],[adv|here] [v|pull] [pro:per|it] [adv|out cm|cm] [v|pull .],,,,,,,,,,MotherofAlex_Alex020200_36
37,Mother,Alex020200,what do you say ?,Alex,80.65299999999999,83.58500000000001,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[pro:int|what] [mod|do] [pro:per|you] [v|say ?],,,,,,,,,,MotherofAlex_Alex020200_37
38,Alex,Alex020200,please .,Alex,83.58500000000001,84.53,[],[1|0|INCROOT 2|1|PUNCT],[co|please .],,,,,,,,,,AlexofAlex_Alex020200_38
39,Mother,Alex020200,and can you say thank you .,Alex,84.53,87.03,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|5|SUBJ] [5|0|ROOT] [6|5|OBJ 7|5|PUNCT],[coord|and] [mod|can] [pro:per|you] [v|say] [v|thank] [pro:per|you .],,,,,,,,,,MotherofAlex_Alex020200_39
40,Alex,Alex020200,xxx yyy yyy .,Alex,87.03,93.031,too much rustling in the background to hear the first utterance .[],[],[],,,,,,,,,,AlexofAlex_Alex020200_40
41,Mother,Alex020200,you want me to help you put it together .,Alex,93.031,94.765,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|5|INF] [5|2|XCOMP] [6|5|OBJ] [7|5|COMP] [8|7|OBJ] [9|7|JCT 10|2|PUNCT],[pro:per|you] [v|want] [pro:obj|me] [inf|to] [v|help] [pro:per|you] [v|put&ZERO] [pro:per|it] [adv|together .],,,,,,,,,,MotherofAlex_Alex020200_41
42,Mother,Alex020200,let's put it together .,Alex,94.765,98.235,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|3|OBJ] [5|3|JCT 6|1|PUNCT],[v|let~pro:obj|us] [v|put&ZERO] [pro:per|it] [adv|together .],,,,,,,,,,MotherofAlex_Alex020200_42
43,Mother,Alex020200,okay .,Alex,98.235,105.761,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofAlex_Alex020200_43
44,Mother,Alex020200,let's see .,Alex,105.761,108.235,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP 4|1|PUNCT],[v|let~pro:obj|us] [v|see .],,,,,,,,,,MotherofAlex_Alex020200_44
45,Mother,Alex020200,step one .,Alex,108.235,111.556,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|step] [pro:indef|one .],,,,,,,,,,MotherofAlex_Alex020200_45
46,Mother,Alex020200,step one .,Alex,111.556,118.578,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|step] [pro:indef|one .],,,,,,,,,,MotherofAlex_Alex020200_46
47,Mother,Alex020200,"wait a minute , let Mommy &-um (t:t:trail off)",Alex,118.578,125.573,[],[1|5|LINK] [2|3|DET] [3|5|SUBJ 4|3|LP] [5|0|ROOT] [6|5|OBJ] [7|5|PUNCT],[v|wait] [det:art|a] [n|minute cm|cm] [v|let&ZERO] [n:prop|Mommy] [(mt:trail off)],,,,,,,,,,MotherofAlex_Alex020200_47
48,Mother,Alex020200,put this together for you okay ?,Alex,125.573,127.723,[],[1|0|ROOT] [2|1|OBJ] [3|1|JCT] [4|1|JCT] [5|6|SUBJ] [6|4|POBJ 7|1|PUNCT],[v|put&ZERO] [pro:dem|this] [adv|together] [prep|for] [pro:per|you] [co|okay ?],,,,,,,,,,MotherofAlex_Alex020200_48
49,Mother,Alex020200,step two .,Alex,127.723,128.774,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|step] [det:num|two .],,,,,,,,,,MotherofAlex_Alex020200_49
50,Mother,Alex020200,this goes over here .,Alex,128.774,130.183,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|2|JCT 5|2|PUNCT],[pro:dem|this] [v|go-3S] [adv|over] [adv|here .],,,,,,,,,,MotherofAlex_Alex020200_50
51,Mother,Alex020200,you have_to push it in over here .,Alex,130.183,132.831,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|5|POBJ] [7|3|JCT 8|3|PUNCT],[pro:per|you] [mod:aux|have_to] [v|push] [pro:per|it] [prep|in] [adv|over] [adv|here .],,,,,,,,,,MotherofAlex_Alex020200_51
52,Alex,Alex020200,yyy yyy Mommy .,Alex,132.831,138.92000000000002,[],[] [] [1|0|INCROOT 2|1|PUNCT],[] [] [n:prop|Mommy .],,,,,,,,,,AlexofAlex_Alex020200_52
53,Mother,Alex020200,what honey ?,Alex,138.92000000000002,139.583,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[pro:int|what] [n|honey ?],,,,,,,,,,MotherofAlex_Alex020200_53
54,Alex,Alex020200,yyy Mommy .,Alex,139.583,140.448,[],[] [1|0|INCROOT 2|1|PUNCT],[] [n:prop|Mommy .],,,,,,,,,,AlexofAlex_Alex020200_54
