Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Alex021025,are we all set xxx we're on okay .,Alex,0.0,2.328,[],[1|0|ROOT] [2|1|PRED] [3|2|PQ] [4|3|OBJ] [] [5|8|SUBJ 6|8|AUX] [7|8|JCT] [8|4|CMOD 9|1|PUNCT],[cop|be&PRES] [pro:sub|we] [post|all] [n|set] [] [pro:sub|we~aux|be&PRES] [adv|on] [adj|okay .],,,,,,,,,,MotherofAlex_Alex021025_1
2,CameraOperator,Alex021025,xxx .,Alex,0.0,0.0,[],[],[],,,,,,,,,,CameraOperatorofAlex_Alex021025_2
3,Mother,Alex021025,alright Alex we will need (t:t:trail off),Alex,2.326,5.236,[],[1|5|COM] [2|5|LINK] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT 6|5|PUNCT],[co|alright] [n:prop|Alex] [pro:sub|we] [mod|will] [v|need (mt:trail off)],,,,,,,,,,MotherofAlex_Alex021025_3
4,Alex,Alex021025,what .,Alex,5.236,9.325,[],[1|0|INCROOT 2|1|PUNCT],[pro:int|what .],,,,,,,,,,AlexofAlex_Alex021025_4
5,Mother,Alex021025,a mixer and a bowl .,Alex,0.0,0.0,[],[1|2|DET] [2|0|INCROOT] [3|2|CONJ] [4|5|DET] [5|3|COORD 6|2|PUNCT],[det:art|a] [n|mix&dv-AGT] [coord|and] [det:art|a] [n|bowl .],,,,,,,,,,MotherofAlex_Alex021025_5
6,Mother,Alex021025,Mommy will go get the mixer and your bowl .,Alex,9.325,11.315,[],[1|4|SUBJ] [2|4|AUX] [3|4|SRL] [4|0|ROOT] [5|6|DET] [6|4|OBJ] [7|4|CONJ] [8|9|MOD] [9|7|COORD 10|4|PUNCT],[n:prop|Mommy] [mod|will] [v|go] [v|get] [det:art|the] [n|mix&dv-AGT] [coord|and] [det:poss|your] [n|bowl .],,,,,,,,,,MotherofAlex_Alex021025_6
7,Mother,Alex021025,a mixer (t:t:trail off),Alex,11.315,14.85,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|mix&dv-AGT (mt:trail off)],,,,,,,,,,MotherofAlex_Alex021025_7
8,Alex,Alex021025,and a bowl .,Alex,14.85,17.083,[],[1|3|LINK] [2|3|DET] [3|0|INCROOT 4|3|PUNCT],[coord|and] [det:art|a] [n|bowl .],,,,,,,,,,AlexofAlex_Alex021025_8
9,Alex,Alex021025,yyy .,Alex,17.083,19.49,[],[],[],,,,,,,,,,AlexofAlex_Alex021025_9
10,Grandmother,Alex021025,I'm gonna leave this right here so I don't xxx .,Alex,19.49,22.785,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|4|OBJ] [6|7|JCT] [7|4|JCT] [8|12|LINK] [9|12|SUBJ] [10|12|AUX 11|10|NEG] [12|4|PUNCT],[pro:sub|I~aux|be&1S] [mod:aux|gonna] [v|leave] [pro:dem|this] [adv|right] [adv|here] [conj|so] [pro:sub|I] [mod|do~neg|not] [.],,,,,,,,,,GrandmotherofAlex_Alex021025_10
11,Mother,Alex021025,and a bowl .,Alex,22.785,23.978,[],[1|3|LINK] [2|3|DET] [3|0|INCROOT 4|3|PUNCT],[coord|and] [det:art|a] [n|bowl .],,,,,,,,,,MotherofAlex_Alex021025_11
12,Mother,Alex021025,what ?,Alex,23.978,25.565,to GRA,[1|0|INCROOT 2|1|PUNCT],[pro:int|what ?],,,,,,,,,,MotherofAlex_Alex021025_12
