Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Naima,Naima011018,yyy yyy .,Naima,0.0,1.605,[],[],[],,,,,,,,,,NaimaofNaima_Naima011018_1
2,Mother,Naima011018,today is February third two thousand and three Naima is sick and is the late afternoon not ideal taping conditions .,Naima,1.605,11.145,[],[1|2|SUBJ] [2|0|ROOT] [3|4|MOD] [4|2|PRED] [5|6|QUANT] [6|4|XMOD] [7|10|LINK] [8|9|QUANT] [9|10|SUBJ] [10|6|CJCT] [11|10|PRED] [12|10|CONJ] [13|12|COORD] [14|16|DET] [15|16|MOD] [16|20|MOD] [17|18|NEG] [18|20|MOD] [19|20|MOD] [20|13|PRED 21|2|PUNCT],[adv:tem|today] [cop|be&3S] [n:prop|February] [n|third] [det:num|two] [det:num|thousand] [coord|and] [det:num|three] [n:prop|Naima] [cop|be&3S] [adj|sick] [coord|and] [cop|be&3S] [det:art|the] [adj|late] [n|afternoon] [neg|not] [n|ideal] [part|tape-PRESP] [n|condition-PL .],,,,,,,,,,MotherofNaima_Naima011018_2
3,Naima,Naima011018,want to see yourself .,Naima,11.145,13.855,[],[1|0|ROOT] [2|3|INF] [3|1|XCOMP] [4|3|OBJ 5|1|PUNCT],[v|want] [inf|to] [v|see] [pro:refl|yourself .],,,,,,,,,,NaimaofNaima_Naima011018_3
4,Mother,Naima011018,you wanna see yourself ?,Naima,13.855,14.895,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|see] [pro:refl|yourself ?],,,,,,,,,,MotherofNaima_Naima011018_4
5,Mother,Naima011018,that's kinda hard to do .,Naima,14.895,17.36,[],[1|2|SUBJ 2|0|ROOT] [3|4|JCT] [4|2|PRED] [5|6|INF] [6|4|XCOMP 7|2|PUNCT],[pro:dem|that~cop|be&3S] [adv|kinda] [adj|hard] [inf|to] [v|do .],,,,,,,,,,MotherofNaima_Naima011018_5
6,Mother,Naima011018,that's too hard .,Naima,17.36,19.25,[],[1|2|SUBJ 2|0|ROOT] [3|4|JCT] [4|2|JCT 5|2|PUNCT],[pro:dem|that~cop|be&3S] [adv|too] [adv|hard .],,,,,,,,,,MotherofNaima_Naima011018_6
7,Naima,Naima011018,a snake .,Naima,19.25,24.305,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|snake .],,,,,,,,,,NaimaofNaima_Naima011018_7
8,Mother,Naima011018,are we gonna read are what about snake ?,Naima,0.0,0.0,[],[1|4|AUX] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|6|AUX] [6|4|COMP] [7|6|JCT] [8|7|POBJ 9|4|PUNCT],[cop|be&PRES] [pro:sub|we] [mod:aux|gonna] [v|read&ZERO] [aux|be&PRES] [det:int|what] [prep|about] [n|snake ?],,,,,,,,,,MotherofNaima_Naima011018_8
9,Mother,Naima011018,oh these are snake in the clock ?,Naima,24.305,26.88,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|3|PRED] [5|3|JCT] [6|7|DET] [7|5|POBJ 8|3|PUNCT],[co|oh] [pro:dem|these] [cop|be&PRES] [n|snake] [prep|in] [det:art|the] [n|clock ?],,,,,,,,,,MotherofNaima_Naima011018_9
10,Naima,Naima011018,yeah .,Naima,26.88,28.085,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima011018_10
11,Mother,Naima011018,can you see it ?,Naima,28.085,29.71,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[mod|can] [pro:per|you] [v|see] [pro:per|it ?],,,,,,,,,,MotherofNaima_Naima011018_11
12,Naima,Naima011018,yyy bear yyy .,Naima,29.71,31.89,[],[] [1|0|INCROOT] [2|1|PUNCT],[] [n|bear] [.],,,,,,,,,,NaimaofNaima_Naima011018_12
13,Mother,Naima011018,what's Sleepy Bear like to listen to ?,Naima,31.89,37.955,[],[1|3|LINK 2|3|AUX] [3|5|LINK] [4|5|SUBJ] [5|0|ROOT] [6|7|INF] [7|5|XCOMP] [8|7|JCT 9|5|PUNCT],[pro:int|what~aux|be&3S] [n:prop|Sleepy] [n:prop|Bear] [v|like] [inf|to] [v|listen] [prep|to ?],,,,,,,,,,MotherofNaima_Naima011018_13
14,Naima,Naima011018,music .,Naima,35.47,37.955,[],[1|0|INCROOT 2|1|PUNCT],[n|music .],,,,,,,,,,NaimaofNaima_Naima011018_14
15,Mother,Naima011018,hah he does I meant which story does he like to listen to .,Naima,37.955,42.065,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|5|SUBJ] [5|3|COMP] [6|10|LINK] [7|10|SUBJ] [8|10|AUX] [9|10|SUBJ] [10|3|CJCT] [11|12|INF] [12|10|XCOMP] [13|12|JCT 14|3|PUNCT],[co|hah] [pro:sub|he] [v|do&3S] [pro:sub|I] [v|mean&PAST] [pro:rel|which] [n|story] [mod|do&3S] [pro:sub|he] [v|like] [inf|to] [v|listen] [prep|to .],,,,,,,,,,MotherofNaima_Naima011018_15
16,Naima,Naima011018,spot .,Naima,42.065,43.405,[],[1|0|INCROOT 2|1|PUNCT],[n|spot .],,,,,,,,,,NaimaofNaima_Naima011018_16
17,Mother,Naima011018,he likes the word spot book .,Naima,43.405,45.835,[],[1|2|SUBJ] [2|0|ROOT] [3|6|DET] [4|5|MOD] [5|6|MOD] [6|2|OBJ 7|2|PUNCT],[pro:sub|he] [v|like-3S] [det:art|the] [n|word] [n|spot] [n|book .],,,,,,,,,,MotherofNaima_Naima011018_17
18,Mother,Naima011018,which animal does he like does he like crocodile or the penguins the best .,Naima,45.835,52.505,[],[1|2|LINK] [2|5|SUBJ] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT] [6|5|OBJ] [7|6|OBJ] [8|9|COM] [9|7|OBJ] [10|9|CONJ] [11|12|DET] [12|10|COORD] [13|14|DET] [14|12|CMOD 15|5|PUNCT],[pro:rel|which] [n|animal] [mod|do&3S] [pro:sub|he] [v|like] [v|do&3S] [pro:sub|he] [co|like] [n|crocodile] [coord|or] [det:art|the] [n|penguin-PL] [det:art|the] [adj|good&SP .],,,,,,,,,,MotherofNaima_Naima011018_18
19,Naima,Naima011018,the snake .,Naima,52.505,55.42,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|snake .],,,,,,,,,,NaimaofNaima_Naima011018_19
