Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,William,William020905,"yeah , yes Daddy .",William,0.0,2.418,[],[1|4|COM 2|1|LP] [3|4|COM] [4|0|ROOT 5|4|PUNCT],[co|yeah cm|cm] [co|yes] [n:prop|Daddy .],,,,,,,,,,WilliamofWilliam_William020905_1
2,Sister,William020905,Da ?,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Da ?],,,,,,,,,,SisterofWilliam_William020905_2
3,Sister,William020905,Da ?,William,2.418,6.291,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Da ?],,,,,,,,,,SisterofWilliam_William020905_3
4,Father,William020905,"is it turned on , it's turned on ?",William,6.291,8.453,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT 5|3|LP] [6|8|SUBJ 7|8|AUX] [8|3|COMP] [9|8|JCT 10|3|PUNCT],[aux|be&3S] [pro:per|it] [v|turn-PAST] [adv|on cm|cm] [pro:per|it~aux|be&3S] [part|turn-PASTP] [adv|on ?],,,,,,,,,,FatherofWilliam_William020905_4
5,CameraOperator,William020905,yep (replacement:replacement:yes) .,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,CameraOperatorofWilliam_William020905_5
6,Father,William020905,okay .,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,FatherofWilliam_William020905_6
7,Father,William020905,what ?,William,8.453,13.165,[],[1|0|INCROOT 2|1|PUNCT],[pro:int|what ?],,,,,,,,,,FatherofWilliam_William020905_7
8,Sister,William020905,Da ?,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Da ?],,,,,,,,,,SisterofWilliam_William020905_8
9,Father,William020905,yeah ?,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah ?],,,,,,,,,,FatherofWilliam_William020905_9
10,Sister,William020905,where are you ?,William,0.0,0.0,[],[1|3|LINK] [2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[adv:int|where] [aux|be&PRES] [pro:per|you ?],,,,,,,,,,SisterofWilliam_William020905_10
11,Sister,William020905,why ?,William,13.165,15.156,[],[1|0|INCROOT 2|1|PUNCT],[adv:int|why ?],,,,,,,,,,SisterofWilliam_William020905_11
12,Father,William020905,because (t:t:trail off),William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[conj|because (mt:trail off)],,,,,,,,,,FatherofWilliam_William020905_12
13,Sister,William020905,xxx .,William,15.156,16.45,[],[],[],,,,,,,,,,SisterofWilliam_William020905_13
14,Father,William020905,so you want some toast Will ?,William,16.45,17.907,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|5|QUANT] [5|3|OBJ] [6|5|APP 7|3|PUNCT],[co|so] [pro:per|you] [v|want] [qn|some] [n|toast] [n:prop|Will ?],,,,,,,,,,FatherofWilliam_William020905_14
15,William,William020905,yes .,William,17.908,18.926,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,WilliamofWilliam_William020905_15
16,William,William020905,xxx what are you doing there Daddy yyy .,William,18.926,22.38,[],[] [1|4|LINK] [2|4|JCT] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|4|APP] [7|4|PUNCT],[] [pro:int|what] [0aux|are] [pro:per|you] [part|do-PRESP] [adv|there] [n:prop|Daddy] [.],,,,,,,,,,WilliamofWilliam_William020905_16
17,Sister,William020905,xxx .,William,22.38,23.565,[],[],[],,,,,,,,,,SisterofWilliam_William020905_17
18,Father,William020905,"I'm doing good , how are you doing ?",William,23.565,25.156,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT 5|3|LP] [6|9|LINK] [7|9|AUX] [8|9|SUBJ] [9|3|XJCT 10|3|PUNCT],[pro:sub|I~aux|be&1S] [part|do-PRESP] [adj|good cm|cm] [adv:int|how] [aux|be&PRES] [pro:per|you] [part|do-PRESP ?],,,,,,,,,,FatherofWilliam_William020905_18
19,William,William020905,s@l .,William,25.156,32.131,[],[1|0|INCROOT 2|1|PUNCT],[n:let|s .],,,,,,,,,,WilliamofWilliam_William020905_19
20,Father,William020905,"you're not going to school today , are ya (replacement:replacement:you) ?",William,32.13,34.407,[],[1|4|SUBJ 2|4|AUX] [3|2|NEG] [4|0|ROOT] [5|4|JCT] [6|5|POBJ] [7|10|JCT 8|7|LP] [9|10|AUX] [10|4|OBJ2 11|4|PUNCT],[pro:per|you~aux|be&PRES] [neg|not] [part|go-PRESP] [prep|to] [n|school] [adv:tem|today cm|cm] [aux|be&PRES] [pro:per|you ?],,,,,,,,,,FatherofWilliam_William020905_20
21,William,William020905,yes .,William,34.408,35.186,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,WilliamofWilliam_William020905_21
22,Father,William020905,"&-uh no , I don't think you are .",William,35.187,36.3,[],[] [1|6|COM 2|1|LP] [3|6|SUBJ] [4|6|AUX 5|4|NEG] [6|0|ROOT] [7|8|SUBJ] [8|6|COMP 9|6|PUNCT],[] [co|no cm|cm] [pro:sub|I] [mod|do~neg|not] [v|think] [pro:per|you] [cop|be&PRES .],,,,,,,,,,FatherofWilliam_William020905_22
23,Father,William020905,what's today ?,William,36.301,38.89,[],[1|3|LINK 2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:int|what~aux|be&3S] [adv:tem|today ?],,,,,,,,,,FatherofWilliam_William020905_23
24,William,William020905,mm ?,William,38.891,39.588,[],[1|0|INCROOT 2|1|PUNCT],[co|mm ?],,,,,,,,,,WilliamofWilliam_William020905_24
25,Father,William020905,do you know what today is ?,William,39.586,40.77,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|6|LINK] [5|6|SUBJ] [6|3|COMP 7|3|PUNCT],[mod|do] [pro:per|you] [v|know] [pro:int|what] [adv:tem|today] [cop|be&3S ?],,,,,,,,,,FatherofWilliam_William020905_25
26,William,William020905,yeah .,William,40.771,41.25,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,WilliamofWilliam_William020905_26
27,Father,William020905,what ?,William,41.25,41.709,[],[1|0|INCROOT 2|1|PUNCT],[pro:int|what ?],,,,,,,,,,FatherofWilliam_William020905_27
28,William,William020905,xxx .,William,41.71,44.446,[],[],[],,,,,,,,,,WilliamofWilliam_William020905_28
29,Father,William020905,what's today xxx ?,William,44.446,46.78,[],[1|3|LINK 2|3|AUX] [3|0|INCROOT] [4|3|PUNCT],[pro:int|what~aux|be&3S] [adv:tem|today] [?],,,,,,,,,,FatherofWilliam_William020905_29
30,Sister,William020905,huh ?,William,46.78,47.8,[],[1|0|INCROOT 2|1|PUNCT],[co|huh ?],,,,,,,,,,SisterofWilliam_William020905_30
31,Father,William020905,today's (replacement:replacement:today is) (t:t:interruption),William,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT 3|2|PUNCT],[adv:tem|today cop|be&3S (mt:interruption)],,,,,,,,,,FatherofWilliam_William020905_31
32,William,William020905,school .,William,47.801,48.881,[],[1|0|INCROOT 2|1|PUNCT],[n|school .],,,,,,,,,,WilliamofWilliam_William020905_32
33,Father,William020905,"no , no school today .",William,48.88,50.415,[],[1|4|COM 2|1|LP] [3|4|QUANT] [4|5|SUBJ] [5|0|ROOT 6|5|PUNCT],[co|no cm|cm] [qn|no] [n|school] [adv:tem|today .],,,,,,,,,,FatherofWilliam_William020905_33
34,Father,William020905,today's Thursday .,William,50.415,53.195,[],[1|3|SUBJ 2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[adv:tem|today~aux|be&3S] [n:prop|Thursday .],,,,,,,,,,FatherofWilliam_William020905_34
35,Sister,William020905,xxx .,William,0.0,0.0,[],[],[],,,,,,,,,,SisterofWilliam_William020905_35
36,William,William020905,Thursday ?,William,53.195,54.945,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Thursday ?],,,,,,,,,,WilliamofWilliam_William020905_36
37,Father,William020905,yeah .,William,54.945,55.434,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,FatherofWilliam_William020905_37
38,William,William020905,Thursday home .,William,55.435,58.236,difficult to determine if d@l was produced or t[],[1|0|INCROOT] [2|1|JCT 3|1|PUNCT],[n:prop|Thursday] [n|home .],,,,,,,,,,WilliamofWilliam_William020905_38
39,Sister,William020905,Da ?,William,58.236,61.743,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Da ?],,,,,,,,,,SisterofWilliam_William020905_39
40,William,William020905,"Michelle and { Miss (?) } xxx , they're gone , they're gone .",William,61.743,67.13,[],[1|7|LINK] [2|1|CONJ] [3|2|COORD] [4|1|LP] [5|7|SUBJ 6|7|AUX] [7|0|ROOT 8|7|LP] [9|11|SUBJ 10|11|AUX] [11|7|XJCT 12|7|PUNCT],[n:prop|Michelle] [coord|and] [n:prop|Miss] [cm|cm] [pro:sub|they~aux|be&PRES] [part|go&PASTP cm|cm] [pro:sub|they~aux|be&PRES] [part|go&PASTP .],,,,,,,,,,WilliamofWilliam_William020905_40
41,William,William020905,they're gone .,William,67.13,68.9,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT 4|3|PUNCT],[pro:sub|they~aux|be&PRES] [part|go&PASTP .],,,,,,,,,,WilliamofWilliam_William020905_41
42,Father,William020905,that's right .,William,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|that~cop|be&3S] [n|right .],,,,,,,,,,FatherofWilliam_William020905_42
43,Father,William020905,which one do you want ?,William,68.901,79.015,FAT puts two cereal boxes before Will,[1|2|LINK] [2|5|SUBJ] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT 6|5|PUNCT],[pro:rel|which] [pro:indef|one] [mod|do] [pro:per|you] [v|want ?],,,,,,,,,,FatherofWilliam_William020905_43
44,William,William020905,xxx yyy just toast .,William,79.015,82.426,[],[] [] [1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[] [] [adj|just] [n|toast .],,,,,,,,,,WilliamofWilliam_William020905_44
45,William,William020905,I just want toast .,William,82.426,84.4,[],[1|4|SUBJ] [2|4|JCT] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT],[pro:sub|I] [adv|just] [0v|want] [n|toast .],,,,,,,,,,WilliamofWilliam_William020905_45
46,Father,William020905,you just want toast ?,William,0.0,0.0,[],[1|3|SUBJ] [2|3|JCT] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[pro:per|you] [adv|just] [v|want] [n|toast ?],,,,,,,,,,FatherofWilliam_William020905_46
47,William,William020905,yeah .,William,84.401,85.815,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,WilliamofWilliam_William020905_47
48,Father,William020905,okay .,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,FatherofWilliam_William020905_48
49,Sister,William020905,me ?,William,85.816,91.0,[],[1|0|INCROOT 2|1|PUNCT],[pro:obj|me ?],,,,,,,,,,SisterofWilliam_William020905_49
50,Father,William020905,no your bus is gonna be here any minute xxx .,William,91.001,105.045,[],[1|3|QUANT] [2|3|MOD] [3|6|SUBJ] [4|6|AUX] [5|6|AUX] [6|0|ROOT] [7|9|JCT] [8|9|QUANT] [9|6|PRED] [10|6|PUNCT],[qn|no] [det:poss|your] [n|bus] [aux|be&3S] [mod:aux|gonna] [cop|be] [adv|here] [qn|any] [n|minute] [.],,,,,,,,,,FatherofWilliam_William020905_50
51,Sister,William020905,Dad ?,William,105.048,106.01,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Dad ?],,,,,,,,,,SisterofWilliam_William020905_51
52,Father,William020905,yeah ?,William,106.011,106.705,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah ?],,,,,,,,,,FatherofWilliam_William020905_52
53,Sister,William020905,how are you ?,William,106.706,109.105,[],[1|3|LINK] [2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[adv:int|how] [aux|be&PRES] [pro:per|you ?],,,,,,,,,,SisterofWilliam_William020905_53
54,Father,William020905,"I'm okay , how are you ?",William,109.105,110.464,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|LP] [5|2|PUNCT] [6|5|INCROOT] [7|6|OBJ 8|6|PUNCT],[pro:sub|I~cop|be&1S] [adj|okay cm|cm] [adv:int|how] [aux|be&PRES] [pro:per|you ?],,,,,,,,,,FatherofWilliam_William020905_54
55,Sister,William020905,xxx why why ?,William,110.465,114.77,[],[] [1|2|LINK] [2|0|INCROOT 3|2|PUNCT],[] [adv:int|why] [adv:int|why ?],,,,,,,,,,SisterofWilliam_William020905_55
56,Sister,William020905,Da ?,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Da ?],,,,,,,,,,SisterofWilliam_William020905_56
57,William,William020905,where's Amanda ?,William,114.77,118.103,[],[1|2|LINK 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[adv:int|where~cop|be&3S] [n:prop|Amanda ?],,,,,,,,,,WilliamofWilliam_William020905_57
58,William,William020905,yyy yyy yyy yyy yyy yyy .,William,118.103,126.121,CHI sings into his bowl .,[],[],,,,,,,,,,WilliamofWilliam_William020905_58
59,Sister,William020905,xxx .,William,126.121,128.113,[],[],[],,,,,,,,,,SisterofWilliam_William020905_59
60,William,William020905,yyy yyy yyy .,William,128.113,133.591,CHI sings into his bowl again .,[],[],,,,,,,,,,WilliamofWilliam_William020905_60
61,Sister,William020905,xxx .,William,133.59,138.0,CHI continues to sing .,[],[],,,,,,,,,,SisterofWilliam_William020905_61
62,Father,William020905,whoops .,William,138.001,143.526,[],[1|0|INCROOT 2|1|PUNCT],[co|whoops .],,,,,,,,,,FatherofWilliam_William020905_62
63,Sister,William020905,xxx .,William,143.527,147.806,[],[],[],,,,,,,,,,SisterofWilliam_William020905_63
64,Father,William020905,okay you could go out .,William,147.808,151.593,[],[1|4|COM] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|JCT 6|4|PUNCT],[co|okay] [pro:per|you] [mod|could] [v|go] [adv|out .],,,,,,,,,,FatherofWilliam_William020905_64
65,Sister,William020905,huh ?,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|huh ?],,,,,,,,,,SisterofWilliam_William020905_65
66,Father,William020905,you go out .,William,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT 4|2|PUNCT],[pro:per|you] [v|go] [adv|out .],,,,,,,,,,FatherofWilliam_William020905_66
67,Sister,William020905,Ta ?,William,151.593,155.376,CHI stops singing .,[1|0|INCROOT 2|1|PUNCT],[n:prop|Ta ?],,,,,,,,,,SisterofWilliam_William020905_67
68,Father,William020905,yeah ?,William,155.375,155.945,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah ?],,,,,,,,,,FatherofWilliam_William020905_68
69,Sister,William020905,why ?,William,155.946,157.793,[],[1|0|INCROOT 2|1|PUNCT],[adv:int|why ?],,,,,,,,,,SisterofWilliam_William020905_69
70,Father,William020905,because .,William,157.793,170.0,[],[1|0|INCROOT 2|1|PUNCT],[conj|because .],,,,,,,,,,FatherofWilliam_William020905_70
71,Father,William020905,okay .,William,170.0,171.14600000000002,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,FatherofWilliam_William020905_71
72,William,William020905,xxx !,William,171.14600000000002,181.598,"off screen , FAT readies SIS for school .",[],[],,,,,,,,,,WilliamofWilliam_William020905_72
73,William,William020905,{ red (?) } { bed (?) } .,William,181.596,183.785,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|red] [n|bed .],,,,,,,,,,WilliamofWilliam_William020905_73
74,Father,William020905,"okay , I'll , I'll .",William,0.0,0.0,[],[1|7|COM 2|1|LP] [3|7|SUBJ 4|7|AUX 5|4|LP] [6|7|SUBJ 7|0|ROOT 8|7|PUNCT],[co|okay cm|cm] [pro:sub|I~mod|will cm|cm] [pro:sub|I~mod|will .],,,,,,,,,,FatherofWilliam_William020905_74
75,Sister,William020905,xxx .,William,0.0,0.0,[],[],[],,,,,,,,,,SisterofWilliam_William020905_75
76,Sister,William020905,xxx .,William,0.0,0.0,[],[],[],,,,,,,,,,SisterofWilliam_William020905_76
77,Father,William020905,I'll leave the door open .,William,0.0,0.0,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|5|POSTMOD 7|3|PUNCT],[pro:sub|I~mod|will] [v|leave] [det:art|the] [n|door] [adj|open .],,,,,,,,,,FatherofWilliam_William020905_77
78,William,William020905,red .,William,183.786,185.95,[],[1|0|INCROOT 2|1|PUNCT],[adj|red .],,,,,,,,,,WilliamofWilliam_William020905_78
79,Father,William020905,"yeah , I'm going to work .",William,185.95,187.059,[],[1|5|COM 2|1|LP] [3|5|SUBJ 4|5|AUX] [5|0|ROOT] [6|5|JCT] [7|6|POBJ 8|5|PUNCT],[co|yeah cm|cm] [pro:sub|I~aux|be&1S] [part|go-PRESP] [prep|to] [n|work .],,,,,,,,,,FatherofWilliam_William020905_79
80,Father,William020905,you can sit in there and I'll leave that door (t:t:trail off),William,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|4|POBJ] [6|9|LINK] [7|9|SUBJ 8|9|AUX] [9|3|CJCT] [10|11|DET] [11|9|OBJ 12|3|PUNCT],[pro:per|you] [mod|can] [v|sit] [prep|in] [adv|there] [coord|and] [pro:sub|I~mod|will] [v|leave] [pro:dem|that] [n|door (mt:trail off)],,,,,,,,,,FatherofWilliam_William020905_80
81,Father,William020905,"so you can sit inside , okay ?",William,187.06,190.29,[],[1|4|COM] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|JCT 6|4|LP] [7|4|JCT 8|4|PUNCT],[co|so] [pro:per|you] [mod|can] [v|sit] [adv|inside cm|cm] [adj|okay ?],,,,,,,,,,FatherofWilliam_William020905_81
82,Father,William020905,and get the bus .,William,190.29,192.356,[],[1|2|LINK] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[coord|and] [v|get] [det:art|the] [n|bus .],,,,,,,,,,FatherofWilliam_William020905_82
83,Father,William020905,"xxx , &-uh , Will you want a banana ?",William,192.356,197.474,[],[1|5|LINK] [2|1|LP] [3|1|ENUM] [4|5|SUBJ] [5|0|ROOT] [6|7|DET] [7|5|OBJ 8|5|PUNCT],[cm|cm] [cm|cm] [n:prop|Will] [pro:per|you] [v|want] [det:art|a] [n|banana ?],,,,,,,,,,FatherofWilliam_William020905_83
84,William,William020905,yyy .,William,197.474,198.456,[],[],[],,,,,,,,,,WilliamofWilliam_William020905_84
85,Sister,William020905,xxx .,William,0.0,0.0,[],[],[],,,,,,,,,,SisterofWilliam_William020905_85
86,William,William020905,yeah !,William,198.458,203.408,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah !],,,,,,,,,,WilliamofWilliam_William020905_86
87,William,William020905,no .,William,203.408,204.251,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,WilliamofWilliam_William020905_87
88,William,William020905,"no yyy , no Daddy .",William,204.251,207.686,[],[1|4|COM] [2|1|LP] [3|4|QUANT] [4|0|ROOT 5|4|PUNCT],[co|no] [cm|cm] [qn|no] [n:prop|Daddy .],,,,,,,,,,WilliamofWilliam_William020905_88
89,Sister,William020905,xxx .,William,0.0,0.0,[],[],[],,,,,,,,,,SisterofWilliam_William020905_89
90,Father,William020905,no ?,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|no ?],,,,,,,,,,FatherofWilliam_William020905_90
91,William,William020905,I don't want banana .,William,0.0,0.0,CHI gestures no while saying this .,[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[pro:sub|I] [mod|do~neg|not] [v|want] [n|banana .],,,,,,,,,,WilliamofWilliam_William020905_91
92,Father,William020905,alright .,William,207.686,208.525,[],[1|0|INCROOT 2|1|PUNCT],[co|alright .],,,,,,,,,,FatherofWilliam_William020905_92
93,Sister,William020905,xxx .,William,208.525,211.578,[],[],[],,,,,,,,,,SisterofWilliam_William020905_93
94,Father,William020905,"alright xxx , hold on .",William,211.578,215.026,[],[1|0|INCROOT] [2|1|LP] [3|1|ENUM] [4|3|NJCT 5|1|PUNCT],[co|alright] [cm|cm] [n|hold] [adv|on .],,,,,,,,,,FatherofWilliam_William020905_94
95,Sister,William020905,xxx .,William,215.028,218.851,[],[],[],,,,,,,,,,SisterofWilliam_William020905_95
96,Father,William020905,xxx .,William,218.851,221.26,[],[],[],,,,,,,,,,FatherofWilliam_William020905_96
97,William,William020905,bowl .,William,221.26,226.845,trails off[],[1|0|INCROOT 2|1|PUNCT],[n|bowl .],,,,,,,,,,WilliamofWilliam_William020905_97
98,William,William020905,drive .,William,226.845,243.271,[],[1|0|INCROOT 2|1|PUNCT],[n|drive .],,,,,,,,,,WilliamofWilliam_William020905_98
99,Father,William020905,here's some toast Will .,William,243.273,247.723,[],[1|2|SUBJ 2|0|ROOT] [3|4|QUANT] [4|2|PRED] [5|4|APP 6|2|PUNCT],[pro:exist|here~cop|be&3S] [qn|some] [n|toast] [n:prop|Will .],,,,,,,,,,FatherofWilliam_William020905_99
100,William,William020905,thanks .,William,247.723,249.725,[],[1|0|INCROOT 2|1|PUNCT],[co|thanks .],,,,,,,,,,WilliamofWilliam_William020905_100
101,Father,William020905,would you like some milk or juice ?,William,249.725,251.46,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|QUANT] [5|3|OBJ] [6|5|CONJ] [7|6|COORD 8|3|PUNCT],[mod|will&COND] [pro:per|you] [v|like] [qn|some] [n|milk] [coord|or] [n|juice ?],,,,,,,,,,FatherofWilliam_William020905_101
102,William,William020905,no .,William,251.46,254.588,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,WilliamofWilliam_William020905_102
103,Father,William020905,what's the matter ?,William,254.588,255.436,[],[1|4|LINK 2|4|AUX] [3|4|DET] [4|0|ROOT 5|4|PUNCT],[pro:int|what~aux|be&3S] [det:art|the] [v|matter ?],,,,,,,,,,FatherofWilliam_William020905_103
104,Father,William020905,"okay , go ahead , come on .",William,255.436,257.876,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM] [4|3|JCT 5|3|LP] [6|3|COMP] [7|6|JCT 8|1|PUNCT],[co|okay cm|cm] [v|go] [adv|ahead cm|cm] [v|come] [adv|on .],,,,,,,,,,FatherofWilliam_William020905_104
105,Sister,William020905,I'm hungry .,William,257.876,262.29,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:sub|I~cop|be&1S] [adj|hungry .],,,,,,,,,,SisterofWilliam_William020905_105
106,Father,William020905,"you ate , here .",William,262.291,264.491,[],[1|2|SUBJ] [2|0|ROOT 3|2|LP] [4|2|JCT 5|2|PUNCT],[pro:per|you] [v|eat&PAST cm|cm] [adv|here .],,,,,,,,,,FatherofWilliam_William020905_106
107,William,William020905,this a { piece (?) } .,William,264.491,268.045,[],[1|3|DET] [2|3|DET] [3|0|INCROOT 4|3|PUNCT],[pro:dem|this] [det:art|a] [n|piece .],,,,,,,,,,WilliamofWilliam_William020905_107
108,Sister,William020905,xxx .,William,0.0,0.0,[],[],[],,,,,,,,,,SisterofWilliam_William020905_108
109,Father,William020905,xxx you want it right there ?,William,0.0,0.0,[],[] [1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|5|JCT] [5|2|JCT 6|2|PUNCT],[] [pro:per|you] [v|want] [pro:per|it] [adv|right] [adv|there ?],,,,,,,,,,FatherofWilliam_William020905_109
110,Sister,William020905,go away .,William,268.045,269.108,[],[1|0|ROOT] [2|1|JCT 3|1|PUNCT],[v|go] [adv|away .],,,,,,,,,,SisterofWilliam_William020905_110
111,Father,William020905,"no I'll just wait right here until the bus comes and then you can go , alright .",William,269.106,271.943,[],[1|5|COM] [2|5|SUBJ 3|5|AUX] [4|5|JCT] [5|0|ROOT] [6|5|JCT] [7|5|JCT] [8|11|LINK] [9|10|DET] [10|11|SUBJ] [11|5|COMP] [12|11|CONJ] [13|16|JCT] [14|16|SUBJ] [15|16|AUX] [16|12|COORD 17|16|LP] [18|16|JCT 19|5|PUNCT],[co|no] [pro:sub|I~mod|will] [adv|just] [v|wait] [adv|right] [adv|here] [prep|until] [det:art|the] [n|bus] [v|come-3S] [coord|and] [adv:tem|then] [pro:per|you] [mod|can] [v|go cm|cm] [adj|alright .],,,,,,,,,,FatherofWilliam_William020905_111
112,William,William020905,xxx .,William,271.943,272.583,[],[],[],,,,,,,,,,WilliamofWilliam_William020905_112
113,William,William020905,xxx .,William,272.583,277.963,[],[],[],,,,,,,,,,WilliamofWilliam_William020905_113
114,Father,William020905,okay .,William,277.963,281.99,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,FatherofWilliam_William020905_114
