Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Alex,Alex020425,I did a square .,Alex,0.0,1.46,"CHI and MOT are sitting at a table , on which we see a bag of blocks the two are about to play with",[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[pro:sub|I] [v|do&PAST] [det:art|a] [n|square .],,,,,,,,,,AlexofAlex_Alex020425_1
2,Mother,Alex020425,okay take em (replacement:replacement:them) out .,Alex,1.46,2.4,[],[1|2|COM] [2|0|ROOT] [3|2|OBJ] [4|2|JCT 5|2|PUNCT],[co|okay] [v|take] [pro:obj|them] [adv|out .],,,,,,,,,,MotherofAlex_Alex020425_2
3,Alex,Alex020425,no no no yyy .,Alex,2.4,3.791,"MOT puts her hands on the bag , and CHI pulls it away from her",[1|3|COM] [2|3|COM] [3|0|INCROOT] [4|3|PUNCT],[co|no] [co|no] [co|no] [.],,,,,,,,,,AlexofAlex_Alex020425_3
4,Alex,Alex020425,"no no no no no , what's that ?",Alex,3.791,6.9,CHI pulls a shape out of the bag and shows it to MOT,[1|8|COM] [2|8|COM] [3|8|COM] [4|8|COM] [5|8|COM 6|5|LP] [7|8|SUBJ 8|0|ROOT 9|8|PRED 10|8|PUNCT],[co|no] [co|no] [co|no] [co|no] [co|no cm|cm] [pro:int|what~cop|be&3S pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020425_4
5,Mother,Alex020425,what is that ?,Alex,6.9,7.888,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what] [cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofAlex_Alex020425_5
6,Alex,Alex020425,oh .,Alex,7.888,8.663,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,AlexofAlex_Alex020425_6
7,Mother,Alex020425,circle .,Alex,8.663,9.58,[],[1|0|INCROOT 2|1|PUNCT],[n|circle .],,,,,,,,,,MotherofAlex_Alex020425_7
8,Alex,Alex020425,"circle , what's that ?",Alex,9.58,11.061,[],[1|4|LINK 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|4|PRED 6|4|PUNCT],[n|circle cm|cm] [pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex020425_8
9,Mother,Alex020425,let me see .,Alex,11.061,11.716,[],[1|0|ROOT] [2|1|OBJ] [3|1|XCOMP 4|1|PUNCT],[v|let&ZERO] [pro:obj|me] [v|see .],,,,,,,,,,MotherofAlex_Alex020425_9
10,Mother,Alex020425,what's that ?,Alex,11.716,12.316,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofAlex_Alex020425_10
11,Alex,Alex020425,triangle .,Alex,12.316,13.681,[],[1|0|INCROOT 2|1|PUNCT],[n|triangle .],,,,,,,,,,AlexofAlex_Alex020425_11
