Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,William,William030028,xxx there is a camera .,William,0.0,2.6,[],[] [1|2|JCT] [2|0|ROOT] [3|4|MOD] [4|2|OBJ 5|2|PUNCT],[] [adv|there] [0aux|is] [0det|a] [n|camera .],,,,,,,,,,WilliamofWilliam_William030028_1
2,Mother,William030028,"yeah , that's a camera .",William,2.601,4.315,[],[1|4|COM 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|6|DET] [6|4|PRED 7|4|PUNCT],[co|yeah cm|cm] [pro:dem|that~cop|be&3S] [det:art|a] [n|camera .],,,,,,,,,,MotherofWilliam_William030028_2
3,William,William030028,there is a camera where ?,William,4.315,6.593,strange mic noises[],[1|2|JCT 2|5|LINK 3|4|DET] [4|5|SUBJ] [5|0|ROOT 6|5|PUNCT],[adv|there 0aux|is det:art|a] [n|camera] [pro:rel|where ?],,,,,,,,,,WilliamofWilliam_William030028_3
4,Mother,William030028,where ?,William,6.593,7.551,[],[1|0|INCROOT 2|1|PUNCT],[adv:int|where ?],,,,,,,,,,MotherofWilliam_William030028_4
5,William,William030028,{ where (?) } .,William,7.551,9.203,[],[1|0|INCROOT 2|1|PUNCT],[adv:int|where .],,,,,,,,,,WilliamofWilliam_William030028_5
6,William,William030028,xxx .,William,9.203,18.599,[],[],[],,,,,,,,,,WilliamofWilliam_William030028_6
7,William,William030028,"&-uh , <be>cause it's Amanda's .",William,18.6,20.606,[],[1|0|INCROOT] [2|4|LINK] [3|4|SUBJ 4|1|COMP] [5|4|PRED 6|5|POSS 7|1|PUNCT],[cm|cm] [conj|because] [pro:per|it~aux|be&3S] [n:prop|Amanda~poss|s .],,,,,,,,,,WilliamofWilliam_William030028_7
8,Mother,William030028,it's Amanda's ?,William,20.606,21.498,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|3|POSS 5|2|PUNCT],[pro:per|it~aux|be&3S] [n:prop|Amanda~poss|s ?],,,,,,,,,,MotherofWilliam_William030028_8
9,William,William030028,yeah .,William,21.498,22.09,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,WilliamofWilliam_William030028_9
10,Mother,William030028,mhm .,William,22.091,23.208,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofWilliam_William030028_10
11,Mother,William030028,so yeah .,William,23.208,24.536,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|so] [co|yeah .],,,,,,,,,,MotherofWilliam_William030028_11
12,William,William030028,xxx .,William,24.536,28.95,mic noise makes utterance unclear,[],[],,,,,,,,,,WilliamofWilliam_William030028_12
13,Mother,William030028,pardon me ?,William,28.95,29.771,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|pardon] [pro:obj|me ?],,,,,,,,,,MotherofWilliam_William030028_13
14,William,William030028,yyy call Rachel ?,William,29.771,31.37,[],[] [1|2|MOD] [2|0|ROOT 3|2|PUNCT],[] [n|call] [n:prop|Rachel ?],,,,,,,,,,WilliamofWilliam_William030028_14
15,Mother,William030028,call Rachel ?,William,31.37,32.843,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|call] [n:prop|Rachel ?],,,,,,,,,,MotherofWilliam_William030028_15
16,Mother,William030028,Rachel already called this morning .,William,32.844,34.355,[],[1|3|SUBJ] [2|3|JCT] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[n:prop|Rachel] [adv|already] [v|call-PAST] [pro:dem|this] [n|morning .],,,,,,,,,,MotherofWilliam_William030028_16
