Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Alex011024,I was (t:t:trail off),Alex,0.0,2.716,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:sub|I] [cop|be&PAST&13S (mt:trail off)],,,,,,,,,,MotherofAlex_Alex011024_1
2,Mother,Alex011024,just both need to be sedated .,Alex,0.0,0.0,[],[1|3|JCT] [2|3|QUANT] [3|0|ROOT] [4|6|INF] [5|6|AUX] [6|3|XCOMP 7|3|PUNCT],[adv|just] [qn|both] [v|need] [inf|to] [aux|be] [part|sedate-PASTP .],,,,,,,,,,MotherofAlex_Alex011024_2
3,Mother,Alex011024,xxx .,Alex,2.716,7.125,laughter[],[],[],,,,,,,,,,MotherofAlex_Alex011024_3
4,CameraOperator,Alex011024,xxx .,Alex,0.0,0.0,laughter[],[],[],,,,,,,,,,CameraOperatorofAlex_Alex011024_4
5,Alex,Alex011024,xxx .,Alex,0.0,0.0,yelling[],[],[],,,,,,,,,,AlexofAlex_Alex011024_5
6,Mother,Alex011024,and he's already had (.) two haircuts .,Alex,0.0,0.0,[],[1|5|LINK] [2|5|SUBJ 3|5|AUX] [4|5|JCT] [5|0|ROOT] [6|7|QUANT] [7|5|OBJ 8|5|PUNCT],[coord|and] [pro:sub|he~aux|be&3S] [adv|already] [v|have&PAST] [det:num|two] [n|+n|hair+n|cut-PL .],,,,,,,,,,MotherofAlex_Alex011024_6
7,Mother,Alex011024,I say he's gonna need a haircut every month .,Alex,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|6|SUBJ 4|6|AUX] [5|6|AUX] [6|2|COMP] [7|8|DET] [8|6|OBJ] [9|10|QUANT] [10|8|OBJ 11|2|PUNCT],[pro:sub|I] [v|say] [pro:sub|he~aux|be&3S] [mod:aux|gonna] [v|need] [det:art|a] [n|+n|hair+n|cut] [qn|every] [n|month .],,,,,,,,,,MotherofAlex_Alex011024_7
8,Alex,Alex011024,yyy .,Alex,7.125,9.126,[],[],[],,,,,,,,,,AlexofAlex_Alex011024_8
9,Alex,Alex011024,yyy .,Alex,9.126,11.485,[],[],[],,,,,,,,,,AlexofAlex_Alex011024_9
10,Mother,Alex011024,"xxx , can I have one please ?",Alex,0.0,0.0,[],[1|4|SUBJ] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ] [6|4|COM 7|4|PUNCT],[cm|cm] [mod|can] [pro:sub|I] [v|have] [pro:indef|one] [co|please ?],,,,,,,,,,MotherofAlex_Alex011024_10
11,Mother,Alex011024,and I don't have People magazine .,Alex,0.0,0.0,[],[1|5|LINK] [2|5|SUBJ] [3|5|AUX 4|3|NEG] [5|0|ROOT] [6|7|MOD] [7|5|OBJ 8|5|PUNCT],[coord|and] [pro:sub|I] [mod|do~neg|not] [v|have] [n:prop|People] [n|magazine .],,,,,,,,,,MotherofAlex_Alex011024_11
12,Alex,Alex011024,xxx yyy .,Alex,11.486,16.81,whining[],[],[],,,,,,,,,,AlexofAlex_Alex011024_12
13,CameraOperator,Alex011024,"oh , that's okay .",Alex,0.0,0.0,[],[1|4|COM 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|4|PRED 6|4|PUNCT],[co|oh cm|cm] [pro:dem|that~cop|be&3S] [adj|okay .],,,,,,,,,,CameraOperatorofAlex_Alex011024_13
14,CameraOperator,Alex011024,xxx .,Alex,0.0,0.0,laughter .[],[],[],,,,,,,,,,CameraOperatorofAlex_Alex011024_14
15,Mother,Alex011024,xxx .,Alex,0.0,0.0,laughter .[],[],[],,,,,,,,,,MotherofAlex_Alex011024_15
