Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,William,William021114,xxx that one .,William,0.0,4.158,[],[] [1|2|DET] [2|0|INCROOT 3|2|PUNCT],[] [pro:dem|that] [pro:indef|one .],,,,,,,,,,WilliamofWilliam_William021114_1
2,Mother,William021114,xxx the (t:t:self interruption),William,0.0,0.0,[],[] [1|0|INCROOT 2|1|PUNCT],[] [det:art|the (mt:self interruption)],,,,,,,,,,MotherofWilliam_William021114_2
3,Mother,William021114,it's the same thing .,William,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|PRED 6|2|PUNCT],[pro:per|it~cop|be&3S] [det:art|the] [adj|same] [n|thing .],,,,,,,,,,MotherofWilliam_William021114_3
4,Mother,William021114,let me show you .,William,0.0,0.0,[],[1|0|ROOT] [2|1|OBJ] [3|1|XCOMP] [4|3|OBJ 5|1|PUNCT],[v|let&ZERO] [pro:obj|me] [v|show] [pro:per|you .],,,,,,,,,,MotherofWilliam_William021114_4
5,Mother,William021114,I'll show you !,William,0.0,0.0,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[pro:sub|I~mod|will] [v|show] [pro:per|you !],,,,,,,,,,MotherofWilliam_William021114_5
6,Mother,William021114,this one's (replacement:replacement:one is) mommy's .,William,0.0,0.0,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|4|POSS 6|3|PUNCT],[pro:dem|this] [pro:indef|one cop|be&3S] [n|mommy~poss|s .],,,,,,,,,,MotherofWilliam_William021114_6
7,Mother,William021114,watch .,William,4.158,4.923,[],[1|0|INCROOT 2|1|PUNCT],[n|watch .],,,,,,,,,,MotherofWilliam_William021114_7
8,Mother,William021114,and see cool xxx grape man ?,William,4.921,7.455,[],[1|2|LINK] [2|0|ROOT] [3|5|MOD] [] [4|5|MOD] [5|2|OBJ 6|2|PUNCT],[coord|and] [v|see] [adj|cool] [] [n|grape] [n|man ?],,,,,,,,,,MotherofWilliam_William021114_8
9,Mother,William021114,look .,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|look .],,,,,,,,,,MotherofWilliam_William021114_9
10,Mother,William021114,has yours .,William,7.455,9.925,[],[1|0|INCROOT] [2|1|PRED 3|1|PUNCT],[aux|have&3S] [pro:poss|yours .],,,,,,,,,,MotherofWilliam_William021114_10
11,Mother,William021114,right there .,William,0.0,0.0,[],[1|2|JCT] [2|0|INCROOT 3|2|PUNCT],[adv|right] [adv|there .],,,,,,,,,,MotherofWilliam_William021114_11
12,Mother,William021114,see it ?,William,0.0,0.0,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|see] [pro:per|it ?],,,,,,,,,,MotherofWilliam_William021114_12
13,Mother,William021114,but you have cool grape man to hold it .,William,0.0,0.0,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|6|MOD] [5|6|MOD] [6|3|OBJ] [7|8|INF] [8|6|XCOMP] [9|8|OBJ 10|3|PUNCT],[conj|but] [pro:per|you] [v|have] [adj|cool] [n|grape] [n|man] [inf|to] [v|hold] [pro:per|it .],,,,,,,,,,MotherofWilliam_William021114_13
14,Father,William021114,I wanna hold it { up (?) } .,William,9.925,15.121,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|JCT 6|3|PUNCT],[pro:sub|I mod:aux|wanna] [v|hold] [pro:per|it] [adv|up .],,,,,,,,,,FatherofWilliam_William021114_14
15,Mother,William021114,well why don't we leave it there ?,William,0.0,0.0,[],[1|6|COM] [2|6|LINK] [3|6|AUX 4|3|NEG] [5|6|SUBJ] [6|0|ROOT] [7|6|OBJ] [8|6|JCT 9|6|PUNCT],[co|well] [adv:int|why] [mod|do~neg|not] [pro:sub|we] [v|leave] [pro:per|it] [adv|there ?],,,,,,,,,,MotherofWilliam_William021114_15
