Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Naima030325,xxx that we haven't looked in for a long time .,Naima,0.0,19.746,[],[] [1|5|LINK] [2|5|SUBJ] [3|5|AUX 4|3|NEG] [5|0|ROOT] [6|5|JCT] [7|5|JCT] [8|10|DET] [9|10|MOD] [10|7|POBJ 11|5|PUNCT],[] [pro:rel|that] [pro:sub|we] [aux|have~neg|not] [part|look-PASTP] [prep|in] [prep|for] [det:art|a] [adj|long] [n|time .],,,,,,,,,,MotherofNaima_Naima030325_1
2,Mother,Naima030325,this is gonna go here .,Naima,19.746,22.941,[],[1|4|SUBJ] [2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|4|JCT 6|4|PUNCT],[pro:dem|this] [aux|be&3S] [mod:aux|gonna] [v|go] [adv|here .],,,,,,,,,,MotherofNaima_Naima030325_2
3,Mother,Naima030325,one you're f@l one Naima .,Naima,22.941,25.42,[],[1|4|LINK] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|6|QUANT] [6|4|APP 7|4|PUNCT],[det:num|one] [pro:per|you~aux|be&PRES] [n:let|f] [det:num|one] [n:prop|Naima .],,,,,,,,,,MotherofNaima_Naima030325_3
4,Naima,Naima030325,no .,Naima,25.42,27.536,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,NaimaofNaima_Naima030325_4
5,Naima,Naima030325,I'm not f@l one .,Naima,27.536,29.223,[],[1|2|SUBJ 2|0|ROOT] [3|2|NEG] [4|2|PRED] [5|4|OBJ 6|2|PUNCT],[pro:sub|I~cop|be&1S] [neg|not] [n:let|f] [pro:indef|one .],,,,,,,,,,NaimaofNaima_Naima030325_5
6,Mother,Naima030325,okay .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofNaima_Naima030325_6
7,Mother,Naima030325,you're not f@l one .,Naima,29.223,30.585,[],[1|2|SUBJ 2|0|ROOT] [3|2|NEG] [4|2|PRED] [5|4|OBJ 6|2|PUNCT],[pro:per|you~aux|be&PRES] [neg|not] [n:let|f] [pro:indef|one .],,,,,,,,,,MotherofNaima_Naima030325_7
8,Mother,Naima030325,I wonder what's back there .,Naima,30.585,31.846,[],[1|2|SUBJ] [2|0|ROOT] [3|5|MOD 4|3|POSS] [5|2|JCT] [6|2|JCT 7|2|PUNCT],[pro:sub|I] [v|wonder] [pro:int|what~poss|s] [adv|back] [adv|there .],,,,,,,,,,MotherofNaima_Naima030325_8
9,Mother,Naima030325,do you suppose there's some books that we haven't seen in a really long time .,Naima,0.0,0.0,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|SUBJ 5|3|COMP] [6|7|QUANT] [7|5|PRED] [8|12|LINK] [9|12|SUBJ] [10|12|AUX 11|10|NEG] [12|7|CMOD] [13|12|JCT] [14|17|DET] [15|16|JCT] [16|17|MOD] [17|13|POBJ 18|3|PUNCT],[mod|do] [pro:per|you] [v|suppose] [pro:exist|there~cop|be&3S] [qn|some] [n|book-PL] [pro:rel|that] [pro:sub|we] [aux|have~neg|not] [part|see&PASTP] [prep|in] [det:art|a] [adv|real&dadj-LY] [adj|long] [n|time .],,,,,,,,,,MotherofNaima_Naima030325_9
10,Naima,Naima030325,I think so .,Naima,31.846,36.578,[],[1|2|SUBJ] [2|0|ROOT] [3|2|COM 4|2|PUNCT],[pro:sub|I] [v|think] [co|so .],,,,,,,,,,NaimaofNaima_Naima030325_10
