Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,William030011,xxx William .,William,0.0,2.896,[],[] [1|0|INCROOT 2|1|PUNCT],[] [n:prop|William .],,,,,,,,,,MotherofWilliam_William030011_1
2,William,William030011,I need to { see (?) } .,William,2.896,6.306,CHI is speaking in a strange voice[],[1|2|SUBJ] [2|0|ROOT] [3|4|INF] [4|2|COM 5|2|PUNCT],[pro:sub|I] [v|need] [0inf|to] [co|see .],,,,,,,,,,WilliamofWilliam_William030011_2
3,William,William030011,Old McDonald had a farm .,William,6.306,10.051,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[n:prop|Old] [n:prop|McDonald] [v|have&PAST] [det:art|a] [n|farm .],,,,,,,,,,WilliamofWilliam_William030011_3
4,William,William030011,e@l i@l e@l i@l o@l .,William,10.051,12.445,[],[1|0|INCROOT] [2|1|CONJ] [3|2|COORD] [4|3|CONJ] [5|4|COORD 6|1|PUNCT],[n:let|e] [n:let|i] [n:let|e] [n:let|i] [n:let|o .],,,,,,,,,,WilliamofWilliam_William030011_4
5,William,William030011,"and on this farm he had a pig , e@l i@l e@l i@l o@l .",William,12.445,19.321,[],[1|0|INCROOT] [2|1|COORD] [3|4|DET] [4|2|POBJ] [5|6|SUBJ] [6|2|CMOD] [7|8|DET] [8|6|OBJ 9|8|LP] [10|6|COMP] [11|10|CONJ] [12|11|COORD] [13|14|MOD] [14|12|OBJ 15|1|PUNCT],[coord|and] [prep|on] [pro:dem|this] [n|farm] [pro:sub|he] [v|have&PAST] [det:art|a] [n|pig cm|cm] [n:let|e] [n:let|i] [n:let|e] [n:let|i] [n:let|o .],,,,,,,,,,WilliamofWilliam_William030011_5
6,William,William030011,"and on this farm he had a pig , e@l i@l e@l i@l o@l .",William,19.321,26.196,[],[1|0|INCROOT] [2|1|COORD] [3|4|DET] [4|2|POBJ] [5|6|SUBJ] [6|2|CMOD] [7|8|DET] [8|6|OBJ 9|8|LP] [10|6|COMP] [11|10|CONJ] [12|11|COORD] [13|14|MOD] [14|12|OBJ 15|1|PUNCT],[coord|and] [prep|on] [pro:dem|this] [n|farm] [pro:sub|he] [v|have&PAST] [det:art|a] [n|pig cm|cm] [n:let|e] [n:let|i] [n:let|e] [n:let|i] [n:let|o .],,,,,,,,,,WilliamofWilliam_William030011_6
7,Mother,William030011,e@l i@l e@l i@l o@l .,William,0.0,0.0,[],[1|0|INCROOT] [2|1|CONJ] [3|2|COORD] [4|3|CONJ] [5|4|COORD 6|1|PUNCT],[n:let|e] [n:let|i] [n:let|e] [n:let|i] [n:let|o .],,,,,,,,,,MotherofWilliam_William030011_7
8,William,William030011,and on (t:t:trail off),William,26.196,28.486,[],[1|0|INCROOT] [2|1|COORD 3|1|PUNCT],[coord|and] [adv|on (mt:trail off)],,,,,,,,,,WilliamofWilliam_William030011_8
9,William,William030011,these are loose .,William,28.486,31.823,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|these] [cop|be&PRES] [adj|loose .],,,,,,,,,,WilliamofWilliam_William030011_9
10,Mother,William030011,what honey ?,William,31.823,32.831,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[pro:int|what] [n|honey ?],,,,,,,,,,MotherofWilliam_William030011_10
