Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Naima,Naima020110,yyy backpack .,Naima,0.0,2.658,[],[] [1|0|INCROOT 2|1|PUNCT],[] [n|+n|back+n|pack .],,,,,,,,,,NaimaofNaima_Naima020110_1
2,Mother,Naima020110,you're carrying U_P_S in your backpack ?,Naima,2.658,5.873,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|7|MOD] [7|5|POBJ 8|3|PUNCT],[pro:per|you~aux|be&PRES] [part|carry-PRESP] [n:prop|U_P_S] [prep|in] [det:poss|your] [n|+n|back+n|pack ?],,,,,,,,,,MotherofNaima_Naima020110_2
3,Naima,Naima020110,you're carrying a u@l p@l s@l man .,Naima,5.873,9.148,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|8|MOD 7|8|MOD] [8|5|APP 9|3|PUNCT],[pro:per|you~aux|be&PRES] [part|carry-PRESP] [det:art|a] [n:let|u n:let|p n:let|s] [n|man .],,,,,,,,,,NaimaofNaima_Naima020110_3
4,Mother,Naima020110,you're carrying a U_P_S man in your backpack ?,Naima,9.148,12.043,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|6|DET] [5|6|MOD] [6|3|OBJ] [7|3|JCT] [8|9|MOD] [9|7|POBJ 10|3|PUNCT],[pro:per|you~aux|be&PRES] [part|carry-PRESP] [det:art|a] [n:prop|U_P_S] [n|man] [prep|in] [det:poss|your] [n|+n|back+n|pack ?],,,,,,,,,,MotherofNaima_Naima020110_4
5,Naima,Naima020110,you are ?,Naima,12.043,14.17,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:per|you] [cop|be&PRES ?],,,,,,,,,,NaimaofNaima_Naima020110_5
6,Mother,Naima020110,you are ?,Naima,14.17,15.363,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:per|you] [cop|be&PRES ?],,,,,,,,,,MotherofNaima_Naima020110_6
7,Naima,Naima020110,yyy putting the backpack on .,Naima,15.363,19.513,[],[] [1|0|INCROOT] [2|3|DET] [3|1|OBJ] [4|1|JCT 5|1|PUNCT],[] [part|put-PRESP] [det:art|the] [n|+n|back+n|pack] [adv|on .],,,,,,,,,,NaimaofNaima_Naima020110_7
8,Mother,Naima020110,the Mommy is putting the backpack on you .,Naima,19.513,22.31,[],[1|2|DET] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|6|DET] [6|4|OBJ] [7|4|JCT] [8|7|POBJ 9|4|PUNCT],[det:art|the] [n:prop|Mommy] [aux|be&3S] [part|put-PRESP] [det:art|the] [n|+n|back+n|pack] [prep|on] [pro:per|you .],,,,,,,,,,MotherofNaima_Naima020110_8
9,Naima,Naima020110,yyy .,Naima,22.31,23.343,[],[],[],,,,,,,,,,NaimaofNaima_Naima020110_9
10,Mother,Naima020110,the Mommy .,Naima,23.343,25.246,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n:prop|Mommy .],,,,,,,,,,MotherofNaima_Naima020110_10
11,Naima,Naima020110,Mommy putting .,Naima,25.246,26.21,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[n:prop|Mommy] [part|put-PRESP .],,,,,,,,,,NaimaofNaima_Naima020110_11
12,Mother,Naima020110,okay .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofNaima_Naima020110_12
13,Mother,Naima020110,"can you get off the chair , or you need some help ?",Naima,26.21,30.341,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ 7|3|LP] [8|10|LINK] [9|10|SUBJ] [10|3|CJCT] [11|12|QUANT] [12|10|OBJ 13|3|PUNCT],[mod|can] [pro:per|you] [v|get] [prep|off] [det:art|the] [n|chair cm|cm] [coord|or] [pro:per|you] [v|need] [qn|some] [co|help ?],,,,,,,,,,MotherofNaima_Naima020110_13
14,Mother,Naima020110,here's the scissors that we need to open the thing .,Naima,30.341,35.416,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED] [5|7|LINK] [6|7|SUBJ] [7|4|CMOD] [8|9|INF] [9|7|XCOMP] [10|11|DET] [11|9|OBJ 12|2|PUNCT],[pro:exist|here~cop|be&3S] [det:art|the] [n|scissors] [pro:rel|that] [pro:sub|we] [v|need] [inf|to] [v|open] [det:art|the] [n|thing .],,,,,,,,,,MotherofNaima_Naima020110_14
15,Naima,Naima020110,xxx yyy .,Naima,35.416,51.111,audio is obscured by the camera adjustments,[],[],,,,,,,,,,NaimaofNaima_Naima020110_15
16,Mother,Naima020110,"if you're hands stuck there , that's alright .",Naima,51.111,54.265,[],[1|3|LINK] [2|3|SUBJ 3|5|LINK] [4|5|SUBJ] [5|0|ROOT] [6|5|JCT 7|5|LP] [8|10|LINK 9|10|AUX] [10|5|CJCT 11|5|PUNCT],[conj|if] [pro:per|you~cop|be&PRES] [n|hand-PL] [v|stick&PAST] [adv|there cm|cm] [pro:rel|that~aux|be&3S] [co|alright .],,,,,,,,,,MotherofNaima_Naima020110_16
17,Mother,Naima020110,you're fine .,Naima,54.265,54.955,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:per|you~cop|be&PRES] [adj|fine .],,,,,,,,,,MotherofNaima_Naima020110_17
18,Mother,Naima020110,let's go find that box .,Naima,54.955,56.361,[],[1|0|ROOT 2|1|OBJ] [3|4|SRL] [4|1|COMP] [5|6|DET] [6|4|OBJ 7|1|PUNCT],[v|let~pro:obj|us] [v|go] [v|find] [pro:dem|that] [n|box .],,,,,,,,,,MotherofNaima_Naima020110_18
19,Mother,Naima020110,we're gonna open up a special box .,Naima,56.361,58.7,technical difficulties (000:58.700-001:06.018),[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|8|DET] [7|8|MOD] [8|5|POBJ 9|4|PUNCT],[pro:sub|we~aux|be&PRES] [mod:aux|gonna] [v|open] [prep|up] [det:art|a] [n|special] [n|box .],,,,,,,,,,MotherofNaima_Naima020110_19
20,Mother,Naima020110,that still has a little xxx xxx by the way xxx xxx .,Naima,66.018,85.65299999999999,technical difficulties,[1|2|DET] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [] [] [6|5|JCT] [7|8|DET] [8|6|POBJ] [] [9|3|PUNCT],[pro:dem|that] [n|still] [v|have&3S] [det:art|a] [adj|little] [] [] [prep|by] [det:art|the] [n|way] [] [.],,,,,,,,,,MotherofNaima_Naima020110_20
21,Naima,Naima020110,yyy ear .,Naima,85.65299999999999,86.93,[],[] [1|0|INCROOT 2|1|PUNCT],[] [n|ear .],,,,,,,,,,NaimaofNaima_Naima020110_21
22,Mother,Naima020110,are your ears itchy ?,Naima,86.93,88.22800000000001,[],[1|0|ROOT] [2|3|MOD] [3|1|PRED] [4|3|PRED 5|1|PUNCT],[cop|be&PRES] [det:poss|your] [n|ear-PL] [adj|itch&dv-Y ?],,,,,,,,,,MotherofNaima_Naima020110_22
23,Naima,Naima020110,yeah .,Naima,88.22800000000001,89.88,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima020110_23
24,Mother,Naima020110,"alright , okay .",Naima,89.88,90.648,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|alright cm|cm] [adj|okay .],,,,,,,,,,MotherofNaima_Naima020110_24
25,Naima,Naima020110,yyy head yyy .,Naima,90.648,93.836,[],[] [1|0|INCROOT] [2|1|PUNCT],[] [n|head] [.],,,,,,,,,,NaimaofNaima_Naima020110_25
26,Mother,Naima020110,really ?,Naima,93.836,94.553,[],[1|0|INCROOT 2|1|PUNCT],[adv|real&dadj-LY ?],,,,,,,,,,MotherofNaima_Naima020110_26
27,Mother,Naima020110,your head is itchy ?,Naima,94.553,95.741,[],[1|2|MOD] [2|3|SUBJ] [3|0|ROOT] [4|3|PRED 5|3|PUNCT],[det:poss|your] [n|head] [cop|be&3S] [adj|itch&dv-Y ?],,,,,,,,,,MotherofNaima_Naima020110_27
28,Mother,Naima020110,does that feel good ?,Naima,95.741,97.148,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[mod|do&3S] [det:dem|that] [v|feel] [adj|good ?],,,,,,,,,,MotherofNaima_Naima020110_28
29,Mother,Naima020110,"Miss Blueberry teeth , okay .",Naima,97.148,100.848,[],[1|0|INCROOT] [2|3|MOD] [3|1|PRED 4|3|LP] [5|3|ENUM 6|1|PUNCT],[n:prop|Miss] [n:prop|Blueberry] [n|tooth&PL cm|cm] [adj|okay .],,,,,,,,,,MotherofNaima_Naima020110_29
30,Naima,Naima020110,blueberry keeth (replacement:replacement:teeth) girl .,Naima,100.848,103.816,[],[1|3|MOD] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[n|blueberry] [n|tooth&PL] [n|girl .],,,,,,,,,,NaimaofNaima_Naima020110_30
31,Mother,Naima020110,you're a blueberry teeth girl ?,Naima,103.816,105.71,[],[1|6|SUBJ 2|6|AUX] [3|6|DET] [4|5|MOD] [5|6|MOD] [6|0|ROOT 7|6|PUNCT],[pro:per|you~aux|be&PRES] [det:art|a] [n|blueberry] [n|tooth&PL] [n|girl ?],,,,,,,,,,MotherofNaima_Naima020110_31
32,Naima,Naima020110,yyy open it .,Naima,105.71,109.288,[],[] [1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[] [v|open] [pro:per|it .],,,,,,,,,,NaimaofNaima_Naima020110_32
33,Mother,Naima020110,oh .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,MotherofNaima_Naima020110_33
34,Mother,Naima020110,"okay , you're gonna sit in that chair while I open it ?",Naima,109.288,111.875,[],[1|6|COM 2|1|LP] [3|6|SUBJ 4|6|AUX] [5|6|AUX] [6|0|ROOT] [7|6|JCT] [8|9|DET] [9|7|POBJ] [10|12|LINK] [11|12|SUBJ] [12|6|CJCT] [13|12|OBJ 14|6|PUNCT],[co|okay cm|cm] [pro:per|you~aux|be&PRES] [mod:aux|gonna] [v|sit] [prep|in] [pro:dem|that] [n|chair] [conj|while] [pro:sub|I] [v|open] [pro:per|it ?],,,,,,,,,,MotherofNaima_Naima020110_34
35,Mother,Naima020110,"first of all , here's the note that came with it .",Naima,111.875,114.483,[],[1|6|JCT] [2|6|JCT] [3|4|QUANT 4|2|LP] [5|6|SUBJ 6|0|ROOT] [7|8|DET] [8|6|PRED] [9|10|LINK] [10|8|CMOD] [11|10|JCT] [12|11|POBJ 13|6|PUNCT],[adv|first] [prep|of] [qn|all cm|cm] [pro:exist|here~cop|be&3S] [det:art|the] [n|note] [pro:rel|that] [v|come&PAST] [prep|with] [pro:per|it .],,,,,,,,,,MotherofNaima_Naima020110_35
36,Mother,Naima020110,"hm: , that says (t:t:trail off)",Naima,114.483,117.391,[],[1|4|COM 2|1|LP] [3|4|LINK] [4|0|ROOT 5|4|PUNCT],[co|hm cm|cm] [pro:rel|that] [v|say-3S (mt:trail off)],,,,,,,,,,MotherofNaima_Naima020110_36
37,Mother,Naima020110,wha<t> do ya (replacement:replacement:you) think that says ?,Naima,117.391,119.258,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|6|LINK] [6|4|COMP 7|4|PUNCT],[pro:int|what] [mod|do] [pro:per|you] [v|think] [pro:rel|that] [v|say-3S ?],,,,,,,,,,MotherofNaima_Naima020110_37
38,Naima,Naima020110,it says Gumga .,Naima,119.258,121.768,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:per|it] [v|say-3S] [n:prop|Gumga .],,,,,,,,,,NaimaofNaima_Naima020110_38
39,Mother,Naima020110,Gumga ?,Naima,121.768,122.57,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Gumga ?],,,,,,,,,,MotherofNaima_Naima020110_39
40,Mother,Naima020110,you didn't even try looking at it .,Naima,122.57,124.57,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|4|OBJ] [6|4|XJCT] [7|6|JCT] [8|7|POBJ 9|4|PUNCT],[pro:per|you] [mod|do&PAST~neg|not] [v|even] [v|try] [part|look-PRESP] [prep|at] [pro:per|it .],,,,,,,,,,MotherofNaima_Naima020110_40
41,Naima,Naima020110,it says Gumga .,Naima,124.57,126.37,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:per|it] [v|say-3S] [n:prop|Gumga .],,,,,,,,,,NaimaofNaima_Naima020110_41
42,Mother,Naima020110,Gumga .,Naima,126.37,126.968,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Gumga .],,,,,,,,,,MotherofNaima_Naima020110_42
43,Mother,Naima020110,I don't think it says Gumga .,Naima,126.968,128.276,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|6|SUBJ] [6|4|COMP] [7|6|OBJ 8|4|PUNCT],[pro:sub|I] [mod|do~neg|not] [v|think] [pro:per|it] [v|say-3S] [n:prop|Gumga .],,,,,,,,,,MotherofNaima_Naima020110_43
44,Naima,Naima020110,it says Gumga .,Naima,128.276,130.306,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:per|it] [v|say-3S] [n:prop|Gumga .],,,,,,,,,,NaimaofNaima_Naima020110_44
45,Mother,Naima020110,Gumga ?,Naima,130.306,131.556,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Gumga ?],,,,,,,,,,MotherofNaima_Naima020110_45
46,Naima,Naima020110,it says Gumga .,Naima,131.556,133.476,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:per|it] [v|say-3S] [n:prop|Gumga .],,,,,,,,,,NaimaofNaima_Naima020110_46
47,Naima,Naima020110,xxx what's Mommy doing ?,Naima,133.476,136.945,[],[] [1|4|LINK 2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[] [pro:int|what~aux|be&3S] [n:prop|Mommy] [part|do-PRESP ?],,,,,,,,,,NaimaofNaima_Naima020110_47
48,Mother,Naima020110,Mommy's (t:t:trail off),Naima,0.0,0.0,[],[1|0|INCROOT 2|1|POSS 3|1|PUNCT],[n:prop|Mommy~poss|s (mt:trail off)],,,,,,,,,,MotherofNaima_Naima020110_48
49,Naima,Naima020110,yyy .,Naima,136.945,138.02100000000002,[],[],[],,,,,,,,,,NaimaofNaima_Naima020110_49
50,Mother,Naima020110,what is Naima doing ?,Naima,138.263,139.101,[],[1|2|LINK] [2|0|ROOT] [3|4|AUX] [4|2|PRED 5|2|PUNCT],[pro:int|what] [cop|be&3S] [n:prop|Naima] [part|do-PRESP ?],,,,,,,,,,MotherofNaima_Naima020110_50
51,Naima,Naima020110,I cutting it .,Naima,139.101,140.975,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:sub|I] [part|cut-PRESP] [pro:per|it .],,,,,,,,,,NaimaofNaima_Naima020110_51
52,Naima,Naima020110,I am { cutting (?) } you a present .,Naima,140.975,143.793,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|6|DET] [6|3|OBJ 7|3|PUNCT],[pro:sub|I] [0aux|am] [part|cut-PRESP] [pro:per|you] [det:art|a] [n|present .],,,,,,,,,,NaimaofNaima_Naima020110_52
53,Naima,Naima020110,I cutting you a box .,Naima,143.791,145.541,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|5|DET] [5|2|OBJ 6|2|PUNCT],[pro:sub|I] [part|cut-PRESP] [pro:per|you] [det:art|a] [n|box .],,,,,,,,,,NaimaofNaima_Naima020110_53
54,Mother,Naima020110,"yeah it's not exactly a present , it's something that you needed .",Naima,145.543,149.421,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|3|NEG] [5|7|JCT] [6|7|DET] [7|3|PRED 8|7|LP] [9|11|SUBJ 10|11|AUX] [11|3|PRED] [12|14|LINK] [13|14|SUBJ] [14|11|CMOD 15|3|PUNCT],[co|yeah] [pro:per|it~cop|be&3S] [neg|not] [adv|exact&dadj-LY] [det:art|a] [n|present cm|cm] [pro:per|it~aux|be&3S] [pro:indef|something] [pro:rel|that] [pro:per|you] [v|need-PAST .],,,,,,,,,,MotherofNaima_Naima020110_54
55,Naima,Naima020110,yyy .,Naima,149.421,154.465,[],[],[],,,,,,,,,,NaimaofNaima_Naima020110_55
