Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Alex020724,"uhoh it's loud what's that loud sound , truck ?",Alex,0.0,4.948,sound of truck in background,[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|3|PRED] [5|6|SUBJ 6|3|CJCT] [7|9|DET] [8|9|MOD] [9|6|PRED 10|9|LP] [11|9|ENUM 12|3|PUNCT],[co|uhoh] [pro:per|it~cop|be&3S] [adj|loud] [pro:int|what~cop|be&3S] [pro:dem|that] [adj|loud] [n|sound cm|cm] [n|truck ?],,,,,,,,,,MotherofAlex_Alex020724_1
2,Mother,Alex020724,let's go see if we can see the truck .,Alex,0.0,0.0,[],[1|0|ROOT 2|1|OBJ] [3|4|SRL] [4|1|COMP] [5|8|LINK] [6|8|SUBJ] [7|8|AUX] [8|4|CJCT] [9|10|DET] [10|8|OBJ 11|1|PUNCT],[v|let~pro:obj|us] [v|go] [v|see] [conj|if] [pro:sub|we] [mod|can] [v|see] [det:art|the] [n|truck .],,,,,,,,,,MotherofAlex_Alex020724_2
3,Alex,Alex020724,xxx .,Alex,4.948,13.955,[],[],[],,,,,,,,,,AlexofAlex_Alex020724_3
4,Alex,Alex020724,hey !,Alex,13.955,16.204,[],[1|0|INCROOT 2|1|PUNCT],[co|hey !],,,,,,,,,,AlexofAlex_Alex020724_4
5,Mother,Alex020724,xxx .,Alex,0.0,0.0,[],[],[],,,,,,,,,,MotherofAlex_Alex020724_5
6,Mother,Alex020724,where is it ?,Alex,0.0,0.0,[],[1|3|LINK] [2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[adv:int|where] [aux|be&3S] [pro:per|it ?],,,,,,,,,,MotherofAlex_Alex020724_6
7,Alex,Alex020724,xxx .,Alex,16.205,17.766,[],[],[],,,,,,,,,,AlexofAlex_Alex020724_7
8,Mother,Alex020724,it's very loud .,Alex,17.766,19.896,[],[1|2|SUBJ 2|0|ROOT] [3|4|JCT] [4|2|PRED 5|2|PUNCT],[pro:per|it~cop|be&3S] [adv|very] [adj|loud .],,,,,,,,,,MotherofAlex_Alex020724_8
9,Mother,Alex020724,"&-uh , let's try over here .",Alex,19.896,23.03,[],[1|2|SUBJ] [2|0|ROOT 3|2|OBJ] [4|2|XCOMP] [5|4|JCT] [6|4|JCT 7|2|PUNCT],[cm|cm] [v|let~pro:obj|us] [v|try] [adv|over] [adv|here .],,,,,,,,,,MotherofAlex_Alex020724_9
10,Alex,Alex020724,xxx .,Alex,23.031,25.131,[],[],[],,,,,,,,,,AlexofAlex_Alex020724_10
11,Mother,Alex020724,"easy , easy I'm gonna get the ball .",Alex,0.0,0.0,[],[1|7|JCT 2|1|LP] [3|4|MOD] [4|7|SUBJ 5|7|AUX] [6|7|AUX] [7|0|ROOT] [8|9|DET] [9|7|OBJ 10|7|PUNCT],[adj|ease&dn-Y cm|cm] [adj|ease&dn-Y] [pro:sub|I~aux|be&1S] [mod:aux|gonna] [v|get] [det:art|the] [n|ball .],,,,,,,,,,MotherofAlex_Alex020724_11
12,Alex,Alex020724,xxx .,Alex,25.131,28.248,audio fades out momentarily,[],[],,,,,,,,,,AlexofAlex_Alex020724_12
13,Alex,Alex020724,xxx my ball yyy .,Alex,28.248,33.36,[],[] [1|2|MOD] [2|0|INCROOT] [3|2|PUNCT],[] [det:poss|my] [n|ball] [.],,,,,,,,,,AlexofAlex_Alex020724_13
14,Mother,Alex020724,tee+ball .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n|+n|tee+n|ball .],,,,,,,,,,MotherofAlex_Alex020724_14
15,Alex,Alex020724,xxx .,Alex,33.36,38.24,[],[],[],,,,,,,,,,AlexofAlex_Alex020724_15
16,Alex,Alex020724,xxx .,Alex,38.24,44.545,[],[],[],,,,,,,,,,AlexofAlex_Alex020724_16
17,Mother,Alex020724,I know I have_to get your stuff first .,Alex,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|5|SUBJ] [4|5|AUX] [5|2|COMP] [6|7|MOD] [7|5|OBJ] [8|5|JCT 9|2|PUNCT],[pro:sub|I] [v|know] [pro:sub|I] [mod:aux|have_to] [v|get] [det:poss|your] [n|stuff] [adv|first .],,,,,,,,,,MotherofAlex_Alex020724_17
18,Mother,Alex020724,wait a minute let me get your bats .,Alex,0.0,0.0,[],[1|4|LINK] [2|3|DET] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ] [6|4|XCOMP] [7|8|MOD] [8|6|OBJ 9|4|PUNCT],[v|wait] [det:art|a] [n|minute] [v|let&ZERO] [pro:obj|me] [v|get] [det:poss|your] [n|bat-PL .],,,,,,,,,,MotherofAlex_Alex020724_18
19,Alex,Alex020724,xxx .,Alex,44.545,46.776,[],[],[],,,,,,,,,,AlexofAlex_Alex020724_19
20,Mother,Alex020724,you're panicking .,Alex,0.0,0.0,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT 4|3|PUNCT],[pro:per|you~aux|be&PRES] [part|panic-PRESP .],,,,,,,,,,MotherofAlex_Alex020724_20
21,Mother,Alex020724,don't panic .,Alex,0.0,0.0,[],[1|3|AUX 2|1|NEG] [3|0|ROOT 4|3|PUNCT],[mod|do~neg|not] [v|panic .],,,,,,,,,,MotherofAlex_Alex020724_21
22,Alex,Alex020724,yyy bats yyy .,Alex,46.776,52.726,[],[] [1|0|INCROOT] [2|1|PUNCT],[] [n|bat-PL] [.],,,,,,,,,,AlexofAlex_Alex020724_22
23,Alex,Alex020724,yyy balls balls xxx .,Alex,52.728,57.643,[],[] [1|2|MOD] [2|0|ROOT] [3|2|PUNCT],[] [n|ball-PL] [n|ball-PL] [.],,,,,,,,,,AlexofAlex_Alex020724_23
24,Alex,Alex020724,yyy balls yyy .,Alex,57.643,61.461,[],[] [1|0|INCROOT] [2|1|PUNCT],[] [n|ball-PL] [.],,,,,,,,,,AlexofAlex_Alex020724_24
25,Alex,Alex020724,hey look at that ball hey look at that ball .,Alex,61.463,66.01,[],[1|3|COM] [2|3|COM] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|8|COM] [7|8|COM] [8|5|CMOD] [9|10|DET] [10|8|POBJ 11|3|PUNCT],[co|hey] [co|look] [0prep|at] [pro:dem|that] [n|ball] [co|hey] [co|look] [0prep|at] [pro:dem|that] [n|ball .],,,,,,,,,,AlexofAlex_Alex020724_25
