Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Naima010511,"xxx legos , or what ?",Naima,0.0,4.363,video and sound quality are poor[],[] [1|0|INCROOT 2|1|LP] [3|1|CONJ] [4|3|COORD 5|1|PUNCT],[] [n|lego-PL cm|cm] [coord|or] [pro:int|what ?],,,,,,,,,,MotherofNaima_Naima010511_1
2,Mother,Naima010511,have you got some legos there ?,Naima,4.363,8.041,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|QUANT] [5|3|OBJ] [6|3|JCT 7|3|PUNCT],[v|have] [pro:per|you] [v|get&PAST] [qn|some] [n|lego-PL] [adv|there ?],,,,,,,,,,MotherofNaima_Naima010511_2
3,Naima,Naima010511,Mommy Mommy .,Naima,8.041,9.496,[],[1|2|SUBJ] [2|0|INCROOT 3|2|PUNCT],[n:prop|Mommy] [n:prop|Mommy .],,,,,,,,,,NaimaofNaima_Naima010511_3
4,Naima,Naima010511,give Mommy .,Naima,9.496,14.188,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|give] [n:prop|Mommy .],,,,,,,,,,NaimaofNaima_Naima010511_4
5,Mother,Naima010511,"oh , let's see , what are you giving me ?",Naima,0.0,0.0,[],[1|10|COM 2|1|LP] [3|10|JCT 4|3|OBJ] [5|3|XCOMP 6|5|LP] [7|10|SUBJ] [8|10|AUX] [9|10|SUBJ] [10|0|ROOT] [11|10|OBJ 12|10|PUNCT],[co|oh cm|cm] [v|let~pro:obj|us] [v|see cm|cm] [pro:int|what] [aux|be&PRES] [pro:per|you] [part|give-PRESP] [pro:obj|me ?],,,,,,,,,,MotherofNaima_Naima010511_5
6,Naima,Naima010511,legos .,Naima,14.188,17.05,may in fact be onset there[],[1|0|INCROOT 2|1|PUNCT],[n|lego-PL .],,,,,,,,,,NaimaofNaima_Naima010511_6
7,Mother,Naima010511,"oh , thank you boo .",Naima,0.0,0.0,[],[1|3|COM 2|1|LP] [3|0|ROOT] [4|3|OBJ] [5|3|COM 6|3|PUNCT],[co|oh cm|cm] [v|thank] [pro:per|you] [co|boo .],,,,,,,,,,MotherofNaima_Naima010511_7
8,Naima,Naima010511,"play , Mommy play .",Naima,17.05,18.98,[],[1|0|INCROOT 2|1|LP] [3|4|MOD] [4|1|ENUM 5|1|PUNCT],[n|play cm|cm] [n:prop|Mommy] [n|play .],,,,,,,,,,NaimaofNaima_Naima010511_8
9,Mother,Naima010511,okay .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofNaima_Naima010511_9
10,Naima,Naima010511,Mommy .,Naima,18.98,21.766,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Mommy .],,,,,,,,,,NaimaofNaima_Naima010511_10
11,Mother,Naima010511,let's play .,Naima,0.0,0.0,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP 4|1|PUNCT],[v|let~pro:obj|us] [v|play .],,,,,,,,,,MotherofNaima_Naima010511_11
12,Naima,Naima010511,"yyy Mommy , play Mommy Mommy .",Naima,21.7,25.33,[],[] [1|0|INCROOT 2|1|LP] [3|4|MOD] [4|1|ENUM] [5|4|APP 6|1|PUNCT],[] [n:prop|Mommy cm|cm] [n|play] [n:prop|Mommy] [n:prop|Mommy .],,,,,,,,,,NaimaofNaima_Naima010511_12
13,Naima,Naima010511,"play Mommy , yyy yyy .",Naima,25.331,31.183,unclear onset on first word[],[1|2|SUBJ] [2|0|ROOT 3|2|LP] [] [4|2|PUNCT],[n|play] [n:prop|Mommy cm|cm] [] [.],,,,,,,,,,NaimaofNaima_Naima010511_13
14,Mother,Naima010511,xxx play legos with you .,Naima,0.0,0.0,[],[] [1|2|MOD] [2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[] [n|play] [n|lego-PL] [prep|with] [pro:per|you .],,,,,,,,,,MotherofNaima_Naima010511_14
15,Naima,Naima010511,give Mommy .,Naima,31.183,35.993,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|give] [n:prop|Mommy .],,,,,,,,,,NaimaofNaima_Naima010511_15
16,Mother,Naima010511,"oh , thank you , that's red and yellow legos .",Naima,0.0,0.0,[],[1|7|COM 2|1|LP] [3|1|ENUM] [4|3|OBJ 5|3|LP] [6|7|SUBJ 7|0|ROOT] [8|7|PRED] [9|7|CONJ] [10|9|COORD] [11|10|OBJ 12|7|PUNCT],[co|oh cm|cm] [v|thank] [pro:per|you cm|cm] [pro:dem|that~cop|be&3S] [adj|red] [coord|and] [v|yellow] [n|lego-PL .],,,,,,,,,,MotherofNaima_Naima010511_16
17,Mother,Naima010511,thank you .,Naima,35.993,37.773,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you .],,,,,,,,,,MotherofNaima_Naima010511_17
18,Mother,Naima010511,&nn .,Naima,0.0,0.0,[],[],[],,,,,,,,,,MotherofNaima_Naima010511_18
19,Naima,Naima010511,yyy Mommy play .,Naima,37.773,41.508,[],[] [1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[] [n:prop|Mommy] [n|play .],,,,,,,,,,NaimaofNaima_Naima010511_19
20,Mother,Naima010511,"three legos , that's a two green ones and a red one .",Naima,41.508,45.901,[],[1|2|QUANT] [2|5|LINK 3|2|LP] [4|5|SUBJ 5|0|ROOT] [6|8|DET] [7|8|QUANT] [8|5|PRED] [9|8|XMOD] [10|9|CONJ] [11|12|DET] [12|13|MOD] [13|10|COORD 14|5|PUNCT],[det:num|three] [n|lego-PL cm|cm] [pro:dem|that~cop|be&3S] [det:art|a] [det:num|two] [n|green] [pro:indef|one-PL] [coord|and] [det:art|a] [n|red] [pro:indef|one .],,,,,,,,,,MotherofNaima_Naima010511_20
21,Mother,Naima010511,"right , should I pull them apart ?",Naima,0.0,0.0,[],[1|3|JCT 2|1|LP] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT] [6|5|OBJ] [7|5|JCT 8|5|PUNCT],[adv|right cm|cm] [mod|should] [pro:sub|I] [v|pull] [pro:obj|them] [adv|apart ?],,,,,,,,,,MotherofNaima_Naima010511_21
22,Naima,Naima010511,yyy .,Naima,45.901,49.5,[],[],[],,,,,,,,,,NaimaofNaima_Naima010511_22
23,Mother,Naima010511,wouldjou (replacement:replacement:would you) like that ?,Naima,49.5,51.525,[],[1|3|AUX 2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[mod|will&COND pro:per|you] [v|like] [pro:dem|that ?],,,,,,,,,,MotherofNaima_Naima010511_23
24,Mother,Naima010511,there .,Naima,51.525,53.703,[],[1|0|INCROOT 2|1|PUNCT],[adv|there .],,,,,,,,,,MotherofNaima_Naima010511_24
25,Naima,Naima010511,yyy .,Naima,53.703,56.131,[],[],[],,,,,,,,,,NaimaofNaima_Naima010511_25
26,Mother,Naima010511,hm: .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|hm .],,,,,,,,,,MotherofNaima_Naima010511_26
27,Naima,Naima010511,on yyy .,Naima,56.131,58.316,[],[1|0|INCROOT] [2|1|PUNCT],[adv|on] [.],,,,,,,,,,NaimaofNaima_Naima010511_27
28,Mother,Naima010511,"on , okay .",Naima,0.0,0.0,[],[1|3|JCT 2|1|LP] [3|0|INCROOT 4|3|PUNCT],[adv|on cm|cm] [adj|okay .],,,,,,,,,,MotherofNaima_Naima010511_28
29,Mother,Naima010511,"today is August twenty fifth , it's Sunday , and we are in Maine .",Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED] [4|5|QUANT] [5|9|JCT 6|5|LP] [7|9|SUBJ 8|9|AUX] [9|3|APP 10|3|LP] [11|13|LINK] [12|13|SUBJ] [13|2|CJCT] [14|13|JCT] [15|14|POBJ 16|2|PUNCT],[adv:tem|today] [cop|be&3S] [n:prop|August] [det:num|twenty] [adj|fifth cm|cm] [pro:per|it~aux|be&3S] [n:prop|Sunday cm|cm] [coord|and] [pro:sub|we] [cop|be&PRES] [prep|in] [n:prop|Maine .],,,,,,,,,,MotherofNaima_Naima010511_29
30,Naima,Naima010511,Sunday .,Naima,58.316,66.911,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Sunday .],,,,,,,,,,NaimaofNaima_Naima010511_30
31,Naima,Naima010511,"{ Sunday (?) } , { Sunday (?) } .",Naima,66.911,69.703,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[n:prop|Sunday cm|cm] [n:prop|Sunday .],,,,,,,,,,NaimaofNaima_Naima010511_31
32,Mother,Naima010511,Sunday .,Naima,69.703,70.911,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Sunday .],,,,,,,,,,MotherofNaima_Naima010511_32
33,Naima,Naima010511,Sunday .,Naima,70.911,73.393,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Sunday .],,,,,,,,,,NaimaofNaima_Naima010511_33
34,Mother,Naima010511,Sunday .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Sunday .],,,,,,,,,,MotherofNaima_Naima010511_34
35,Mother,Naima010511,and we're in Maine .,Naima,73.393,75.106,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|JCT] [5|4|POBJ 6|3|PUNCT],[coord|and] [pro:sub|we~aux|be&PRES] [prep|in] [n:prop|Maine .],,,,,,,,,,MotherofNaima_Naima010511_35
36,Mother,Naima010511,"Naima , what didjou (replacement:replacement:did you) say when we came to Maine ?",Naima,75.106,78.26,[],[1|6|LINK 2|1|LP] [3|6|SUBJ] [4|6|AUX 5|6|SUBJ] [6|0|ROOT] [7|9|LINK] [8|9|SUBJ] [9|6|CJCT] [10|9|JCT] [11|10|POBJ 12|6|PUNCT],[n:prop|Naima cm|cm] [pro:int|what] [mod|do&PAST pro:per|you] [v|say] [conj|when] [pro:sub|we] [v|come&PAST] [prep|to] [n:prop|Maine ?],,,,,,,,,,MotherofNaima_Naima010511_36
37,Naima,Naima010511,{ welcome (?) } { Maine (?) } .,Naima,78.26,80.06,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|welcome] [n:prop|Maine .],,,,,,,,,,NaimaofNaima_Naima010511_37
38,Mother,Naima010511,"welcome to Maine , that's right .",Naima,80.06,82.45,[],[1|0|INCROOT] [2|1|NJCT] [3|2|POBJ 4|1|LP] [5|7|LINK 6|7|AUX] [7|1|CJCT 8|1|PUNCT],[n|welcome] [prep|to] [n:prop|Maine cm|cm] [pro:rel|that~aux|be&3S] [n|right .],,,,,,,,,,MotherofNaima_Naima010511_38
39,Mother,Naima010511,"welcome to Maine , land of water , birdies (.) and hair+cutting places .",Naima,82.45,90.64,[],[1|0|INCROOT] [2|1|NJCT] [3|2|POBJ 4|3|LP] [5|3|ENUM] [6|5|NJCT] [7|6|POBJ 8|7|LP] [9|7|ENUM] [10|9|CONJ] [11|12|MOD] [12|10|COORD 13|1|PUNCT],[n|welcome] [prep|to] [n:prop|Maine cm|cm] [n|land] [prep|of] [n|water cm|cm] [n|bird-DIM-PL] [coord|and] [part|+n|hair+n|cut-PRESP] [n|place-PL .],,,,,,,,,,MotherofNaima_Naima010511_39
40,Naima,Naima010511,"Mommy , Mommy cut , Mommy cut .",Naima,90.64,95.25,[],[1|0|INCROOT 2|1|LP] [3|4|MOD] [4|7|MOD 5|4|LP] [6|7|MOD] [7|1|ENUM 8|1|PUNCT],[n:prop|Mommy cm|cm] [n:prop|Mommy] [n|cut cm|cm] [n:prop|Mommy] [n|cut .],,,,,,,,,,NaimaofNaima_Naima010511_40
41,Mother,Naima010511,"oh , Mommy cut her hair the other day .",Naima,0.0,0.0,[],[1|9|COM 2|1|LP] [3|4|MOD] [4|9|MOD] [5|6|MOD] [6|4|OBJ] [7|9|DET] [8|9|QUANT] [9|0|INCROOT 10|9|PUNCT],[co|oh cm|cm] [n:prop|Mommy] [n|cut] [det:poss|her] [n|hair] [det:art|the] [qn|other] [n|day .],,,,,,,,,,MotherofNaima_Naima010511_41
42,Naima,Naima010511,Daddy .,Naima,95.25,99.908,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Daddy .],,,,,,,,,,NaimaofNaima_Naima010511_42
43,Mother,Naima010511,"you saw me cutting my hair , you saw somebody cutting my hair .",Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|2|COMP] [5|6|MOD] [6|4|OBJ 7|4|LP] [8|9|SUBJ] [9|4|JCT] [10|9|CONJ] [11|10|COORD] [12|13|MOD] [13|11|OBJ 14|2|PUNCT],[pro:per|you] [v|saw] [pro:obj|me] [n:gerund|cut-PRESP] [det:poss|my] [n|hair cm|cm] [pro:per|you] [n|saw] [pro:indef|somebody] [n:gerund|cut-PRESP] [det:poss|my] [n|hair .],,,,,,,,,,MotherofNaima_Naima010511_43
44,Naima,Naima010511,Daddy .,Naima,99.908,101.125,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Daddy .],,,,,,,,,,NaimaofNaima_Naima010511_44
45,Naima,Naima010511,Daddy .,Naima,101.125,104.72,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Daddy .],,,,,,,,,,NaimaofNaima_Naima010511_45
