Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Violet,Violet020013,go { I (?) } { put (?) } those in yyy .,Violet,2.94,6.2,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|3|PUNCT],[v|go] [pro:sub|I] [v|put&ZERO] [pro:dem|those] [adv|in] [.],,,,,,,,,,VioletofViolet_Violet020013_1
2,Mother,Violet020013,"oh , you plugged them in .",Violet,6.2,7.4,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ] [6|4|JCT 7|4|PUNCT],[co|oh cm|cm] [pro:per|you] [v|plug-PAST] [pro:obj|them] [adv|in .],,,,,,,,,,MotherofViolet_Violet020013_2
3,Violet,Violet020013,"yeah , plugged them in .",Violet,7.4,9.075,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM] [4|3|OBJ] [5|3|JCT 6|1|PUNCT],[co|yeah cm|cm] [v|plug-PAST] [pro:obj|them] [adv|in .],,,,,,,,,,VioletofViolet_Violet020013_3
4,Mother,Violet020013,whoop .,Violet,9.075,10.845,[],[1|0|INCROOT 2|1|PUNCT],[co|whoop .],,,,,,,,,,MotherofViolet_Violet020013_4
5,Violet,Violet020013,one more .,Violet,10.845,13.79,[],[1|2|QUANT] [2|0|INCROOT 3|2|PUNCT],[det:num|one] [pro:indef|more .],,,,,,,,,,VioletofViolet_Violet020013_5
6,Violet,Violet020013,one more .,Violet,13.79,16.771,[],[1|2|QUANT] [2|0|INCROOT 3|2|PUNCT],[det:num|one] [pro:indef|more .],,,,,,,,,,VioletofViolet_Violet020013_6
7,Violet,Violet020013,one more .,Violet,16.771,19.153,[],[1|2|QUANT] [2|0|INCROOT 3|2|PUNCT],[det:num|one] [pro:indef|more .],,,,,,,,,,VioletofViolet_Violet020013_7
8,Violet,Violet020013,one .,Violet,19.153,20.896,[],[1|0|INCROOT 2|1|PUNCT],[pro:indef|one .],,,,,,,,,,VioletofViolet_Violet020013_8
9,Father,Violet020013,I gotta send an email around the office .,Violet,20.896,23.1,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|5|NJCT] [7|8|DET] [8|6|POBJ 9|3|PUNCT],[pro:sub|I] [mod:aux|gotta] [v|send] [det:art|a] [n|email] [prep|around] [det:art|the] [n|office .],,,,,,,,,,FatherofViolet_Violet020013_9
10,Violet,Violet020013,yyy .,Violet,23.1,24.28,[],[],[],,,,,,,,,,VioletofViolet_Violet020013_10
