Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Naima011126,we're gonna see if we can get a baby in here and tape this on xxx .,Naima,0.0,11.891,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|8|LINK] [6|8|SUBJ] [7|8|AUX] [8|4|CJCT] [9|10|DET] [10|8|OBJ] [11|8|JCT] [12|11|POBJ] [13|8|CONJ] [14|13|COORD] [15|14|OBJ] [16|14|JCT] [17|4|PUNCT],[pro:sub|we~aux|be&PRES] [mod:aux|gonna] [v|see] [conj|if] [pro:sub|we] [mod|can] [v|get] [det:art|a] [n|baby] [prep|in] [adv|here] [coord|and] [v|tape] [pro:dem|this] [prep|on] [.],,,,,,,,,,MotherofNaima_Naima011126_1
2,Mother,Naima011126,Naima !,Naima,11.891,13.458,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Naima !],,,,,,,,,,MotherofNaima_Naima011126_2
3,Mother,Naima011126,"where's that baby girl , let's xxx .",Naima,13.458,16.415,[],[1|2|LINK 2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|PRED 6|5|LP] [7|5|ENUM 8|7|OBJ] [9|2|PUNCT],[adv:int|where~cop|be&3S] [pro:dem|that] [n|baby] [n|girl cm|cm] [v|let~pro:obj|us] [.],,,,,,,,,,MotherofNaima_Naima011126_3
4,Naima,Naima011126,yyy .,Naima,16.415,17.505,[],[],[],,,,,,,,,,NaimaofNaima_Naima011126_4
5,Mother,Naima011126,oh you're putting those away (t:t:self interruption),Naima,0.0,0.0,[],[1|4|COM] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|4|OBJ] [6|4|JCT 7|4|PUNCT],[co|oh] [pro:per|you~aux|be&PRES] [part|put-PRESP] [pro:dem|those] [adv|away (mt:self interruption)],,,,,,,,,,MotherofNaima_Naima011126_5
6,Mother,Naima011126,she doesn't have her mic on yet .,Naima,17.505,20.818,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|6|MOD] [6|4|OBJ] [7|4|JCT] [8|4|JCT 9|4|PUNCT],[pro:sub|she] [mod|do&3S~neg|not] [v|have] [det:poss|her] [n|mic] [adv|on] [adv|yet .],,,,,,,,,,MotherofNaima_Naima011126_6
7,Mother,Naima011126,yeah let's bring it into your room .,Naima,20.818,24.318,[],[1|2|COM] [2|0|ROOT 3|2|OBJ] [4|2|XCOMP] [5|4|OBJ] [6|4|JCT] [7|8|MOD] [8|6|POBJ 9|2|PUNCT],[co|yeah] [v|let~pro:obj|us] [v|bring] [pro:per|it] [prep|into] [det:poss|your] [n|room .],,,,,,,,,,MotherofNaima_Naima011126_7
8,Mother,Naima011126,oh yes I think there's a diaper that needs changing around here .,Naima,24.318,30.283,[],[1|4|COM] [2|4|COM] [3|4|SUBJ] [4|0|ROOT] [5|6|SUBJ 6|4|COMP] [7|8|DET] [8|6|PRED] [9|10|LINK] [10|8|CMOD] [11|10|OBJ] [12|11|JCT] [13|12|POBJ 14|4|PUNCT],[co|oh] [co|yes] [pro:sub|I] [v|think] [pro:exist|there~cop|be&3S] [det:art|a] [n|diaper] [pro:rel|that] [v|need-3S] [part|change-PRESP] [prep|around] [adv|here .],,,,,,,,,,MotherofNaima_Naima011126_8
9,Naima,Naima011126,"xxx there isn't , xxx yyy needs to be nursed .",Naima,30.283,37.905,[],[] [1|2|SUBJ] [2|0|ROOT 3|2|NEG 4|2|LP] [] [] [5|2|PRED] [6|8|INF] [7|8|AUX] [8|5|XCOMP 9|2|PUNCT],[] [adv|there] [cop|be&3S~neg|not cm|cm] [] [] [v|need-3S] [inf|to] [aux|be] [part|nurse-PASTP .],,,,,,,,,,NaimaofNaima_Naima011126_9
10,Mother,Naima011126,"you need to be nursed , oh , there's a baby who needs to be nursed !",Naima,37.2,40.968,[],[1|2|SUBJ] [2|0|ROOT] [3|5|INF] [4|5|AUX] [5|2|XCOMP 6|5|LP] [7|10|COM 8|7|LP] [9|10|SUBJ 10|5|CJCT] [11|12|DET] [12|10|PRED] [13|14|LINK] [14|12|CMOD] [15|17|INF] [16|17|AUX] [17|14|XCOMP 18|2|PUNCT],[pro:per|you] [v|need] [inf|to] [aux|be] [part|nurse-PASTP cm|cm] [co|oh cm|cm] [pro:exist|there~cop|be&3S] [det:art|a] [n|baby] [pro:rel|who] [v|need-3S] [inf|to] [aux|be] [part|nurse-PASTP !],,,,,,,,,,MotherofNaima_Naima011126_10
