Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Violet030400,"ooh it's Grandma's birthday , we gotta call Grandma today .",Violet,0.0,12.556,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|6|MOD 5|4|POSS] [6|3|PRED 7|6|LP] [8|10|SUBJ] [9|10|AUX] [10|3|CJCT] [11|12|SUBJ] [12|10|JCT 13|3|PUNCT],[v|ooh] [pro:per|it~cop|be&3S] [n:prop|Grandma~poss|s] [n|+n|birth+n|day cm|cm] [pro:sub|we] [mod:aux|gotta] [v|call] [n:prop|Grandma] [adv:tem|today .],,,,,,,,,,MotherofViolet_Violet030400_1
2,Mother,Violet030400,should we call her ?,Violet,12.556,13.56,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[mod|should] [pro:sub|we] [v|call] [pro:obj|her ?],,,,,,,,,,MotherofViolet_Violet030400_2
3,Mother,Violet030400,should we call her right now ?,Violet,13.56,15.266,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|6|JCT] [6|3|JCT 7|3|PUNCT],[mod|should] [pro:sub|we] [v|call] [pro:obj|her] [adv|right] [adv|now ?],,,,,,,,,,MotherofViolet_Violet030400_3
4,Violet,Violet030400,oh yeah .,Violet,15.266,16.29,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|oh] [co|yeah .],,,,,,,,,,VioletofViolet_Violet030400_4
5,Mother,Violet030400,<o>kay .,Violet,16.291,16.966,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet030400_5
6,Violet,Violet030400,xxx want to try them on the cold { weather (?) } .,Violet,16.966,20.076,[],[] [1|0|ROOT] [2|3|INF] [3|1|XCOMP] [4|3|OBJ] [5|3|JCT] [6|8|DET] [7|8|MOD] [8|5|POBJ 9|1|PUNCT],[] [v|want] [inf|to] [v|try] [pro:obj|them] [prep|on] [det:art|the] [adj|cold] [n|weather .],,,,,,,,,,VioletofViolet_Violet030400_6
7,Mother,Violet030400,I know .,Violet,20.076,20.856,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:sub|I] [v|know .],,,,,,,,,,MotherofViolet_Violet030400_7
8,Mother,Violet030400,I dunno (replacement:replacement:don't know) I hope these things are working .,Violet,20.856,22.865,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG 4|0|ROOT] [5|6|SUBJ] [6|4|COMP] [7|8|DET] [8|10|SUBJ] [9|10|AUX] [10|6|COMP 11|4|PUNCT],[pro:sub|I] [mod|do~neg|not v|know] [pro:sub|I] [v|hope] [pro:dem|these] [n|thing-PL] [aux|be&PRES] [part|work-PRESP .],,,,,,,,,,MotherofViolet_Violet030400_8
9,Mother,Violet030400,le<t> me see if I go over here .,Violet,22.865,24.64,[],[1|0|ROOT] [2|1|OBJ] [3|1|XCOMP] [4|6|LINK] [5|6|SUBJ] [6|3|CJCT] [7|6|JCT] [8|6|JCT 9|1|PUNCT],[v|let&ZERO] [pro:obj|me] [v|see] [conj|if] [pro:sub|I] [v|go] [adv|over] [adv|here .],,,,,,,,,,MotherofViolet_Violet030400_9
10,Mother,Violet030400,see <be>cause that one was blinking red .,Violet,24.64,28.205,[],[1|0|ROOT] [2|6|LINK] [3|4|DET] [4|6|SUBJ] [5|6|AUX] [6|1|COMP] [7|6|PRED 8|1|PUNCT],[v|see] [conj|because] [pro:dem|that] [pro:indef|one] [cop|be&PAST&13S] [part|blink-PRESP] [adj|red .],,,,,,,,,,MotherofViolet_Violet030400_10
11,Mother,Violet030400,but (t:t:trail off),Violet,28.205,29.845,[],[1|0|INCROOT 2|1|PUNCT],[conj|but (mt:trail off)],,,,,,,,,,MotherofViolet_Violet030400_11
