Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Lily010228,there's your little watering can .,Lily,51.0,52.81,[],[1|2|SUBJ 2|0|ROOT] [3|5|MOD] [4|5|MOD] [5|2|PRED] [6|5|OBJ 7|2|PUNCT],[pro:exist|there~cop|be&3S] [det:poss|your] [adj|little] [n:gerund|water-PRESP] [mod|can .],,,,,,,,,,MotherofLily_Lily010228_1
2,Mother,Lily010228,"yeah , we could look in there and you wanna play with the toys in there ?",Lily,52.811,57.018,[],[1|5|COM 2|1|LP] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|JCT] [7|5|JCT] [8|11|LINK] [9|11|SUBJ] [10|11|AUX] [11|5|CJCT] [12|11|JCT] [13|14|DET] [14|12|POBJ] [15|14|NJCT] [16|15|POBJ 17|5|PUNCT],[co|yeah cm|cm] [pro:sub|we] [mod|could] [v|look] [adv|in] [adv|there] [coord|and] [pro:per|you] [mod:aux|wanna] [v|play] [prep|with] [det:art|the] [n|toy-PL] [prep|in] [adv|there ?],,,,,,,,,,MotherofLily_Lily010228_2
3,Mother,Lily010228,or your doggie that makes music ?,Lily,57.018,59.8,[],[1|0|INCROOT] [2|3|MOD] [3|1|OBJ] [4|5|LINK] [5|3|CMOD] [6|5|OBJ 7|1|PUNCT],[coord|or] [det:poss|your] [n|dog-DIM] [pro:rel|that] [v|make-3S] [n|music ?],,,,,,,,,,MotherofLily_Lily010228_3
4,Mother,Lily010228,you could play with that .,Lily,59.801,61.231,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|4|POBJ 6|3|PUNCT],[pro:per|you] [mod|could] [v|play] [prep|with] [pro:dem|that .],,,,,,,,,,MotherofLily_Lily010228_4
5,Lily,Lily010228,yyy .,Lily,61.233,63.08,[],[],[],,,,,,,,,,LilyofLily_Lily010228_5
6,Mother,Lily010228,whatja (replacement:replacement:what would you) like to play with ?,Lily,63.081,64.611,[],[1|4|LINK 2|4|AUX 3|4|SUBJ] [4|0|ROOT] [5|6|INF] [6|4|XCOMP] [7|6|JCT 8|4|PUNCT],[pro:int|what mod|will&COND pro:per|you] [v|like] [inf|to] [v|play] [prep|with ?],,,,,,,,,,MotherofLily_Lily010228_6
7,Mother,Lily010228,wouldja (replacement:replacement:would you) like to read ?,Lily,64.613,66.901,[],[1|3|AUX 2|3|SUBJ] [3|0|ROOT] [4|5|INF] [5|3|XCOMP 6|3|PUNCT],[mod|will&COND pro:per|you] [v|like] [inf|to] [v|read&ZERO ?],,,,,,,,,,MotherofLily_Lily010228_7
8,Mother,Lily010228,wouldja (replacement:replacement:would you) like to get a book ?,Lily,66.901,68.41,[],[1|3|AUX 2|3|SUBJ] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|7|DET] [7|5|OBJ 8|3|PUNCT],[mod|will&COND pro:per|you] [v|like] [inf|to] [v|get] [det:art|a] [n|book ?],,,,,,,,,,MotherofLily_Lily010228_8
9,Lily,Lily010228,yyy .,Lily,68.411,69.8,[],[],[],,,,,,,,,,LilyofLily_Lily010228_9
10,Mother,Lily010228,and we could read .,Lily,0.0,0.0,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT 5|4|PUNCT],[coord|and] [pro:sub|we] [mod|could] [v|read&ZERO .],,,,,,,,,,MotherofLily_Lily010228_10
