Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Father,William010708,"what's in there , William ?",William,0.0,1.56,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|LP] [6|2|ENUM 7|2|PUNCT],[pro:int|what~cop|be&3S] [prep|in] [adv|there cm|cm] [n:prop|William ?],,,,,,,,,,FatherofWilliam_William010708_1
2,Father,William010708,comere (replacement:replacement:come here) .,William,1.56,6.098,[],[1|0|ROOT 2|1|JCT 3|1|PUNCT],[v|come adv|here .],,,,,,,,,,FatherofWilliam_William010708_2
3,CameraOperator,William010708,whoops .,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|whoops .],,,,,,,,,,CameraOperatorofWilliam_William010708_3
4,CameraOperator,William010708,yeah .,William,6.098,9.905,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,CameraOperatorofWilliam_William010708_4
5,CameraOperator,William010708,"you can tell I don't have kids , right <be>cause xxx .",William,9.905,13.233,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|7|SUBJ] [5|7|AUX 6|5|NEG] [7|3|COMP] [8|10|MOD 9|8|LP] [10|11|MOD] [11|7|COMP] [12|3|PUNCT],[pro:per|you] [mod|can] [v|tell] [pro:sub|I] [mod|do~neg|not] [v|have] [n|kid-PL cm|cm] [n|right] [conj|because] [.],,,,,,,,,,CameraOperatorofWilliam_William010708_5
6,CameraOperator,William010708,xxx operate that .,William,13.233,16.301,[],[] [1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[] [v|operate] [pro:dem|that .],,,,,,,,,,CameraOperatorofWilliam_William010708_6
7,Father,William010708,who's this ?,William,16.301,20.505,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|who~cop|be&3S] [pro:dem|this ?],,,,,,,,,,FatherofWilliam_William010708_7
8,William,William010708,xxx .,William,20.505,24.595,[],[],[],,,,,,,,,,WilliamofWilliam_William010708_8
9,Father,William010708,"o:h , it's okay they'll be back .",William,0.0,0.0,[],[1|4|COM 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|4|PRED] [6|8|SUBJ 7|8|AUX] [8|4|CJCT] [9|8|JCT 10|4|PUNCT],[co|oh cm|cm] [pro:per|it~cop|be&3S] [adj|okay] [pro:sub|they~mod|will] [cop|be] [adv|back .],,,,,,,,,,FatherofWilliam_William010708_9
10,Father,William010708,William .,William,24.595,25.966,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|William .],,,,,,,,,,FatherofWilliam_William010708_10
11,Father,William010708,they'll be ba:ck .,William,25.966,27.436,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[pro:sub|they~mod|will] [cop|be] [adv|back .],,,,,,,,,,FatherofWilliam_William010708_11
12,Father,William010708,who's this ?,William,27.436,27.933,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|who~cop|be&3S] [pro:dem|this ?],,,,,,,,,,FatherofWilliam_William010708_12
13,Father,William010708,who's this ?,William,29.186,29.866,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|who~cop|be&3S] [pro:dem|this ?],,,,,,,,,,FatherofWilliam_William010708_13
14,William,William010708,mommy !,William,29.866,31.246,[],[1|0|INCROOT 2|1|PUNCT],[n|mommy !],,,,,,,,,,WilliamofWilliam_William010708_14
15,Father,William010708,Mommy'll (replacement:replacement:Mommy will) be back .,William,31.246,32.325,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[n:prop|Mommy mod|will] [cop|be] [adv|back .],,,,,,,,,,FatherofWilliam_William010708_15
16,Father,William010708,she'll be back .,William,32.325,33.163,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[pro:sub|she~mod|will] [cop|be] [adv|back .],,,,,,,,,,FatherofWilliam_William010708_16
17,Father,William010708,"okay , let's read a book .",William,33.163,34.63,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|3|OBJ] [5|3|XCOMP] [6|7|DET] [7|5|OBJ 8|1|PUNCT],[co|okay cm|cm] [v|let~pro:obj|us] [v|read&ZERO] [det:art|a] [n|book .],,,,,,,,,,FatherofWilliam_William010708_17
18,Father,William010708,let's read a book .,William,34.63,35.57,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|5|DET] [5|3|OBJ 6|1|PUNCT],[v|let~pro:obj|us] [v|read&ZERO] [det:art|a] [n|book .],,,,,,,,,,FatherofWilliam_William010708_18
19,Father,William010708,who's this ?,William,35.57,37.783,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|who~cop|be&3S] [pro:dem|this ?],,,,,,,,,,FatherofWilliam_William010708_19
