Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Naima,Naima010609,"oh , she's out .",Naima,0.0,8.385,[],[1|4|COM 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|4|PRED 6|4|PUNCT],[co|oh cm|cm] [pro:sub|she~aux|be&3S] [adv|out .],,,,,,,,,,NaimaofNaima_Naima010609_1
2,Naima,Naima010609,she's out .,Naima,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:sub|she~aux|be&3S] [adv|out .],,,,,,,,,,NaimaofNaima_Naima010609_2
3,Mother,Naima010609,you wanna take those things out ?,Naima,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|3|JCT 7|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|take] [pro:dem|those] [n|thing-PL] [adv|out ?],,,,,,,,,,MotherofNaima_Naima010609_3
4,Naima,Naima010609,yyy .,Naima,8.385,10.316,[],[],[],,,,,,,,,,NaimaofNaima_Naima010609_4
5,Mother,Naima010609,we could take the boppy@f out .,Naima,10.316,11.818,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|3|JCT 7|3|PUNCT],[pro:sub|we] [mod|could] [v|take] [det:art|the] [fam|boppy] [adv|out .],,,,,,,,,,MotherofNaima_Naima010609_5
6,Mother,Naima010609,that would be okay .,Naima,11.818,12.963,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|PRED 5|3|PUNCT],[pro:dem|that] [mod|will&COND] [cop|be] [adj|okay .],,,,,,,,,,MotherofNaima_Naima010609_6
7,Mother,Naima010609,"mm , here's this , this thing .",Naima,12.963,16.93,[],[1|4|COM 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|8|DET 6|5|LP] [7|8|DET] [8|4|PRED 9|4|PUNCT],[co|mm cm|cm] [pro:exist|here~cop|be&3S] [pro:dem|this cm|cm] [pro:dem|this] [n|thing .],,,,,,,,,,MotherofNaima_Naima010609_7
8,Mother,Naima010609,that's the special pillow .,Naima,16.93,19.3,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|PRED 6|2|PUNCT],[pro:dem|that~cop|be&3S] [det:art|the] [adj|special] [n|pillow .],,,,,,,,,,MotherofNaima_Naima010609_8
9,Mother,Naima010609,today is (t:t:trail off),Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[adv:tem|today] [cop|be&3S (mt:trail off)],,,,,,,,,,MotherofNaima_Naima010609_9
10,Naima,Naima010609,xxx .,Naima,19.3,25.181,laughter,[],[],,,,,,,,,,NaimaofNaima_Naima010609_10
11,Mother,Naima010609,"xxx , are you hiding ?",Naima,25.181,26.97,laughter,[1|4|SUBJ] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[cm|cm] [aux|be&PRES] [pro:per|you] [part|hide-PRESP ?],,,,,,,,,,MotherofNaima_Naima010609_11
