Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Naima010925,xxx January tenth .,Naima,0.0,4.368,the mic is cutting out for the first few utterances[],[] [1|0|INCROOT] [2|1|PRED 3|1|PUNCT],[] [n:prop|January] [adj|tenth .],,,,,,,,,,MotherofNaima_Naima010925_1
2,Mother,Naima010925,"what's today , Naima ?",Naima,4.368,6.53,[],[1|3|LINK 2|3|AUX] [3|0|ROOT 4|3|LP] [5|3|ENUM 6|3|PUNCT],[pro:int|what~aux|be&3S] [adv:tem|today cm|cm] [n:prop|Naima ?],,,,,,,,,,MotherofNaima_Naima010925_2
3,Naima,Naima010925,yyy .,Naima,6.53,8.705,[],[],[],,,,,,,,,,NaimaofNaima_Naima010925_3
4,Mother,Naima010925,"yes , xxx is coming today .",Naima,8.705,10.886,[],[1|4|COM 2|1|LP] [] [3|4|AUX] [4|0|ROOT] [5|4|JCT 6|4|PUNCT],[co|yes cm|cm] [] [aux|be&3S] [part|come-PRESP] [adv:tem|today .],,,,,,,,,,MotherofNaima_Naima010925_4
5,Mother,Naima010925,"what else is today , do you remember ?",Naima,10.886,13.816,[],[1|4|LINK] [2|1|PQ] [3|4|AUX] [4|8|JCT 5|4|LP] [6|4|ENUM] [7|8|SUBJ] [8|0|ROOT 9|8|PUNCT],[pro:int|what] [post|else] [aux|be&3S] [adv:tem|today cm|cm] [v|do] [pro:per|you] [v|remember ?],,,,,,,,,,MotherofNaima_Naima010925_5
6,Mother,Naima010925,xxx something else today .,Naima,13.816,19.926,[],[] [1|0|INCROOT] [2|1|PQ] [3|1|ENUM 4|1|PUNCT],[] [pro:indef|something] [post|else] [adv:tem|today .],,,,,,,,,,MotherofNaima_Naima010925_6
7,Naima,Naima010925,yyy yyy yyy Billy on the slide .,Naima,19.926,26.225,[],[] [] [] [1|0|INCROOT] [2|1|JCT] [3|4|DET] [4|2|POBJ 5|1|PUNCT],[] [] [] [n:prop|Billy] [prep|on] [det:art|the] [n|slide .],,,,,,,,,,NaimaofNaima_Naima010925_7
8,Mother,Naima010925,"oh , Billy is on the slide ?",Naima,26.225,28.416,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|7|DET] [7|5|POBJ 8|4|PUNCT],[co|oh cm|cm] [n:prop|Billy] [cop|be&3S] [prep|on] [det:art|the] [n|slide ?],,,,,,,,,,MotherofNaima_Naima010925_8
9,Naima,Naima010925,Billy is on the xxx .,Naima,28.416,30.91,[],[1|0|INCROOT] [2|1|OBJ] [3|2|JCT] [4|3|POBJ] [5|1|PUNCT],[n:prop|Billy] [0aux|is] [prep|on] [det:art|the] [.],,,,,,,,,,NaimaofNaima_Naima010925_9
10,Naima,Naima010925,xxx xxx that's xxx that seesaw .,Naima,30.91,38.82,[],[] [] [1|2|SUBJ 2|0|ROOT] [] [3|4|DET] [4|2|PRED 5|2|PUNCT],[] [] [pro:dem|that~cop|be&3S] [] [pro:dem|that] [n|seesaw .],,,,,,,,,,NaimaofNaima_Naima010925_10
