Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,William010927,"hold on there , cowboy .",William,0.0,3.691,[],[1|0|INCROOT] [2|1|NJCT] [3|5|JCT 4|3|LP] [5|2|POBJ 6|1|PUNCT],[n|hold] [prep|on] [adv|there cm|cm] [n|+n|cow+n|boy .],,,,,,,,,,MotherofWilliam_William010927_1
2,William,William010927,{ again (?) } .,William,3.691,8.226,[],[1|0|INCROOT 2|1|PUNCT],[adv|again .],,,,,,,,,,WilliamofWilliam_William010927_2
3,Mother,William010927,I don't think we're gonna jump this morning .,William,8.226,9.508,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|8|SUBJ 6|8|AUX] [7|8|AUX] [8|4|COMP] [9|10|DET] [10|8|OBJ 11|4|PUNCT],[pro:sub|I] [mod|do~neg|not] [v|think] [pro:sub|we~aux|be&PRES] [mod:aux|gonna] [v|jump] [pro:dem|this] [n|morning .],,,,,,,,,,MotherofWilliam_William010927_3
4,William,William010927,xxx .,William,9.508,12.361,[],[],[],,,,,,,,,,WilliamofWilliam_William010927_4
5,Mother,William010927,xxx you wanna sit in your chair ?,William,12.361,13.366,[],[] [1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|6|MOD] [6|4|POBJ 7|3|PUNCT],[] [pro:per|you] [mod:aux|wanna] [v|sit] [prep|in] [det:poss|your] [n|chair ?],,,,,,,,,,MotherofWilliam_William010927_5
6,Mother,William010927,ywanna (replacement:replacement:you want to) help Mommy make (t:t:trail off),William,13.366,14.83,[],[1|2|SUBJ 2|0|ROOT 3|4|INF] [4|2|XCOMP] [5|6|SUBJ] [6|4|XCOMP 7|2|PUNCT],[pro:per|you v|want inf|to] [v|help] [n:prop|Mommy] [v|make (mt:trail off)],,,,,,,,,,MotherofWilliam_William010927_6
7,William,William010927,yeah .,William,14.83,16.125,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,WilliamofWilliam_William010927_7
8,Mother,William010927,"yeah , you wanna help Mommy (t:t:trail off)",William,0.0,0.0,[],[1|5|COM 2|1|LP] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|OBJ 7|5|PUNCT],[co|yeah cm|cm] [pro:per|you] [mod:aux|wanna] [v|help] [n:prop|Mommy (mt:trail off)],,,,,,,,,,MotherofWilliam_William010927_8
9,William,William010927,xxx yyy .,William,16.125,18.31,[],[],[],,,,,,,,,,WilliamofWilliam_William010927_9
10,Mother,William010927,d'you (replacement:replacement:do you) wanna help Mommy make oatmeal ?,William,18.31,19.765,[],[1|4|AUX 2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|6|SUBJ] [6|4|XCOMP] [7|6|OBJ 8|4|PUNCT],[mod|do pro:per|you] [mod:aux|wanna] [v|help] [n:prop|Mommy] [v|make] [n|oatmeal ?],,,,,,,,,,MotherofWilliam_William010927_10
