Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,William,William020012,xxx pocket pocket .,William,1.575,5.443,CHI is crying,[] [1|2|MOD] [2|0|ROOT 3|2|PUNCT],[] [n|pocket] [n|pocket .],,,,,,,,,,WilliamofWilliam_William020012_1
2,Mother,William020012,pocket pocket ?,William,5.443,6.516,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|pocket] [n|pocket ?],,,,,,,,,,MotherofWilliam_William020012_2
3,William,William020012,yeah .,William,6.516,8.503,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,WilliamofWilliam_William020012_3
4,Mother,William020012,if you're happy and you know it clap yer (replacement:replacement:your) hands .,William,8.503,10.396,singing,[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED] [5|3|CONJ] [6|7|SUBJ] [7|5|COORD] [8|9|SUBJ] [9|7|COMP] [10|11|MOD] [11|9|OBJ 12|3|PUNCT],[conj|if] [pro:per|you~cop|be&PRES] [adj|happy] [coord|and] [pro:per|you] [v|know] [pro:per|it] [v|clap] [det:poss|your] [n|hand-PL .],,,,,,,,,,MotherofWilliam_William020012_4
5,Mother,William020012,if you're happy and you know it clap yer (replacement:replacement:your) hands .,William,10.396,13.906,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED] [5|3|CONJ] [6|7|SUBJ] [7|5|COORD] [8|9|SUBJ] [9|7|COMP] [10|11|MOD] [11|9|OBJ 12|3|PUNCT],[conj|if] [pro:per|you~cop|be&PRES] [adj|happy] [coord|and] [pro:per|you] [v|know] [pro:per|it] [v|clap] [det:poss|your] [n|hand-PL .],,,,,,,,,,MotherofWilliam_William020012_5
6,Mother,William020012,if you're happy and you know it .,William,13.906,16.788,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED] [5|7|LINK] [6|7|SUBJ] [7|3|CJCT] [8|7|OBJ 9|3|PUNCT],[conj|if] [pro:per|you~cop|be&PRES] [adj|happy] [coord|and] [pro:per|you] [v|know] [pro:per|it .],,,,,,,,,,MotherofWilliam_William020012_6
7,Mother,William020012,"your face will surely show it , if you're happy and you know it , clap yer (replacement:replacement:your) hands .",William,16.788,23.98,[],[1|2|MOD] [2|5|SUBJ] [3|5|AUX] [4|5|JCT] [5|0|ROOT] [6|5|OBJ 7|5|LP] [8|10|LINK] [9|10|SUBJ 10|5|CJCT] [11|10|PRED] [12|14|LINK] [13|14|SUBJ] [14|5|CJCT] [15|14|OBJ 16|14|LP] [17|14|ENUM] [18|19|MOD] [19|17|OBJ 20|5|PUNCT],[det:poss|your] [n|face] [mod|will] [adv|sure&dadj-LY] [v|show] [pro:per|it cm|cm] [conj|if] [pro:per|you~cop|be&PRES] [adj|happy] [coord|and] [pro:per|you] [v|know] [pro:per|it cm|cm] [n|clap] [det:poss|your] [n|hand-PL .],,,,,,,,,,MotherofWilliam_William020012_7
8,Mother,William020012,if you're happy and you know it stomp yer (replacement:replacement:your) feet .,William,23.98,26.576,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED] [5|3|CONJ] [6|7|SUBJ] [7|5|COORD] [8|9|SUBJ] [9|7|COMP] [10|11|MOD] [11|9|OBJ 12|3|PUNCT],[conj|if] [pro:per|you~cop|be&PRES] [adj|happy] [coord|and] [pro:per|you] [v|know] [pro:per|it] [v|stomp] [det:poss|your] [n|foot&PL .],,,,,,,,,,MotherofWilliam_William020012_8
9,Mother,William020012,bomp@o bomp@o bomp@o .,William,26.576,27.985,[],[1|0|INCROOT] [2|1|CONJ] [3|2|COORD 4|1|PUNCT],[on|bomp] [on|bomp] [on|bomp .],,,,,,,,,,MotherofWilliam_William020012_9
10,Mother,William020012,i:f you're happy and you know it (t:t:self interruption),William,0.0,0.0,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED] [5|7|LINK] [6|7|SUBJ] [7|3|CJCT] [8|7|OBJ 9|3|PUNCT],[conj|if] [pro:per|you~cop|be&PRES] [adj|happy] [coord|and] [pro:per|you] [v|know] [pro:per|it (mt:self interruption)],,,,,,,,,,MotherofWilliam_William020012_10
11,Mother,William020012,"o:h , baby , comere (replacement:replacement:come here) .",William,27.985,33.171,[],[1|5|COM 2|1|LP] [3|5|SUBJ 4|3|LP] [5|0|ROOT 6|5|JCT 7|5|PUNCT],[co|oh cm|cm] [n|baby cm|cm] [v|come adv|here .],,,,,,,,,,MotherofWilliam_William020012_11
12,Mother,William020012,"comere (replacement:replacement:come here) , beautiful .",William,33.171,34.436,[],[1|0|ROOT 2|1|JCT 3|1|LP] [4|1|ENUM 5|1|PUNCT],[v|come adv|here cm|cm] [adj|beautiful .],,,,,,,,,,MotherofWilliam_William020012_12
13,Mother,William020012,you want some banana ?,William,34.436,36.98,[],[1|2|SUBJ] [2|0|ROOT] [3|4|QUANT] [4|2|OBJ 5|2|PUNCT],[pro:per|you] [v|want] [qn|some] [n|banana ?],,,,,,,,,,MotherofWilliam_William020012_13
14,Mother,William020012,dyou (replacement:replacement:do you) want some banana ?,William,36.98,38.235,[],[1|3|AUX 2|3|SUBJ] [3|0|ROOT] [4|5|QUANT] [5|3|OBJ 6|3|PUNCT],[mod|do pro:per|you] [v|want] [qn|some] [n|banana ?],,,,,,,,,,MotherofWilliam_William020012_14
15,William,William020012,no: .,William,38.235,40.52,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,WilliamofWilliam_William020012_15
16,Mother,William020012,want some juice ?,William,40.52,41.035,[],[1|0|ROOT] [2|3|QUANT] [3|1|OBJ 4|1|PUNCT],[v|want] [qn|some] [n|juice ?],,,,,,,,,,MotherofWilliam_William020012_16
17,William,William020012,no .,William,41.035,42.721,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,WilliamofWilliam_William020012_17
18,Mother,William020012,want some apple ?,William,0.0,0.0,[],[1|0|ROOT] [2|3|QUANT] [3|1|OBJ 4|1|PUNCT],[v|want] [qn|some] [n|apple ?],,,,,,,,,,MotherofWilliam_William020012_18
19,William,William020012,no .,William,42.721,44.458,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,WilliamofWilliam_William020012_19
20,Mother,William020012,how <a>bout some toast .,William,44.458,45.108,[],[1|0|INCROOT] [2|1|JCT] [3|4|QUANT] [4|2|POBJ 5|1|PUNCT],[adv:int|how] [prep|about] [qn|some] [n|toast .],,,,,,,,,,MotherofWilliam_William020012_20
21,William,William020012,no no .,William,45.108,47.521,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|no] [co|no .],,,,,,,,,,WilliamofWilliam_William020012_21
22,Mother,William020012,you sure ?,William,0.0,0.0,[],[1|0|INCROOT] [2|1|PRED 3|1|PUNCT],[pro:per|you] [adj|sure ?],,,,,,,,,,MotherofWilliam_William020012_22
23,Mother,William020012,you don't want toast ?,William,47.521,48.575,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[pro:per|you] [mod|do~neg|not] [v|want] [n|toast ?],,,,,,,,,,MotherofWilliam_William020012_23
24,William,William020012,take it off .,William,48.575,51.241,[],[1|0|ROOT] [2|1|OBJ] [3|1|JCT 4|1|PUNCT],[v|take] [pro:per|it] [adv|off .],,,,,,,,,,WilliamofWilliam_William020012_24
25,Mother,William020012,"honey , it's okay .",William,51.241,52.51,[],[1|4|COM 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|4|PRED 6|4|PUNCT],[co|honey cm|cm] [pro:per|it~cop|be&3S] [adj|okay .],,,,,,,,,,MotherofWilliam_William020012_25
26,William,William020012,take it off .,William,52.51,55.308,[],[1|0|ROOT] [2|1|OBJ] [3|1|JCT 4|1|PUNCT],[v|take] [pro:per|it] [adv|off .],,,,,,,,,,WilliamofWilliam_William020012_26
