Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Lily021028,okay .,Lily,0.0,1.486,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily021028_1
2,Mother,Lily021028,alrighty .,Lily,1.486,5.43,[],[1|0|INCROOT 2|1|PUNCT],[adj|alright-Y .],,,,,,,,,,MotherofLily_Lily021028_2
3,Mother,Lily021028,okay which one should we read first ?,Lily,5.43,9.045,video error,[1|6|COM] [2|6|LINK] [3|6|SUBJ] [4|6|AUX] [5|6|SUBJ] [6|0|ROOT] [7|6|JCT 8|6|PUNCT],[co|okay] [pro:rel|which] [pro:indef|one] [mod|should] [pro:sub|we] [v|read&ZERO] [adv|first ?],,,,,,,,,,MotherofLily_Lily021028_3
4,Lily,Lily021028,Paddington .,Lily,9.046,11.128,end of utterance is cut off by audio glitch,[1|0|INCROOT 2|1|PUNCT],[n:prop|Paddington .],,,,,,,,,,LilyofLily_Lily021028_4
5,Mother,Lily021028,Paddington .,Lily,11.128,12.608,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Paddington .],,,,,,,,,,MotherofLily_Lily021028_5
6,Mother,Lily021028,do you remember what this one's (replacement:replacement:one is) called ?,Lily,12.608,14.078,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|8|LINK] [5|6|DET] [6|8|SUBJ 7|8|AUX] [8|3|COMP 9|3|PUNCT],[mod|do] [pro:per|you] [v|remember] [pro:int|what] [pro:dem|this] [pro:indef|one aux|be&3S] [part|call-PASTP ?],,,,,,,,,,MotherofLily_Lily021028_6
7,Mother,Lily021028,what's this one called ?,Lily,14.078,15.72,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET] [4|5|SUBJ] [5|2|PRED 6|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this] [pro:indef|one] [v|call-PAST ?],,,,,,,,,,MotherofLily_Lily021028_7
8,Lily,Lily021028,what is it called ?,Lily,15.72,20.526,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[pro:int|what] [aux|be&3S] [pro:per|it] [v|call-PAST ?],,,,,,,,,,LilyofLily_Lily021028_8
9,Mother,Lily021028,Paddington's lucky day .,Lily,0.0,0.0,[],[1|4|MOD 2|1|POSS] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT],[n:prop|Paddington~poss|s] [adj|luck&dn-Y] [n|day .],,,,,,,,,,MotherofLily_Lily021028_9
10,Mother,Lily021028,wow .,Lily,20.526,21.945,[],[1|0|INCROOT 2|1|PUNCT],[co|wow .],,,,,,,,,,MotherofLily_Lily021028_10
11,Mother,Lily021028,one day not long after Paddington went to live with the Browns at number thirty two Windsor gardens Mrs Brown thought she would take him out shopping .,Lily,21.945,34.216,[],[1|2|QUANT] [2|0|INCROOT] [3|2|NEG] [4|2|PRED] [5|7|LINK] [6|7|SUBJ] [7|2|CJCT] [8|9|INF] [9|7|XCOMP] [10|9|JCT] [11|12|DET] [12|10|POBJ] [13|16|JCT] [14|13|POBJ] [15|16|QUANT] [16|17|QUANT] [17|18|SUBJ] [18|12|CMOD] [19|18|OBJ] [20|21|SUBJ] [21|18|COMP] [22|24|SUBJ] [23|24|AUX] [24|21|COMP] [25|24|OBJ] [26|27|JCT] [27|24|XJCT 28|2|PUNCT],[det:num|one] [n|day] [neg|not] [adj|long] [conj|after] [n:prop|Paddington] [v|go&PAST] [inf|to] [v|live] [prep|with] [det:art|the] [n:prop|Browns] [prep|at] [n|number] [det:num|thirty] [det:num|two] [n:prop|Windsor] [v|garden-3S] [n:prop|Mrs] [n:prop|Brown] [v|think&PAST] [pro:sub|she] [mod|will&COND] [v|take] [pro:obj|him] [adv|out] [part|shop-PRESP .],,,,,,,,,,MotherofLily_Lily021028_11
