Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Alex020012,there .,Alex,0.0,3.675,[],[1|0|INCROOT 2|1|PUNCT],[adv|there .],,,,,,,,,,MotherofAlex_Alex020012_1
2,Mother,Alex020012,"alright , let's wash up .",Alex,3.675,7.616,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|3|OBJ] [5|3|XCOMP] [6|5|JCT 7|1|PUNCT],[co|alright cm|cm] [v|let~pro:obj|us] [v|wash] [adv|up .],,,,,,,,,,MotherofAlex_Alex020012_2
3,Mother,Alex020012,you want some cereal ?,Alex,7.616,14.343,[],[1|2|SUBJ] [2|0|ROOT] [3|4|QUANT] [4|2|OBJ 5|2|PUNCT],[pro:per|you] [v|want] [qn|some] [n|cereal ?],,,,,,,,,,MotherofAlex_Alex020012_3
4,Mother,Alex020012,to play with ?,Alex,14.343,15.593,[],[1|2|INF] [2|0|ROOT] [3|2|JCT 4|2|PUNCT],[inf|to] [v|play] [prep|with ?],,,,,,,,,,MotherofAlex_Alex020012_4
5,Mother,Alex020012,would you like some cereal to play with ?,Alex,15.593,17.988,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|QUANT] [5|3|OBJ] [6|3|JCT] [7|6|POBJ] [8|3|JCT 9|3|PUNCT],[mod|will&COND] [pro:per|you] [v|like] [qn|some] [n|cereal] [prep|to] [n|play] [prep|with ?],,,,,,,,,,MotherofAlex_Alex020012_5
6,Alex,Alex020012,yyy .,Alex,17.988,25.0,[],[],[],,,,,,,,,,AlexofAlex_Alex020012_6
7,Mother,Alex020012,a what ?,Alex,0.0,0.0,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [pro:int|what ?],,,,,,,,,,MotherofAlex_Alex020012_7
8,Alex,Alex020012,xxx .,Alex,25.0,25.793,[],[],[],,,,,,,,,,AlexofAlex_Alex020012_8
9,Mother,Alex020012,your cookie ?,Alex,25.793,39.463,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[det:poss|your] [n|cookie ?],,,,,,,,,,MotherofAlex_Alex020012_9
10,Mother,Alex020012,xxx .,Alex,39.463,40.345,[],[],[],,,,,,,,,,MotherofAlex_Alex020012_10
11,Mother,Alex020012,there's too many crumbs (t:t:self interruption),Alex,40.345,41.985,[],[1|2|SUBJ 2|0|ROOT] [3|4|JCT] [4|5|QUANT] [5|2|PRED 6|2|PUNCT],[pro:exist|there~cop|be&3S] [adv|too] [qn|many] [n|crumb-PL (mt:self interruption)],,,,,,,,,,MotherofAlex_Alex020012_11
12,Mother,Alex020012,you know what ?,Alex,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:per|you] [v|know] [pro:int|what ?],,,,,,,,,,MotherofAlex_Alex020012_12
13,Mother,Alex020012,"Alex , I'm just gonna open a new box .",Alex,41.985,44.785,[],[1|7|LINK 2|1|LP] [3|7|SUBJ 4|7|AUX] [5|7|JCT] [6|7|AUX] [7|0|ROOT] [8|10|DET] [9|10|MOD] [10|7|OBJ 11|7|PUNCT],[n:prop|Alex cm|cm] [pro:sub|I~aux|be&1S] [adv|just] [mod:aux|gonna] [v|open] [det:art|a] [adj|new] [n|box .],,,,,,,,,,MotherofAlex_Alex020012_13
14,Mother,Alex020012,because that one's got too much crumbs at the end (t:t:self interruption),Alex,0.0,0.0,[],[1|3|LINK] [2|3|DET] [3|5|SUBJ 4|5|AUX] [5|0|ROOT] [6|7|JCT] [7|8|QUANT] [8|5|OBJ] [9|8|NJCT] [10|11|DET] [11|9|POBJ 12|5|PUNCT],[conj|because] [pro:dem|that] [pro:indef|one~cop|be&3S] [v|get&PAST] [adv|too] [qn|much] [n|crumb-PL] [prep|at] [det:art|the] [n|end (mt:self interruption)],,,,,,,,,,MotherofAlex_Alex020012_14
15,Alex,Alex020012,yyy .,Alex,44.785,48.1,[],[],[],,,,,,,,,,AlexofAlex_Alex020012_15
16,Mother,Alex020012,"alright wait a minute , I have_to get the step stool .",Alex,48.1,49.973,[],[1|2|COM] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|4|LP] [6|8|SUBJ] [7|8|AUX] [8|2|COMP] [9|11|DET] [10|11|MOD] [11|8|OBJ 12|2|PUNCT],[co|alright] [v|wait] [det:art|a] [n|minute cm|cm] [pro:sub|I] [mod:aux|have_to] [v|get] [det:art|the] [n|step] [n|stool .],,,,,,,,,,MotherofAlex_Alex020012_16
17,Mother,Alex020012,let me get a new box of cereal .,Alex,49.973,63.375,[],[1|0|ROOT] [2|1|OBJ] [3|1|XCOMP] [4|6|DET] [5|6|MOD] [6|3|OBJ] [7|6|NJCT] [8|7|POBJ 9|1|PUNCT],[v|let&ZERO] [pro:obj|me] [v|get] [det:art|a] [adj|new] [n|box] [prep|of] [n|cereal .],,,,,,,,,,MotherofAlex_Alex020012_17
18,Mother,Alex020012,there .,Alex,63.375,65.253,[],[1|0|INCROOT 2|1|PUNCT],[adv|there .],,,,,,,,,,MotherofAlex_Alex020012_18
19,Mother,Alex020012,okay ?,Alex,65.253,74.623,[],[1|0|INCROOT 2|1|PUNCT],[co|okay ?],,,,,,,,,,MotherofAlex_Alex020012_19
20,Mother,Alex020012,whoops !,Alex,74.623,75.77,[],[1|0|INCROOT 2|1|PUNCT],[co|whoops !],,,,,,,,,,MotherofAlex_Alex020012_20
21,Mother,Alex020012,here ya (replacement:replacement:you) go .,Alex,75.77,78.77799999999999,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[adv|here] [pro:per|you] [v|go .],,,,,,,,,,MotherofAlex_Alex020012_21
22,Mother,Alex020012,mm mm !,Alex,78.77799999999999,98.7,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|mm] [co|mm !],,,,,,,,,,MotherofAlex_Alex020012_22
23,Mother,Alex020012,there !,Alex,98.7,99.745,[],[1|0|INCROOT 2|1|PUNCT],[adv|there !],,,,,,,,,,MotherofAlex_Alex020012_23
24,Mother,Alex020012,s'that (replacement:replacement:is that) better ?,Alex,99.745,100.95,[],[1|0|ROOT 2|1|SUBJ] [3|1|PRED 4|1|PUNCT],[cop|be&3S pro:dem|that] [adj|good&CP ?],,,,,,,,,,MotherofAlex_Alex020012_24
25,Mother,Alex020012,okay ?,Alex,100.95,104.016,[],[1|0|INCROOT 2|1|PUNCT],[co|okay ?],,,,,,,,,,MotherofAlex_Alex020012_25
26,Mother,Alex020012,"then maybe you'll take a nap , and then we'll go play in the snow later , okay ?",Alex,104.016,134.0,[],[1|5|JCT] [2|5|JCT] [3|5|SUBJ 4|5|AUX] [5|0|ROOT] [6|7|DET] [7|5|OBJ 8|7|LP] [9|5|CONJ] [10|13|JCT] [11|13|SUBJ 12|13|AUX] [13|9|COORD] [14|13|OBJ] [15|13|JCT] [16|17|DET] [17|15|POBJ] [18|20|JCT 19|18|LP] [20|13|JCT 21|5|PUNCT],[adv:tem|then] [adv|maybe] [pro:per|you~mod|will] [v|take] [det:art|a] [n|nap cm|cm] [coord|and] [adv:tem|then] [pro:sub|we~mod|will] [v|go] [n|play] [prep|in] [det:art|the] [n|snow] [adv|later cm|cm] [adj|okay ?],,,,,,,,,,MotherofAlex_Alex020012_26
27,Mother,Alex020012,"what's in here Alex , look at this , what's this ?",Alex,134.0,136.345,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|5|JCT] [5|3|POBJ 6|7|SUBJ] [7|2|CJCT] [8|7|JCT] [9|8|POBJ 10|9|LP] [11|12|SUBJ 12|7|COMP] [13|12|PRED 14|2|PUNCT],[pro:int|what~cop|be&3S] [prep|in] [adv|here] [n:prop|Alex cm|cm] [v|look] [prep|at] [pro:dem|this cm|cm] [pro:int|what~cop|be&3S] [pro:dem|this ?],,,,,,,,,,MotherofAlex_Alex020012_27
28,Mother,Alex020012,"Alex , what's this ?",Alex,136.345,138.148,MOT is pointing to a box of cookie cutters,[1|4|LINK 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|4|PRED 6|4|PUNCT],[n:prop|Alex cm|cm] [pro:int|what~cop|be&3S] [pro:dem|this ?],,,,,,,,,,MotherofAlex_Alex020012_28
29,Mother,Alex020012,what's that ?,Alex,138.148,141.875,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofAlex_Alex020012_29
30,Alex,Alex020012,yyy .,Alex,141.875,142.885,[],[],[],,,,,,,,,,AlexofAlex_Alex020012_30
31,Mother,Alex020012,a what ?,Alex,142.885,143.831,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [pro:int|what ?],,,,,,,,,,MotherofAlex_Alex020012_31
32,Alex,Alex020012,yyy .,Alex,143.831,145.031,[],[],[],,,,,,,,,,AlexofAlex_Alex020012_32
33,Mother,Alex020012,the star ?,Alex,145.031,146.718,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|star ?],,,,,,,,,,MotherofAlex_Alex020012_33
34,Mother,Alex020012,Christmas tree ?,Alex,146.718,148.701,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[n:prop|Christmas] [n|tree ?],,,,,,,,,,MotherofAlex_Alex020012_34
35,Mother,Alex020012,bear ?,Alex,148.701,150.828,[],[1|0|INCROOT 2|1|PUNCT],[n|bear ?],,,,,,,,,,MotherofAlex_Alex020012_35
36,Mother,Alex020012,see the back ?,Alex,150.828,153.198,[],[1|0|ROOT] [2|3|DET] [3|1|OBJ 4|1|PUNCT],[v|see] [det:art|the] [n|back ?],,,,,,,,,,MotherofAlex_Alex020012_36
37,Mother,Alex020012,you wanna open this ?,Alex,153.198,155.645,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|open] [pro:dem|this ?],,,,,,,,,,MotherofAlex_Alex020012_37
38,Mother,Alex020012,wow !,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|wow !],,,,,,,,,,MotherofAlex_Alex020012_38
39,Alex,Alex020012,xxx .,Alex,155.645,160.861,[],[],[],,,,,,,,,,AlexofAlex_Alex020012_39
40,Alex,Alex020012,mm mm .,Alex,160.861,162.028,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|mm] [co|mm .],,,,,,,,,,AlexofAlex_Alex020012_40
