Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,William010605,"o:h , okay .",William,0.0,1.58,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|oh cm|cm] [adj|okay .],,,,,,,,,,MotherofWilliam_William010605_1
2,Mother,William010605,which books do you wanna read ?,William,0.0,0.0,[],[1|2|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|6|AUX] [6|3|CJCT 7|3|PUNCT],[pro:rel|which] [n|book-PL] [v|do] [pro:per|you] [mod:aux|wanna] [v|read&ZERO ?],,,,,,,,,,MotherofWilliam_William010605_2
3,William,William010605,yyy .,William,1.58,2.703,[],[],[],,,,,,,,,,WilliamofWilliam_William010605_3
4,Mother,William010605,yeah .,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofWilliam_William010605_4
5,William,William010605,book ?,William,2.703,4.245,[],[1|0|INCROOT 2|1|PUNCT],[n|book ?],,,,,,,,,,WilliamofWilliam_William010605_5
6,Mother,William010605,which one ?,William,0.0,0.0,[],[1|2|LINK] [2|0|INCROOT 3|2|PUNCT],[pro:rel|which] [pro:indef|one ?],,,,,,,,,,MotherofWilliam_William010605_6
7,Mother,William010605,this one ?,William,4.245,4.958,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[pro:dem|this] [pro:indef|one ?],,,,,,,,,,MotherofWilliam_William010605_7
8,Mother,William010605,you wanna read this one ?,William,4.958,9.095,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|read&ZERO] [pro:dem|this] [pro:indef|one ?],,,,,,,,,,MotherofWilliam_William010605_8
9,Mother,William010605,where the wild things are ?,William,9.095,10.695,[],[1|5|LINK] [2|4|DET] [3|4|MOD] [4|5|SUBJ] [5|0|ROOT 6|5|PUNCT],[pro:rel|where] [det:art|the] [adj|wild] [n|thing-PL] [cop|be&PRES ?],,,,,,,,,,MotherofWilliam_William010605_9
10,Mother,William010605,mm .,William,10.695,26.76,[],[1|0|INCROOT 2|1|PUNCT],[co|mm .],,,,,,,,,,MotherofWilliam_William010605_10
11,Mother,William010605,"shall we turn it the other way , so you can see it ?",William,26.76,29.19,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|7|DET] [6|7|QUANT] [7|3|OBJ 8|7|LP] [9|12|LINK] [10|12|SUBJ] [11|12|AUX] [12|3|CJCT] [13|12|OBJ 14|3|PUNCT],[mod|shall] [pro:sub|we] [v|turn] [pro:per|it] [det:art|the] [qn|other] [n|way cm|cm] [conj|so] [pro:per|you] [mod|can] [v|see] [pro:per|it ?],,,,,,,,,,MotherofWilliam_William010605_11
12,Mother,William010605,the (t:t:self interruption),William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[det:art|the (mt:self interruption)],,,,,,,,,,MotherofWilliam_William010605_12
13,Mother,William010605,the night Max wore his wolf suit and made mischief one of a (t:t:self interruption),William,0.0,0.0,[],[1|2|DET] [2|0|INCROOT] [3|4|SUBJ] [4|2|CMOD] [5|6|MOD] [6|7|MOD] [7|4|OBJ] [8|4|CONJ] [9|8|COORD] [10|9|OBJ] [11|12|QUANT] [12|10|NJCT] [13|12|POBJ 14|2|PUNCT],[det:art|the] [n|night] [n:prop|Max] [v|wear&PAST] [det:poss|his] [n|wolf] [n|suit] [coord|and] [v|make&PAST] [n|mischief] [det:num|one] [prep|of] [det:art|a (mt:self interruption)],,,,,,,,,,MotherofWilliam_William010605_13
14,Mother,William010605,of one kind (t:t:trail off),William,29.19,41.126,[],[1|0|INCROOT] [2|3|QUANT] [3|1|POBJ 4|1|PUNCT],[prep|of] [det:num|one] [n|kind (mt:trail off)],,,,,,,,,,MotherofWilliam_William010605_14
15,Mother,William010605,and grew .,William,41.126,42.995,[],[1|2|LINK] [2|0|ROOT 3|2|PUNCT],[coord|and] [v|grow&PAST .],,,,,,,,,,MotherofWilliam_William010605_15
16,Mother,William010605,wouldja (replacement:replacement:would you) like me to read it to you or do you wanna just flip through the pages ?,William,42.995,48.125,[],[1|3|AUX 2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|6|INF] [6|3|XCOMP] [7|6|OBJ] [8|6|JCT] [9|8|POBJ] [10|15|LINK] [11|15|SUBJ] [12|11|OBJ] [13|15|AUX] [14|15|JCT] [15|6|CJCT] [16|18|MOD] [17|18|DET] [18|15|OBJ 19|3|PUNCT],[mod|will&COND pro:per|you] [v|like] [pro:obj|me] [inf|to] [v|read&ZERO] [pro:per|it] [prep|to] [pro:per|you] [coord|or] [v|do] [pro:per|you] [mod:aux|wanna] [adv|just] [v|flip] [adj|through] [det:art|the] [n|page-PL ?],,,,,,,,,,MotherofWilliam_William010605_16
17,Mother,William010605,"okay , you can flip through the pages .",William,48.125,55.101,[],[1|5|COM 2|1|LP] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|8|MOD] [7|8|DET] [8|5|OBJ 9|5|PUNCT],[co|okay cm|cm] [pro:per|you] [mod|can] [v|flip] [adj|through] [det:art|the] [n|page-PL .],,,,,,,,,,MotherofWilliam_William010605_17
18,Mother,William010605,here .,William,55.101,62.25,[],[1|0|INCROOT 2|1|PUNCT],[adv|here .],,,,,,,,,,MotherofWilliam_William010605_18
19,Mother,William010605,o:h !,William,62.25,64.53,[],[1|0|INCROOT 2|1|PUNCT],[co|oh !],,,,,,,,,,MotherofWilliam_William010605_19
20,William,William010605,xxx .,William,64.53,68.181,whining sound,[],[],,,,,,,,,,WilliamofWilliam_William010605_20
21,Mother,William010605,oh .,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,MotherofWilliam_William010605_21
22,Mother,William010605,oka:y .,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofWilliam_William010605_22
23,Mother,William010605,I see what we're dealing with this morning .,William,68.181,71.368,[],[1|2|SUBJ] [2|0|ROOT] [3|6|LINK] [4|6|SUBJ 5|6|AUX] [6|2|COMP] [7|6|JCT] [8|9|DET] [9|7|POBJ 10|2|PUNCT],[pro:sub|I] [v|see] [pro:int|what] [pro:sub|we~aux|be&PRES] [part|deal-PRESP] [prep|with] [pro:dem|this] [n|morning .],,,,,,,,,,MotherofWilliam_William010605_23
24,Mother,William010605,what's this William ?,William,71.368,87.031,[],[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this] [n:prop|William ?],,,,,,,,,,MotherofWilliam_William010605_24
25,Mother,William010605,"polar bear , polar bear .",William,87.031,90.451,[],[1|2|MOD] [2|5|MOD 3|2|LP] [4|5|MOD] [5|0|INCROOT 6|5|PUNCT],[adj|polar] [n|bear cm|cm] [adj|polar] [n|bear .],,,,,,,,,,MotherofWilliam_William010605_25
