Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,William011115,xxx go: !,William,0.0,2.361,[],[] [1|0|ROOT 2|1|PUNCT],[] [v|go !],,,,,,,,,,MotherofWilliam_William011115_1
2,William,William011115,what's this ?,William,2.361,4.433,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this ?],,,,,,,,,,WilliamofWilliam_William011115_2
3,Mother,William011115,"yeah , I think you saw .",William,4.433,6.453,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|6|SUBJ] [6|4|COMP 7|4|PUNCT],[co|yeah cm|cm] [pro:sub|I] [v|think] [pro:per|you] [v|saw .],,,,,,,,,,MotherofWilliam_William011115_3
4,Mother,William011115,I think you sa:w .,William,6.453,9.851,[],[1|2|SUBJ] [2|0|ROOT] [3|4|SUBJ] [4|2|COMP 5|2|PUNCT],[pro:sub|I] [v|think] [pro:per|you] [v|saw .],,,,,,,,,,MotherofWilliam_William011115_4
5,Mother,William011115,didn't you ?,William,0.0,0.0,[],[1|3|AUX 2|1|NEG] [3|0|INCROOT 4|3|PUNCT],[mod|do&PAST~neg|not] [pro:per|you ?],,,,,,,,,,MotherofWilliam_William011115_5
6,William,William011115,yyy ?,William,9.851,12.31,[],[],[],,,,,,,,,,WilliamofWilliam_William011115_6
7,Mother,William011115,yep (replacement:replacement:yes) .,William,12.31,13.323,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofWilliam_William011115_7
8,William,William011115,{ are (?) } yyy yyy ?,William,13.323,16.911,[],[1|0|ROOT] [] [2|1|PUNCT],[cop|be&PRES] [] [?],,,,,,,,,,WilliamofWilliam_William011115_8
9,Mother,William011115,yea:h .,William,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofWilliam_William011115_9
10,Mother,William011115,I'll just put this in here .,William,16.911,19.571,[],[1|4|SUBJ 2|4|AUX] [3|4|JCT] [4|0|ROOT] [5|4|OBJ] [6|4|JCT] [7|6|POBJ 8|4|PUNCT],[pro:sub|I~mod|will] [adv|just] [part|put&PASTP] [pro:dem|this] [prep|in] [adv|here .],,,,,,,,,,MotherofWilliam_William011115_10
