Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Lily,Lily021106,xxx .,Lily,0.0,2.64,[],[],[],,,,,,,,,,LilyofLily_Lily021106_1
2,Mother,Lily021106,mm this hand .,Lily,0.0,0.0,[],[1|3|COM] [2|3|DET] [3|0|INCROOT 4|3|PUNCT],[co|mm] [pro:dem|this] [n|hand .],,,,,,,,,,MotherofLily_Lily021106_2
3,Mother,Lily021106,"hang on , let me loosen it a lil (replacement:replacement:little) bit .",Lily,2.64,6.325,[],[1|6|LINK] [2|1|JCT 3|1|LP] [4|1|ENUM] [5|6|SUBJ] [6|0|ROOT] [7|6|OBJ] [8|10|DET] [9|10|MOD] [10|6|JCT 11|6|PUNCT],[v|hang] [adv|on cm|cm] [v|let&ZERO] [pro:obj|me] [v|loosen] [pro:per|it] [det:art|a] [adj|little] [n|bit .],,,,,,,,,,MotherofLily_Lily021106_3
4,Mother,Lily021106,<o>kay .,Lily,6.325,9.148,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily021106_4
5,Mother,Lily021106,there we go .,Lily,9.148,11.518,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[adv|there] [pro:sub|we] [v|go .],,,,,,,,,,MotherofLily_Lily021106_5
6,Lily,Lily021106,I got yyy Mom .,Lily,11.518,13.92,[],[1|2|SUBJ] [2|0|ROOT] [] [3|2|OBJ 4|2|PUNCT],[pro:sub|I] [v|get&PAST] [] [n:prop|Mom .],,,,,,,,,,LilyofLily_Lily021106_6
7,Lily,Lily021106,the { curtains (?) } .,Lily,13.921,15.645,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|curtain-PL .],,,,,,,,,,LilyofLily_Lily021106_7
8,Mother,Lily021106,ah you got some on the curtains .,Lily,15.645,17.523,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|4|NJCT] [6|7|DET] [7|5|POBJ 8|3|PUNCT],[co|ah] [pro:per|you] [v|get&PAST] [qn|some] [prep|on] [det:art|the] [n|curtain-PL .],,,,,,,,,,MotherofLily_Lily021106_8
9,Mother,Lily021106,great .,Lily,17.523,18.638,[],[1|0|INCROOT 2|1|PUNCT],[adj|great .],,,,,,,,,,MotherofLily_Lily021106_9
10,Mother,Lily021106,"right , shall I clean your hand ?",Lily,18.638,22.388,[],[1|3|JCT 2|1|LP] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT] [6|7|MOD] [7|5|OBJ 8|5|PUNCT],[adv|right cm|cm] [mod|shall] [pro:sub|I] [v|clean] [det:poss|your] [n|hand ?],,,,,,,,,,MotherofLily_Lily021106_10
