Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Alex030119,would you like some milk ?,Alex,0.0,0.0,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|QUANT] [5|3|OBJ 6|3|PUNCT],[mod|will&COND] [pro:per|you] [v|like] [qn|some] [n|milk ?],,,,,,,,,,MotherofAlex_Alex030119_1
2,Alex,Alex030119,yes .,Alex,0.0,6.355,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,AlexofAlex_Alex030119_2
3,Mother,Alex030119,yes what ?,Alex,6.355,7.182,[],[1|2|COM] [2|0|ROOT 3|2|PUNCT],[co|yes] [pro:int|what ?],,,,,,,,,,MotherofAlex_Alex030119_3
4,Alex,Alex030119,please .,Alex,7.182,8.178,[],[1|0|INCROOT 2|1|PUNCT],[co|please .],,,,,,,,,,AlexofAlex_Alex030119_4
5,Mother,Alex030119,okay .,Alex,8.178,10.015,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofAlex_Alex030119_5
6,Mother,Alex030119,I have_to find the yellow triangle .,Alex,10.015,27.273,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|6|DET] [5|6|MOD] [6|3|OBJ 7|3|PUNCT],[pro:sub|I] [mod:aux|have_to] [v|find] [det:art|the] [n|yellow] [n|triangle .],,,,,,,,,,MotherofAlex_Alex030119_6
7,Mother,Alex030119,circle .,Alex,27.273,30.398,[],[1|0|INCROOT 2|1|PUNCT],[n|circle .],,,,,,,,,,MotherofAlex_Alex030119_7
8,Mother,Alex030119,xxx .,Alex,30.398,31.398,muffled,[],[],,,,,,,,,,MotherofAlex_Alex030119_8
9,Mother,Alex030119,xxx .,Alex,31.398,32.997,muffled,[],[],,,,,,,,,,MotherofAlex_Alex030119_9
10,Mother,Alex030119,xxx .,Alex,32.997,38.433,clearing throat,[],[],,,,,,,,,,MotherofAlex_Alex030119_10
11,Mother,Alex030119,xxx .,Alex,38.433,42.262,coughing,[],[],,,,,,,,,,MotherofAlex_Alex030119_11
12,Mother,Alex030119,here you are honey .,Alex,42.262,63.705,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|3|PRED 5|3|PUNCT],[adv|here] [pro:per|you] [cop|be&PRES] [n|honey .],,,,,,,,,,MotherofAlex_Alex030119_12
13,Mother,Alex030119,okay ?,Alex,63.705,68.847,[],[1|0|INCROOT 2|1|PUNCT],[co|okay ?],,,,,,,,,,MotherofAlex_Alex030119_13
14,Mother,Alex030119,it's delicious .,Alex,68.847,73.92699999999999,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:per|it~cop|be&3S] [adj|delicious .],,,,,,,,,,MotherofAlex_Alex030119_14
15,Mother,Alex030119,is that good ?,Alex,73.92699999999999,83.652,[],[1|0|ROOT] [2|1|SUBJ] [3|1|PRED 4|1|PUNCT],[cop|be&3S] [pro:dem|that] [adj|good ?],,,,,,,,,,MotherofAlex_Alex030119_15
16,Alex,Alex030119,look .,Alex,83.652,93.873,[],[1|0|INCROOT 2|1|PUNCT],[co|look .],,,,,,,,,,AlexofAlex_Alex030119_16
17,Mother,Alex030119,you can put it on the top .,Alex,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|7|DET] [7|5|POBJ 8|3|PUNCT],[pro:per|you] [mod|can] [v|put&ZERO] [pro:per|it] [prep|on] [det:art|the] [n|top .],,,,,,,,,,MotherofAlex_Alex030119_17
18,Mother,Alex030119,it'll be easier to get out of .,Alex,93.873,97.12,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|PRED] [5|6|INF] [6|4|XCOMP] [7|8|JCT] [8|6|JCT 9|3|PUNCT],[pro:per|it~mod|will] [cop|be] [adj|ease&dn-Y-CP] [inf|to] [v|get] [adv|out] [prep|of .],,,,,,,,,,MotherofAlex_Alex030119_18
19,Mother,Alex030119,go ahead you can put it on the top it's okay .,Alex,97.12,100.908,[],[1|5|LINK] [2|1|JCT] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|OBJ] [7|5|JCT] [8|9|DET] [9|7|POBJ] [10|11|SUBJ 11|5|COMP] [12|11|PRED 13|5|PUNCT],[v|go] [adv|ahead] [pro:per|you] [mod|can] [v|put&ZERO] [pro:per|it] [prep|on] [det:art|the] [n|top] [pro:per|it~cop|be&3S] [adj|okay .],,,,,,,,,,MotherofAlex_Alex030119_19
20,Mother,Alex030119,now .,Alex,100.908,102.987,[],[1|0|INCROOT 2|1|PUNCT],[adv|now .],,,,,,,,,,MotherofAlex_Alex030119_20
21,Mother,Alex030119,okay .,Alex,102.987,104.587,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofAlex_Alex030119_21
22,Alex,Alex030119,hi Gigi .,Alex,104.587,117.31,[],[1|2|COM] [2|0|ROOT 3|2|PUNCT],[co|hi] [n:prop|Gigi .],,,,,,,,,,AlexofAlex_Alex030119_22
23,Grandmother,Alex030119,hi Alex .,Alex,0.0,0.0,[],[1|2|COM] [2|0|ROOT 3|2|PUNCT],[co|hi] [n:prop|Alex .],,,,,,,,,,GrandmotherofAlex_Alex030119_23
24,Grandmother,Alex030119,how ya (replacement:replacement:you) doin<g> ?,Alex,117.31,118.578,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[adv:int|how] [pro:per|you] [part|do-PRESP ?],,,,,,,,,,GrandmotherofAlex_Alex030119_24
25,Alex,Alex030119,yyy yyy ?,Alex,118.578,120.66,[],[],[],,,,,,,,,,AlexofAlex_Alex030119_25
26,Alex,Alex030119,where's Stella's yyy ?,Alex,120.66,124.835,[],[1|2|LINK 2|0|ROOT] [3|2|PRED 4|3|POSS] [5|2|PUNCT],[adv:int|where~cop|be&3S] [n:prop|Stella~poss|s] [?],,,,,,,,,,AlexofAlex_Alex030119_26
27,Grandmother,Alex030119,Stella is in her house .,Alex,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|5|MOD] [5|3|POBJ 6|2|PUNCT],[n:prop|Stella] [cop|be&3S] [prep|in] [det:poss|her] [n|house .],,,,,,,,,,GrandmotherofAlex_Alex030119_27
28,Grandmother,Alex030119,<be>cause she wants to take a nap .,Alex,124.835,128.106,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|7|DET] [7|5|OBJ 8|3|PUNCT],[conj|because] [pro:sub|she] [v|want-3S] [inf|to] [v|take] [det:art|a] [n|nap .],,,,,,,,,,GrandmotherofAlex_Alex030119_28
29,Grandmother,Alex030119,while Gigi gets dressed .,Alex,128.106,131.873,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT 5|4|PUNCT],[conj|while] [n:prop|Gigi] [aux|get&3S] [part|dress-PASTP .],,,,,,,,,,GrandmotherofAlex_Alex030119_29
30,Mother,Alex030119,ooh that's hot .,Alex,131.873,137.162,[],[1|0|ROOT] [2|3|SUBJ 3|1|COMP] [4|3|PRED 5|1|PUNCT],[v|ooh] [pro:dem|that~cop|be&3S] [adj|hot .],,,,,,,,,,MotherofAlex_Alex030119_30
31,Mother,Alex030119,hot hot .,Alex,137.162,141.4,[],[1|0|INCROOT] [2|1|PRED 3|1|PUNCT],[adj|hot] [adj|hot .],,,,,,,,,,MotherofAlex_Alex030119_31
32,Mother,Alex030119,what ?,Alex,141.4,150.642,[],[1|0|INCROOT 2|1|PUNCT],[pro:int|what ?],,,,,,,,,,MotherofAlex_Alex030119_32
33,Mother,Alex030119,where are you going ?,Alex,0.0,0.0,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[adv:int|where] [aux|be&PRES] [pro:per|you] [part|go-PRESP ?],,,,,,,,,,MotherofAlex_Alex030119_33
34,Alex,Alex030119,xxx see Amanda .,Alex,150.642,152.833,first part of CHI sentence drown out by MOT talking over CHI,[] [1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[] [v|see] [n:prop|Amanda .],,,,,,,,,,AlexofAlex_Alex030119_34
35,Mother,Alex030119,no she's reading and you have_to stay here .,Alex,152.833,156.373,[],[1|4|COM] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|8|LINK] [6|8|SUBJ] [7|8|AUX] [8|4|CJCT] [9|8|JCT 10|4|PUNCT],[co|no] [pro:sub|she~aux|be&3S] [part|read-PRESP] [coord|and] [pro:per|you] [mod:aux|have_to] [cop|stay] [adv|here .],,,,,,,,,,MotherofAlex_Alex030119_35
36,Grandmother,Alex030119,Amanda is busy .,Alex,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[n:prop|Amanda] [cop|be&3S] [adj|busy .],,,,,,,,,,GrandmotherofAlex_Alex030119_36
37,Alex,Alex030119,no Mommy no Mommy .,Alex,156.373,159.305,[],[1|2|COM] [2|0|ROOT] [3|4|COM] [4|2|APP 5|2|PUNCT],[co|no] [n:prop|Mommy] [co|no] [n:prop|Mommy .],,,,,,,,,,AlexofAlex_Alex030119_37
38,Mother,Alex030119,are you all do<ne> (t:t:interruption question),Alex,0.0,0.0,[],[1|4|LINK] [2|4|SUBJ] [3|4|JCT] [4|0|ROOT 5|4|PUNCT],[cop|be&PRES] [pro:per|you] [adv|all] [part|do&PASTP (mt:interruption question)],,,,,,,,,,MotherofAlex_Alex030119_38
39,Alex,Alex030119,no Mommy .,Alex,159.305,162.395,[],[1|2|COM] [2|0|ROOT 3|2|PUNCT],[co|no] [n:prop|Mommy .],,,,,,,,,,AlexofAlex_Alex030119_39
40,Mother,Alex030119,are you all done with your sprinkles ?,Alex,0.0,0.0,[],[1|4|LINK] [2|4|SUBJ] [3|4|JCT] [4|0|ROOT] [5|4|JCT] [6|7|MOD] [7|5|POBJ 8|4|PUNCT],[cop|be&PRES] [pro:per|you] [adv|all] [part|do&PASTP] [prep|with] [det:poss|your] [n|sprinkle-PL ?],,,,,,,,,,MotherofAlex_Alex030119_40
41,Mother,Alex030119,I still see some .,Alex,162.395,163.618,[],[1|3|SUBJ] [2|3|JCT] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[pro:sub|I] [adv|still] [v|see] [qn|some .],,,,,,,,,,MotherofAlex_Alex030119_41
42,Grandmother,Alex030119,ooh how lucky .,Alex,163.618,165.535,[],[1|0|ROOT] [2|1|OBJ] [3|2|PRED 4|1|PUNCT],[v|ooh] [adv:int|how] [adj|luck&dn-Y .],,,,,,,,,,GrandmotherofAlex_Alex030119_42
43,Alex,Alex030119,yyy please scoot over .,Alex,165.535,168.512,[],[] [1|2|COM] [2|0|ROOT] [3|2|JCT 4|2|PUNCT],[] [co|please] [v|scoot] [adv|over .],,,,,,,,,,AlexofAlex_Alex030119_43
44,Mother,Alex030119,there .,Alex,168.512,172.588,[],[1|0|INCROOT 2|1|PUNCT],[adv|there .],,,,,,,,,,MotherofAlex_Alex030119_44
45,Mother,Alex030119,xxx good .,Alex,172.588,176.612,clearing throat .,[] [1|0|INCROOT 2|1|PUNCT],[] [adj|good .],,,,,,,,,,MotherofAlex_Alex030119_45
46,Mother,Alex030119,good job .,Alex,176.612,177.697,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|good] [n|job .],,,,,,,,,,MotherofAlex_Alex030119_46
47,Mother,Alex030119,would you like to paint ?,Alex,177.697,187.99,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|INF] [5|3|XCOMP 6|3|PUNCT],[mod|will&COND] [pro:per|you] [v|like] [inf|to] [v|paint ?],,,,,,,,,,MotherofAlex_Alex030119_47
48,Alex,Alex030119,paint .,Alex,187.99,191.757,[],[1|0|INCROOT 2|1|PUNCT],[n|paint .],,,,,,,,,,AlexofAlex_Alex030119_48
49,Mother,Alex030119,would you like to do some painting today ?,Alex,0.0,0.0,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|7|QUANT] [7|5|OBJ] [8|7|JCT 9|3|PUNCT],[mod|will&COND] [pro:per|you] [v|like] [inf|to] [v|do] [qn|some] [n:gerund|paint-PRESP] [adv:tem|today ?],,,,,,,,,,MotherofAlex_Alex030119_49
50,Mother,Alex030119,or would you like to bake ?,Alex,191.757,195.075,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|6|INF] [6|4|XCOMP 7|4|PUNCT],[coord|or] [mod|will&COND] [pro:per|you] [v|like] [inf|to] [v|bake ?],,,,,,,,,,MotherofAlex_Alex030119_50
51,Mother,Alex030119,what would you like to do ?,Alex,195.075,199.353,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|6|INF] [6|4|XCOMP 7|4|PUNCT],[pro:int|what] [mod|will&COND] [pro:per|you] [v|like] [inf|to] [v|do ?],,,,,,,,,,MotherofAlex_Alex030119_51
52,Alex,Alex030119,Stella goes to the floor .,Alex,199.353,203.487,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|5|DET] [5|3|POBJ 6|2|PUNCT],[n:prop|Stella] [v|go-3S] [prep|to] [det:art|the] [n|floor .],,,,,,,,,,AlexofAlex_Alex030119_52
53,Mother,Alex030119,"no Stella is not going on the floor Stella's (replacement:replacement:Stella is) go<ing> , has to go to sleep , ya (replacement:replacement:you) hear that , she's taking a nap .",Alex,203.487,210.013,[],[1|5|COM] [2|5|SUBJ] [3|5|AUX] [4|3|NEG] [5|0|ROOT] [6|5|JCT] [7|8|DET] [8|6|POBJ] [9|11|SUBJ 10|11|AUX] [11|5|XJCT 12|11|LP] [13|11|COMP] [14|15|INF] [15|13|XCOMP] [16|15|JCT] [17|16|POBJ 18|15|LP] [19|20|SUBJ] [20|15|COMP] [21|20|OBJ 22|20|LP] [23|25|SUBJ 24|25|AUX] [25|20|COMP] [26|27|DET] [27|25|OBJ 28|5|PUNCT],[co|no] [n:prop|Stella] [aux|be&3S] [neg|not] [part|go-PRESP] [prep|on] [det:art|the] [n|floor] [n:prop|Stella aux|be&3S] [part|go-PRESP cm|cm] [aux|have&3S] [inf|to] [v|go] [prep|to] [n|sleep cm|cm] [pro:per|you] [v|hear] [pro:dem|that cm|cm] [pro:sub|she~aux|be&3S] [part|take-PRESP] [det:art|a] [n|nap .],,,,,,,,,,MotherofAlex_Alex030119_53
54,Mother,Alex030119,you cannot go in there Alex .,Alex,210.013,211.843,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|4|JCT] [6|5|POBJ] [7|4|XJCT 8|4|PUNCT],[pro:per|you] [mod|can~neg|not] [v|go] [prep|in] [adv|there] [n:prop|Alex .],,,,,,,,,,MotherofAlex_Alex030119_54
55,Alex,Alex030119,xxx tv .,Alex,211.843,216.583,[],[] [1|0|INCROOT 2|1|PUNCT],[] [n|tv .],,,,,,,,,,AlexofAlex_Alex030119_55
