Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Naima011107,legos or what ?,Naima,0.0,4.505,[],[1|0|INCROOT] [2|1|CONJ] [3|2|COORD 4|1|PUNCT],[n|lego-PL] [coord|or] [pro:int|what ?],,,,,,,,,,MotherofNaima_Naima011107_1
2,Naima,Naima011107,yyy yyy chicken stew !,Naima,4.505,11.485,[],[] [] [1|2|MOD] [2|0|ROOT 3|2|PUNCT],[] [] [n|chicken] [n|stew !],,,,,,,,,,NaimaofNaima_Naima011107_2
3,Mother,Naima011107,you think I'm gonna read the wolf chicken stew .,Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|6|SUBJ 4|6|AUX] [5|6|AUX] [6|2|COMP] [7|10|DET] [8|9|MOD] [9|10|MOD] [10|6|OBJ 11|2|PUNCT],[pro:per|you] [v|think] [pro:sub|I~aux|be&1S] [mod:aux|gonna] [v|read&ZERO] [det:art|the] [n|wolf] [n|chicken] [n|stew .],,,,,,,,,,MotherofNaima_Naima011107_3
4,Naima,Naima011107,that's (replacement:replacement:that is) where you put it .,Naima,11.485,13.365,[],[1|2|SUBJ 2|0|ROOT] [3|5|LINK] [4|5|SUBJ] [5|2|CMOD] [6|5|OBJ 7|2|PUNCT],[pro:dem|that cop|be&3S] [pro:rel|where] [pro:per|you] [v|put&ZERO] [pro:per|it .],,,,,,,,,,NaimaofNaima_Naima011107_4
5,Mother,Naima011107,okay .,Naima,13.365,14.06,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofNaima_Naima011107_5
6,Naima,Naima011107,xxx take me to the la la moon .,Naima,14.06,17.835,CHI makes odd sound at beginning of utterance,[] [1|0|ROOT] [2|1|OBJ] [3|1|JCT] [4|7|DET] [5|7|COM] [6|7|COM] [7|3|POBJ 8|1|PUNCT],[] [v|take] [pro:obj|me] [prep|to] [det:art|the] [co|la] [co|la] [n|moon .],,,,,,,,,,NaimaofNaima_Naima011107_6
7,Mother,Naima011107,what .,Naima,17.835,18.595,[],[1|0|INCROOT 2|1|PUNCT],[pro:int|what .],,,,,,,,,,MotherofNaima_Naima011107_7
8,Naima,Naima011107,me give me { sun (?) } yyy moon .,Naima,18.595,21.355,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|5|MOD] [] [5|2|OBJ 6|2|PUNCT],[pro:obj|me] [v|give] [pro:obj|me] [n|sun] [] [n|moon .],,,,,,,,,,NaimaofNaima_Naima011107_8
9,Mother,Naima011107,la la moon .,Naima,21.355,22.68,[],[1|3|COM] [2|3|COM] [3|0|INCROOT 4|3|PUNCT],[co|la] [co|la] [n|moon .],,,,,,,,,,MotherofNaima_Naima011107_9
10,Naima,Naima011107,yyy { jumping (?) } yyy .,Naima,22.68,27.34,[],[] [1|0|INCROOT] [2|1|PUNCT],[] [part|jump-PRESP] [.],,,,,,,,,,NaimaofNaima_Naima011107_10
11,Mother,Naima011107,what is .,Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:int|what] [cop|be&3S .],,,,,,,,,,MotherofNaima_Naima011107_11
12,Naima,Naima011107,xxx talk about take me to the la la moon yyy (t:t:interruption),Naima,27.34,38.61,child slams high chair table at beginning of utterance . child is babbling a tune at the end of the utterance,[] [1|3|SUBJ] [2|3|JCT] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|9|DET] [7|9|COM] [8|9|COM] [9|5|POBJ] [10|3|PUNCT],[] [n|talk] [adv|about] [v|take] [pro:obj|me] [prep|to] [det:art|the] [co|la] [co|la] [n|moon] [(mt:interruption)],,,,,,,,,,NaimaofNaima_Naima011107_12
