Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Violet,Violet030424,and the battery is on { two (?) } .,Violet,15.058,17.665,[],[1|4|LINK] [2|3|DET] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|5|POBJ 7|4|PUNCT],[coord|and] [det:art|the] [n|battery] [cop|be&3S] [prep|on] [det:num|two .],,,,,,,,,,VioletofViolet_Violet030424_1
2,Mother,Violet030424,yeah you're two .,Violet,17.665,18.778,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|3|PUNCT],[co|yeah] [pro:per|you~aux|be&PRES] [det:num|two .],,,,,,,,,,MotherofViolet_Violet030424_2
3,Violet,Violet030424,is that two ?,Violet,18.778,24.163,[],[1|0|ROOT] [2|3|DET] [3|1|PRED 4|1|PUNCT],[cop|be&3S] [pro:dem|that] [det:num|two ?],,,,,,,,,,VioletofViolet_Violet030424_3
4,Mother,Violet030424,&-um well mine's (replacement:replacement:mine is) on one so (t:t:trail off),Violet,24.163,30.155,[],[] [1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|3|JCT] [5|4|POBJ] [6|3|PRED 7|3|PUNCT],[] [co|well] [n|mine cop|be&3S] [prep|on] [det:num|one] [adv|so (mt:trail off)],,,,,,,,,,MotherofViolet_Violet030424_4
5,Mother,Violet030424,I'll stick it in my pocket .,Violet,30.156,32.595,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|7|MOD] [7|5|POBJ 8|3|PUNCT],[pro:sub|I~mod|will] [v|stick] [pro:per|it] [prep|in] [det:poss|my] [n|pocket .],,,,,,,,,,MotherofViolet_Violet030424_5
6,Violet,Violet030424,xxx where is mine ?,Violet,32.595,33.913,[],[] [1|3|LINK] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[] [adv:int|where] [0aux|is] [pro:poss|mine ?],,,,,,,,,,VioletofViolet_Violet030424_6
7,Mother,Violet030424,yours is in your backpack .,Violet,33.913,36.406,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|5|MOD] [5|3|POBJ 6|2|PUNCT],[pro:poss|yours] [cop|be&3S] [prep|in] [det:poss|your] [n|+n|back+n|pack .],,,,,,,,,,MotherofViolet_Violet030424_7
8,Mother,Violet030424,&-um do you wanna what would you like to do would you like to read a book or do some drawing or (t:t:trail off),Violet,36.406,43.24,[],[] [1|4|AUX] [2|4|SUBJ] [3|4|AUX] [4|7|SUBJ] [5|7|AUX] [6|7|SUBJ] [7|0|ROOT] [8|9|INF] [9|7|XCOMP] [10|12|AUX] [11|12|SUBJ] [12|9|COMP] [13|14|INF] [14|12|XCOMP] [15|16|DET] [16|14|OBJ] [17|14|CONJ] [18|17|COORD] [19|20|QUANT] [20|18|OBJ] [21|18|CONJ 22|7|PUNCT],[] [mod|do] [pro:per|you] [mod:aux|wanna] [det:int|what] [mod|will&COND] [pro:per|you] [v|like] [inf|to] [v|do] [mod|will&COND] [pro:per|you] [v|like] [inf|to] [v|read&ZERO] [det:art|a] [n|book] [coord|or] [v|do] [qn|some] [n|drawing] [coord|or (mt:trail off)],,,,,,,,,,MotherofViolet_Violet030424_8
9,Violet,Violet030424,a book .,Violet,43.24,44.308,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|book .],,,,,,,,,,VioletofViolet_Violet030424_9
10,Mother,Violet030424,okay .,Violet,44.308,44.951,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet030424_10
