Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Lily010117,"and then there were , nine !",Lily,0.0,2.213,[],[1|4|LINK] [2|4|JCT] [3|4|SUBJ] [4|0|ROOT 5|4|LP] [6|4|ENUM 7|4|PUNCT],[coord|and] [adv:tem|then] [adv|there] [cop|be&PAST cm|cm] [det:num|nine !],,,,,,,,,,MotherofLily_Lily010117_1
2,Mother,Lily010117,where are the ladybugs honey ?,Lily,2.213,4.83,[],[1|2|LINK] [2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|PRED 6|2|PUNCT],[adv:int|where] [cop|be&PRES] [det:art|the] [n|+n|lady+n|bug-PL] [n|honey ?],,,,,,,,,,MotherofLily_Lily010117_2
3,Mother,Lily010117,"oh , you have a little piece of plastic ?",Lily,4.83,6.611,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|7|DET] [6|7|MOD] [7|4|OBJ] [8|7|NJCT] [9|8|POBJ 10|4|PUNCT],[co|oh cm|cm] [pro:per|you] [v|have] [det:art|a] [adj|little] [n|piece] [prep|of] [n|plastic ?],,,,,,,,,,MotherofLily_Lily010117_3
4,Mother,Lily010117,do you have a little piece of plastic ?,Lily,6.611,9.195,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|6|DET] [5|6|MOD] [6|3|OBJ] [7|6|NJCT] [8|7|POBJ 9|3|PUNCT],[mod|do] [pro:per|you] [v|have] [det:art|a] [adj|little] [n|piece] [prep|of] [n|plastic ?],,,,,,,,,,MotherofLily_Lily010117_4
5,Mother,Lily010117,bubbles !,Lily,9.195,10.755,[],[1|0|INCROOT 2|1|PUNCT],[n|bubble-PL !],,,,,,,,,,MotherofLily_Lily010117_5
6,Lily,Lily010117,yyy .,Lily,10.755,11.945,[],[],[],,,,,,,,,,LilyofLily_Lily010117_6
7,Mother,Lily010117,little plastic bubbles .,Lily,11.945,13.416,[],[1|3|MOD] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[adj|little] [adj|plastic] [n|bubble-PL .],,,,,,,,,,MotherofLily_Lily010117_7
8,Mother,Lily010117,bubble:s .,Lily,13.416,16.056,[],[1|0|INCROOT 2|1|PUNCT],[n|bubble-PL .],,,,,,,,,,MotherofLily_Lily010117_8
9,Mother,Lily010117,bubbles !,Lily,16.056,17.568,[],[1|0|INCROOT 2|1|PUNCT],[n|bubble-PL !],,,,,,,,,,MotherofLily_Lily010117_9
10,Mother,Lily010117,look !,Lily,17.568,18.656,[],[1|0|INCROOT 2|1|PUNCT],[co|look !],,,,,,,,,,MotherofLily_Lily010117_10
11,Mother,Lily010117,along came a caterpillar and then there were (.) eight little ladybugs looking up at heaven .,Lily,18.656,23.693,[],[1|2|JCT] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|2|CONJ] [6|8|JCT] [7|8|SUBJ] [8|5|COORD] [9|11|QUANT] [10|11|MOD] [11|8|PRED] [12|11|XMOD] [13|12|JCT] [14|12|JCT] [15|14|POBJ 16|2|PUNCT],[adv|along] [v|come&PAST] [det:art|a] [n|caterpillar] [coord|and] [adv:tem|then] [adv|there] [cop|be&PAST] [det:num|eight] [adj|little] [n|+n|lady+n|bug-PL] [part|look-PRESP] [adv|up] [prep|at] [n|heaven .],,,,,,,,,,MotherofLily_Lily010117_11
12,Mother,Lily010117,along came a (.) a bird .,Lily,23.693,26.716,[],[1|2|JCT] [2|0|ROOT] [3|5|DET] [4|5|DET] [5|2|OBJ 6|2|PUNCT],[adv|along] [v|come&PAST] [det:art|a] [det:art|a] [n|bird .],,,,,,,,,,MotherofLily_Lily010117_12
13,Mother,Lily010117,and there were (.) seven little ladybugs resting on sticks .,Lily,26.716,31.893,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|6|QUANT] [5|6|MOD] [6|3|PRED] [7|6|XMOD] [8|7|JCT] [9|8|POBJ 10|3|PUNCT],[coord|and] [adv|there] [cop|be&PAST] [det:num|seven] [adj|little] [n|+n|lady+n|bug-PL] [part|rest-PRESP] [prep|on] [n|stick-PL .],,,,,,,,,,MotherofLily_Lily010117_13
14,Mother,Lily010117,"along came a grasshopper (.) and then there were , six !",Lily,31.893,35.833,[],[1|2|JCT] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|2|CONJ] [6|8|JCT] [7|8|SUBJ] [8|5|COORD 9|8|LP] [10|8|PRED 11|2|PUNCT],[adv|along] [v|come&PAST] [det:art|a] [n|+n|grass+n|hopper] [coord|and] [adv:tem|then] [adv|there] [cop|be&PAST cm|cm] [det:num|six !],,,,,,,,,,MotherofLily_Lily010117_14
15,Mother,Lily010117,what's that ?,Lily,35.833,37.161,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofLily_Lily010117_15
16,Lily,Lily010117,yyy yyy .,Lily,37.161,39.373,[],[],[],,,,,,,,,,LilyofLily_Lily010117_16
17,Mother,Lily010117,that's a bumble+bee .,Lily,39.373,40.293,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[pro:dem|that~cop|be&3S] [det:art|a] [n|+n|bumble+n|bee .],,,,,,,,,,MotherofLily_Lily010117_17
18,Lily,Lily010117,yyy .,Lily,40.293,40.98,[],[],[],,,,,,,,,,LilyofLily_Lily010117_18
19,Mother,Lily010117,bumble+bee !,Lily,40.98,42.213,[],[1|0|INCROOT 2|1|PUNCT],[n|+n|bumble+n|bee !],,,,,,,,,,MotherofLily_Lily010117_19
20,Mother,Lily010117,bumble+bee .,Lily,42.213,44.661,[],[1|0|INCROOT 2|1|PUNCT],[n|+n|bumble+n|bee .],,,,,,,,,,MotherofLily_Lily010117_20
21,Mother,Lily010117,can you say bumble+bee .,Lily,44.661,46.275,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[mod|can] [pro:per|you] [v|say] [n|+n|bumble+n|bee .],,,,,,,,,,MotherofLily_Lily010117_21
22,Lily,Lily010117,yyy .,Lily,46.275,47.361,[],[],[],,,,,,,,,,LilyofLily_Lily010117_22
23,Mother,Lily010117,bumble+bee: !,Lily,47.361,48.72,[],[1|0|INCROOT 2|1|PUNCT],[n|+n|bumble+n|bee !],,,,,,,,,,MotherofLily_Lily010117_23
24,Mother,Lily010117,six little ladybugs flying near a hive .,Lily,48.72,51.58,[],[1|3|QUANT] [2|3|MOD] [3|0|INCROOT] [4|3|XJCT] [5|4|JCT] [6|7|DET] [7|5|POBJ 8|3|PUNCT],[det:num|six] [adj|little] [n|+n|lady+n|bug-PL] [part|fly-PRESP] [prep|near] [det:art|a] [n|hive .],,,,,,,,,,MotherofLily_Lily010117_24
25,Mother,Lily010117,along a came a bumble+bee: !,Lily,51.58,53.891,[],[1|0|INCROOT] [2|3|DET] [3|1|POBJ] [4|5|DET] [5|3|OBJ 6|1|PUNCT],[prep|along] [det:art|a] [v|come&PAST] [det:art|a] [n|+n|bumble+n|bee !],,,,,,,,,,MotherofLily_Lily010117_25
26,Mother,Lily010117,xxx .,Lily,53.891,56.26,tickling CHI,[],[],,,,,,,,,,MotherofLily_Lily010117_26
27,Mother,Lily010117,and then there were (.) five little ladybugs sleeping on the shore .,Lily,56.26,61.245,[],[1|4|LINK] [2|4|JCT] [3|4|SUBJ] [4|0|ROOT] [5|7|QUANT] [6|7|MOD] [7|4|PRED] [8|7|XMOD] [9|8|JCT] [10|11|DET] [11|9|POBJ 12|4|PUNCT],[coord|and] [adv:tem|then] [adv|there] [cop|be&PAST] [det:num|five] [adj|little] [n|+n|lady+n|bug-PL] [part|sleep-PRESP] [prep|on] [det:art|the] [n|shore .],,,,,,,,,,MotherofLily_Lily010117_27
28,Mother,Lily010117,"along came a fish and then there were four little ladybugs , climbing up a tree .",Lily,61.245,66.65,[],[1|2|JCT] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|2|CONJ] [6|8|JCT] [7|8|SUBJ] [8|5|COORD] [9|11|QUANT] [10|11|MOD] [11|8|PRED 12|11|LP] [13|11|XMOD] [14|13|JCT] [15|16|DET] [16|14|POBJ 17|2|PUNCT],[adv|along] [v|come&PAST] [det:art|a] [n|fish] [coord|and] [adv:tem|then] [adv|there] [cop|be&PAST] [det:num|four] [adj|little] [n|+n|lady+n|bug-PL cm|cm] [part|climb-PRESP] [prep|up] [det:art|a] [n|tree .],,,,,,,,,,MotherofLily_Lily010117_28
29,Mother,Lily010117,along came a turtle and then there were three: little ladybugs drinking up dew .,Lily,66.65,71.12,[],[1|2|JCT] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|2|CONJ] [6|8|JCT] [7|8|SUBJ] [8|5|COORD] [9|11|QUANT] [10|11|MOD] [11|8|PRED] [12|11|XMOD] [13|12|JCT] [14|13|POBJ 15|2|PUNCT],[adv|along] [v|come&PAST] [det:art|a] [n|turtle] [coord|and] [adv:tem|then] [adv|there] [cop|be&PAST] [det:num|three] [adj|little] [n|+n|lady+n|bug-PL] [part|drink-PRESP] [adv|up] [n|dew .],,,,,,,,,,MotherofLily_Lily010117_29
30,Mother,Lily010117,along came a (t:t:trail off),Lily,71.121,72.721,[],[1|2|JCT] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[adv|along] [v|come&PAST] [det:art|a (mt:trail off)],,,,,,,,,,MotherofLily_Lily010117_30
31,Mother,Lily010117,what's that ?,Lily,72.721,74.193,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofLily_Lily010117_31
32,Lily,Lily010117,duck yyy .,Lily,74.193,75.451,[],[1|0|INCROOT] [2|1|PUNCT],[n|duck] [.],,,,,,,,,,LilyofLily_Lily010117_32
33,Mother,Lily010117,du:ck .,Lily,75.451,76.798,[],[1|0|INCROOT 2|1|PUNCT],[n|duck .],,,,,,,,,,MotherofLily_Lily010117_33
34,Lily,Lily010117,yyy .,Lily,76.798,77.473,points at camera,[],[],,,,,,,,,,LilyofLily_Lily010117_34
35,Mother,Lily010117,duckie !,Lily,77.473,78.425,[],[1|0|INCROOT 2|1|PUNCT],[n|duck-DIM !],,,,,,,,,,MotherofLily_Lily010117_35
36,Mother,Lily010117,is that a camera ?,Lily,78.425,80.015,[],[1|0|ROOT] [2|1|PRED] [3|4|DET] [4|2|OBJ 5|1|PUNCT],[cop|be&3S] [pro:rel|that] [det:art|a] [n|camera ?],,,,,,,,,,MotherofLily_Lily010117_36
37,Mother,Lily010117,hi camera !,Lily,80.015,81.273,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|hi] [n|camera !],,,,,,,,,,MotherofLily_Lily010117_37
