Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Alex020705,what about these trains ?,Alex,0.0,1.465,[],[1|0|INCROOT] [2|1|JCT] [3|4|DET] [4|2|POBJ 5|1|PUNCT],[pro:int|what] [prep|about] [pro:dem|these] [n|train-PL ?],,,,,,,,,,MotherofAlex_Alex020705_1
2,Alex,Alex020705,"train , look at .",Alex,1.465,7.695,[],[1|3|SUBJ 2|1|LP] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[n|train cm|cm] [v|look] [prep|at .],,,,,,,,,,AlexofAlex_Alex020705_2
3,Mother,Alex020705,"wow: oh_my_goodness in colors , look at your dinosaur sponges .",Alex,0.0,0.0,[],[1|6|COM] [2|6|COM] [3|2|JCT] [4|3|POBJ 5|6|SUBJ] [6|0|ROOT] [7|6|JCT] [8|10|MOD] [9|10|MOD] [10|7|POBJ 11|6|PUNCT],[co|wow] [co|oh_my_goodness] [prep|in] [n|color-PL cm|cm] [v|look] [prep|at] [det:poss|your] [n|dinosaur] [n|sponge-PL .],,,,,,,,,,MotherofAlex_Alex020705_3
4,Alex,Alex020705,where's the yellow ?,Alex,7.695,9.966,[],[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[adv:int|where~cop|be&3S] [det:art|the] [n|yellow ?],,,,,,,,,,AlexofAlex_Alex020705_4
5,Mother,Alex020705,right here .,Alex,0.0,0.0,[],[1|2|JCT] [2|0|INCROOT 3|2|PUNCT],[adv|right] [adv|here .],,,,,,,,,,MotherofAlex_Alex020705_5
6,Alex,Alex020705,yyy yyy yyy .,Alex,9.968,14.081,[],[],[],,,,,,,,,,AlexofAlex_Alex020705_6
7,Mother,Alex020705,tadah: .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|tadah .],,,,,,,,,,MotherofAlex_Alex020705_7
8,Mother,Alex020705,ta la xxx .,Alex,0.0,0.0,[],[1|2|INF] [2|0|INCROOT] [3|2|PUNCT],[inf|to] [co|la] [.],,,,,,,,,,MotherofAlex_Alex020705_8
9,Alex,Alex020705,yyy xxx yyy { the (?) } truck .,Alex,14.081,19.61,[],[] [] [] [1|2|DET] [2|0|INCROOT 3|2|PUNCT],[] [] [] [det:art|the] [n|truck .],,,,,,,,,,AlexofAlex_Alex020705_9
10,Mother,Alex020705,alright now we have_to try and remember how to do this .,Alex,0.0,0.0,[],[1|5|COM] [2|5|JCT] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|CONJ] [7|6|COORD] [8|7|OBJ] [9|10|INF] [10|8|XCOMP] [11|10|OBJ 12|5|PUNCT],[co|alright] [adv|now] [pro:sub|we] [mod:aux|have_to] [v|try] [coord|and] [v|remember] [adv:int|how] [inf|to] [v|do] [pro:dem|this .],,,,,,,,,,MotherofAlex_Alex020705_10
