Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Lily,Lily020700,and that xxx .,Lily,0.0,2.51,[],[1|0|INCROOT] [2|1|COORD] [3|1|PUNCT],[coord|and] [pro:dem|that] [.],,,,,,,,,,LilyofLily_Lily020700_1
2,Lily,Lily020700,yyy yyy yyy little yyy .,Lily,2.51,7.36,[],[] [] [] [1|0|INCROOT] [2|1|PUNCT],[] [] [] [adj|little] [.],,,,,,,,,,LilyofLily_Lily020700_2
3,Lily,Lily020700,like a diamond in the sky .,Lily,7.36,12.432,[],[1|0|INCROOT] [2|3|DET] [3|1|POBJ] [4|3|NJCT] [5|6|DET] [6|4|POBJ 7|1|PUNCT],[prep|like] [det:art|a] [n|diamond] [prep|in] [det:art|the] [n|sky .],,,,,,,,,,LilyofLily_Lily020700_3
4,Lily,Lily020700,twinkle twinkle little star (t:t:trail off),Lily,12.432,17.592,[],[1|2|MOD] [2|4|MOD] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT],[n|twinkle] [n|twinkle] [adj|little] [n|star (mt:trail off)],,,,,,,,,,LilyofLily_Lily020700_4
5,Lily,Lily020700,how I wonder what you are .,Lily,17.592,21.422,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|6|LINK] [5|6|SUBJ] [6|3|COMP 7|3|PUNCT],[adv:int|how] [pro:sub|I] [v|wonder] [pro:int|what] [pro:per|you] [cop|be&PRES .],,,,,,,,,,LilyofLily_Lily020700_5
6,Mother,Lily020700,"yay very good , good singing .",Lily,21.422,26.822,[],[1|3|COM] [2|3|JCT] [3|0|ROOT 4|3|LP] [5|6|MOD] [6|3|ENUM 7|3|PUNCT],[co|yay] [adv|very] [adj|good cm|cm] [adj|good] [n:gerund|sing-PRESP .],,,,,,,,,,MotherofLily_Lily020700_6
7,Lily,Lily020700,now we have_to do it (t:t:interruption),Lily,26.822,31.243,[],[1|4|JCT] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[adv|now] [pro:sub|we] [mod:aux|have_to] [v|do] [pro:per|it (mt:interruption)],,,,,,,,,,LilyofLily_Lily020700_7
8,Mother,Lily020700,&-uh huh .,Lily,0.0,0.0,[],[] [1|0|INCROOT 2|1|PUNCT],[] [co|huh .],,,,,,,,,,MotherofLily_Lily020700_8
9,Lily,Lily020700,yyy clips .,Lily,0.0,0.0,[],[] [1|0|INCROOT 2|1|PUNCT],[] [n|clip-PL .],,,,,,,,,,LilyofLily_Lily020700_9
10,Mother,Lily020700,oh yeah let's clip it .,Lily,31.243,32.992,[],[1|3|COM] [2|3|COM] [3|0|ROOT 4|3|OBJ] [5|3|XCOMP] [6|5|OBJ 7|3|PUNCT],[co|oh] [co|yeah] [v|let~pro:obj|us] [v|clip] [pro:per|it .],,,,,,,,,,MotherofLily_Lily020700_10
11,Lily,Lily020700,yeah .,Lily,32.992,34.023,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020700_11
12,Mother,Lily020700,right here on your pretty dress .,Lily,34.023,35.882,[],[1|2|JCT] [2|0|ROOT] [3|2|JCT] [4|6|MOD] [5|6|MOD] [6|3|POBJ 7|2|PUNCT],[adv|right] [adv|here] [prep|on] [det:poss|your] [adj|pretty] [n|dress .],,,,,,,,,,MotherofLily_Lily020700_12
13,Mother,Lily020700,how's (replacement:replacement:how is) that ?,Lily,35.882,37.633,[],[1|2|LINK 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[adv:int|how cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofLily_Lily020700_13
14,Mother,Lily020700,good ?,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[adj|good ?],,,,,,,,,,MotherofLily_Lily020700_14
15,Lily,Lily020700,mhm .,Lily,37.633,39.432,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,LilyofLily_Lily020700_15
16,Mother,Lily020700,xxx backpack .,Lily,0.0,0.0,[],[] [1|0|INCROOT 2|1|PUNCT],[] [n|+n|back+n|pack .],,,,,,,,,,MotherofLily_Lily020700_16
17,Mother,Lily020700,backpack backpack .,Lily,0.0,0.0,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|+n|back+n|pack] [n|+n|back+n|pack .],,,,,,,,,,MotherofLily_Lily020700_17
18,Lily,Lily020700,xxx .,Lily,39.432,41.583,drowned out by MOT's speech .,[],[],,,,,,,,,,LilyofLily_Lily020700_18
19,Lily,Lily020700,what do I (t:t:interruption),Lily,41.583,48.505,[],[1|3|LINK] [2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:int|what] [mod|do] [pro:sub|I (mt:interruption)],,,,,,,,,,LilyofLily_Lily020700_19
20,Mother,Lily020700,backpack backpack here let me take some more of your cord out so we don't have_to hold it so close xxx have_to .,Lily,0.0,0.0,[],[1|2|MOD] [2|4|SUBJ] [3|4|JCT] [4|0|ROOT] [5|4|OBJ] [6|4|COMP] [7|8|QUANT] [8|6|OBJ] [9|8|NJCT] [10|11|MOD] [11|9|POBJ] [12|6|JCT] [13|18|LINK] [14|18|SUBJ] [15|18|AUX 16|15|NEG] [17|18|AUX] [18|4|CJCT] [19|4|OBJ] [20|21|JCT] [21|22|MOD] [] [22|4|OBJ 23|4|PUNCT],[n|+n|back+n|pack] [n|+n|back+n|pack] [adv|here] [v|let&ZERO] [pro:obj|me] [v|take] [qn|some] [qn|more] [prep|of] [det:poss|your] [n|cord] [adv|out] [conj|so] [pro:sub|we] [mod|do~neg|not] [mod:aux|have_to] [v|hold] [pro:per|it] [adv|so] [adj|close] [] [mod:aux|have_to .],,,,,,,,,,MotherofLily_Lily020700_20
21,Lily,Lily020700,"which , which box is that ?",Lily,48.505,52.76,[],[1|5|LINK 2|1|LP] [3|5|LINK] [4|5|SUBJ] [5|0|ROOT] [6|5|PRED 7|5|PUNCT],[pro:rel|which cm|cm] [pro:rel|which] [n|box] [cop|be&3S] [pro:dem|that ?],,,,,,,,,,LilyofLily_Lily020700_21
22,Mother,Lily020700,"this is your box , do you want it inside backpack or not ?",Lily,52.76,55.123,[],[1|2|SUBJ] [2|0|ROOT] [3|4|MOD] [4|2|PRED 5|4|LP] [6|4|ENUM] [7|8|SUBJ] [8|4|CMOD] [9|8|OBJ] [10|8|JCT] [11|10|COORD] [12|11|CONJ] [13|12|NEG 14|2|PUNCT],[pro:dem|this] [cop|be&3S] [det:poss|your] [n|box cm|cm] [v|do] [pro:per|you] [v|want] [pro:per|it] [adv|inside] [n|+n|back+n|pack] [coord|or] [neg|not ?],,,,,,,,,,MotherofLily_Lily020700_22
23,Lily,Lily020700,no .,Lily,55.123,56.015,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,LilyofLily_Lily020700_23
24,Mother,Lily020700,okay .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020700_24
25,Mother,Lily020700,how <a>bout my box ?,Lily,56.015,57.938,[],[1|0|INCROOT] [2|1|JCT] [3|4|MOD] [4|2|POBJ 5|1|PUNCT],[adv:int|how] [prep|about] [det:poss|my] [n|box ?],,,,,,,,,,MotherofLily_Lily020700_25
