Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Lily030323,whadidjou (replacement:replacement:what did you) eat that was a little bit messy ?,Lily,0.0,4.521,[],[1|4|LINK 2|4|AUX 3|4|SUBJ] [4|0|ROOT] [5|6|SUBJ] [6|4|COMP] [7|9|DET] [8|9|MOD] [9|6|PRED] [10|9|POSTMOD 11|4|PUNCT],[pro:int|what mod|do&PAST pro:per|you] [v|eat] [pro:dem|that] [cop|be&PAST&13S] [det:art|a] [adj|little] [n|bit] [adj|mess&dn-Y ?],,,,,,,,,,MotherofLily_Lily030323_1
2,Mother,Lily030323,but it was very tasty at the zoo .,Lily,4.523,6.643,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|JCT] [5|3|PRED] [6|3|JCT] [7|8|DET] [8|6|POBJ 9|3|PUNCT],[conj|but] [pro:per|it] [cop|be&PAST&13S] [adv|very] [adj|taste&dn-Y] [prep|at] [det:art|the] [n|zoo .],,,,,,,,,,MotherofLily_Lily030323_2
3,Mother,Lily030323,and it was a little cold .,Lily,6.643,9.36,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|6|DET] [5|6|MOD] [6|3|PRED 7|3|PUNCT],[coord|and] [pro:per|it] [cop|be&PAST&13S] [det:art|a] [adj|little] [n|cold .],,,,,,,,,,MotherofLily_Lily030323_3
4,Lily,Lily030323,what was it ?,Lily,9.36,10.83,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what] [cop|be&PAST&13S] [pro:per|it ?],,,,,,,,,,LilyofLily_Lily030323_4
5,Mother,Lily030323,and it was on a stick .,Lily,10.83,12.318,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ 7|3|PUNCT],[coord|and] [pro:per|it] [cop|be&PAST&13S] [prep|on] [det:art|a] [n|stick .],,,,,,,,,,MotherofLily_Lily030323_5
6,Lily,Lily030323,what was it ?,Lily,12.318,13.538,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what] [cop|be&PAST&13S] [pro:per|it ?],,,,,,,,,,LilyofLily_Lily030323_6
7,Mother,Lily030323,and it was shaped like Dora the explorer .,Lily,13.538,17.122,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|PRED] [5|6|COM] [6|4|OBJ] [7|8|DET] [8|6|OBJ 9|3|PUNCT],[coord|and] [pro:per|it] [cop|be&PAST&13S] [part|shape-PASTP] [co|like] [n:prop|Dora] [det:art|the] [n|explore&dv-AGT .],,,,,,,,,,MotherofLily_Lily030323_7
8,Lily,Lily030323,it was ice cream .,Lily,17.122,20.16,[],[1|2|SUBJ] [2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT],[pro:per|it] [cop|be&PAST&13S] [n|ice] [n|cream .],,,,,,,,,,LilyofLily_Lily030323_8
9,Mother,Lily030323,yeah Dora the explorer ice cream .,Lily,20.16,23.23,[],[1|2|COM] [2|0|ROOT] [3|6|DET] [4|5|MOD] [5|6|MOD] [6|2|OBJ 7|2|PUNCT],[co|yeah] [n:prop|Dora] [det:art|the] [n|explore&dv-AGT] [n|ice] [n|cream .],,,,,,,,,,MotherofLily_Lily030323_9
10,Lily,Lily030323,yyy melted .,Lily,23.23,25.822,[],[] [1|0|INCROOT 2|1|PUNCT],[] [part|melt-PASTP .],,,,,,,,,,LilyofLily_Lily030323_10
11,Mother,Lily030323,it did melt but we made it it was pretty neat right ?,Lily,25.822,28.122,[],[1|2|SUBJ] [2|3|SUBJ] [3|0|ROOT] [4|6|LINK] [5|6|SUBJ] [6|3|CJCT] [7|6|OBJ] [8|9|SUBJ] [9|6|COMP] [10|11|JCT] [11|9|PRED] [12|9|COM 13|3|PUNCT],[pro:per|it] [v|do&PAST] [v|melt] [conj|but] [pro:sub|we] [v|make&PAST] [pro:per|it] [pro:per|it] [cop|be&PAST&13S] [adv|pretty] [adj|neat] [co|right ?],,,,,,,,,,MotherofLily_Lily030323_11
12,Mother,Lily030323,we cleaned it up pretty well didn't we ?,Lily,28.122,29.65,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|9|JCT] [5|6|MOD] [6|9|SUBJ] [7|9|AUX 8|7|NEG] [9|2|JCT 10|2|PUNCT],[pro:sub|we] [v|clean-PAST] [pro:per|it] [adv|up] [adj|pretty] [n|well] [mod|do&PAST~neg|not] [pro:sub|we ?],,,,,,,,,,MotherofLily_Lily030323_12
13,Lily,Lily030323,yeah .,Lily,29.65,30.405,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily030323_13
14,Mother,Lily030323,yeah .,Lily,30.405,31.055,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofLily_Lily030323_14
15,Lily,Lily030323,it was messy .,Lily,31.055,33.172,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:per|it] [cop|be&PAST&13S] [adj|mess&dn-Y .],,,,,,,,,,LilyofLily_Lily030323_15
16,Mother,Lily030323,it was a little bit messy that's the way ice cream is on a hot day .,Lily,33.172,35.85,[],[1|2|SUBJ] [2|8|LINK] [3|5|DET] [4|5|MOD] [5|8|SUBJ] [6|8|JCT] [7|8|SUBJ 8|13|LINK] [9|12|DET] [10|12|MOD] [11|12|MOD] [12|13|SUBJ] [13|0|ROOT] [14|13|JCT] [15|17|DET] [16|17|MOD] [17|14|POBJ 18|13|PUNCT],[pro:per|it] [cop|be&PAST&13S] [det:art|a] [adj|little] [n|bit] [adj|mess&dn-Y] [pro:dem|that~cop|be&3S] [det:art|the] [n|way] [n|ice] [n|cream] [cop|be&3S] [prep|on] [det:art|a] [adj|hot] [n|day .],,,,,,,,,,MotherofLily_Lily030323_16
17,Mother,Lily030323,right ?,Lily,35.85,36.565,[],[1|0|INCROOT 2|1|PUNCT],[co|right ?],,,,,,,,,,MotherofLily_Lily030323_17
18,Lily,Lily030323,yeah but on a warm day it doesn't melt .,Lily,36.565,40.273,[],[1|0|INCROOT] [2|1|CONJ] [3|6|MOD] [4|6|MOD] [5|6|MOD] [6|2|COORD] [7|10|SUBJ] [8|10|AUX 9|8|NEG] [10|6|CMOD 11|1|PUNCT],[co|yeah] [conj|but] [0prep|on] [0det|a] [adj|warm] [n|day] [pro:per|it] [mod|do&3S~neg|not] [v|melt .],,,,,,,,,,LilyofLily_Lily030323_18
19,Mother,Lily030323,right .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|right .],,,,,,,,,,MotherofLily_Lily030323_19
20,Lily,Lily030323,<be>cause if it's in a bowl then you can have it .,Lily,40.273,44.757,[],[1|4|LINK] [2|4|LINK] [3|4|SUBJ 4|0|ROOT] [5|4|JCT] [6|7|DET] [7|5|POBJ] [8|11|JCT] [9|11|SUBJ] [10|11|AUX] [11|4|CJCT] [12|11|OBJ 13|4|PUNCT],[conj|because] [conj|if] [pro:per|it~aux|be&3S] [prep|in] [det:art|a] [n|bowl] [adv:tem|then] [pro:per|you] [mod|can] [v|have] [pro:per|it .],,,,,,,,,,LilyofLily_Lily030323_20
21,Mother,Lily030323,you're right .,Lily,44.757,45.383,[],[1|3|SUBJ 2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:per|you~aux|be&PRES] [n|right .],,,,,,,,,,MotherofLily_Lily030323_21
22,Lily,Lily030323,because it will be safe .,Lily,45.383,47.223,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|PRED 6|4|PUNCT],[conj|because] [pro:per|it] [mod|will] [cop|be] [n|safe .],,,,,,,,,,LilyofLily_Lily030323_22
23,Mother,Lily030323,you're right .,Lily,47.223,48.505,[],[1|3|SUBJ 2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:per|you~aux|be&PRES] [n|right .],,,,,,,,,,MotherofLily_Lily030323_23
24,Mother,Lily030323,can I've a kiss ?,Lily,48.505,53.701,[],[1|5|AUX] [2|5|SUBJ 3|5|AUX] [4|5|DET] [5|0|INCROOT 6|5|PUNCT],[mod|can] [pro:sub|I~aux|have] [det:art|a] [n|kiss ?],,,,,,,,,,MotherofLily_Lily030323_24
25,Mother,Lily030323,I love you .,Lily,53.703,54.663,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:sub|I] [v|love] [pro:per|you .],,,,,,,,,,MotherofLily_Lily030323_25
