Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Alex,Alex021011,what's that ?,Alex,0.0,0.761,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex021011_1
2,Alex,Alex021011,what's that ?,Alex,0.761,2.256,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex021011_2
3,Alex,Alex021011,what's that ?,Alex,2.256,4.375,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,AlexofAlex_Alex021011_3
4,Mother,Alex021011,you know what ?,Alex,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:per|you] [v|know] [pro:int|what ?],,,,,,,,,,MotherofAlex_Alex021011_4
5,Mother,Alex021011,this isn't gonna work .,Alex,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT 3|2|NEG] [4|5|AUX] [5|2|PRED 6|2|PUNCT],[pro:dem|this] [cop|be&3S~neg|not] [mod:aux|gonna] [v|work .],,,,,,,,,,MotherofAlex_Alex021011_5
6,Alex,Alex021011,Amanda .,Alex,4.376,6.313,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Amanda .],,,,,,,,,,AlexofAlex_Alex021011_6
7,Alex,Alex021011,yyy .,Alex,6.313,7.303,[],[],[],,,,,,,,,,AlexofAlex_Alex021011_7
8,CameraOperator,Alex021011,what honey ?,Alex,7.303,8.128,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[pro:int|what] [n|honey ?],,,,,,,,,,CameraOperatorofAlex_Alex021011_8
9,Alex,Alex021011,no hitting no hitting .,Alex,8.128,9.886,[],[1|2|COM] [2|0|ROOT] [3|4|QUANT] [4|2|OBJ 5|2|PUNCT],[co|no] [part|hit-PRESP] [qn|no] [part|hit-PRESP .],,,,,,,,,,AlexofAlex_Alex021011_9
10,Mother,Alex021011,no no we don't no there's no hitting anywhere .,Alex,9.888,13.143,[],[1|6|COM] [2|6|COM] [3|6|SUBJ] [4|6|AUX 5|4|NEG] [6|8|COM] [7|8|SUBJ 8|0|ROOT] [9|10|QUANT] [10|8|PRED] [11|10|JCT 12|8|PUNCT],[co|no] [co|no] [pro:sub|we] [mod|do~neg|not] [co|no] [pro:exist|there~cop|be&3S] [qn|no] [part|hit-PRESP] [adv|anywhere .],,,,,,,,,,MotherofAlex_Alex021011_10
