Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Alex011127,oh look what you xxx did you crushed your cracker .,Alex,0.0,3.683,[],[1|2|COM] [2|0|ROOT] [3|5|LINK] [4|5|SUBJ] [] [5|2|COMP] [6|7|SUBJ] [7|5|COMP] [8|9|MOD] [9|7|OBJ 10|2|PUNCT],[co|oh] [v|look] [pro:int|what] [pro:per|you] [] [v|do&PAST] [pro:per|you] [v|crush-PAST] [det:poss|your] [n|cracker .],,,,,,,,,,MotherofAlex_Alex011127_1
2,Mother,Alex011127,now ya (replacement:replacement:you) have cracker crumbs .,Alex,3.683,7.555,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|5|MOD] [5|3|OBJ 6|3|PUNCT],[adv|now] [pro:per|you] [v|have] [n|cracker] [n|crumb-PL .],,,,,,,,,,MotherofAlex_Alex011127_2
3,Mother,Alex011127,thank you .,Alex,7.555,11.49,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you .],,,,,,,,,,MotherofAlex_Alex011127_3
4,Mother,Alex011127,xxx .,Alex,11.49,14.766,[],[],[],,,,,,,,,,MotherofAlex_Alex011127_4
5,Mother,Alex011127,shoot where'd (replacement:replacement:where did) it go ?,Alex,14.766,16.301,[],[1|0|ROOT] [2|5|LINK 3|5|AUX] [4|5|SUBJ] [5|1|COMP 6|1|PUNCT],[v|shoot] [adv:int|where mod|do&PAST] [pro:per|it] [v|go ?],,,,,,,,,,MotherofAlex_Alex011127_5
6,Grandmother,Alex011127,what on the rug ?,Alex,16.299,17.44,[],[1|4|LINK] [2|4|JCT] [3|4|DET] [4|0|INCROOT 5|4|PUNCT],[pro:int|what] [adv|on] [det:art|the] [n|rug ?],,,,,,,,,,GrandmotherofAlex_Alex011127_6
7,Mother,Alex011127,oh no it didn't go on the rug it xxx his shirt .,Alex,18.013,20.313,[],[1|6|COM] [2|6|COM] [3|6|SUBJ] [4|6|AUX 5|4|NEG] [6|0|ROOT] [7|6|JCT] [8|9|DET] [9|7|POBJ] [10|6|OBJ] [] [11|12|MOD] [12|10|OBJ 13|6|PUNCT],[co|oh] [co|no] [pro:per|it] [mod|do&PAST~neg|not] [v|go] [prep|on] [det:art|the] [n|rug] [pro:per|it] [] [det:poss|his] [n|shirt .],,,,,,,,,,MotherofAlex_Alex011127_7
8,Grandmother,Alex011127,oh .,Alex,20.311,21.106,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,GrandmotherofAlex_Alex011127_8
9,Mother,Alex011127,it's on the floor .,Alex,21.108,24.101,[],[1|2|SUBJ 2|0|ROOT] [3|5|JCT] [4|5|DET] [5|2|PRED 6|2|PUNCT],[pro:per|it~cop|be&3S] [adv|on] [det:art|the] [n|floor .],,,,,,,,,,MotherofAlex_Alex011127_9
10,Mother,Alex011127,"don't don't don't do that , please , please !",Alex,24.101,32.685,[],[1|3|AUX 2|1|NEG] [3|7|AUX 4|3|NEG] [5|7|AUX 6|5|NEG] [7|0|ROOT] [8|7|OBJ 9|7|LP] [10|7|COM 11|7|LP] [12|7|COM 13|7|PUNCT],[mod|do~neg|not] [mod|do~neg|not] [mod|do~neg|not] [v|do] [pro:dem|that cm|cm] [co|please cm|cm] [co|please !],,,,,,,,,,MotherofAlex_Alex011127_10
11,Alex,Alex011127,yyy .,Alex,32.685,43.89,[],[],[],,,,,,,,,,AlexofAlex_Alex011127_11
12,Mother,Alex011127,you crushed your cookie .,Alex,43.89,45.771,[],[1|2|SUBJ] [2|0|ROOT] [3|4|MOD] [4|2|OBJ 5|2|PUNCT],[pro:per|you] [v|crush-PAST] [det:poss|your] [n|cookie .],,,,,,,,,,MotherofAlex_Alex011127_12
13,Mother,Alex011127,what's that ?,Alex,45.771,57.581,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofAlex_Alex011127_13
14,Alex,Alex011127,Gigi .,Alex,57.581,58.241,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Gigi .],,,,,,,,,,AlexofAlex_Alex011127_14
15,Grandmother,Alex011127,yes darling .,Alex,0.0,0.0,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|yes] [co|darling .],,,,,,,,,,GrandmotherofAlex_Alex011127_15
16,Alex,Alex011127,yyy .,Alex,58.241,59.346,[],[],[],,,,,,,,,,AlexofAlex_Alex011127_16
17,Grandmother,Alex011127,what honey ?,Alex,59.348,61.131,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[pro:int|what] [n|honey ?],,,,,,,,,,GrandmotherofAlex_Alex011127_17
18,Alex,Alex011127,whoa whoa .,Alex,61.131,62.888,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|whoa] [co|whoa .],,,,,,,,,,AlexofAlex_Alex011127_18
19,Alex,Alex011127,{ woof (x) } .,Alex,62.888,65.586,[],[1|0|INCROOT 2|1|PUNCT],[on|woof .],,,,,,,,,,AlexofAlex_Alex011127_19
20,Mother,Alex011127,{ woof (x) } .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[on|woof .],,,,,,,,,,MotherofAlex_Alex011127_20
21,Alex,Alex011127,a baby .,Alex,65.585,69.115,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|baby .],,,,,,,,,,AlexofAlex_Alex011127_21
22,Grandmother,Alex011127,where's the baby ?,Alex,69.116,71.555,[],[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[adv:int|where~cop|be&3S] [det:art|the] [n|baby ?],,,,,,,,,,GrandmotherofAlex_Alex011127_22
23,Adult,Alex011127,xxx camera .,Alex,0.0,0.0,[],[] [1|0|INCROOT 2|1|PUNCT],[] [n|camera .],,,,,,,,,,AdultofAlex_Alex011127_23
24,Mother,Alex011127,oh yeah .,Alex,71.556,72.1,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|oh] [co|yeah .],,,,,,,,,,MotherofAlex_Alex011127_24
25,Grandmother,Alex011127,oh: xxx .,Alex,0.0,0.0,[],[1|0|INCROOT] [2|1|PUNCT],[co|oh] [.],,,,,,,,,,GrandmotherofAlex_Alex011127_25
26,Mother,Alex011127,that's right .,Alex,72.1,73.711,laughter,[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|that~cop|be&3S] [n|right .],,,,,,,,,,MotherofAlex_Alex011127_26
27,Mother,Alex011127,here Alex have bite .,Alex,73.71000000000001,75.255,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[adv|here] [n:prop|Alex] [v|have] [n|bite .],,,,,,,,,,MotherofAlex_Alex011127_27
28,Alex,Alex011127,uhoh xxx .,Alex,75.255,82.225,[],[1|0|INCROOT] [2|1|PUNCT],[co|uhoh] [.],,,,,,,,,,AlexofAlex_Alex011127_28
29,Mother,Alex011127,xxx look at Alex .,Alex,0.0,0.0,[],[] [1|0|ROOT] [2|1|JCT] [3|2|POBJ 4|1|PUNCT],[] [v|look] [prep|at] [n:prop|Alex .],,,,,,,,,,MotherofAlex_Alex011127_29
30,Adult,Alex011127,xxx .,Alex,0.0,0.0,[],[],[],,,,,,,,,,AdultofAlex_Alex011127_30
31,Mother,Alex011127,mm .,Alex,82.225,84.34,laughter,[1|0|INCROOT 2|1|PUNCT],[co|mm .],,,,,,,,,,MotherofAlex_Alex011127_31
32,Alex,Alex011127,yyy .,Alex,84.34,87.22,[],[],[],,,,,,,,,,AlexofAlex_Alex011127_32
33,Mother,Alex011127,alright wait a minute I'll give it to you .,Alex,87.22,89.348,[],[1|2|COM] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|7|SUBJ 6|7|AUX] [7|4|CMOD] [8|7|OBJ] [9|7|JCT] [10|9|POBJ 11|2|PUNCT],[co|alright] [v|wait] [det:art|a] [n|minute] [pro:sub|I~mod|will] [v|give] [pro:per|it] [prep|to] [pro:per|you .],,,,,,,,,,MotherofAlex_Alex011127_33
34,Mother,Alex011127,xxx oh Alex we're not doing good today .,Alex,89.348,105.595,gasp,[] [1|6|COM] [2|6|JCT] [3|6|SUBJ 4|6|AUX] [5|4|NEG] [6|0|ROOT] [7|8|MOD] [8|6|JCT 9|6|PUNCT],[] [co|oh] [n:prop|Alex] [pro:sub|we~aux|be&PRES] [neg|not] [part|do-PRESP] [adj|good] [adv:tem|today .],,,,,,,,,,MotherofAlex_Alex011127_34
35,Mother,Alex011127,we are making a mess I have_to go get you a shirt now .,Alex,105.595,108.348,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|8|SUBJ] [7|8|AUX] [8|9|SRL] [9|3|CJCT] [10|9|OBJ2] [11|12|DET] [12|9|OBJ] [13|12|NJCT 14|3|PUNCT],[pro:sub|we] [aux|be&PRES] [part|make-PRESP] [det:art|a] [n|mess] [pro:sub|I] [mod:aux|have_to] [v|go] [v|get] [pro:per|you] [det:art|a] [n|shirt] [adv|now .],,,,,,,,,,MotherofAlex_Alex011127_35
36,Mother,Alex011127,huh ?,Alex,108.348,109.875,[],[1|0|INCROOT 2|1|PUNCT],[co|huh ?],,,,,,,,,,MotherofAlex_Alex011127_36
37,Mother,Alex011127,you need a clean shirt .,Alex,109.875,112.131,[],[1|2|SUBJ] [2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|OBJ 6|2|PUNCT],[pro:per|you] [v|need] [det:art|a] [adj|clean] [n|shirt .],,,,,,,,,,MotherofAlex_Alex011127_37
38,Alex,Alex011127,xxx .,Alex,112.131,115.565,whining .,[],[],,,,,,,,,,AlexofAlex_Alex011127_38
39,Grandmother,Alex011127,oh xxx .,Alex,0.0,0.0,[],[1|0|INCROOT] [2|1|PUNCT],[co|oh] [.],,,,,,,,,,GrandmotherofAlex_Alex011127_39
40,Mother,Alex011127,it's alright .,Alex,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:per|it~cop|be&3S] [adj|alright .],,,,,,,,,,MotherofAlex_Alex011127_40
41,Grandmother,Alex011127,xxx .,Alex,115.565,116.173,laughter,[],[],,,,,,,,,,GrandmotherofAlex_Alex011127_41
42,Alex,Alex011127,yyy .,Alex,116.171,118.453,[],[],[],,,,,,,,,,AlexofAlex_Alex011127_42
43,Mother,Alex011127,ah will you feed him while I go get him a shirt he's having a heart attack .,Alex,118.453,121.741,[],[1|4|COM] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ] [6|9|LINK] [7|8|SUBJ] [8|9|SRL] [9|4|CJCT] [10|9|OBJ] [11|12|DET] [12|9|OBJ] [13|15|SUBJ 14|15|AUX] [15|12|CMOD] [16|18|DET] [17|18|MOD] [18|15|OBJ 19|4|PUNCT],[co|ah] [mod|will] [pro:per|you] [v|feed] [pro:obj|him] [conj|while] [pro:sub|I] [v|go] [v|get] [pro:obj|him] [det:art|a] [n|shirt] [pro:sub|he~aux|be&3S] [part|have-PRESP] [det:art|a] [n|heart] [n|attack .],,,,,,,,,,MotherofAlex_Alex011127_43
