Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Violet010805,did you do it ?,Violet,4.22,13.745,[],[1|3|OBJ] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[v|do&PAST] [pro:per|you] [v|do] [pro:per|it ?],,,,,,,,,,MotherofViolet_Violet010805_1
2,Mother,Violet010805,can you throw this one away too ?,Violet,13.745,16.9,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|3|JCT] [7|6|PQ 8|3|PUNCT],[mod|can] [pro:per|you] [v|throw] [pro:dem|this] [pro:indef|one] [adv|away] [post|too ?],,,,,,,,,,MotherofViolet_Violet010805_2
3,Mother,Violet010805,thank you !,Violet,16.9,24.206,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you !],,,,,,,,,,MotherofViolet_Violet010805_3
4,Mother,Violet010805,hm: .,Violet,24.208,40.5,[],[1|0|INCROOT 2|1|PUNCT],[co|hm .],,,,,,,,,,MotherofViolet_Violet010805_4
5,Mother,Violet010805,did you throw it away ?,Violet,40.5,42.06,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|3|JCT 6|3|PUNCT],[0aux|did] [pro:per|you] [v|throw] [pro:per|it] [adv|away ?],,,,,,,,,,MotherofViolet_Violet010805_5
6,Mother,Violet010805,<o>kay .,Violet,42.06,46.093,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet010805_6
7,Mother,Violet010805,thank you .,Violet,46.093,47.676,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you .],,,,,,,,,,MotherofViolet_Violet010805_7
8,Violet,Violet010805,xxx .,Violet,47.676,49.855,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_8
9,Mother,Violet010805,did you throw it away ?,Violet,49.855,51.301,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|3|JCT 6|3|PUNCT],[0aux|did] [pro:per|you] [v|throw] [pro:per|it] [adv|away ?],,,,,,,,,,MotherofViolet_Violet010805_9
10,Violet,Violet010805,yyy { do (?) } { this (?) } .,Violet,51.301,53.443,[],[] [1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[] [v|do] [pro:dem|this .],,,,,,,,,,VioletofViolet_Violet010805_10
11,Mother,Violet010805,alright .,Violet,53.443,55.451,[],[1|0|INCROOT 2|1|PUNCT],[co|alright .],,,,,,,,,,MotherofViolet_Violet010805_11
12,Violet,Violet010805,yyy .,Violet,55.451,56.971,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_12
13,Mother,Violet010805,let's make sure now .,Violet,56.971,58.356,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|5|JCT] [5|3|JCT 6|1|PUNCT],[v|let~pro:obj|us] [v|make] [adv|sure] [adv|now .],,,,,,,,,,MotherofViolet_Violet010805_13
14,Violet,Violet010805,one .,Violet,58.356,60.4,I'm not sure if the sound preceding the /w/ is long enough to be considered a /ə/ .[],[1|0|INCROOT 2|1|PUNCT],[pro:indef|one .],,,,,,,,,,VioletofViolet_Violet010805_14
15,Mother,Violet010805,yeah we don't need that one .,Violet,60.4,61.743,[],[1|5|COM] [2|5|SUBJ] [3|5|AUX 4|3|NEG] [5|0|ROOT] [6|7|DET] [7|5|OBJ 8|5|PUNCT],[co|yeah] [pro:sub|we] [mod|do~neg|not] [v|need] [pro:dem|that] [pro:indef|one .],,,,,,,,,,MotherofViolet_Violet010805_15
16,Mother,Violet010805,let's make sure yours is on .,Violet,61.743,63.653,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|6|JCT] [5|6|SUBJ] [6|3|COMP] [7|6|JCT 8|1|PUNCT],[v|let~pro:obj|us] [v|make] [adv|sure] [pro:poss|yours] [cop|be&3S] [adv|on .],,,,,,,,,,MotherofViolet_Violet010805_16
17,Mother,Violet010805,let's see .,Violet,63.653,66.83,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP 4|1|PUNCT],[v|let~pro:obj|us] [v|see .],,,,,,,,,,MotherofViolet_Violet010805_17
18,Violet,Violet010805,yyy .,Violet,66.83,70.0,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_18
19,Mother,Violet010805,okay .,Violet,70.0,72.01,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet010805_19
20,Mother,Violet010805,"what are they doing outside , huh ?",Violet,72.01,74.348,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT 6|4|LP] [7|4|COM 8|4|PUNCT],[det:int|what] [aux|be&PRES] [pro:sub|they] [n:gerund|do-PRESP] [adv|outside cm|cm] [co|huh ?],,,,,,,,,,MotherofViolet_Violet010805_20
21,Mother,Violet010805,{ let's (x) } plug this in .,Violet,74.348,76.981,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|3|OBJ] [5|3|JCT 6|1|PUNCT],[v|let~pro:obj|us] [v|plug] [pro:dem|this] [adv|in .],,,,,,,,,,MotherofViolet_Violet010805_21
22,Mother,Violet010805,too .,Violet,76.981,78.701,[],[1|0|INCROOT 2|1|PUNCT],[post|too .],,,,,,,,,,MotherofViolet_Violet010805_22
23,Mother,Violet010805,just in case (t:t:trail off),Violet,78.701,79.7,[],[1|0|INCROOT] [2|1|JCT] [3|2|POBJ 4|1|PUNCT],[adv|just] [prep|in] [n|case (mt:trail off)],,,,,,,,,,MotherofViolet_Violet010805_23
24,Violet,Violet010805,yyy .,Violet,79.7,80.6,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_24
25,Mother,Violet010805,where do we put this xxx here ?,Violet,80.6,82.223,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ] [] [6|4|JCT 7|4|PUNCT],[adv:int|where] [mod|do] [pro:sub|we] [v|put&ZERO] [pro:dem|this] [] [adv|here ?],,,,,,,,,,MotherofViolet_Violet010805_25
26,Violet,Violet010805,one .,Violet,82.223,83.675,[],[1|0|INCROOT 2|1|PUNCT],[pro:indef|one .],,,,,,,,,,VioletofViolet_Violet010805_26
27,Mother,Violet010805,ready ?,Violet,83.675,85.1,[],[1|0|INCROOT 2|1|PUNCT],[adj|ready ?],,,,,,,,,,MotherofViolet_Violet010805_27
28,Violet,Violet010805,{ one (?) } { one (?) } .,Violet,85.1,87.0,[],[1|2|QUANT] [2|0|INCROOT 3|2|PUNCT],[det:num|one] [pro:indef|one .],,,,,,,,,,VioletofViolet_Violet010805_28
29,Violet,Violet010805,yyy yyy .,Violet,87.0,91.25,the /ɛ/ is close to an /ʌ/ .[],[],[],,,,,,,,,,VioletofViolet_Violet010805_29
30,Mother,Violet010805,{ no (x) } don't throw that one away xxx .,Violet,91.25,93.421,[],[1|4|COM] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|6|DET] [6|4|OBJ] [7|4|JCT] [8|4|PUNCT],[co|no] [mod|do~neg|not] [v|throw] [pro:dem|that] [pro:indef|one] [adv|away] [.],,,,,,,,,,MotherofViolet_Violet010805_30
31,Mother,Violet010805,there we go .,Violet,93.421,95.9,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[adv|there] [pro:sub|we] [v|go .],,,,,,,,,,MotherofViolet_Violet010805_31
32,Violet,Violet010805,yyy .,Violet,95.9,97.081,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_32
33,Violet,Violet010805,yyy yyy xxx .,Violet,97.081,102.6,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_33
34,Mother,Violet010805,open the door .,Violet,0.0,0.0,[],[1|0|ROOT] [2|3|DET] [3|1|OBJ 4|1|PUNCT],[v|open] [det:art|the] [n|door .],,,,,,,,,,MotherofViolet_Violet010805_34
35,Mother,Violet010805,"yeah that one , open .",Violet,102.6,106.0,[],[1|5|COM] [2|5|LINK] [3|5|QUANT 4|3|LP] [5|0|ROOT 6|5|PUNCT],[co|yeah] [pro:rel|that] [det:num|one cm|cm] [adj|open .],,,,,,,,,,MotherofViolet_Violet010805_35
36,Mother,Violet010805,can you open the door ?,Violet,106.0,107.346,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[mod|can] [pro:per|you] [v|open] [det:art|the] [n|door ?],,,,,,,,,,MotherofViolet_Violet010805_36
37,Violet,Violet010805,yyy yyy yyy .,Violet,107.346,111.056,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_37
38,Mother,Violet010805,can you open it ?,Violet,111.056,112.343,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[mod|can] [pro:per|you] [v|open] [pro:per|it ?],,,,,,,,,,MotherofViolet_Violet010805_38
39,Violet,Violet010805,yyy .,Violet,112.343,113.798,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_39
40,Mother,Violet010805,no ?,Violet,113.798,114.9,[],[1|0|INCROOT 2|1|PUNCT],[co|no ?],,,,,,,,,,MotherofViolet_Violet010805_40
41,Violet,Violet010805,yyy .,Violet,114.9,115.953,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_41
42,Violet,Violet010805,mommy .,Violet,115.953,117.543,[],[1|0|INCROOT 2|1|PUNCT],[n|mommy .],,,,,,,,,,VioletofViolet_Violet010805_42
43,Mother,Violet010805,"<o>kay , throw it away .",Violet,117.543,119.631,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM] [4|3|OBJ] [5|3|JCT 6|1|PUNCT],[co|okay cm|cm] [v|throw] [pro:per|it] [adv|away .],,,,,,,,,,MotherofViolet_Violet010805_43
44,Mother,Violet010805,thank you !,Violet,119.631,122.761,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you !],,,,,,,,,,MotherofViolet_Violet010805_44
45,Mother,Violet010805,xxx .,Violet,122.761,124.961,"it sounds like she might be saying something , but the word is covered by the door slamming .[]",[],[],,,,,,,,,,MotherofViolet_Violet010805_45
46,Mother,Violet010805,we've gotta sweep up in here .,Violet,124.961,126.578,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|4|JCT] [7|6|POBJ 8|4|PUNCT],[pro:sub|we~aux|have] [mod:aux|gotta] [v|sweep] [adv|up] [prep|in] [adv|here .],,,,,,,,,,MotherofViolet_Violet010805_46
47,Violet,Violet010805,yyy .,Violet,126.578,128.632,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_47
48,Mother,Violet010805,want to help me sweep ?,Violet,0.0,0.0,[],[1|0|ROOT] [2|3|INF] [3|1|XCOMP] [4|3|OBJ] [5|3|XCOMP 6|1|PUNCT],[v|want] [inf|to] [v|help] [pro:obj|me] [v|sweep ?],,,,,,,,,,MotherofViolet_Violet010805_48
49,Mother,Violet010805,let's put this in the other room .,Violet,128.632,131.048,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|3|OBJ] [5|3|JCT] [6|8|DET] [7|8|QUANT] [8|5|POBJ 9|1|PUNCT],[v|let~pro:obj|us] [v|put&ZERO] [pro:dem|this] [prep|in] [det:art|the] [qn|other] [n|room .],,,,,,,,,,MotherofViolet_Violet010805_49
50,Mother,Violet010805,xxx .,Violet,131.048,136.476,cannot hear because she is in the other room .[],[],[],,,,,,,,,,MotherofViolet_Violet010805_50
51,Violet,Violet010805,yyy .,Violet,136.478,138.155,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_51
52,Violet,Violet010805,yyy { I'm (?) } { helping (?) } .,Violet,138.155,142.875,[],[] [1|3|SUBJ 2|3|AUX] [3|0|ROOT 4|3|PUNCT],[] [pro:sub|I~aux|be&1S] [part|help-PRESP .],,,,,,,,,,VioletofViolet_Violet010805_52
53,Violet,Violet010805,mommy yyy yyy xxx (t:t:interruption),Violet,142.875,148.823,[],[1|0|INCROOT] [] [] [2|1|PUNCT],[n|mommy] [] [] [(mt:interruption)],,,,,,,,,,VioletofViolet_Violet010805_53
54,Mother,Violet010805,which one do you want ?,Violet,0.0,0.0,[],[1|2|LINK] [2|5|SUBJ] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT 6|5|PUNCT],[pro:rel|which] [pro:indef|one] [mod|do] [pro:per|you] [v|want ?],,,,,,,,,,MotherofViolet_Violet010805_54
55,Mother,Violet010805,this one ?,Violet,148.823,149.578,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[pro:dem|this] [pro:indef|one ?],,,,,,,,,,MotherofViolet_Violet010805_55
56,Violet,Violet010805,yyy (t:t:interruption),Violet,149.578,152.016,[],[1|0|ROOT],[(mt:interruption)],,,,,,,,,,VioletofViolet_Violet010805_56
57,Mother,Violet010805,this one ?,Violet,0.0,0.0,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[pro:dem|this] [pro:indef|one ?],,,,,,,,,,MotherofViolet_Violet010805_57
58,Violet,Violet010805,yyy .,Violet,152.016,154.055,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_58
59,Mother,Violet010805,"<o>kay , come on .",Violet,0.0,0.0,[],[1|3|COM 2|1|LP] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[co|okay cm|cm] [v|come] [adv|on .],,,,,,,,,,MotherofViolet_Violet010805_59
60,Violet,Violet010805,yyy .,Violet,154.055,158.208,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_60
61,Mother,Violet010805,hm: ?,Violet,158.208,159.07999999999998,[],[1|0|INCROOT 2|1|PUNCT],[co|hm ?],,,,,,,,,,MotherofViolet_Violet010805_61
62,Violet,Violet010805,xxx .,Violet,159.07999999999998,160.13,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_62
63,Violet,Violet010805,xxx yyy yyy .,Violet,160.13,163.786,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_63
64,Mother,Violet010805,wonder where we can put that camera .,Violet,0.0,0.0,[],[1|0|INCROOT] [2|5|LINK] [3|5|SUBJ] [4|5|AUX] [5|1|CMOD] [6|7|DET] [7|5|OBJ 8|1|PUNCT],[adj|wonder] [pro:rel|where] [pro:sub|we] [mod|can] [v|put&ZERO] [pro:dem|that] [n|camera .],,,,,,,,,,MotherofViolet_Violet010805_64
65,Violet,Violet010805,yyy yyy .,Violet,163.786,167.543,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_65
66,Violet,Violet010805,{ table (?) } xxx .,Violet,167.543,170.746,[],[1|0|INCROOT] [2|1|PUNCT],[n|table] [.],,,,,,,,,,VioletofViolet_Violet010805_66
67,Mother,Violet010805,table ?,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n|table ?],,,,,,,,,,MotherofViolet_Violet010805_67
68,Violet,Violet010805,{ table (?) } yyy yyy .,Violet,170.746,175.06,[],[1|0|INCROOT] [] [2|1|PUNCT],[n|table] [] [.],,,,,,,,,,VioletofViolet_Violet010805_68
69,Mother,Violet010805,what if we tilted it like this ?,Violet,175.06,176.55599999999998,[],[1|4|LINK] [2|4|LINK] [3|4|SUBJ] [4|0|ROOT] [5|6|SUBJ] [6|4|COMP] [7|6|OBJ 8|4|PUNCT],[pro:int|what] [conj|if] [pro:sub|we] [v|tilt-PAST] [pro:per|it] [v|like] [pro:dem|this ?],,,,,,,,,,MotherofViolet_Violet010805_69
70,Mother,Violet010805,would that be good ?,Violet,176.55599999999998,178.303,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|3|PRED 5|3|PUNCT],[0aux|would] [det:dem|that] [cop|be] [adj|good ?],,,,,,,,,,MotherofViolet_Violet010805_70
71,Violet,Violet010805,yyy .,Violet,178.303,179.951,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_71
72,Violet,Violet010805,yyy .,Violet,179.951,184.55,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_72
73,Violet,Violet010805,yyy yyy .,Violet,184.55,187.43,[],[],[],,,,,,,,,,VioletofViolet_Violet010805_73
74,Mother,Violet010805,"alright , come on .",Violet,187.43,188.7,[],[1|3|COM 2|1|LP] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[co|alright cm|cm] [v|come] [adv|on .],,,,,,,,,,MotherofViolet_Violet010805_74
75,Mother,Violet010805,sweep that under the chair .,Violet,188.7,189.913,[],[1|0|INCROOT] [2|1|XMOD] [3|2|JCT] [4|5|DET] [5|3|POBJ 6|1|PUNCT],[n|sweep] [pro:rel|that] [prep|under] [det:art|the] [n|chair .],,,,,,,,,,MotherofViolet_Violet010805_75
76,Violet,Violet010805,xxx yyy (t:t:interruption),Violet,189.913,194.921,[],[] [1|0|ROOT],[] [(mt:interruption)],,,,,,,,,,VioletofViolet_Violet010805_76
77,Mother,Violet010805,can you sweep ?,Violet,0.0,0.0,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[mod|can] [pro:per|you] [v|sweep ?],,,,,,,,,,MotherofViolet_Violet010805_77
78,Violet,Violet010805,"sweep , sweep , sweep , sweep .",Violet,194.921,199.55,[],[1|0|INCROOT 2|1|LP] [3|7|MOD 4|3|LP] [5|7|MOD 6|5|LP] [7|1|ENUM 8|1|PUNCT],[n|sweep cm|cm] [n|sweep cm|cm] [n|sweep cm|cm] [n|sweep .],,,,,,,,,,VioletofViolet_Violet010805_78
79,Violet,Violet010805,sweepie sweepie sweep (t:t:interruption),Violet,199.55,203.47,[],[1|3|MOD] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[n|sweep-DIM] [n|sweep-DIM] [n|sweep (mt:interruption)],,,,,,,,,,VioletofViolet_Violet010805_79
80,Mother,Violet010805,I need a sweeper .,Violet,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[pro:sub|I] [v|need] [det:art|a] [n|sweep&dv-AGT .],,,,,,,,,,MotherofViolet_Violet010805_80
81,Violet,Violet010805,yyy { sweep (?) } .,Violet,203.47,206.95,MOT obscures CHI's final consonant .[],[] [1|0|INCROOT 2|1|PUNCT],[] [n|sweep .],,,,,,,,,,VioletofViolet_Violet010805_81
82,Mother,Violet010805,I found a person .,Violet,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[pro:sub|I] [v|find&PAST] [det:art|a] [n|person .],,,,,,,,,,MotherofViolet_Violet010805_82
83,Violet,Violet010805,{ sweep (?) } .,Violet,206.95,209.631,[],[1|0|INCROOT 2|1|PUNCT],[n|sweep .],,,,,,,,,,VioletofViolet_Violet010805_83
84,Mother,Violet010805,I found a little person .,Violet,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|OBJ 6|2|PUNCT],[pro:sub|I] [v|find&PAST] [det:art|a] [adj|little] [n|person .],,,,,,,,,,MotherofViolet_Violet010805_84
