Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Lily010719,"sweetie , very very good .",Lily,0.0,2.366,[],[1|5|COM 2|1|LP] [3|4|JCT] [4|5|JCT] [5|0|ROOT 6|5|PUNCT],[co|sweetie cm|cm] [adv|very] [adv|very] [adj|good .],,,,,,,,,,MotherofLily_Lily010719_1
2,Mother,Lily010719,ya:y .,Lily,2.366,6.396,[],[1|0|INCROOT 2|1|PUNCT],[co|yay .],,,,,,,,,,MotherofLily_Lily010719_2
3,Mother,Lily010719,I'll have_to remember to tell that to xxx .,Lily,6.396,8.501,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|6|INF] [6|4|XCOMP] [7|6|OBJ] [8|6|JCT] [9|4|PUNCT],[pro:sub|I~mod|will] [mod:aux|have_to] [v|remember] [inf|to] [v|tell] [pro:dem|that] [prep|to] [.],,,,,,,,,,MotherofLily_Lily010719_3
4,Mother,Lily010719,xxx .,Lily,8.501,10.021,laughter,[],[],,,,,,,,,,MotherofLily_Lily010719_4
5,CameraOperator,Lily010719,xxx .,Lily,0.0,0.0,[],[],[],,,,,,,,,,CameraOperatorofLily_Lily010719_5
6,Mother,Lily010719,"xxx , yay !",Lily,10.021,14.54,[],[1|0|INCROOT] [2|1|COM 3|1|PUNCT],[cm|cm] [co|yay !],,,,,,,,,,MotherofLily_Lily010719_6
7,Mother,Lily010719,"oh , boy !",Lily,0.0,0.0,[],[1|3|COM 2|1|LP] [3|0|INCROOT 4|3|PUNCT],[co|oh cm|cm] [n|boy !],,,,,,,,,,MotherofLily_Lily010719_7
8,Lily,Lily010719,yyy yyy .,Lily,14.54,17.525,[],[],[],,,,,,,,,,LilyofLily_Lily010719_8
9,Lily,Lily010719,yyy .,Lily,17.525,19.59,[],[],[],,,,,,,,,,LilyofLily_Lily010719_9
10,Mother,Lily010719,lessee (replacement:replacement:let's see) .,Lily,19.59,21.358,[],[1|0|ROOT 2|1|OBJ 3|1|XCOMP 4|1|PUNCT],[v|let~pro:obj|us v|see .],,,,,,,,,,MotherofLily_Lily010719_10
11,Mother,Lily010719,"what do we want to read , sweetie pie ?",Lily,21.358,26.885,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|6|INF] [6|4|XCOMP 7|6|LP] [8|9|COM] [9|6|OBJ 10|4|PUNCT],[pro:int|what] [mod|do] [pro:sub|we] [v|want] [inf|to] [v|read&ZERO cm|cm] [co|sweetie] [n|pie ?],,,,,,,,,,MotherofLily_Lily010719_11
12,Mother,Lily010719,whaddya (replacement:replacement:what do you) think ?,Lily,26.885,29.25,[],[1|4|LINK 2|4|AUX 3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[pro:int|what mod|do pro:per|you] [v|think ?],,,,,,,,,,MotherofLily_Lily010719_12
13,Mother,Lily010719,oh you know what ?,Lily,0.0,0.0,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[co|oh] [pro:per|you] [v|know] [pro:int|what ?],,,,,,,,,,MotherofLily_Lily010719_13
14,Lily,Lily010719,yyy .,Lily,29.25,30.45,[],[],[],,,,,,,,,,LilyofLily_Lily010719_14
15,Mother,Lily010719,lemme (replacement:replacement:let me) go upstairs and I'll get your &-uh little book .,Lily,0.0,0.0,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|3|JCT] [5|8|LINK] [6|8|SUBJ 7|8|AUX] [8|3|COMP] [9|11|MOD] [] [10|11|MOD] [11|8|OBJ 12|1|PUNCT],[v|let&ZERO pro:obj|me] [v|go] [adv|upstairs] [coord|and] [pro:sub|I~mod|will] [v|get] [det:poss|your] [] [adj|little] [n|book .],,,,,,,,,,MotherofLily_Lily010719_15
16,Lily,Lily010719,yyy yyy .,Lily,30.45,33.02,[],[],[],,,,,,,,,,LilyofLily_Lily010719_16
17,Lily,Lily010719,yyy .,Lily,33.021,35.405,[],[],[],,,,,,,,,,LilyofLily_Lily010719_17
18,Mother,Lily010719,hello (t:t:self interruption),Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|hello (mt:self interruption)],,,,,,,,,,MotherofLily_Lily010719_18
19,Mother,Lily010719,where's Manuela ?,Lily,0.0,0.0,[],[1|2|LINK 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[adv:int|where~cop|be&3S] [n:prop|Manuela ?],,,,,,,,,,MotherofLily_Lily010719_19
20,Mother,Lily010719,did she go in the other room ?,Lily,35.406,37.566,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|7|DET] [6|7|QUANT] [7|4|POBJ 8|3|PUNCT],[mod|do&PAST] [pro:sub|she] [v|go] [prep|in] [det:art|the] [qn|other] [n|room ?],,,,,,,,,,MotherofLily_Lily010719_20
21,Lily,Lily010719,xxx .,Lily,37.566,38.55,[],[],[],,,,,,,,,,LilyofLily_Lily010719_21
22,Lily,Lily010719,xxx .,Lily,38.5,40.11,[],[],[],,,,,,,,,,LilyofLily_Lily010719_22
23,Mother,Lily010719,you can go say hi .,Lily,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|COM] [5|3|COM 6|3|PUNCT],[pro:per|you] [mod|can] [v|go] [co|say] [co|hi .],,,,,,,,,,MotherofLily_Lily010719_23
24,Lily,Lily010719,"xxx , Mommy .",Lily,40.11,41.61,[],[1|0|INCROOT] [2|1|APP 3|1|PUNCT],[cm|cm] [n:prop|Mommy .],,,,,,,,,,LilyofLily_Lily010719_24
25,Mother,Lily010719,"Mommy , you want me to go with you ?",Lily,41.61,43.365,[],[1|4|LINK 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ] [6|7|INF] [7|4|XCOMP] [8|7|JCT] [9|8|POBJ 10|4|PUNCT],[n:prop|Mommy cm|cm] [pro:per|you] [v|want] [pro:obj|me] [inf|to] [v|go] [prep|with] [pro:per|you ?],,,,,,,,,,MotherofLily_Lily010719_25
26,Mother,Lily010719,xxx .,Lily,43.365,50.758,MOT is humming,[],[],,,,,,,,,,MotherofLily_Lily010719_26
27,Mother,Lily010719,hm: .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|hm .],,,,,,,,,,MotherofLily_Lily010719_27
28,Lily,Lily010719,yyy yyy .,Lily,50.758,53.265,[],[],[],,,,,,,,,,LilyofLily_Lily010719_28
29,Mother,Lily010719,up .,Lily,53.265,54.151,[],[1|0|INCROOT 2|1|PUNCT],[adv|up .],,,,,,,,,,MotherofLily_Lily010719_29
30,Mother,Lily010719,jeez .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|jeez .],,,,,,,,,,MotherofLily_Lily010719_30
31,Lily,Lily010719,yyy yyy .,Lily,54.141,56.56,[],[],[],,,,,,,,,,LilyofLily_Lily010719_31
32,Mother,Lily010719,yes honey ?,Lily,0.0,0.0,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|yes] [n|honey ?],,,,,,,,,,MotherofLily_Lily010719_32
33,Lily,Lily010719,yyy .,Lily,56.56,57.8,[],[],[],,,,,,,,,,LilyofLily_Lily010719_33
34,Mother,Lily010719,who's in here ?,Lily,57.8,59.085,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[pro:int|who~cop|be&3S] [prep|in] [adv|here ?],,,,,,,,,,MotherofLily_Lily010719_34
35,Lily,Lily010719,yyy .,Lily,59.086,63.391,[],[],[],,,,,,,,,,LilyofLily_Lily010719_35
36,Mother,Lily010719,Manuela !,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Manuela !],,,,,,,,,,MotherofLily_Lily010719_36
37,CameraOperator,Lily010719,"hello , xxx .",Lily,0.0,0.0,laughter,[1|0|INCROOT 2|1|LP] [3|1|PUNCT],[co|hello cm|cm] [.],,,,,,,,,,CameraOperatorofLily_Lily010719_37
38,Mother,Lily010719,who's that ?,Lily,63.391,67.2,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|who~cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofLily_Lily010719_38
39,Lily,Lily010719,yyy yyy yyy .,Lily,67.2,68.456,[],[],[],,,,,,,,,,LilyofLily_Lily010719_39
40,CameraOperator,Lily010719,are you being shy with me ?,Lily,68.456,72.98,[],[1|0|ROOT] [2|1|PRED] [3|4|SUBJ] [4|2|XCOMP] [5|4|JCT] [6|5|POBJ 7|1|PUNCT],[cop|be&PRES] [pro:per|you] [n|being] [v|shy] [prep|with] [pro:obj|me ?],,,,,,,,,,CameraOperatorofLily_Lily010719_40
41,Mother,Lily010719,sweetie you wanna go get your cards ?,Lily,0.0,0.0,[],[1|5|COM] [2|5|SUBJ] [3|5|AUX] [4|5|SRL] [5|0|ROOT] [6|7|MOD] [7|5|OBJ 8|5|PUNCT],[co|sweetie] [pro:per|you] [mod:aux|wanna] [v|go] [v|get] [det:poss|your] [n|card-PL ?],,,,,,,,,,MotherofLily_Lily010719_41
42,Mother,Lily010719,we can show your cards to Manuela .,Lily,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|MOD] [5|3|OBJ] [6|3|JCT] [7|6|POBJ 8|3|PUNCT],[pro:sub|we] [mod|can] [v|show] [det:poss|your] [n|card-PL] [prep|to] [n:prop|Manuela .],,,,,,,,,,MotherofLily_Lily010719_42
