Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Lily,Lily020101,and grew until his ceiling hung with vines and the walls became the world all around .,Lily,0.0,7.826,[],[1|2|LINK] [2|0|ROOT] [3|6|JCT] [4|5|MOD] [5|6|SUBJ] [6|2|COMP] [7|6|JCT] [8|7|POBJ] [9|12|LINK] [10|11|DET] [11|12|SUBJ] [12|8|CMOD] [13|14|DET] [14|12|PRED] [15|16|JCT] [16|14|NJCT 17|2|PUNCT],[coord|and] [v|grow&PAST] [prep|until] [det:poss|his] [n|ceiling] [v|hang&PAST] [prep|with] [n|vine-PL] [coord|and] [det:art|the] [n|wall-PL] [cop|become&PAST] [det:art|the] [n|world] [adv|all] [adv|around .],,,,,,,,,,LilyofLily_Lily020101_1
2,Mother,Lily020101,and an ocean tumbled by with a private boat for Max .,Lily,7.826,12.348,[],[1|4|LINK] [2|3|DET] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|4|JCT] [7|9|DET] [8|9|MOD] [9|6|POBJ] [10|9|NJCT] [11|10|POBJ 12|4|PUNCT],[coord|and] [det:art|a] [n|ocean] [v|tumble-PAST] [adv|by] [prep|with] [det:art|a] [adj|private] [n|boat] [prep|for] [n:prop|Max .],,,,,,,,,,MotherofLily_Lily020101_2
3,Mother,Lily020101,and he sailed off through night and day .,Lily,12.348,15.615,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|3|JCT] [6|5|POBJ] [7|6|CONJ] [8|7|COORD 9|3|PUNCT],[coord|and] [pro:sub|he] [v|sail-PAST] [adv|off] [prep|through] [n|night] [coord|and] [n|day .],,,,,,,,,,MotherofLily_Lily020101_3
4,Lily,Lily020101,yyy .,Lily,15.615,16.773,[],[],[],,,,,,,,,,LilyofLily_Lily020101_4
5,Mother,Lily020101,wow .,Lily,16.773,17.638,[],[1|0|INCROOT 2|1|PUNCT],[co|wow .],,,,,,,,,,MotherofLily_Lily020101_5
6,Mother,Lily020101,and in and out of weeks and almost over a year to where the wild things are .,Lily,17.478,22.898,[],[1|0|INCROOT] [2|1|COORD] [3|2|CONJ] [4|3|COORD] [5|4|JCT] [6|5|POBJ] [7|2|CONJ] [8|9|JCT] [9|7|COORD] [10|11|DET] [11|9|POBJ] [12|11|NJCT] [13|17|LINK] [14|16|DET] [15|16|MOD] [16|17|SUBJ] [17|12|POBJ 18|1|PUNCT],[coord|and] [prep|in] [coord|and] [adv|out] [prep|of] [n|week-PL] [coord|and] [adv|almost] [prep|over] [det:art|a] [n|year] [prep|to] [adv:int|where] [det:art|the] [adj|wild] [n|thing-PL] [cop|be&PRES .],,,,,,,,,,MotherofLily_Lily020101_6
7,Lily,Lily020101,dragon .,Lily,23.015,26.096,[],[1|0|INCROOT 2|1|PUNCT],[n|dragon .],,,,,,,,,,LilyofLily_Lily020101_7
8,Mother,Lily020101,he looks like a dragon .,Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|5|DET] [5|3|POBJ 6|2|PUNCT],[pro:sub|he] [v|look-3S] [prep|like] [det:art|a] [n|dragon .],,,,,,,,,,MotherofLily_Lily020101_8
9,Mother,Lily020101,you're right .,Lily,26.098,27.015,[],[1|3|SUBJ 2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:per|you~aux|be&PRES] [n|right .],,,,,,,,,,MotherofLily_Lily020101_9
10,Lily,Lily020101,a dragon .,Lily,27.015,28.383,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|dragon .],,,,,,,,,,LilyofLily_Lily020101_10
