Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Lily,Lily010814,xxx .,Lily,0.0,1.9,[],[],[],,,,,,,,,,LilyofLily_Lily010814_1
2,Mother,Lily010814,xxx .,Lily,0.0,0.0,[],[],[],,,,,,,,,,MotherofLily_Lily010814_2
3,Mother,Lily010814,what's on your sweater honey ?,Lily,1.9,3.238,[],[1|2|LINK 2|0|ROOT] [3|2|JCT] [4|6|MOD] [5|6|MOD] [6|3|POBJ 7|2|PUNCT],[pro:int|what~aux|be&3S] [prep|on] [det:poss|your] [n|sweater] [n|honey ?],,,,,,,,,,MotherofLily_Lily010814_3
4,Mother,Lily010814,what is that ?,Lily,3.238,6.43,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what] [cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofLily_Lily010814_4
5,Lily,Lily010814,pink .,Lily,6.43,7.375,[],[1|0|INCROOT 2|1|PUNCT],[adj|pink .],,,,,,,,,,LilyofLily_Lily010814_5
6,Mother,Lily010814,is it pink ?,Lily,7.375,9.12,[],[1|3|AUX] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[aux|be&3S] [pro:per|it] [n|pink ?],,,,,,,,,,MotherofLily_Lily010814_6
7,Mother,Lily010814,well what's on the bottom of it ?,Lily,0.0,0.0,[],[1|0|INCROOT] [2|1|PUNCT 3|2|INCROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ] [7|6|NJCT] [8|7|POBJ 9|3|PUNCT],[co|well] [pro:int|what~aux|be&3S] [prep|on] [det:art|the] [n|bottom] [prep|of] [pro:per|it ?],,,,,,,,,,MotherofLily_Lily010814_7
8,Lily,Lily010814,{ orange (?) } .,Lily,9.12,10.59,[],[1|0|INCROOT 2|1|PUNCT],[adj|orange .],,,,,,,,,,LilyofLily_Lily010814_8
9,Mother,Lily010814,"orange too , yeah .",Lily,10.59,12.876,[],[1|0|INCROOT] [2|3|JCT 3|1|LP] [4|1|ENUM 5|1|PUNCT],[adj|orange] [adv|too cm|cm] [co|yeah .],,,,,,,,,,MotherofLily_Lily010814_9
10,Mother,Lily010814,what's this ?,Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this ?],,,,,,,,,,MotherofLily_Lily010814_10
11,Lily,Lily010814,pink .,Lily,12.876,13.918,[],[1|0|INCROOT 2|1|PUNCT],[adj|pink .],,,,,,,,,,LilyofLily_Lily010814_11
12,Mother,Lily010814,what's this stuff ?,Lily,13.918,14.8,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this] [n|stuff ?],,,,,,,,,,MotherofLily_Lily010814_12
13,Lily,Lily010814,fuzz .,Lily,14.8,15.881,[],[1|0|INCROOT 2|1|PUNCT],[n|fuzz .],,,,,,,,,,LilyofLily_Lily010814_13
14,Mother,Lily010814,fuzz .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n|fuzz .],,,,,,,,,,MotherofLily_Lily010814_14
15,Camera Operator1,Lily010814,fuzz xxx ?,Lily,15.881,17.638,laughing,[1|0|INCROOT] [2|1|PUNCT],[n|fuzz] [?],,,,,,,,,,Camera Operator1ofLily_Lily010814_15
