Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,William011100,he might be sitting at the table for lunch .,William,0.0,1.308,[],[1|4|SUBJ] [2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|7|DET] [7|5|POBJ] [8|4|JCT] [9|8|POBJ 10|4|PUNCT],[pro:sub|he] [mod|might] [aux|be] [part|sit-PRESP] [prep|at] [det:art|the] [n|table] [prep|for] [n|lunch .],,,,,,,,,,MotherofWilliam_William011100_1
2,William,William011100,xxx .,William,1.308,2.576,[],[],[],,,,,,,,,,WilliamofWilliam_William011100_2
3,Mother,William011100,he wants to sit (t:t:self interruption),William,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|INF] [4|2|XCOMP 5|2|PUNCT],[pro:sub|he] [v|want-3S] [inf|to] [v|sit (mt:self interruption)],,,,,,,,,,MotherofWilliam_William011100_3
4,Mother,William011100,he seems to sit there (t:t:self interruption),William,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|INF] [4|2|XCOMP] [5|4|JCT 6|2|PUNCT],[pro:sub|he] [cop|seem-3S] [inf|to] [v|sit] [adv|there (mt:self interruption)],,,,,,,,,,MotherofWilliam_William011100_4
5,Mother,William011100,"be sitting there , I apologize .",William,2.576,5.196,[],[1|2|AUX] [2|0|ROOT] [3|2|JCT 4|2|LP] [5|6|SUBJ] [6|2|CJCT 7|2|PUNCT],[aux|be] [part|sit-PRESP] [adv|there cm|cm] [pro:sub|I] [v|apologize .],,,,,,,,,,MotherofWilliam_William011100_5
6,Mother,William011100,I'm just gonna (t:t:trail off),William,5.196,7.775,[],[1|4|SUBJ 2|4|AUX] [3|4|JCT] [4|0|ROOT 5|4|PUNCT],[pro:sub|I~aux|be&1S] [adv|just] [mod:aux|gonna (mt:trail off)],,,,,,,,,,MotherofWilliam_William011100_6
7,Mother,William011100,clean it .,William,7.775,9.65,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|clean] [pro:per|it .],,,,,,,,,,MotherofWilliam_William011100_7
8,William,William011100,yyy .,William,9.65,21.106,[],[],[],,,,,,,,,,WilliamofWilliam_William011100_8
9,William,William011100,yyy .,William,21.108,24.176,[],[],[],,,,,,,,,,WilliamofWilliam_William011100_9
10,Mother,William011100,what're you doin<g> Will ?,William,24.178,28.183,[],[1|4|SUBJ 2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[pro:int|what~aux|be&PRES] [pro:per|you] [part|do-PRESP] [n:prop|Will ?],,,,,,,,,,MotherofWilliam_William011100_10
11,Mother,William011100,you want raisins (t:t:self interruption question),William,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:per|you] [v|want] [n|raisin-PL (mt:self interruption question)],,,,,,,,,,MotherofWilliam_William011100_11
12,Mother,William011100,how <a>bout (t:t:self interruption),William,0.0,0.0,[],[1|2|LINK] [2|0|INCROOT 3|2|PUNCT],[adv:int|how] [adv|about (mt:self interruption)],,,,,,,,,,MotherofWilliam_William011100_12
13,Mother,William011100,xxx Mama's gonna make ya (replacement:replacement:you) soup .,William,28.183,51.0,[],[] [1|4|SUBJ 2|1|POSS] [3|4|AUX] [4|0|ROOT] [5|6|MOD] [6|4|OBJ 7|4|PUNCT],[] [n:prop|Mama~poss|s] [mod:aux|gonna] [v|make] [pro:per|you] [n|soup .],,,,,,,,,,MotherofWilliam_William011100_13
14,Mother,William011100,"William , whadja (replacement:replacement:what did you) do in school today ?",William,51.0,53.431,[],[1|6|LINK 2|1|LP] [3|6|SUBJ 4|6|AUX 5|6|SUBJ] [6|0|ROOT] [7|6|JCT] [8|7|POBJ] [9|6|JCT 10|6|PUNCT],[n:prop|William cm|cm] [pro:int|what mod|do&PAST pro:per|you] [v|do] [prep|in] [n|school] [adv:tem|today ?],,,,,,,,,,MotherofWilliam_William011100_14
15,William,William011100,yyy .,William,53.431,55.438,[],[],[],,,,,,,,,,WilliamofWilliam_William011100_15
16,William,William011100,see: ?,William,55.438,57.836,[],[1|0|ROOT 2|1|PUNCT],[v|see ?],,,,,,,,,,WilliamofWilliam_William011100_16
17,Mother,William011100,lemme (replacement:replacement:let me) see (t:t:self interruption),William,0.0,0.0,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP 4|1|PUNCT],[v|let&ZERO pro:obj|me] [v|see (mt:self interruption)],,,,,,,,,,MotherofWilliam_William011100_17
18,Mother,William011100,"o:h , I see , you got the raisins , that was pretty good .",William,57.836,61.375,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT 5|4|LP] [6|7|SUBJ] [7|4|COMP] [8|9|DET] [9|7|OBJ 10|9|LP] [11|12|LINK] [12|9|CMOD] [13|14|JCT] [14|12|PRED 15|4|PUNCT],[co|oh cm|cm] [pro:sub|I] [v|see cm|cm] [pro:per|you] [v|get&PAST] [det:art|the] [n|raisin-PL cm|cm] [pro:rel|that] [cop|be&PAST&13S] [adv|pretty] [adj|good .],,,,,,,,,,MotherofWilliam_William011100_18
19,Mother,William011100,"that was pretty good , William .",William,61.375,63.781,[],[1|2|SUBJ] [2|0|ROOT] [3|4|JCT] [4|2|PRED 5|2|LP] [6|2|PRED 7|2|PUNCT],[pro:dem|that] [cop|be&PAST&13S] [adv|pretty] [adj|good cm|cm] [n:prop|William .],,,,,,,,,,MotherofWilliam_William011100_19
20,William,William011100,{ guys (?) } .,William,63.781,67.176,[],[1|0|INCROOT 2|1|PUNCT],[n|guy-PL .],,,,,,,,,,WilliamofWilliam_William011100_20
21,William,William011100,{ guys (?) } .,William,67.176,69.643,[],[1|0|INCROOT 2|1|PUNCT],[n|guy-PL .],,,,,,,,,,WilliamofWilliam_William011100_21
22,William,William011100,{ guys (?) } .,William,69.643,72.371,[],[1|0|INCROOT 2|1|PUNCT],[n|guy-PL .],,,,,,,,,,WilliamofWilliam_William011100_22
23,Mother,William011100,"well , I think you don't need all of them , so why don't you choose one and put the rest back .",William,72.371,76.305,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|8|SUBJ] [6|8|AUX 7|6|NEG] [8|4|COMP] [9|12|QUANT] [10|9|NJCT] [11|10|POBJ 12|8|LP] [13|18|JCT] [14|18|LINK] [15|18|AUX 16|15|NEG] [17|18|SUBJ] [18|4|COMP] [19|18|OBJ] [20|18|CONJ] [21|20|COORD] [22|23|DET] [23|21|OBJ] [24|21|JCT 25|4|PUNCT],[co|well cm|cm] [pro:sub|I] [v|think] [pro:per|you] [mod|do~neg|not] [v|need] [qn|all] [prep|of] [pro:obj|them cm|cm] [adv|so] [adv:int|why] [mod|do~neg|not] [pro:per|you] [v|choose] [det:num|one] [coord|and] [v|put&ZERO] [det:art|the] [n|rest] [adv|back .],,,,,,,,,,MotherofWilliam_William011100_23
24,William,William011100,{ guys (?) } .,William,76.305,77.366,[],[1|0|INCROOT 2|1|PUNCT],[n|guy-PL .],,,,,,,,,,WilliamofWilliam_William011100_24
25,William,William011100,what about yyy the raisins ?,William,77.366,79.833,[],[1|4|LINK] [2|4|JCT] [] [3|4|DET] [4|0|INCROOT 5|4|PUNCT],[pro:int|what] [adv|about] [] [det:art|the] [n|raisin-PL ?],,,,,,,,,,WilliamofWilliam_William011100_25
26,Mother,William011100,"oh , you asking if she wants a box of raisins ?",William,0.0,0.0,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|7|LINK] [6|7|SUBJ] [7|4|CJCT] [8|9|DET] [9|7|OBJ] [10|9|NJCT] [11|10|POBJ 12|4|PUNCT],[co|oh cm|cm] [pro:per|you] [part|ask-PRESP] [conj|if] [pro:sub|she] [v|want-3S] [det:art|a] [n|box] [prep|of] [n|raisin-PL ?],,,,,,,,,,MotherofWilliam_William011100_26
27,William,William011100,{ Manuela (?) } { want (?) } { a (?) } raisin ?,William,79.725,84.245,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[n:prop|Manuela] [v|want] [det:art|a] [n|raisin ?],,,,,,,,,,WilliamofWilliam_William011100_27
28,CameraOperator,William011100,"a:w , thank you: .",William,84.245,85.598,[],[1|3|COM 2|1|LP] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[co|aw cm|cm] [v|thank] [pro:per|you .],,,,,,,,,,CameraOperatorofWilliam_William011100_28
29,Mother,William011100,are you sharing your raisins ?,William,85.598,88.17,[],[1|0|ROOT] [2|1|OBJ] [3|2|XJCT] [4|5|MOD] [5|3|OBJ 6|1|PUNCT],[cop|be&PRES] [pro:per|you] [part|share-PRESP] [det:poss|your] [n|raisin-PL ?],,,,,,,,,,MotherofWilliam_William011100_29
30,Mother,William011100,xxx a good boy ?,William,88.17,89.376,[],[] [1|3|DET] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[] [det:art|a] [adj|good] [n|boy ?],,,,,,,,,,MotherofWilliam_William011100_30
31,William,William011100,want a raisin ?,William,89.376,91.235,[],[1|0|ROOT] [2|3|DET] [3|1|OBJ 4|1|PUNCT],[v|want] [det:art|a] [n|raisin ?],,,,,,,,,,WilliamofWilliam_William011100_31
32,CameraOperator,William011100,thank you !,William,0.0,0.0,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you !],,,,,,,,,,CameraOperatorofWilliam_William011100_32
33,William,William011100,{ raisin (?) } ?,William,91.235,92.923,[],[1|0|INCROOT 2|1|PUNCT],[n|raisin ?],,,,,,,,,,WilliamofWilliam_William011100_33
34,CameraOperator,William011100,"I'd like one , thank you very much .",William,0.0,0.0,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ 5|3|LP] [6|3|COMP] [7|6|OBJ] [8|9|JCT] [9|6|JCT 10|3|PUNCT],[pro:sub|I~mod|genmod] [v|like] [det:num|one cm|cm] [v|thank] [pro:per|you] [adv|very] [qn|much .],,,,,,,,,,CameraOperatorofWilliam_William011100_34
35,William,William011100,{ raisin (?) } { raisin (?) } ?,William,92.923,96.573,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|raisin] [n|raisin ?],,,,,,,,,,WilliamofWilliam_William011100_35
36,CameraOperator,William011100,d'you (replacement:replacement:do you) want some ?,William,96.573,97.645,[],[1|3|AUX 2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[mod|do pro:per|you] [v|want] [qn|some ?],,,,,,,,,,CameraOperatorofWilliam_William011100_36
37,William,William011100,yeah !,William,97.645,98.968,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah !],,,,,,,,,,WilliamofWilliam_William011100_37
38,CameraOperator,William011100,"oh , is that okay , xxx ?",William,98.968,100.708,[],[1|4|COM 2|1|LP] [3|4|AUX] [4|0|ROOT] [5|4|PRED 6|5|LP] [7|4|PUNCT],[co|oh cm|cm] [aux|be&3S] [det:dem|that] [adj|okay cm|cm] [?],,,,,,,,,,CameraOperatorofWilliam_William011100_38
39,Mother,William011100,what's that ?,William,100.708,101.44,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofWilliam_William011100_39
40,CameraOperator,William011100,give <h>im some raisins ?,William,101.44,102.783,[],[1|0|ROOT] [2|1|OBJ] [3|4|QUANT] [4|1|OBJ 5|1|PUNCT],[v|give] [pro:obj|him] [qn|some] [n|raisin-PL ?],,,,,,,,,,CameraOperatorofWilliam_William011100_40
41,Mother,William011100,"yes , that's fine .",William,0.0,0.0,[],[1|4|COM 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|4|PRED 6|4|PUNCT],[co|yes cm|cm] [pro:dem|that~cop|be&3S] [adj|fine .],,,,,,,,,,MotherofWilliam_William011100_41
42,William,William011100,yyy .,William,102.783,104.983,[],[],[],,,,,,,,,,WilliamofWilliam_William011100_42
43,CameraOperator,William011100,I think he's saying he wants some .,William,104.983,106.171,[],[1|2|SUBJ] [2|0|ROOT] [3|5|SUBJ 4|5|AUX] [5|2|COMP] [6|7|SUBJ] [7|5|XCOMP] [8|7|OBJ 9|2|PUNCT],[pro:sub|I] [v|think] [pro:sub|he~aux|be&3S] [part|say-PRESP] [pro:sub|he] [v|want-3S] [qn|some .],,,,,,,,,,CameraOperatorofWilliam_William011100_43
44,Mother,William011100,yeah .,William,106.171,107.031,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofWilliam_William011100_44
45,CameraOperator,William011100,"here's the box , it's open .",William,107.031,108.905,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED 5|4|LP] [6|7|SUBJ 7|4|CMOD] [8|7|PRED 9|2|PUNCT],[pro:exist|here~cop|be&3S] [det:art|the] [n|box cm|cm] [pro:per|it~cop|be&3S] [adj|open .],,,,,,,,,,CameraOperatorofWilliam_William011100_45
46,CameraOperator,William011100,put out your hand .,William,108.905,110.051,[],[1|0|ROOT] [2|1|JCT] [3|4|MOD] [4|1|OBJ 5|1|PUNCT],[v|put&ZERO] [adv|out] [det:poss|your] [n|hand .],,,,,,,,,,CameraOperatorofWilliam_William011100_46
47,CameraOperator,William011100,"there you go , you know .",William,110.051,112.526,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|LP] [5|6|SUBJ] [6|3|CJCT 7|3|PUNCT],[adv|there] [pro:per|you] [v|go cm|cm] [pro:per|you] [v|know .],,,,,,,,,,CameraOperatorofWilliam_William011100_47
48,CameraOperator,William011100,for me ?,William,112.526,114.376,[],[1|0|INCROOT] [2|1|POBJ 3|1|PUNCT],[prep|for] [pro:obj|me ?],,,,,,,,,,CameraOperatorofWilliam_William011100_48
49,Mother,William011100,"yeah , I think he was offering you some .",William,114.376,116.793,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|7|SUBJ] [6|7|AUX] [7|4|COMP] [8|9|SUBJ] [9|7|OBJ 10|4|PUNCT],[co|yeah cm|cm] [pro:sub|I] [v|think] [pro:sub|he] [aux|be&PAST&13S] [part|offer-PRESP] [pro:per|you] [qn|some .],,,,,,,,,,MotherofWilliam_William011100_49
50,William,William011100,yyy .,William,116.793,118.31,[],[],[],,,,,,,,,,WilliamofWilliam_William011100_50
51,William,William011100,{ the (?) } { triangle (?) } ?,William,118.31,134.9,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|triangle ?],,,,,,,,,,WilliamofWilliam_William011100_51
52,CameraOperator,William011100,"that's a nice box , I like those boxes , those are cute .",William,134.9,138.051,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|PRED 6|5|LP] [7|8|SUBJ] [8|5|XMOD] [9|10|DET] [10|8|OBJ 11|10|LP] [12|13|SUBJ] [13|10|ENUM] [14|13|PRED 15|2|PUNCT],[pro:dem|that~cop|be&3S] [det:art|a] [adj|nice] [n|box cm|cm] [pro:sub|I] [v|like] [pro:dem|those] [n|box-PL cm|cm] [pro:dem|those] [cop|be&PRES] [adj|cute .],,,,,,,,,,CameraOperatorofWilliam_William011100_52
53,CameraOperator,William011100,thank you .,William,138.051,139.306,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you .],,,,,,,,,,CameraOperatorofWilliam_William011100_53
54,Mother,William011100,William ?,William,139.306,142.306,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|William ?],,,,,,,,,,MotherofWilliam_William011100_54
55,Mother,William011100,are you gonna have some soup ?,William,142.306,144.32,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|6|QUANT] [6|4|OBJ 7|4|PUNCT],[cop|be&PRES] [pro:per|you] [mod:aux|gonna] [v|have] [qn|some] [n|soup ?],,,,,,,,,,MotherofWilliam_William011100_55
56,CameraOperator,William011100,"oo:h , go getcher (replacement:replacement:get your) soup .",William,144.32,145.77100000000002,[],[1|0|ROOT 2|1|LP] [3|4|SRL] [4|1|CJCT 5|6|MOD] [6|4|OBJ 7|1|PUNCT],[v|ooh cm|cm] [v|go] [v|get det:poss|your] [n|soup .],,,,,,,,,,CameraOperatorofWilliam_William011100_56
57,Mother,William011100,"mommy's gonna make you soup , d'you (replacement:replacement:do you) wanna (replacement:replacement:want to) help me ?",William,145.77100000000002,148.166,[],[1|4|SUBJ 2|1|POSS] [3|4|AUX] [4|0|ROOT] [5|6|MOD] [6|4|OBJ 7|4|LP] [8|4|COMP 9|8|OBJ] [10|8|XCOMP 11|12|INF] [12|10|XCOMP] [13|12|OBJ 14|4|PUNCT],[n|mommy~poss|s] [mod:aux|gonna] [v|make] [pro:per|you] [n|soup cm|cm] [v|do pro:per|you] [v|want inf|to] [v|help] [pro:obj|me ?],,,,,,,,,,MotherofWilliam_William011100_57
58,Mother,William011100,can you tell mommy about today ?,William,148.166,153.598,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|6|JCT] [6|3|JCT 7|3|PUNCT],[mod|can] [pro:per|you] [v|tell] [n|mommy] [adv|about] [adv:tem|today ?],,,,,,,,,,MotherofWilliam_William011100_58
59,Mother,William011100,did you play with Theo ?,William,153.598,155.45,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|4|POBJ 6|3|PUNCT],[v|do&PAST] [pro:per|you] [v|play] [prep|with] [n:prop|Theo ?],,,,,,,,,,MotherofWilliam_William011100_59
60,Mother,William011100,"y'haven't (replacement:replacement:you have not) been to school in a long time , right ?",William,155.45,158.51,[],[1|2|SUBJ 2|0|ROOT 3|2|NEG] [4|12|AUX] [5|4|JCT] [6|5|POBJ] [7|4|JCT] [8|10|DET] [9|10|MOD] [10|7|POBJ 11|4|LP] [12|2|OBJ 13|2|PUNCT],[pro:per|you v|have neg|not] [cop|be&PASTP] [prep|to] [n|school] [prep|in] [det:art|a] [adj|long] [n|time cm|cm] [n|right ?],,,,,,,,,,MotherofWilliam_William011100_60
61,Mother,William011100,y'haven't (replacement:replacement:you have not) been to school with Miss Janet .,William,158.51,160.575,[],[1|2|SUBJ 2|0|ROOT 3|2|NEG] [4|2|COMP] [5|4|JCT] [6|5|POBJ] [7|4|JCT] [8|9|SUBJ] [9|7|POBJ 10|2|PUNCT],[pro:per|you v|have neg|not] [cop|be&PASTP] [prep|to] [n|school] [prep|with] [n:prop|Miss] [n:prop|Janet .],,,,,,,,,,MotherofWilliam_William011100_61
62,Mother,William011100,didja (replacement:replacement:did you) have a good day ?,William,160.575,162.171,[],[1|3|LINK 2|3|SUBJ] [3|0|ROOT] [4|6|DET] [5|6|MOD] [6|3|OBJ 7|3|PUNCT],[v|do&PAST pro:per|you] [v|have] [det:art|a] [adj|good] [n|day ?],,,,,,,,,,MotherofWilliam_William011100_62
63,William,William011100,uhuh .,William,162.171,164.79500000000002,[],[1|0|INCROOT 2|1|PUNCT],[co|uhuh .],,,,,,,,,,WilliamofWilliam_William011100_63
64,Mother,William011100,no ?,William,164.79500000000002,166.05,[],[1|0|INCROOT 2|1|PUNCT],[co|no ?],,,,,,,,,,MotherofWilliam_William011100_64
65,Mother,William011100,you look like you did .,William,166.05,169.838,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|5|SUBJ] [5|3|POBJ 6|2|PUNCT],[pro:per|you] [v|look] [prep|like] [pro:per|you] [v|do&PAST .],,,,,,,,,,MotherofWilliam_William011100_65
66,William,William011100,&-uh oh .,William,169.838,173.166,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,WilliamofWilliam_William011100_66
67,Mother,William011100,"what're you saying &-uh oh about , Will ?",William,173.166,180.461,[],[1|4|LINK 2|4|AUX] [3|2|OBJ] [4|0|ROOT] [] [5|8|COM] [6|8|JCT 7|6|LP] [8|4|APP 9|4|PUNCT],[pro:int|what~aux|be&PRES] [pro:per|you] [part|say-PRESP] [] [co|oh] [adv|about cm|cm] [n:prop|Will ?],,,,,,,,,,MotherofWilliam_William011100_67
68,Mother,William011100,are we gonna wash your hands ?,William,180.461,184.098,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|6|MOD] [6|4|OBJ 7|4|PUNCT],[cop|be&PRES] [pro:sub|we] [mod:aux|gonna] [v|wash] [det:poss|your] [n|hand-PL ?],,,,,,,,,,MotherofWilliam_William011100_68
69,Mother,William011100,y'wanna (replacement:replacement:you want to) wash your hands with mommy ?,William,184.098,187.195,[],[1|2|SUBJ 2|0|ROOT 3|4|INF] [4|2|XCOMP] [5|6|MOD] [6|4|OBJ] [7|4|JCT] [8|7|POBJ 9|2|PUNCT],[pro:per|you v|want inf|to] [v|wash] [det:poss|your] [n|hand-PL] [prep|with] [n|mommy ?],,,,,,,,,,MotherofWilliam_William011100_69
70,CameraOperator,William011100,"this one's open right there , look .",William,187.195,188.791,[],[1|2|DET] [2|3|SUBJ 3|0|ROOT] [4|3|PRED] [5|6|JCT] [6|4|JCT 7|4|LP] [8|3|CJCT 9|3|PUNCT],[pro:dem|this] [pro:indef|one~cop|be&3S] [adj|open] [adv|right] [adv|there cm|cm] [v|look .],,,,,,,,,,CameraOperatorofWilliam_William011100_70
71,CameraOperator,William011100,this one .,William,188.791,189.513,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[pro:dem|this] [pro:indef|one .],,,,,,,,,,CameraOperatorofWilliam_William011100_71
72,CameraOperator,William011100,"see , it's already open .",William,189.513,200.0,[],[1|4|COM 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|6|JCT] [6|4|PRED 7|4|PUNCT],[co|see cm|cm] [pro:per|it~cop|be&3S] [adv|already] [adj|open .],,,,,,,,,,CameraOperatorofWilliam_William011100_72
73,William,William011100,triangle .,William,200.0,201.385,[],[1|0|INCROOT 2|1|PUNCT],[n|triangle .],,,,,,,,,,WilliamofWilliam_William011100_73
74,William,William011100,{ triangle (?) } { circle (?) } .,William,201.186,203.255,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|triangle] [n|circle .],,,,,,,,,,WilliamofWilliam_William011100_74
75,William,William011100,circle .,William,203.256,204.39,[],[1|0|INCROOT 2|1|PUNCT],[n|circle .],,,,,,,,,,WilliamofWilliam_William011100_75
76,CameraOperator,William011100,where's the circle ?,William,204.39,205.1,[],[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[adv:int|where~cop|be&3S] [det:art|the] [n|circle ?],,,,,,,,,,CameraOperatorofWilliam_William011100_76
77,CameraOperator,William011100,that's right !,William,205.1,206.91,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|that~cop|be&3S] [n|right !],,,,,,,,,,CameraOperatorofWilliam_William011100_77
78,CameraOperator,William011100,where's the triangle ?,William,206.91,208.3,[],[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[adv:int|where~cop|be&3S] [det:art|the] [n|triangle ?],,,,,,,,,,CameraOperatorofWilliam_William011100_78
79,CameraOperator,William011100,that's right !,William,208.3,210.168,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|that~cop|be&3S] [n|right !],,,,,,,,,,CameraOperatorofWilliam_William011100_79
80,CameraOperator,William011100,an<d> what's that one ?,William,210.168,211.373,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|5|DET] [5|3|PRED 6|3|PUNCT],[coord|and] [pro:int|what~cop|be&3S] [pro:dem|that] [pro:indef|one ?],,,,,,,,,,CameraOperatorofWilliam_William011100_80
81,William,William011100,triangle .,William,211.373,213.573,[],[1|0|INCROOT 2|1|PUNCT],[n|triangle .],,,,,,,,,,WilliamofWilliam_William011100_81
