Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Naima,Naima031010,yeah .,Naima,0.0,1.475,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima031010_1
2,Mother,Naima031010,<o>kay .,Naima,1.475,1.918,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofNaima_Naima031010_2
3,Naima,Naima031010,Daddy's (replacement:replacement:Daddy is) gonna give me the yyy and you be the store owner { please (?) } (t:t:self interruption),Naima,1.918,7.003,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|4|OBJ] [6|9|DET] [] [7|9|LINK] [8|9|SUBJ] [9|4|COMP] [10|12|DET] [11|12|MOD] [12|9|PRED] [13|12|COM 14|4|PUNCT],[n:prop|Daddy aux|be&3S] [mod:aux|gonna] [v|give] [pro:obj|me] [det:art|the] [] [coord|and] [pro:per|you] [cop|be] [det:art|the] [n|store] [n|own&dv-AGT] [co|please (mt:self interruption)],,,,,,,,,,NaimaofNaima_Naima031010_3
4,Mother,Naima031010,oh I'm gonna be the (t:t:interruption),Naima,7.003,7.603,[],[1|5|COM] [2|5|SUBJ 3|5|AUX] [4|5|AUX] [5|0|ROOT] [6|5|PRED 7|5|PUNCT],[co|oh] [pro:sub|I~aux|be&1S] [mod:aux|gonna] [cop|be] [det:art|the (mt:interruption)],,,,,,,,,,MotherofNaima_Naima031010_4
5,Naima,Naima031010,yyy I can't have the clip .,Naima,7.603,9.118,[],[] [1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|6|DET] [6|4|OBJ 7|4|PUNCT],[] [pro:sub|I] [mod|can~neg|not] [v|have] [det:art|the] [n|clip .],,,,,,,,,,NaimaofNaima_Naima031010_5
6,Mother,Naima031010,yeah you can .,Naima,9.118,9.896,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[co|yeah] [pro:per|you] [mod|can .],,,,,,,,,,MotherofNaima_Naima031010_6
7,Naima,Naima031010,no I don't want the clip .,Naima,9.896,11.248,[],[1|5|COM] [2|5|SUBJ] [3|5|AUX 4|3|NEG] [5|0|ROOT] [6|7|MOD] [7|5|OBJ 8|5|PUNCT],[co|no] [pro:sub|I] [mod|do~neg|not] [v|want] [0det|the] [n|clip .],,,,,,,,,,NaimaofNaima_Naima031010_7
8,Father,Naima031010,I can't play if you don't clip it .,Naima,11.248,12.993,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|9|LINK] [6|9|SUBJ] [7|9|AUX 8|7|NEG] [9|4|CJCT] [10|9|OBJ 11|4|PUNCT],[pro:sub|I] [mod|can~neg|not] [v|play] [conj|if] [pro:per|you] [mod|do~neg|not] [v|clip] [pro:per|it .],,,,,,,,,,FatherofNaima_Naima031010_8
9,Father,Naima031010,please clip it let's play .,Naima,0.0,0.0,[],[1|2|COM] [2|0|ROOT] [3|2|OBJ] [4|2|COMP 5|4|OBJ] [6|4|XCOMP 7|2|PUNCT],[co|please] [v|clip] [pro:per|it] [v|let~pro:obj|us] [v|play .],,,,,,,,,,FatherofNaima_Naima031010_9
10,Mother,Naima031010,how <a>bout if I clip it to the bear ?,Naima,12.993,15.391,[],[1|3|LINK] [2|3|JCT] [3|5|LINK] [4|5|SUBJ] [5|0|ROOT] [6|5|OBJ] [7|5|JCT] [8|9|DET] [9|7|POBJ 10|5|PUNCT],[adv:int|how] [adv|about] [conj|if] [pro:sub|I] [v|clip] [pro:per|it] [prep|to] [det:art|the] [n|bear ?],,,,,,,,,,MotherofNaima_Naima031010_10
11,Naima,Naima031010,"no , yeah , clip it to the bear .",Naima,15.391,17.363,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|3|LP] [5|3|ENUM] [6|5|OBJ] [7|6|JCT] [8|9|DET] [9|7|POBJ 10|1|PUNCT],[co|no cm|cm] [co|yeah cm|cm] [n|clip] [pro:per|it] [prep|to] [det:art|the] [n|bear .],,,,,,,,,,NaimaofNaima_Naima031010_11
12,Mother,Naima031010,xxx you have_to (t:t:self interruption),Naima,17.363,17.881,[],[] [1|2|SUBJ] [2|0|INCROOT 3|2|PUNCT],[] [pro:per|you] [mod:aux|have_to (mt:self interruption)],,,,,,,,,,MotherofNaima_Naima031010_12
