Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Violet010822,hi gorgeous girl .,Violet,0.0,14.841,[],[1|3|COM] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[co|hi] [adj|gorgeous] [n|girl .],,,,,,,,,,MotherofViolet_Violet010822_1
2,Mother,Violet010822,mommy gotta get hers .,Violet,14.843,16.988,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[n|mommy] [mod:aux|gotta] [v|get] [pro:poss|hers .],,,,,,,,,,MotherofViolet_Violet010822_2
3,Violet,Violet010822,yyy yyy mama .,Violet,16.988,19.641,[],[] [] [1|0|INCROOT 2|1|PUNCT],[] [] [n|mama .],,,,,,,,,,VioletofViolet_Violet010822_3
4,Violet,Violet010822,yyy yyy .,Violet,19.641,22.043,[],[],[],,,,,,,,,,VioletofViolet_Violet010822_4
5,Mother,Violet010822,you don't play with that .,Violet,0.0,0.0,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|4|JCT] [6|5|POBJ 7|4|PUNCT],[pro:per|you] [mod|do~neg|not] [v|play] [prep|with] [pro:dem|that .],,,,,,,,,,MotherofViolet_Violet010822_5
6,Mother,Violet010822,that's danger (t:t:self interruption),Violet,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|that~cop|be&3S] [n|danger (mt:self interruption)],,,,,,,,,,MotherofViolet_Violet010822_6
7,Mother,Violet010822,you go get some books .,Violet,22.043,29.12,[],[1|2|SUBJ] [2|3|SRL] [3|0|ROOT] [4|5|QUANT] [5|3|OBJ 6|3|PUNCT],[pro:per|you] [v|go] [v|get] [qn|some] [n|book-PL .],,,,,,,,,,MotherofViolet_Violet010822_7
8,Violet,Violet010822,xxx .,Violet,29.12,33.305,crying,[],[],,,,,,,,,,VioletofViolet_Violet010822_8
9,Mother,Violet010822,let me get the other xxx (t:t:self interruption),Violet,0.0,0.0,[],[1|0|ROOT] [2|1|OBJ] [3|1|XCOMP] [4|5|DET] [5|3|OBJ] [6|1|PUNCT],[v|let&ZERO] [pro:obj|me] [v|get] [det:art|the] [qn|other] [(mt:self interruption)],,,,,,,,,,MotherofViolet_Violet010822_9
10,Mother,Violet010822,I gotta get the other piece .,Violet,33.305,35.69,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|6|DET] [5|6|QUANT] [6|3|OBJ 7|3|PUNCT],[pro:sub|I] [mod:aux|gotta] [v|get] [det:art|the] [qn|other] [n|piece .],,,,,,,,,,MotherofViolet_Violet010822_10
11,Mother,Violet010822,see .,Violet,35.69,38.706,[],[1|0|ROOT 2|1|PUNCT],[v|see .],,,,,,,,,,MotherofViolet_Violet010822_11
12,Mother,Violet010822,I gotta put this piece on .,Violet,38.706,40.815,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|3|JCT 7|3|PUNCT],[pro:sub|I] [mod:aux|gotta] [v|put&ZERO] [pro:dem|this] [n|piece] [adv|on .],,,,,,,,,,MotherofViolet_Violet010822_12
13,Mother,Violet010822,see this one ?,Violet,40.815,43.461,[],[1|0|ROOT] [2|3|DET] [3|1|OBJ 4|1|PUNCT],[v|see] [pro:dem|this] [pro:indef|one ?],,,,,,,,,,MotherofViolet_Violet010822_13
14,Mother,Violet010822,and this one's (replacement:replacement:one is) mommy's (t:t:trail off),Violet,43.461,48.106,[],[1|4|LINK] [2|4|DET] [3|4|SUBJ 4|0|ROOT] [5|4|PRED 6|5|POSS 7|4|PUNCT],[coord|and] [pro:dem|this] [pro:indef|one cop|be&3S] [n|mommy~poss|s (mt:trail off)],,,,,,,,,,MotherofViolet_Violet010822_14
15,Mother,Violet010822,right ?,Violet,48.108,51.716,[],[1|0|INCROOT 2|1|PUNCT],[co|right ?],,,,,,,,,,MotherofViolet_Violet010822_15
16,Mother,Violet010822,this one's (replacement:replacement:one is) mommy's .,Violet,51.718,53.15,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|4|POSS 6|3|PUNCT],[pro:dem|this] [pro:indef|one cop|be&3S] [n|mommy~poss|s .],,,,,,,,,,MotherofViolet_Violet010822_16
17,Mother,Violet010822,and this one (t:t:trail off),Violet,53.15,65.486,[],[1|3|LINK] [2|3|DET] [3|0|INCROOT 4|3|PUNCT],[coord|and] [pro:dem|this] [pro:indef|one (mt:trail off)],,,,,,,,,,MotherofViolet_Violet010822_17
18,Mother,Violet010822,we gotta plug into the camera .,Violet,65.488,67.903,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ 7|3|PUNCT],[pro:sub|we] [mod:aux|gotta] [v|plug] [prep|into] [det:art|the] [n|camera .],,,,,,,,,,MotherofViolet_Violet010822_18
19,Mother,Violet010822,I always forget where it plugs in .,Violet,67.903,82.39,[],[1|3|SUBJ] [2|3|JCT] [3|0|ROOT] [4|6|LINK] [5|6|SUBJ] [6|3|OBJ] [7|6|JCT 8|3|PUNCT],[pro:sub|I] [adv|always] [v|forget] [adv:int|where] [pro:per|it] [n|plug-PL] [adv|in .],,,,,,,,,,MotherofViolet_Violet010822_19
20,Violet,Violet010822,yyy .,Violet,82.39,84.02799999999999,[],[],[],,,,,,,,,,VioletofViolet_Violet010822_20
21,Mother,Violet010822,do you remember where it plugs in ?,Violet,84.02799999999999,86.093,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|6|LINK] [5|6|SUBJ] [6|3|OBJ] [7|6|JCT 8|3|PUNCT],[mod|do] [pro:per|you] [v|remember] [pro:rel|where] [pro:per|it] [n|plug-PL] [adv|in ?],,,,,,,,,,MotherofViolet_Violet010822_21
22,Mother,Violet010822,here it is .,Violet,86.093,91.841,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[adv|here] [pro:per|it] [cop|be&3S .],,,,,,,,,,MotherofViolet_Violet010822_22
23,Mother,Violet010822,okay .,Violet,91.843,92.621,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet010822_23
24,Violet,Violet010822,mommy .,Violet,92.621,95.0,[],[1|0|INCROOT 2|1|PUNCT],[n|mommy .],,,,,,,,,,VioletofViolet_Violet010822_24
25,Violet,Violet010822,mommy .,Violet,95.0,95.945,[],[1|0|INCROOT 2|1|PUNCT],[n|mommy .],,,,,,,,,,VioletofViolet_Violet010822_25
26,Mother,Violet010822,yeah .,Violet,95.945,96.388,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofViolet_Violet010822_26
27,Mother,Violet010822,this one mine ?,Violet,96.388,97.758,[],[1|2|DET] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|this] [pro:indef|one] [pro:poss|mine ?],,,,,,,,,,MotherofViolet_Violet010822_27
28,Mother,Violet010822,thank you .,Violet,97.758,99.541,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you .],,,,,,,,,,MotherofViolet_Violet010822_28
29,Violet,Violet010822,yyy .,Violet,99.541,104.89,[],[],[],,,,,,,,,,VioletofViolet_Violet010822_29
30,Violet,Violet010822,yyy .,Violet,104.89,106.148,[],[],[],,,,,,,,,,VioletofViolet_Violet010822_30
31,Mother,Violet010822,"I be f@l two and you be f@l one , okay ?",Violet,106.148,109.19,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|4|CONJ] [6|8|SUBJ] [7|8|AUX] [8|5|COORD] [9|8|OBJ 10|9|LP] [11|9|ENUM 12|3|PUNCT],[pro:sub|I] [aux|be] [n:let|f] [det:num|two] [coord|and] [pro:per|you] [aux|be] [n:let|f] [pro:indef|one cm|cm] [adj|okay ?],,,,,,,,,,MotherofViolet_Violet010822_31
32,Mother,Violet010822,xxx .,Violet,0.0,0.0,can't hear MOT over CHI .[],[],[],,,,,,,,,,MotherofViolet_Violet010822_32
33,Violet,Violet010822,yyy .,Violet,109.19,111.631,[],[],[],,,,,,,,,,VioletofViolet_Violet010822_33
34,Violet,Violet010822,yyy .,Violet,111.631,112.345,[],[],[],,,,,,,,,,VioletofViolet_Violet010822_34
35,Mother,Violet010822,xxx things you can xxx .,Violet,112.345,113.73,[],[] [1|0|INCROOT] [2|3|SUBJ] [3|1|CMOD] [4|1|PUNCT],[] [n|thing-PL] [pro:per|you] [mod|can] [.],,,,,,,,,,MotherofViolet_Violet010822_35
36,Violet,Violet010822,yyy .,Violet,113.73,115.31,[],[],[],,,,,,,,,,VioletofViolet_Violet010822_36
37,Violet,Violet010822,yyy .,Violet,115.31,123.905,[],[],[],,,,,,,,,,VioletofViolet_Violet010822_37
38,Violet,Violet010822,yyy .,Violet,123.906,126.878,[],[],[],,,,,,,,,,VioletofViolet_Violet010822_38
39,Mother,Violet010822,I don't (t:t:self interruption),Violet,0.0,0.0,[],[1|0|INCROOT] [2|4|AUX 3|2|NEG 4|1|PUNCT],[pro:sub|I] [mod|do~neg|not (mt:self interruption)],,,,,,,,,,MotherofViolet_Violet010822_39
40,Mother,Violet010822,I don't xxx we need those ones .,Violet,0.0,0.0,[],[1|5|SUBJ] [2|5|AUX 3|2|NEG] [] [4|5|SUBJ] [5|0|ROOT] [6|7|DET] [7|5|OBJ 8|5|PUNCT],[pro:sub|I] [mod|do~neg|not] [] [pro:sub|we] [v|need] [pro:dem|those] [pro:indef|one-PL .],,,,,,,,,,MotherofViolet_Violet010822_40
41,Mother,Violet010822,do you ?,Violet,126.878,134.73,[],[1|0|INCROOT] [2|1|OBJ 3|1|PUNCT],[mod|do] [pro:per|you ?],,,,,,,,,,MotherofViolet_Violet010822_41
42,Mother,Violet010822,I don't think we need those ones .,Violet,134.73,147.48,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|6|SUBJ] [6|4|COMP] [7|8|DET] [8|6|OBJ 9|4|PUNCT],[pro:sub|I] [mod|do~neg|not] [v|think] [pro:sub|we] [v|need] [pro:dem|those] [pro:indef|one-PL .],,,,,,,,,,MotherofViolet_Violet010822_42
43,Mother,Violet010822,shall we go sit on the couch and read some books ?,Violet,147.481,152.9,[],[1|4|AUX] [2|3|SUBJ] [3|4|SRL] [4|0|ROOT] [5|4|JCT] [6|7|DET] [7|5|POBJ] [8|4|CONJ] [9|8|COORD] [10|11|QUANT] [11|9|OBJ 12|4|PUNCT],[mod|shall] [pro:sub|we] [v|go] [v|sit] [prep|on] [det:art|the] [n|couch] [coord|and] [v|read&ZERO] [qn|some] [n|book-PL ?],,,,,,,,,,MotherofViolet_Violet010822_43
44,Violet,Violet010822,"yeah , yeah .",Violet,152.9,154.235,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|yeah cm|cm] [co|yeah .],,,,,,,,,,VioletofViolet_Violet010822_44
45,Mother,Violet010822,okay .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet010822_45
46,Mother,Violet010822,let's pick some books here .,Violet,154.235,155.966,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|5|QUANT] [5|3|OBJ] [6|3|JCT 7|1|PUNCT],[v|let~pro:obj|us] [v|pick] [qn|some] [n|book-PL] [adv|here .],,,,,,,,,,MotherofViolet_Violet010822_46
