Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Violet010603,"&aw , I got_to make sure I got this on right .",Violet,5.891,8.276,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|7|CJCT] [5|4|JCT] [6|7|SUBJ] [7|0|ROOT] [8|7|OBJ] [9|7|JCT] [10|9|POBJ 11|7|PUNCT],[cm|cm] [pro:sub|I] [mod:aux|got_to] [v|make] [adv|sure] [pro:sub|I] [v|get&PAST] [pro:dem|this] [prep|on] [n|right .],,,,,,,,,,MotherofViolet_Violet010603_1
2,Violet,Violet010603,xxx .,Violet,8.276,9.473,[],[],[],,,,,,,,,,VioletofViolet_Violet010603_2
3,Mother,Violet010603,I'm (.) f@l one .,Violet,9.473,14.81,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|3|OBJ 5|2|PUNCT],[pro:sub|I~aux|be&1S] [n:let|f] [pro:indef|one .],,,,,,,,,,MotherofViolet_Violet010603_3
4,Violet,Violet010603,xxx .,Violet,14.811,15.943,[],[],[],,,,,,,,,,VioletofViolet_Violet010603_4
5,Mother,Violet010603,"&aw , you like those ones ?",Violet,15.943,18.665,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[cm|cm] [pro:per|you] [v|like] [pro:dem|those] [pro:indef|one-PL ?],,,,,,,,,,MotherofViolet_Violet010603_5
6,Mother,Violet010603,xxx you are .,Violet,18.665,22.816,yawning,[] [1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[] [pro:per|you] [cop|be&PRES .],,,,,,,,,,MotherofViolet_Violet010603_6
7,Mother,Violet010603,there you are .,Violet,0.0,0.0,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[adv|there] [pro:per|you] [cop|be&PRES .],,,,,,,,,,MotherofViolet_Violet010603_7
8,Mother,Violet010603,"okay , you wanna do the Japanese ones ?",Violet,22.816,27.081,[],[1|5|COM 2|1|LP] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|8|DET] [7|8|MOD] [8|5|OBJ 9|5|PUNCT],[co|okay cm|cm] [pro:per|you] [mod:aux|wanna] [v|do] [det:art|the] [n:prop|Japanese] [pro:indef|one-PL ?],,,,,,,,,,MotherofViolet_Violet010603_8
9,Mother,Violet010603,xxx .,Violet,27.081,28.663,[],[],[],,,,,,,,,,MotherofViolet_Violet010603_9
10,Mother,Violet010603,"okay cmon (replacement:replacement:come on) , let's read some then .",Violet,28.663,41.876,[],[1|2|COM] [2|0|ROOT 3|2|JCT 4|2|LP] [5|2|COMP 6|5|OBJ] [7|5|XCOMP] [8|9|QUANT] [9|7|JCT 10|2|PUNCT],[co|okay] [v|come adv|on cm|cm] [v|let~pro:obj|us] [v|read&ZERO] [qn|some] [adv:tem|then .],,,,,,,,,,MotherofViolet_Violet010603_10
11,Violet,Violet010603,duck .,Violet,41.878,42.815,[],[1|0|INCROOT 2|1|PUNCT],[n|duck .],,,,,,,,,,VioletofViolet_Violet010603_11
12,Violet,Violet010603,duck !,Violet,42.815,46.231,[],[1|0|INCROOT 2|1|PUNCT],[n|duck !],,,,,,,,,,VioletofViolet_Violet010603_12
13,Mother,Violet010603,the duck one ?,Violet,46.231,47.425,[],[1|2|DET] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[det:art|the] [n|duck] [pro:indef|one ?],,,,,,,,,,MotherofViolet_Violet010603_13
14,Mother,Violet010603,duck ?,Violet,47.425,52.92,[],[1|0|INCROOT 2|1|PUNCT],[n|duck ?],,,,,,,,,,MotherofViolet_Violet010603_14
15,Violet,Violet010603,xxx .,Violet,52.921,54.41,[],[],[],,,,,,,,,,VioletofViolet_Violet010603_15
16,Violet,Violet010603,xxx .,Violet,54.41,59.546,[],[],[],,,,,,,,,,VioletofViolet_Violet010603_16
17,Mother,Violet010603,which one you wanna read first ?,Violet,59.548,60.985,[],[1|2|LINK] [2|5|LINK] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|JCT 7|5|PUNCT],[pro:rel|which] [pro:indef|one] [pro:per|you] [mod:aux|wanna] [v|read&ZERO] [adv|first ?],,,,,,,,,,MotherofViolet_Violet010603_17
18,Mother,Violet010603,this one ?,Violet,60.985,63.475,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[pro:dem|this] [pro:indef|one ?],,,,,,,,,,MotherofViolet_Violet010603_18
19,Mother,Violet010603,watch out for that stuff .,Violet,63.475,66.128,[],[1|0|ROOT] [2|1|JCT] [3|1|JCT] [4|5|DET] [5|3|POBJ 6|1|PUNCT],[v|watch] [adv|out] [prep|for] [pro:dem|that] [n|stuff .],,,,,,,,,,MotherofViolet_Violet010603_19
20,Mother,Violet010603,let's just put that under there .,Violet,0.0,0.0,[],[1|0|ROOT 2|1|OBJ] [3|4|JCT] [4|1|COMP] [5|4|OBJ] [6|7|JCT] [7|4|JCT 8|1|PUNCT],[v|let~pro:obj|us] [adv|just] [v|put&ZERO] [pro:dem|that] [adv|under] [adv|there .],,,,,,,,,,MotherofViolet_Violet010603_20
21,Mother,Violet010603,that's daddy's .,Violet,66.128,70.186,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|3|POSS 5|2|PUNCT],[pro:dem|that~cop|be&3S] [n|daddy~poss|s .],,,,,,,,,,MotherofViolet_Violet010603_21
22,Mother,Violet010603,"okay , wanna come up here and read ?",Violet,70.186,73.361,[],[1|4|COM 2|1|LP] [3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|4|JCT] [7|4|CONJ] [8|7|COORD 9|4|PUNCT],[co|okay cm|cm] [mod:aux|wanna] [v|come] [adv|up] [adv|here] [coord|and] [v|read&ZERO ?],,,,,,,,,,MotherofViolet_Violet010603_22
23,Violet,Violet010603,xxx .,Violet,73.361,75.978,[],[],[],,,,,,,,,,VioletofViolet_Violet010603_23
24,Mother,Violet010603,what ?,Violet,75.978,77.035,[],[1|0|INCROOT 2|1|PUNCT],[pro:int|what ?],,,,,,,,,,MotherofViolet_Violet010603_24
25,Mother,Violet010603,you want that one first ?,Violet,77.035,78.16,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|4|PRED 6|2|PUNCT],[pro:per|you] [v|want] [pro:dem|that] [pro:indef|one] [adj|first ?],,,,,,,,,,MotherofViolet_Violet010603_25
26,Mother,Violet010603,this one ?,Violet,78.16,83.435,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[pro:dem|this] [pro:indef|one ?],,,,,,,,,,MotherofViolet_Violet010603_26
27,Mother,Violet010603,xxx .,Violet,83.435,84.253,yawning,[],[],,,,,,,,,,MotherofViolet_Violet010603_27
28,Violet,Violet010603,yyy .,Violet,84.253,86.71000000000001,[],[],[],,,,,,,,,,VioletofViolet_Violet010603_28
29,Mother,Violet010603,xxx .,Violet,0.0,0.0,MOT groans as she lifts up CHI .[],[],[],,,,,,,,,,MotherofViolet_Violet010603_29
30,Violet,Violet010603,{ duck (?) } .,Violet,86.71000000000001,89.768,[],[1|0|INCROOT 2|1|PUNCT],[n|duck .],,,,,,,,,,VioletofViolet_Violet010603_30
31,Violet,Violet010603,{ duck (?) } .,Violet,89.768,91.706,[],[1|0|INCROOT 2|1|PUNCT],[n|duck .],,,,,,,,,,VioletofViolet_Violet010603_31
32,Mother,Violet010603,this one with the pig ?,Violet,91.706,93.32,[],[1|2|DET] [2|0|ROOT] [3|2|JCT] [4|5|DET] [5|3|POBJ 6|2|PUNCT],[pro:dem|this] [pro:indef|one] [prep|with] [det:art|the] [n|pig ?],,,,,,,,,,MotherofViolet_Violet010603_32
33,Violet,Violet010603,{ duck (?) } .,Violet,93.32,94.186,[],[1|0|INCROOT 2|1|PUNCT],[n|duck .],,,,,,,,,,VioletofViolet_Violet010603_33
34,Violet,Violet010603,yyy .,Violet,94.186,95.143,[],[],[],,,,,,,,,,VioletofViolet_Violet010603_34
35,Mother,Violet010603,yeah .,Violet,95.143,95.773,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofViolet_Violet010603_35
36,Violet,Violet010603,xxx .,Violet,95.773,96.166,[],[],[],,,,,,,,,,VioletofViolet_Violet010603_36
37,Violet,Violet010603,yyy .,Violet,96.166,98.855,[],[],[],,,,,,,,,,VioletofViolet_Violet010603_37
38,Mother,Violet010603,who's hiding in the barrel ?,Violet,98.855,101.631,[],[1|3|LINK 2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ 7|3|PUNCT],[pro:rel|who~aux|be&3S] [part|hide-PRESP] [prep|in] [det:art|the] [n|barrel ?],,,,,,,,,,MotherofViolet_Violet010603_38
39,Violet,Violet010603,piggy .,Violet,101.631,104.145,[],[1|0|INCROOT 2|1|PUNCT],[n|pig-DIM .],,,,,,,,,,VioletofViolet_Violet010603_39
40,Mother,Violet010603,piggy xxx right .,Violet,0.0,0.0,laughter,[1|2|MOD] [] [2|0|ROOT 3|2|PUNCT],[n|pig-DIM] [] [n|right .],,,,,,,,,,MotherofViolet_Violet010603_40
41,Violet,Violet010603,xxx .,Violet,104.145,106.475,[],[],[],,,,,,,,,,VioletofViolet_Violet010603_41
42,Mother,Violet010603,who's hiding in the house ?,Violet,0.0,0.0,[],[1|3|LINK 2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ 7|3|PUNCT],[pro:rel|who~aux|be&3S] [part|hide-PRESP] [prep|in] [det:art|the] [n|house ?],,,,,,,,,,MotherofViolet_Violet010603_42
43,Violet,Violet010603,yyy .,Violet,106.475,110.808,[],[],[],,,,,,,,,,VioletofViolet_Violet010603_43
44,Mother,Violet010603,who's in there ?,Violet,110.808,111.688,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[pro:int|who~cop|be&3S] [prep|in] [adv|there ?],,,,,,,,,,MotherofViolet_Violet010603_44
45,Violet,Violet010603,xxx .,Violet,111.688,112.576,[],[],[],,,,,,,,,,VioletofViolet_Violet010603_45
46,Mother,Violet010603,who's in there ?,Violet,112.576,113.855,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[pro:int|who~cop|be&3S] [prep|in] [adv|there ?],,,,,,,,,,MotherofViolet_Violet010603_46
47,Violet,Violet010603,Violet .,Violet,113.855,115.041,"there is a ""t"" sound , but it is hard to tell whether it is part of CHI's or MOT's utterance .[]",[1|0|INCROOT 2|1|PUNCT],[n:prop|Violet .],,,,,,,,,,VioletofViolet_Violet010603_47
48,Mother,Violet010603,who is it ?,Violet,115.041,115.921,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|who] [cop|be&3S] [pro:per|it ?],,,,,,,,,,MotherofViolet_Violet010603_48
49,Mother,Violet010603,who's that ?,Violet,115.921,123.791,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|who~cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofViolet_Violet010603_49
50,Mother,Violet010603,doggy .,Violet,123.793,125.44,[],[1|0|INCROOT 2|1|PUNCT],[n|dog-DIM .],,,,,,,,,,MotherofViolet_Violet010603_50
51,Mother,Violet010603,do:ggy .,Violet,125.44,128.71,[],[1|0|INCROOT 2|1|PUNCT],[n|dog-DIM .],,,,,,,,,,MotherofViolet_Violet010603_51
52,Mother,Violet010603,"xxx , who's hiding behind the ball ?",Violet,128.71,133.246,gasps,[1|0|INCROOT] [2|4|LINK 3|4|AUX] [4|1|CMOD] [5|4|JCT] [6|7|DET] [7|5|POBJ 8|1|PUNCT],[cm|cm] [pro:rel|who~aux|be&3S] [part|hide-PRESP] [prep|behind] [det:art|the] [n|ball ?],,,,,,,,,,MotherofViolet_Violet010603_52
53,Violet,Violet010603,xxx .,Violet,133.246,134.513,[],[],[],,,,,,,,,,VioletofViolet_Violet010603_53
54,Mother,Violet010603,who's that ?,Violet,134.513,135.408,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|who~cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofViolet_Violet010603_54
55,Mother,Violet010603,who's that ?,Violet,135.408,140.141,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|who~cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofViolet_Violet010603_55
