Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Violet020707,"wait a minute , something's wrong with f@l two .",Violet,12.795,18.435,[],[1|0|ROOT] [2|3|DET] [3|1|OBJ 4|3|LP] [5|6|SUBJ 6|3|XMOD] [7|6|PRED] [8|6|JCT] [9|10|MOD] [10|8|POBJ 11|1|PUNCT],[v|wait] [det:art|a] [n|minute cm|cm] [pro:indef|something~cop|be&3S] [adj|wrong] [prep|with] [n:let|f] [det:num|two .],,,,,,,,,,MotherofViolet_Violet020707_1
2,Brother,Violet020707,why f@l two ?,Violet,18.435,20.048,[],[1|3|LINK] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[adv:int|why] [n:let|f] [det:num|two ?],,,,,,,,,,BrotherofViolet_Violet020707_2
3,Brother,Violet020707,why's (replacement:replacement:why is) something wrong with it ?,Violet,20.048,23.011,[],[1|3|LINK 2|3|AUX] [3|0|ROOT] [4|3|PRED] [5|4|JCT] [6|5|POBJ 7|3|PUNCT],[adv:int|why aux|be&3S] [pro:indef|something] [adj|wrong] [prep|with] [pro:per|it ?],,,,,,,,,,BrotherofViolet_Violet020707_3
4,Brother,Violet020707,xxx there's something wrong with that .,Violet,23.011,25.675,[],[] [1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|3|POSTMOD] [5|4|JCT] [6|5|POBJ 7|2|PUNCT],[] [pro:exist|there~cop|be&3S] [pro:indef|something] [adj|wrong] [prep|with] [pro:dem|that .],,,,,,,,,,BrotherofViolet_Violet020707_4
5,Mother,Violet020707,"well it was looking like it was going red , but I guess it's green now .",Violet,25.675,28.8,[],[1|4|COM] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|8|JCT] [6|8|SUBJ] [7|8|AUX] [8|4|COMP] [9|8|PRED 10|9|LP] [11|13|LINK] [12|13|SUBJ] [13|8|CJCT] [14|13|OBJ 15|13|COMP] [16|15|PRED] [17|16|JCT 18|4|PUNCT],[co|well] [pro:per|it] [aux|be&PAST&13S] [part|look-PRESP] [prep|like] [pro:per|it] [aux|be&PAST&13S] [part|go-PRESP] [adj|red cm|cm] [conj|but] [pro:sub|I] [v|guess] [pro:per|it~cop|be&3S] [adj|green] [adv|now .],,,,,,,,,,MotherofViolet_Violet020707_5
6,Mother,Violet020707,don't touch the microphone now .,Violet,28.801,32.354,[],[1|3|AUX 2|1|NEG] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|3|JCT 7|3|PUNCT],[mod|do~neg|not] [v|touch] [det:art|the] [n|microphone] [adv|now .],,,,,,,,,,MotherofViolet_Violet020707_6
7,Mother,Violet020707,just leave it there .,Violet,32.354,33.753,[],[1|2|JCT] [2|0|ROOT] [3|2|OBJ] [4|2|JCT 5|2|PUNCT],[adv|just] [v|leave] [pro:per|it] [adv|there .],,,,,,,,,,MotherofViolet_Violet020707_7
8,Mother,Violet020707,"okay , listen xxx .",Violet,33.753,36.273,clears throat .,[1|0|INCROOT 2|1|LP] [3|1|ENUM] [4|1|PUNCT],[co|okay cm|cm] [v|listen] [.],,,,,,,,,,MotherofViolet_Violet020707_8
9,Brother,Violet020707,Daddy .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Daddy .],,,,,,,,,,BrotherofViolet_Violet020707_9
10,Mother,Violet020707,"you , why don't you run up and see if you can find that xxx .",Violet,36.273,40.518,[],[1|7|SUBJ 2|1|LP] [3|7|LINK] [4|7|AUX 5|4|NEG] [6|7|SUBJ] [7|0|ROOT] [8|7|JCT] [9|7|CONJ] [10|9|COORD] [11|14|LINK] [12|14|SUBJ] [13|14|AUX] [14|10|CJCT] [15|14|OBJ] [16|7|PUNCT],[pro:per|you cm|cm] [adv:int|why] [mod|do~neg|not] [pro:per|you] [v|run] [adv|up] [coord|and] [v|see] [conj|if] [pro:per|you] [mod|can] [v|find] [pro:dem|that] [.],,,,,,,,,,MotherofViolet_Violet020707_10
