Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Lily,Lily030121,xxx .,Lily,0.0,0.835,[],[],[],,,,,,,,,,LilyofLily_Lily030121_1
2,Lily,Lily030121,I did .,Lily,0.835,3.665,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:sub|I] [v|do&PAST .],,,,,,,,,,LilyofLily_Lily030121_2
3,Mother,Lily030121,you did ?,Lily,3.665,4.345,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:per|you] [v|do&PAST ?],,,,,,,,,,MotherofLily_Lily030121_3
4,Lily,Lily030121,I did find yyy .,Lily,4.345,6.883,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|PUNCT],[pro:sub|I] [mod|do&PAST] [v|find] [.],,,,,,,,,,LilyofLily_Lily030121_4
5,Mother,Lily030121,okay .,Lily,6.883,7.688,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily030121_5
6,Mother,Lily030121,great .,Lily,7.688,16.351,[],[1|0|INCROOT 2|1|PUNCT],[adj|great .],,,,,,,,,,MotherofLily_Lily030121_6
7,Lily,Lily030121,I found one of them .,Lily,16.353,18.548,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|3|NJCT] [5|4|POBJ 6|2|PUNCT],[pro:sub|I] [v|find&PAST] [pro:indef|one] [prep|of] [pro:obj|them .],,,,,,,,,,LilyofLily_Lily030121_7
8,Mother,Lily030121,you found one .,Lily,18.548,19.918,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:per|you] [v|found] [pro:indef|one .],,,,,,,,,,MotherofLily_Lily030121_8
9,Mother,Lily030121,so Amanda do you think we're gonna go till (replacement:replacement:until) about ten thirty ?,Lily,19.918,23.093,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|3|XCOMP] [6|9|SUBJ 7|9|AUX] [8|9|AUX] [9|5|COMP] [10|9|JCT] [11|13|JCT] [12|13|QUANT] [13|10|POBJ 14|3|PUNCT],[co|so] [n:prop|Amanda] [v|do] [pro:per|you] [v|think] [pro:sub|we~aux|be&PRES] [mod:aux|gonna] [v|go] [prep|until] [adv|about] [det:num|ten] [det:num|thirty ?],,,,,,,,,,MotherofLily_Lily030121_9
10,Lily,Lily030121,I found one mommy .,Lily,23.093,26.172,[],[1|2|SUBJ] [2|0|ROOT] [3|4|QUANT] [4|2|OBJ 5|2|PUNCT],[pro:sub|I] [v|find&PAST] [det:num|one] [n|mommy .],,,,,,,,,,LilyofLily_Lily030121_10
11,CameraOperator,Lily030121,&-um .,Lily,0.0,0.0,[],[],[],,,,,,,,,,CameraOperatorofLily_Lily030121_11
12,Lily,Lily030121,I'm gonna find I yyy found one .,Lily,26.172,30.863,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|6|SUBJ] [] [6|4|COMP] [7|6|OBJ 8|4|PUNCT],[pro:sub|I~aux|be&1S] [mod:aux|gonna] [v|find] [pro:sub|I] [] [v|find&PAST] [pro:indef|one .],,,,,,,,,,LilyofLily_Lily030121_12
13,CameraOperator,Lily030121,xxx what time is it ?,Lily,30.863,33.972,[],[] [1|2|MOD] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT 5|4|PUNCT],[] [pro:int|what] [n|time] [aux|be&3S] [pro:per|it ?],,,,,,,,,,CameraOperatorofLily_Lily030121_13
14,Mother,Lily030121,okay it's like nine twenty five now .,Lily,0.0,0.0,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|3|COM] [5|7|QUANT] [6|7|QUANT] [7|3|COMP] [8|7|JCT 9|3|PUNCT],[co|okay] [pro:per|it~aux|be&3S] [co|like] [det:num|nine] [det:num|twenty] [det:num|five] [adv|now .],,,,,,,,,,MotherofLily_Lily030121_14
15,CameraOperator,Lily030121,yeah xxx okay ?,Lily,33.972,35.477,[],[1|2|COM] [] [2|0|INCROOT 3|2|PUNCT],[co|yeah] [] [co|okay ?],,,,,,,,,,CameraOperatorofLily_Lily030121_15
16,Mother,Lily030121,yeah yeah .,Lily,0.0,0.0,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|yeah] [co|yeah .],,,,,,,,,,MotherofLily_Lily030121_16
17,CameraOperator,Lily030121,okay .,Lily,35.477,40.25,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,CameraOperatorofLily_Lily030121_17
18,Lily,Lily030121,I'm looking for it .,Lily,40.25,43.415,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|4|POBJ 6|3|PUNCT],[pro:sub|I~aux|be&1S] [part|look-PRESP] [prep|for] [pro:per|it .],,,,,,,,,,LilyofLily_Lily030121_18
19,Lily,Lily030121,I peeked under it .,Lily,43.415,46.517,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|2|OBJ 5|2|PUNCT],[pro:sub|I] [v|peek-PAST] [adv|under] [pro:per|it .],,,,,,,,,,LilyofLily_Lily030121_19
20,Mother,Lily030121,you peeked under it ?,Lily,46.517,47.588,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|2|OBJ 5|2|PUNCT],[pro:per|you] [v|peek-PAST] [adv|under] [pro:per|it ?],,,,,,,,,,MotherofLily_Lily030121_20
21,Lily,Lily030121,yyy .,Lily,0.0,0.0,[],[],[],,,,,,,,,,LilyofLily_Lily030121_21
22,Lily,Lily030121,uhoh .,Lily,47.588,48.532,[],[1|0|INCROOT 2|1|PUNCT],[co|uhoh .],,,,,,,,,,LilyofLily_Lily030121_22
23,Lily,Lily030121,I'm finding it .,Lily,48.532,51.19,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[pro:sub|I~aux|be&1S] [part|find-PRESP] [0pro|it .],,,,,,,,,,LilyofLily_Lily030121_23
24,Mother,Lily030121,you're finding a lot of stuff huh ?,Lily,51.19,52.67,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|5|NJCT] [7|6|POBJ] [8|3|COM 9|3|PUNCT],[pro:per|you~aux|be&PRES] [part|find-PRESP] [det:art|a] [n|lot] [prep|of] [n|stuff] [co|huh ?],,,,,,,,,,MotherofLily_Lily030121_24
25,Mother,Lily030121,we havta (replacement:replacement:have_to) remember to put everything back .,Lily,52.67,54.76,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|5|OBJ] [7|5|JCT 8|3|PUNCT],[pro:sub|we] [mod:aux|have_to] [v|remember] [inf|to] [v|put&ZERO] [pro:indef|everything] [adv|back .],,,,,,,,,,MotherofLily_Lily030121_25
26,Lily,Lily030121,I will I will .,Lily,54.76,57.213,[],[1|4|SUBJ] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[pro:sub|I] [mod|will] [pro:sub|I] [mod|will .],,,,,,,,,,LilyofLily_Lily030121_26
27,Mother,Lily030121,okay okay .,Lily,57.213,60.291,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|okay] [co|okay .],,,,,,,,,,MotherofLily_Lily030121_27
28,Lily,Lily030121,hey what's that c_d from ?,Lily,60.293,62.625,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|5|DET] [5|3|PRED] [6|5|NJCT 7|3|PUNCT],[co|hey] [pro:int|what~cop|be&3S] [pro:dem|that] [n|c_d] [prep|from ?],,,,,,,,,,LilyofLily_Lily030121_28
29,Mother,Lily030121,xxx .,Lily,0.0,0.0,[],[],[],,,,,,,,,,MotherofLily_Lily030121_29
30,Mother,Lily030121,that is the c_d from &-um (t:t:trail off),Lily,62.625,67.30799999999999,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|PRED] [5|4|NJCT] [6|2|PUNCT],[pro:dem|that] [cop|be&3S] [det:art|the] [n|c_d] [prep|from] [(mt:trail off)],,,,,,,,,,MotherofLily_Lily030121_30
31,Lily,Lily030121,who ?,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[pro:rel|who ?],,,,,,,,,,LilyofLily_Lily030121_31
32,Mother,Lily030121,Amanda gave it to us it's from Amanda comes and she makes little films .,Lily,67.30799999999999,72.528,[],[1|2|SUBJ] [2|10|SUBJ] [3|2|OBJ] [4|2|JCT] [5|4|POBJ] [6|7|SUBJ 7|10|AUX] [8|10|JCT] [9|10|SUBJ] [10|0|ROOT] [11|10|CONJ] [12|13|SUBJ] [13|11|COORD] [14|15|MOD] [15|13|OBJ 16|10|PUNCT],[n:prop|Amanda] [v|give&PAST] [pro:per|it] [prep|to] [pro:obj|us] [pro:per|it~aux|be&3S] [prep|from] [n:prop|Amanda] [v|come-3S] [coord|and] [pro:sub|she] [v|make-3S] [adj|little] [n|film-PL .],,,,,,,,,,MotherofLily_Lily030121_32
