Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Lily020011,he wouldn't talk to Wanda Sue and he never went near the (t:t:trail off),Lily,0.0,4.61,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|4|JCT] [6|5|POBJ] [7|4|XJCT] [8|11|LINK] [9|11|SUBJ] [10|11|JCT] [11|7|CJCT] [12|11|JCT] [13|12|POBJ 14|4|PUNCT],[pro:sub|he] [mod|will&COND~neg|not] [v|talk] [prep|to] [n:prop|Wanda] [n:prop|Sue] [coord|and] [pro:sub|he] [adv|never] [v|go&PAST] [prep|near] [det:art|the (mt:trail off)],,,,,,,,,,MotherofLily_Lily020011_1
2,Lily,Lily020011,phone .,Lily,4.61,6.96,[],[1|0|INCROOT 2|1|PUNCT],[n|phone .],,,,,,,,,,LilyofLily_Lily020011_2
3,Mother,Lily020011,phone .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n|phone .],,,,,,,,,,MotherofLily_Lily020011_3
4,Mother,Lily020011,it's a new day said Charles's mother .,Lily,6.96,12.741,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET] [4|5|MOD] [5|6|SUBJ] [6|2|PRED] [7|9|MOD 8|7|POSS] [9|6|OBJ 10|2|PUNCT],[pro:per|it~cop|be&3S] [det:art|a] [adj|new] [n|day] [v|say&PAST] [n:prop|Charles~poss|s] [n|mother .],,,,,,,,,,MotherofLily_Lily020011_4
5,Mother,Lily020011,let's go in the store and say hello .,Lily,0.0,0.0,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|3|JCT] [5|6|DET] [6|4|POBJ] [7|3|CONJ] [8|7|COORD] [9|8|OBJ 10|1|PUNCT],[v|let~pro:obj|us] [v|go] [prep|in] [det:art|the] [n|store] [coord|and] [v|say] [n|hello .],,,,,,,,,,MotherofLily_Lily020011_5
6,Mother,Lily020011,we'll buy a sweet potato pie and say goodbye before we (t:t:trail off),Lily,12.741,16.393,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|7|DET] [5|6|MOD] [6|7|MOD] [7|3|OBJ] [8|7|CONJ] [9|8|COORD] [10|11|COM] [11|9|OBJ] [12|11|OM 13|3|PUNCT],[pro:sub|we~mod|will] [v|buy] [det:art|a] [adj|sweet] [n|potato] [n|pie] [coord|and] [v|say] [co|goodbye] [conj|before] [pro:sub|we (mt:trail off)],,,,,,,,,,MotherofLily_Lily020011_6
7,Lily,Lily020011,go .,Lily,16.393,17.975,[],[1|0|ROOT 2|1|PUNCT],[v|go .],,,,,,,,,,LilyofLily_Lily020011_7
8,Mother,Lily020011,go .,Lily,0.0,0.0,[],[1|0|ROOT 2|1|PUNCT],[v|go .],,,,,,,,,,MotherofLily_Lily020011_8
9,Mother,Lily020011,wonderful morning said Missus Balinksi .,Lily,17.975,24.143,[],[1|2|MOD] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|4|APP 6|3|PUNCT],[adj|wonder-FULL] [n|morning] [v|say&PAST] [n:prop|Missus] [n:prop|Balinksi .],,,,,,,,,,MotherofLily_Lily020011_9
10,Mother,Lily020011,a chocolate surprise for my beautiful boy .,Lily,0.0,0.0,[],[1|3|DET] [2|3|MOD] [3|0|INCROOT] [4|3|NJCT] [5|7|MOD] [6|7|MOD] [7|4|POBJ 8|3|PUNCT],[det:art|a] [n|chocolate] [n|surprise] [prep|for] [det:poss|my] [adj|beautiful] [n|boy .],,,,,,,,,,MotherofLily_Lily020011_10
