Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Lily010701,your big duck .,Lily,0.0,1.993,[],[1|3|MOD] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[det:poss|your] [adj|big] [n|duck .],,,,,,,,,,MotherofLily_Lily010701_1
2,Lily,Lily010701,yyy yyy .,Lily,1.993,4.231,[],[],[],,,,,,,,,,LilyofLily_Lily010701_2
3,Mother,Lily010701,"next to your ball blaster , there's your big duck .",Lily,4.231,13.361,[],[1|8|JCT] [2|1|JCT] [3|5|MOD] [4|5|MOD] [5|2|POBJ 6|5|LP] [7|8|SUBJ 8|0|ROOT] [9|11|MOD] [10|11|MOD] [11|8|PRED 12|8|PUNCT],[adv|next] [prep|to] [det:poss|your] [n|ball] [n|blast&dv-AGT cm|cm] [pro:exist|there~cop|be&3S] [det:poss|your] [adj|big] [n|duck .],,,,,,,,,,MotherofLily_Lily010701_3
4,Lily,Lily010701,yyy .,Lily,13.363,18.086,[],[],[],,,,,,,,,,LilyofLily_Lily010701_4
5,Lily,Lily010701,yyy .,Lily,18.086,21.315,[],[],[],,,,,,,,,,LilyofLily_Lily010701_5
6,Mother,Lily010701,oh Jessica .,Lily,0.0,0.0,[],[1|2|COM] [2|0|ROOT 3|2|PUNCT],[co|oh] [n:prop|Jessica .],,,,,,,,,,MotherofLily_Lily010701_6
7,Mother,Lily010701,"if you want , there's a computer up here if you wanna just stay up here and use the computer or whatever <be>cause I don't know about the paint smell , I don't know how (t:t:trail off)",Lily,21.315,29.326,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT 4|3|LP] [5|6|SUBJ 6|3|CJCT] [7|8|DET] [8|6|PRED] [9|8|NJCT] [10|8|NJCT] [11|15|LINK] [12|15|SUBJ] [13|15|AUX] [14|15|MOD] [15|10|POBJ] [16|15|NJCT] [17|15|NJCT] [18|17|CONJ] [19|18|COORD] [20|21|DET] [21|19|OBJ] [22|21|CONJ] [23|37|LINK] [24|28|LINK] [25|28|SUBJ] [26|28|AUX 27|26|NEG] [28|37|CJCT] [29|28|JCT] [30|32|DET] [31|32|MOD] [32|29|POBJ 33|28|LP] [34|37|SUBJ] [35|37|AUX 36|35|NEG] [37|22|COORD] [38|37|OBJ 39|3|PUNCT],[conj|if] [pro:per|you] [v|want cm|cm] [pro:exist|there~cop|be&3S] [det:art|a] [n|compute&dv-AGT] [adv|up] [adv|here] [conj|if] [pro:per|you] [mod:aux|wanna] [adj|just] [n|stay] [adv|up] [adv|here] [coord|and] [v|use] [det:art|the] [n|compute&dv-AGT] [coord|or] [pro:int|whatever] [conj|because] [pro:sub|I] [mod|do~neg|not] [v|know] [prep|about] [det:art|the] [n|paint] [n|smell cm|cm] [pro:sub|I] [mod|do~neg|not] [v|know] [adv:int|how (mt:trail off)],,,,,,,,,,MotherofLily_Lily010701_7
8,CameraOperator,Lily010701,can I just sit in there xxx ?,Lily,29.326,31.966,[],[1|4|LINK] [2|4|SUBJ] [3|4|JCT] [4|0|ROOT] [5|4|JCT] [6|5|POBJ] [7|4|PUNCT],[mod|can] [pro:sub|I] [adv|just] [v|sit] [prep|in] [adv|there] [?],,,,,,,,,,CameraOperatorofLily_Lily010701_8
9,CameraOperator,Lily010701,it's kinda (replacement:replacement:kind of) cold in there .,Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|3|NJCT] [5|4|POBJ] [6|5|NJCT] [7|6|POBJ 8|2|PUNCT],[pro:per|it~cop|be&3S] [n|kind prep|of] [n|cold] [prep|in] [adv|there .],,,,,,,,,,CameraOperatorofLily_Lily010701_9
10,Mother,Lily010701,"oh , of course .",Lily,0.0,0.0,[],[1|0|INCROOT 2|1|LP] [3|2|JCT] [4|3|POBJ 5|1|PUNCT],[co|oh cm|cm] [prep|of] [n|course .],,,,,,,,,,MotherofLily_Lily010701_10
