Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Lily010423,sweetie pie you wanna read a book ?,Lily,0.0,2.97,[],[1|2|COM] [2|5|LINK] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|7|DET] [7|5|OBJ 8|5|PUNCT],[co|sweetie] [n|pie] [pro:per|you] [mod:aux|wanna] [v|read&ZERO] [det:art|a] [n|book ?],,,,,,,,,,MotherofLily_Lily010423_1
2,Lily,Lily010423,yyy .,Lily,2.971,3.555,[],[],[],,,,,,,,,,LilyofLily_Lily010423_2
3,Mother,Lily010423,&hih .,Lily,3.556,4.7,[],[],[],,,,,,,,,,MotherofLily_Lily010423_3
4,Mother,Lily010423,ya (replacement:replacement:you) gonna pick one out for me ?,Lily,4.7,6.125,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|3|JCT] [7|6|POBJ 8|3|PUNCT],[pro:per|you] [mod:aux|gonna] [v|pick] [det:num|one] [adv|out] [prep|for] [pro:obj|me ?],,,,,,,,,,MotherofLily_Lily010423_4
5,Lily,Lily010423,yyy .,Lily,6.125,7.128,[],[],[],,,,,,,,,,LilyofLily_Lily010423_5
6,Mother,Lily010423,yeah Jessica's in the other room .,Lily,7.128,9.36,[],[1|2|COM] [2|0|ROOT 3|2|POSS] [4|2|JCT] [5|7|DET] [6|7|QUANT] [7|4|POBJ 8|2|PUNCT],[co|yeah] [n:prop|Jessica~poss|s] [prep|in] [det:art|the] [qn|other] [n|room .],,,,,,,,,,MotherofLily_Lily010423_6
7,Mother,Lily010423,yeah I know everyone's more interesting than mommy .,Lily,9.36,13.185,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|4|POSS] [6|7|JCT] [7|3|XJCT] [8|7|JCT] [9|8|POBJ 10|3|PUNCT],[co|yeah] [pro:sub|I] [v|know] [pro:indef|everyone~poss|s] [adv|more] [part|interest-PRESP] [prep|than] [n|mommy .],,,,,,,,,,MotherofLily_Lily010423_7
8,Mother,Lily010423,tripod .,Lily,13.185,16.042,[],[1|0|INCROOT 2|1|PUNCT],[n|tripod .],,,,,,,,,,MotherofLily_Lily010423_8
9,Lily,Lily010423,yyy .,Lily,16.042,16.455,[],[],[],,,,,,,,,,LilyofLily_Lily010423_9
10,Mother,Lily010423,camera .,Lily,16.456,17.101,[],[1|0|INCROOT 2|1|PUNCT],[n|camera .],,,,,,,,,,MotherofLily_Lily010423_10
