Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,William010619,xxx .,William,0.0,1.5,to OPE,[],[],,,,,,,,,,MotherofWilliam_William010619_1
2,CameraOperator,William010619,"it doesn't matter , honestly .",William,1.5,3.696,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT 5|4|LP] [6|4|ENUM 7|4|PUNCT],[pro:per|it] [mod|do&3S~neg|not] [n|matter cm|cm] [adv|honest&dadj-LY .],,,,,,,,,,CameraOperatorofWilliam_William010619_2
3,Mother,William010619,"I know , it's like (t:t:trail off)",William,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT 3|2|LP] [4|5|SUBJ 5|2|COMP] [6|5|COM 7|2|PUNCT],[pro:sub|I] [v|know cm|cm] [pro:per|it~aux|be&3S] [co|like (mt:trail off)],,,,,,,,,,MotherofWilliam_William010619_3
4,Mother,William010619,"I am self conscious , it's like I just try to (t:t:trail off)",William,3.696,6.215,[],[1|3|SUBJ] [2|3|AUX] [3|7|SUBJ] [4|7|JCT 5|4|LP] [6|7|SUBJ 7|0|ROOT] [8|11|LINK] [9|11|SUBJ] [10|11|JCT] [11|7|CJCT] [12|11|JCT 13|7|PUNCT],[pro:sub|I] [aux|be&1S] [n|self] [adj|conscious cm|cm] [pro:per|it~cop|be&3S] [conj|like] [pro:sub|I] [adv|just] [v|try] [prep|to (mt:trail off)],,,,,,,,,,MotherofWilliam_William010619_4
5,Mother,William010619,like move (t:t:self interruption),William,0.0,0.0,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|like] [n|move (mt:self interruption)],,,,,,,,,,MotherofWilliam_William010619_5
6,Mother,William010619,move things from one mess to another .,William,6.215,8.98,[],[1|2|MOD] [2|0|ROOT] [3|2|NJCT] [4|5|QUANT] [5|3|POBJ] [6|2|JCT] [7|6|POBJ 8|2|PUNCT],[n|move] [n|thing-PL] [prep|from] [det:num|one] [n|mess] [prep|to] [qn|another .],,,,,,,,,,MotherofWilliam_William010619_6
7,CameraOperator,William010619,it's (t:t:self interruption),William,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT 3|2|PUNCT],[pro:per|it~cop|be&3S (mt:self interruption)],,,,,,,,,,CameraOperatorofWilliam_William010619_7
8,CameraOperator,William010619,"it's just you that's gonna see it and , like , one other person that transcribes , so (t:t:trail off)",William,8.98,12.078,[],[1|3|SUBJ 2|3|AUX] [3|8|LINK] [4|5|SUBJ] [5|8|SUBJ 6|8|AUX] [7|8|AUX] [8|0|ROOT] [9|8|OBJ] [10|8|CONJ 11|10|COORD] [12|11|INCROOT 13|12|LP] [14|12|ENUM] [15|16|QUANT] [16|14|OBJ] [17|18|LINK] [18|16|CMOD 19|18|LP] [20|16|COM 21|12|PUNCT],[pro:per|it~aux|be&3S] [adj|just] [pro:per|you] [pro:dem|that~aux|be&3S] [mod:aux|gonna] [v|see] [pro:per|it] [coord|and cm|cm] [prep|like cm|cm] [pro:indef|one] [qn|other] [n|person] [pro:rel|that] [v|transcribe-3S cm|cm] [co|so (mt:trail off)],,,,,,,,,,CameraOperatorofWilliam_William010619_8
9,Mother,William010619,"right , right .",William,12.078,13.081,[],[1|3|JCT 2|1|LP] [3|0|INCROOT 4|3|PUNCT],[adv|right cm|cm] [n|right .],,,,,,,,,,MotherofWilliam_William010619_9
10,CameraOperator,William010619,okay .,William,13.081,14.465,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,CameraOperatorofWilliam_William010619_10
11,Mother,William010619,thank you very much .,William,0.0,0.0,[],[1|0|ROOT] [2|1|OBJ] [3|4|JCT] [4|1|JCT 5|1|PUNCT],[v|thank] [pro:per|you] [adv|very] [qn|much .],,,,,,,,,,MotherofWilliam_William010619_11
