Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Grandmother,Alex021122,what are those ?,Alex,0.0,3.275,[],[1|3|LINK] [2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:int|what] [aux|be&PRES] [pro:dem|those ?],,,,,,,,,,GrandmotherofAlex_Alex021122_1
2,Grandmother,Alex021122,little kitties .,Alex,3.275,4.445,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|little] [n|kitty-PL .],,,,,,,,,,GrandmotherofAlex_Alex021122_2
3,Alex,Alex021122,yyy what's this yyy .,Alex,4.445,7.52,[],[] [1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|2|PUNCT],[] [pro:int|what~cop|be&3S] [pro:dem|this] [.],,,,,,,,,,AlexofAlex_Alex021122_3
4,Grandmother,Alex021122,and little hands .,Alex,0.0,0.0,[],[1|3|LINK] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[coord|and] [adj|little] [n|hand-PL .],,,,,,,,,,GrandmotherofAlex_Alex021122_4
5,Alex,Alex021122,yyy yyy yyy .,Alex,7.52,10.011,[],[],[],,,,,,,,,,AlexofAlex_Alex021122_5
6,Grandmother,Alex021122,xxx yeah .,Alex,0.0,0.0,[],[] [1|0|INCROOT 2|1|PUNCT],[] [co|yeah .],,,,,,,,,,GrandmotherofAlex_Alex021122_6
7,Alex,Alex021122,yyy .,Alex,0.0,0.0,[],[],[],,,,,,,,,,AlexofAlex_Alex021122_7
8,Grandmother,Alex021122,pretty .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[adv|pretty .],,,,,,,,,,GrandmotherofAlex_Alex021122_8
9,Alex,Alex021122,xxx pretty .,Alex,10.011,13.475,[],[] [1|0|INCROOT 2|1|PUNCT],[] [adv|pretty .],,,,,,,,,,AlexofAlex_Alex021122_9
10,Grandmother,Alex021122,very nice isn't it nice yes .,Alex,0.0,0.0,[],[1|2|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|NEG] [5|7|MOD] [6|7|MOD] [7|3|PRED 8|3|PUNCT],[adv|very] [adj|nice] [cop|be&3S~neg|not] [pro:per|it] [adj|nice] [co|yes .],,,,,,,,,,GrandmotherofAlex_Alex021122_10
11,Alex,Alex021122,yyy .,Alex,13.476,16.153,[],[],[],,,,,,,,,,AlexofAlex_Alex021122_11
12,Alex,Alex021122,whoa I like that .,Alex,16.153,19.421,[],[1|3|COM] [2|3|SUBJ] [3|4|COM] [4|0|ROOT 5|4|PUNCT],[co|whoa] [pro:sub|I] [co|like] [pro:dem|that .],,,,,,,,,,AlexofAlex_Alex021122_12
13,Grandmother,Alex021122,you do ?,Alex,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:per|you] [v|do ?],,,,,,,,,,GrandmotherofAlex_Alex021122_13
14,Alex,Alex021122,yyy yyy yyy yyy yyy .,Alex,19.423,22.395,[],[],[],,,,,,,,,,AlexofAlex_Alex021122_14
15,Grandmother,Alex021122,do you know what this is here ?,Alex,0.0,0.0,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|6|LINK] [5|6|SUBJ] [6|3|COMP] [7|6|JCT 8|3|PUNCT],[mod|do] [pro:per|you] [v|know] [pro:int|what] [pro:dem|this] [cop|be&3S] [adv|here ?],,,,,,,,,,GrandmotherofAlex_Alex021122_15
16,Alex,Alex021122,a pumpkin .,Alex,22.395,23.228,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|pumpkin .],,,,,,,,,,AlexofAlex_Alex021122_16
17,Grandmother,Alex021122,right .,Alex,23.228,24.011,[],[1|0|INCROOT 2|1|PUNCT],[co|right .],,,,,,,,,,GrandmotherofAlex_Alex021122_17
18,Grandmother,Alex021122,and what you know what what they made the mouth out of ?,Alex,24.011,26.586,[],[1|4|LINK] [2|4|LINK] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ] [6|8|LINK] [7|8|SUBJ] [8|5|COMP] [9|10|DET] [10|8|OBJ] [11|12|JCT] [12|10|JCT 13|4|PUNCT],[coord|and] [pro:int|what] [pro:per|you] [v|know] [pro:int|what] [pro:int|what] [pro:sub|they] [v|make&PAST] [det:art|the] [v|mouth] [adv|out] [prep|of ?],,,,,,,,,,GrandmotherofAlex_Alex021122_18
19,Alex,Alex021122,yyy .,Alex,26.586,27.815,[],[],[],,,,,,,,,,AlexofAlex_Alex021122_19
20,Grandmother,Alex021122,olives .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n|olive-PL .],,,,,,,,,,GrandmotherofAlex_Alex021122_20
21,Alex,Alex021122,yyy .,Alex,27.815,28.985,[],[],[],,,,,,,,,,AlexofAlex_Alex021122_21
22,Grandmother,Alex021122,oh cookies .,Alex,28.986,30.74,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|oh] [n|cookie-PL .],,,,,,,,,,GrandmotherofAlex_Alex021122_22
23,Alex,Alex021122,what's this ?,Alex,30.74,32.836,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this ?],,,,,,,,,,AlexofAlex_Alex021122_23
24,Grandmother,Alex021122,very nice .,Alex,0.0,0.0,[],[1|2|JCT] [2|0|INCROOT 3|2|PUNCT],[adv|very] [adj|nice .],,,,,,,,,,GrandmotherofAlex_Alex021122_24
25,Alex,Alex021122,what's this ?,Alex,32.836,34.483,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this ?],,,,,,,,,,AlexofAlex_Alex021122_25
26,Grandmother,Alex021122,those are cookies made outta (replacement:replacement:out of) Rice_Krispies cereal .,Alex,34.483,37.653,[],[1|4|SUBJ] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT 6|5|JCT] [7|8|MOD] [8|6|POBJ 9|4|PUNCT],[pro:dem|those] [cop|be&PRES] [n|cookie-PL] [v|make&PAST] [adv|out prep|of] [n:prop|Rice_Krispies] [n|cereal .],,,,,,,,,,GrandmotherofAlex_Alex021122_26
27,Alex,Alex021122,what's this ?,Alex,37.653,38.346,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this ?],,,,,,,,,,AlexofAlex_Alex021122_27
28,Alex,Alex021122,what's this ?,Alex,38.346,40.543,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this ?],,,,,,,,,,AlexofAlex_Alex021122_28
29,Grandmother,Alex021122,it's a &-um I'm not sure what it is .,Alex,40.543,44.493,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET] [] [4|5|SUBJ 5|2|PRED] [6|5|NEG] [7|5|PRED] [8|10|LINK] [9|10|SUBJ] [10|7|COMP 11|2|PUNCT],[pro:per|it~cop|be&3S] [det:art|a] [] [pro:sub|I~cop|be&1S] [neg|not] [adj|sure] [pro:int|what] [pro:per|it] [cop|be&3S .],,,,,,,,,,GrandmotherofAlex_Alex021122_29
30,Grandmother,Alex021122,hm: what is it ?,Alex,44.493,46.143,[],[1|4|COM] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT 5|4|PUNCT],[co|hm] [pro:int|what] [aux|be&3S] [pro:per|it ?],,,,,,,,,,GrandmotherofAlex_Alex021122_30
