Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Alex,Alex020606,baby .,Alex,0.0,1.121,[],[1|0|INCROOT 2|1|PUNCT],[n|baby .],,,,,,,,,,AlexofAlex_Alex020606_1
2,Alex,Alex020606,xxx .,Alex,1.121,2.188,[],[],[],,,,,,,,,,AlexofAlex_Alex020606_2
3,Alex,Alex020606,yyy yyy yyy .,Alex,2.188,4.238,[],[],[],,,,,,,,,,AlexofAlex_Alex020606_3
4,Mother,Alex020606,alright .,Alex,4.238,4.658,[],[1|0|INCROOT 2|1|PUNCT],[co|alright .],,,,,,,,,,MotherofAlex_Alex020606_4
5,Alex,Alex020606,Mommy .,Alex,4.658,5.523,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Mommy .],,,,,,,,,,AlexofAlex_Alex020606_5
6,Mother,Alex020606,"let's pick up some of these toys over here , what we were playing .",Alex,0.0,0.0,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|3|JCT] [5|9|QUANT] [6|5|NJCT] [7|8|DET] [8|6|POBJ] [9|3|JCT] [10|3|JCT 11|10|LP] [12|15|LINK] [13|15|SUBJ] [14|15|AUX] [15|3|COMP 16|1|PUNCT],[v|let~pro:obj|us] [v|pick] [adv|up] [qn|some] [prep|of] [pro:dem|these] [n|toy-PL] [adv|over] [adv|here cm|cm] [pro:int|what] [pro:sub|we] [aux|be&PAST] [part|play-PRESP .],,,,,,,,,,MotherofAlex_Alex020606_6
7,Alex,Alex020606,no !,Alex,5.523,8.381,[],[1|0|INCROOT 2|1|PUNCT],[co|no !],,,,,,,,,,AlexofAlex_Alex020606_7
8,Mother,Alex020606,no ?,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|no ?],,,,,,,,,,MotherofAlex_Alex020606_8
9,Alex,Alex020606,no { this (?) } .,Alex,8.381,10.376,[],[1|2|QUANT] [2|0|INCROOT 3|2|PUNCT],[qn|no] [pro:dem|this .],,,,,,,,,,AlexofAlex_Alex020606_9
10,Alex,Alex020606,yyy yyy .,Alex,10.376,11.523,[],[],[],,,,,,,,,,AlexofAlex_Alex020606_10
11,Alex,Alex020606,oops !,Alex,11.523,14.301,[],[1|0|INCROOT 2|1|PUNCT],[co|oops !],,,,,,,,,,AlexofAlex_Alex020606_11
12,Mother,Alex020606,let's do that again .,Alex,0.0,0.0,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|3|OBJ] [5|3|JCT 6|1|PUNCT],[v|let~pro:obj|us] [v|do] [pro:dem|that] [adv|again .],,,,,,,,,,MotherofAlex_Alex020606_12
13,Mother,Alex020606,o:kay .,Alex,14.301,17.11,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofAlex_Alex020606_13
14,Alex,Alex020606,Mommy .,Alex,17.11,18.613,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Mommy .],,,,,,,,,,AlexofAlex_Alex020606_14
15,Mother,Alex020606,ye:s .,Alex,18.613,19.57,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofAlex_Alex020606_15
16,Alex,Alex020606,yyy yyy { baby (?) } oh bye { baby (?) } .,Alex,19.32,22.37,[],[] [] [1|4|MOD] [2|1|COM] [3|4|COM] [4|0|ROOT 5|4|PUNCT],[] [] [n|baby] [co|oh] [co|bye] [n|baby .],,,,,,,,,,AlexofAlex_Alex020606_16
17,Alex,Alex020606,oh bye baby .,Alex,22.37,24.245,the k@l may not be present[],[1|3|COM] [2|3|COM] [3|0|INCROOT 4|3|PUNCT],[co|oh] [co|bye] [n|baby .],,,,,,,,,,AlexofAlex_Alex020606_17
18,Alex,Alex020606,"no , Mommy .",Alex,24.245,27.245,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|no cm|cm] [n:prop|Mommy .],,,,,,,,,,AlexofAlex_Alex020606_18
19,Mother,Alex020606,xxx .,Alex,0.0,0.0,clears throat .,[],[],,,,,,,,,,MotherofAlex_Alex020606_19
20,Mother,Alex020606,"what , honey , what ?",Alex,0.0,0.0,[],[1|3|MOD 2|1|LP] [3|0|INCROOT 4|3|LP] [5|3|ENUM 6|3|PUNCT],[pro:int|what cm|cm] [n|honey cm|cm] [pro:int|what ?],,,,,,,,,,MotherofAlex_Alex020606_20
21,Alex,Alex020606,Mommy hit the bat and the ball .,Alex,27.245,29.763,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|7|MOD] [6|7|MOD] [7|2|OBJ 8|2|PUNCT],[n:prop|Mommy] [v|hit&ZERO] [det:art|the] [n|bat] [0conj|and] [0det|the] [n|ball .],,,,,,,,,,AlexofAlex_Alex020606_21
22,Alex,Alex020606,hit the a bat .,Alex,29.763,32.213,[],[1|0|ROOT] [2|4|DET] [3|4|DET] [4|1|OBJ 5|1|PUNCT],[v|hit&ZERO] [det:art|the] [det:art|a] [n|bat .],,,,,,,,,,AlexofAlex_Alex020606_22
23,Mother,Alex020606,the bat ?,Alex,32.213,33.111,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|bat ?],,,,,,,,,,MotherofAlex_Alex020606_23
24,Mother,Alex020606,"well when we're all done in here we'll go outside , okay ?",Alex,0.0,0.0,[],[1|6|COM] [2|6|LINK] [3|6|SUBJ 4|6|AUX] [5|4|PQ] [6|0|ROOT] [7|6|JCT] [8|7|POBJ] [9|11|SUBJ 10|11|AUX] [11|6|CJCT] [12|11|JCT 13|11|LP] [14|11|JCT 15|6|PUNCT],[co|well] [conj|when] [pro:sub|we~aux|be&PRES] [post|all] [part|do&PASTP] [prep|in] [adv|here] [pro:sub|we~mod|will] [v|go] [adv|outside cm|cm] [adj|okay ?],,,,,,,,,,MotherofAlex_Alex020606_24
25,Alex,Alex020606,yes .,Alex,33.011,35.6,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,AlexofAlex_Alex020606_25
26,Alex,Alex020606,go outside ?,Alex,35.57,36.241,[],[1|0|ROOT] [2|1|JCT 3|1|PUNCT],[v|go] [adv|outside ?],,,,,,,,,,AlexofAlex_Alex020606_26
27,Mother,Alex020606,yeah in a little while .,Alex,36.213,37.575,[],[1|0|INCROOT] [2|1|JCT] [3|5|DET] [4|5|MOD] [5|2|POBJ 6|1|PUNCT],[co|yeah] [prep|in] [det:art|a] [adj|little] [n|while .],,,,,,,,,,MotherofAlex_Alex020606_27
28,Alex,Alex020606,bye baby .,Alex,37.575,41.313,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|bye] [n|baby .],,,,,,,,,,AlexofAlex_Alex020606_28
29,Mother,Alex020606,"you , you play for a little bit and then later we , we'll go .",Alex,0.0,0.0,[],[1|4|LINK 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|8|DET] [7|8|MOD] [8|4|JCT] [9|4|CONJ] [10|16|JCT] [11|16|JCT] [12|16|SUBJ 13|12|LP] [14|16|SUBJ 15|16|AUX] [16|9|COORD 17|4|PUNCT],[pro:per|you cm|cm] [pro:per|you] [v|play] [prep|for] [det:art|a] [adj|little] [n|bit] [coord|and] [adv:tem|then] [adv|later] [pro:sub|we cm|cm] [pro:sub|we~mod|will] [v|go .],,,,,,,,,,MotherofAlex_Alex020606_29
30,Mother,Alex020606,we'll go in the garden .,Alex,41.306,43.93,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ 7|3|PUNCT],[pro:sub|we~mod|will] [v|go] [prep|in] [det:art|the] [n|garden .],,,,,,,,,,MotherofAlex_Alex020606_30
31,Alex,Alex020606,go in the garden .,Alex,43.93,45.311,[],[1|0|ROOT] [2|1|OBJ] [3|4|DET] [4|2|OBJ 5|1|PUNCT],[v|go] [0prep|in] [det:art|the] [n|garden .],,,,,,,,,,AlexofAlex_Alex020606_31
32,Alex,Alex020606,"Mommy , { no (?) } bye , bye garden , byebye garden , { oh (?) } byebye garden .",Alex,45.311,51.707,[],[1|0|INCROOT 2|1|LP] [3|4|QUANT] [4|14|COM 5|4|LP] [6|7|COM] [7|14|MOD 8|7|LP] [9|10|COM] [10|14|MOD 11|10|LP] [12|14|COM] [13|14|COM] [14|1|ENUM 15|1|PUNCT],[n:prop|Mommy cm|cm] [qn|no] [co|bye cm|cm] [co|bye] [n|garden cm|cm] [co|byebye] [n|garden cm|cm] [co|oh] [co|byebye] [n|garden .],,,,,,,,,,AlexofAlex_Alex020606_32
33,Mother,Alex020606,"okay , but not no:w .",Alex,51.707,53.046,[],[1|0|INCROOT 2|1|LP] [3|1|CONJ] [4|3|NEG] [5|3|COORD 6|1|PUNCT],[co|okay cm|cm] [conj|but] [neg|not] [adv|now .],,,,,,,,,,MotherofAlex_Alex020606_33
34,Alex,Alex020606,yyy yyy go ?,Alex,53.046,55.223,[],[] [] [1|0|ROOT 2|1|PUNCT],[] [] [v|go ?],,,,,,,,,,AlexofAlex_Alex020606_34
35,Alex,Alex020606,go in the garden ?,Alex,55.223,56.461,[],[1|0|ROOT] [2|4|MOD] [3|4|MOD] [4|1|OBJ 5|1|PUNCT],[v|go] [0prep|in] [0det|the] [n|garden ?],,,,,,,,,,AlexofAlex_Alex020606_35
36,Mother,Alex020606,"well we can't go in the garden now , you have_to wait (.) a little bit .",Alex,56.461,59.71,[],[1|5|COM] [2|5|SUBJ] [3|5|AUX 4|3|NEG] [5|0|ROOT] [6|5|JCT] [7|8|DET] [8|6|POBJ] [9|5|JCT 10|5|LP] [11|13|SUBJ] [12|13|AUX] [13|5|CJCT] [14|16|DET] [15|16|MOD] [16|13|JCT 17|5|PUNCT],[co|well] [pro:sub|we] [mod|can~neg|not] [v|go] [prep|in] [det:art|the] [n|garden] [adv|now cm|cm] [pro:per|you] [mod:aux|have_to] [v|wait] [det:art|a] [adj|little] [n|bit .],,,,,,,,,,MotherofAlex_Alex020606_36
37,Alex,Alex020606,xxx no xxx no xxx no xxx garden .,Alex,59.71,67.048,[],[] [1|2|COM] [] [2|4|COM] [] [3|4|QUANT] [] [4|0|INCROOT 5|4|PUNCT],[] [co|no] [] [co|no] [] [qn|no] [] [n|garden .],,,,,,,,,,AlexofAlex_Alex020606_37
38,Mother,Alex020606,"what's the matter , what ?",Alex,0.0,0.0,[],[1|4|LINK 2|4|AUX] [3|4|DET] [4|0|INCROOT 5|4|LP] [6|4|ENUM 7|4|PUNCT],[pro:int|what~aux|be&3S] [det:art|the] [n|matter cm|cm] [pro:int|what ?],,,,,,,,,,MotherofAlex_Alex020606_38
39,Mother,Alex020606,"help me undo , help me with the dishes .",Alex,67.048,69.17,[],[1|0|ROOT] [2|1|OBJ] [3|1|COMP 4|3|LP] [5|3|ENUM] [6|5|OBJ] [7|5|JCT] [8|9|DET] [9|7|POBJ 10|1|PUNCT],[v|help] [pro:obj|me] [un#v|do cm|cm] [v|help] [pro:obj|me] [prep|with] [det:art|the] [n|dish-PL .],,,,,,,,,,MotherofAlex_Alex020606_39
40,Mother,Alex020606,"oh , please .",Alex,0.0,0.0,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|oh cm|cm] [co|please .],,,,,,,,,,MotherofAlex_Alex020606_40
