Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Father,William030325,go ahead .,William,0.0,2.11,[],[1|0|ROOT] [2|1|JCT 3|1|PUNCT],[v|go] [adv|ahead .],,,,,,,,,,FatherofWilliam_William030325_1
2,Father,William030325,"it's June first , two thousand four , and we're taping William xxx .",William,2.11,9.116,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|6|JCT 5|4|LP] [6|7|QUANT] [7|8|QUANT] [8|3|COMP 9|8|LP] [10|13|LINK] [11|13|SUBJ 12|13|AUX] [13|8|CJCT] [14|13|OBJ] [15|2|PUNCT],[pro:per|it~aux|be&3S] [n:prop|June] [adv|first cm|cm] [det:num|two] [det:num|thousand] [det:num|four cm|cm] [coord|and] [pro:sub|we~aux|be&PRES] [part|tape-PRESP] [n:prop|William] [.],,,,,,,,,,FatherofWilliam_William030325_2
3,Father,William030325,and this is his father xxx xxx .,William,9.116,12.421,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|MOD] [5|3|PRED] [] [6|3|PUNCT],[coord|and] [pro:dem|this] [cop|be&3S] [det:poss|his] [n|father] [] [.],,,,,,,,,,FatherofWilliam_William030325_3
4,Father,William030325,right William ?,William,12.421,14.198,[],[1|2|JCT] [2|0|INCROOT 3|2|PUNCT],[adv|right] [n:prop|William ?],,,,,,,,,,FatherofWilliam_William030325_4
5,William,William030325,I'm Maury .,William,14.198,16.16,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:sub|I~aux|be&1S] [n:prop|Maury .],,,,,,,,,,WilliamofWilliam_William030325_5
6,Father,William030325,you're Maury ?,William,16.16,17.003,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:per|you~aux|be&PRES] [n:prop|Maury ?],,,,,,,,,,FatherofWilliam_William030325_6
7,William,William030325,yeah .,William,17.003,17.706,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,WilliamofWilliam_William030325_7
8,Father,William030325,alright .,William,17.706,19.07,[],[1|0|INCROOT 2|1|PUNCT],[co|alright .],,,,,,,,,,FatherofWilliam_William030325_8
9,Father,William030325,look at all this stuff over here .,William,0.0,0.0,[],[1|0|ROOT] [2|1|JCT] [3|4|QUANT] [4|2|POBJ] [5|4|OBJ] [6|7|JCT] [7|5|NJCT 8|1|PUNCT],[v|look] [prep|at] [qn|all] [det:dem|this] [n|stuff] [adv|over] [adv|here .],,,,,,,,,,FatherofWilliam_William030325_9
10,William,William030325,"we're off to see the wizard , the wonderful wizard of Oz .",William,19.07,26.101,[],[1|5|SUBJ 2|5|AUX] [3|5|JCT] [4|5|INF] [5|0|ROOT] [6|7|DET] [7|5|OBJ 8|7|LP] [9|11|DET] [10|11|MOD] [11|7|XMOD] [12|11|NJCT 13|12|POBJ 14|5|PUNCT],[pro:sub|we~aux|be&PRES] [adv|off] [0inf|to] [v|see] [det:art|the] [n|wizard cm|cm] [det:art|the] [adj|wonder-FULL] [n|wizard] [prep|of n:prop|Oz .],,,,,,,,,,WilliamofWilliam_William030325_10
11,William,William030325,xxx .,William,26.101,29.537,[],[],[],,,,,,,,,,WilliamofWilliam_William030325_11
12,William,William030325,xxx .,William,29.538,32.424,[],[],[],,,,,,,,,,WilliamofWilliam_William030325_12
13,William,William030325,xxx .,William,32.424,37.854,[],[],[],,,,,,,,,,WilliamofWilliam_William030325_13
14,Father,William030325,xxx .,William,0.0,0.0,laughter .,[],[],,,,,,,,,,FatherofWilliam_William030325_14
15,William,William030325,"wizard , the wonderful wizard of Oz .",William,37.855,44.68,[],[1|0|INCROOT 2|1|LP] [3|5|DET] [4|5|MOD] [5|1|ENUM] [6|5|NJCT 7|6|POBJ 8|1|PUNCT],[n|wizard cm|cm] [det:art|the] [adj|wonder-FULL] [n|wizard] [prep|of n:prop|Oz .],,,,,,,,,,WilliamofWilliam_William030325_15
16,Father,William030325,what are you singing ?,William,0.0,0.0,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[pro:int|what] [aux|be&PRES] [pro:per|you] [part|sing-PRESP ?],,,,,,,,,,FatherofWilliam_William030325_16
17,William,William030325,huh ?,William,44.68,45.728,[],[1|0|INCROOT 2|1|PUNCT],[co|huh ?],,,,,,,,,,WilliamofWilliam_William030325_17
18,Father,William030325,I said what are you singing ?,William,45.728,47.175,[],[1|2|SUBJ] [2|0|ROOT] [3|6|SUBJ] [4|6|AUX] [5|6|SUBJ] [6|2|COMP 7|2|PUNCT],[pro:sub|I] [v|say&PAST] [pro:int|what] [aux|be&PRES] [pro:per|you] [part|sing-PRESP ?],,,,,,,,,,FatherofWilliam_William030325_18
19,William,William030325,wonderful wizard of Oz .,William,47.176,49.356,[],[1|2|MOD] [2|0|INCROOT] [3|2|NJCT 4|3|POBJ 5|2|PUNCT],[adj|wonder-FULL] [n|wizard] [prep|of n:prop|Oz .],,,,,,,,,,WilliamofWilliam_William030325_19
20,Father,William030325,the wizard of Oz ?,William,49.356,50.5,[],[1|2|DET] [2|0|INCROOT] [3|2|NJCT] [4|3|POBJ 5|2|PUNCT],[det:art|the] [n|wizard] [prep|of] [n:prop|Oz ?],,,,,,,,,,FatherofWilliam_William030325_20
21,William,William030325,wizard of Oz .,William,50.501,51.891,[],[1|0|INCROOT] [2|1|NJCT 3|2|POBJ 4|1|PUNCT],[n|wizard] [prep|of n:prop|Oz .],,,,,,,,,,WilliamofWilliam_William030325_21
22,Father,William030325,wow .,William,51.891,52.981,[],[1|0|INCROOT 2|1|PUNCT],[co|wow .],,,,,,,,,,FatherofWilliam_William030325_22
23,Father,William030325,do you like that movie ?,William,52.981,54.508,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[mod|do] [pro:per|you] [v|like] [pro:dem|that] [n|movie ?],,,,,,,,,,FatherofWilliam_William030325_23
24,William,William030325,yeah .,William,54.508,55.781,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,WilliamofWilliam_William030325_24
25,Father,William030325,what do you like about it ?,William,55.781,56.961,[],[1|3|LINK] [2|3|AUX] [3|0|ROOT] [4|3|COM] [5|3|JCT] [6|5|POBJ 7|3|PUNCT],[pro:int|what] [mod|do] [pro:per|you] [co|like] [prep|about] [pro:per|it ?],,,,,,,,,,FatherofWilliam_William030325_25
26,William,William030325,I like that mo<vie> (t:t:interruption),William,56.963,60.643,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[pro:sub|I] [v|like] [pro:dem|that] [n|movie (mt:interruption)],,,,,,,,,,WilliamofWilliam_William030325_26
27,William,William030325,i like wizard of Oz .,William,0.0,0.0,[],[1|0|INCROOT] [2|3|COM] [3|1|OBJ] [4|3|NJCT 5|4|POBJ 6|1|PUNCT],[0pro|i] [co|like] [n|wizard] [prep|of n:prop|Oz .],,,,,,,,,,WilliamofWilliam_William030325_27
28,Father,William030325,"you like it , heh (replacement:replacement:huh) ?",William,60.643,61.771,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|LP] [5|2|COM 6|2|PUNCT],[pro:per|you] [v|like] [pro:per|it cm|cm] [co|huh ?],,,,,,,,,,FatherofWilliam_William030325_28
29,William,William030325,"yes , Amanda wants one .",William,61.773,64.739,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[co|yes cm|cm] [n:prop|Amanda] [v|want-3S] [pro:indef|one .],,,,,,,,,,WilliamofWilliam_William030325_29
30,Father,William030325,what do you like about it ?,William,0.0,0.0,[],[1|3|LINK] [2|3|AUX] [3|0|ROOT] [4|3|COM] [5|3|JCT] [6|5|POBJ 7|3|PUNCT],[pro:int|what] [mod|do] [pro:per|you] [co|like] [prep|about] [pro:per|it ?],,,,,,,,,,FatherofWilliam_William030325_30
31,William,William030325,wizard of Oz .,William,64.739,67.286,[],[1|0|INCROOT] [2|1|NJCT 3|2|POBJ 4|1|PUNCT],[n|wizard] [prep|of n:prop|Oz .],,,,,,,,,,WilliamofWilliam_William030325_31
