Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Violet,Violet010503,xxx .,Violet,15.23,17.2,screaming,[],[],,,,,,,,,,VioletofViolet_Violet010503_1
2,Mother,Violet010503,"okay , okay .",Violet,17.2,21.0,laughing,[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|okay cm|cm] [adj|okay .],,,,,,,,,,MotherofViolet_Violet010503_2
3,Mother,Violet010503,"alright , lemme (replacement:replacement:let me) go shut off this music .",Violet,21.0,23.233,[],[1|3|COM 2|1|LP] [3|0|ROOT 4|3|OBJ] [5|6|SRL] [6|3|XJCT] [7|6|JCT] [8|9|DET] [9|7|POBJ 10|3|PUNCT],[co|alright cm|cm] [v|let&ZERO pro:obj|me] [v|go] [part|shut&PASTP] [prep|off] [pro:dem|this] [n|music .],,,,,,,,,,MotherofViolet_Violet010503_3
4,Violet,Violet010503,xxx .,Violet,23.233,24.816,[],[],[],,,,,,,,,,VioletofViolet_Violet010503_4
5,Mother,Violet010503,ey .,Violet,24.816,26.168,[],[1|0|INCROOT 2|1|PUNCT],[co|ey .],,,,,,,,,,MotherofViolet_Violet010503_5
6,Violet,Violet010503,xxx .,Violet,26.168,32.479,[],[],[],,,,,,,,,,VioletofViolet_Violet010503_6
7,Mother,Violet010503,where are you ?,Violet,0.0,0.0,[],[1|3|LINK] [2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[adv:int|where] [aux|be&PRES] [pro:per|you ?],,,,,,,,,,MotherofViolet_Violet010503_7
8,Mother,Violet010503,I see you !,Violet,32.48,34.761,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:sub|I] [v|see] [pro:per|you !],,,,,,,,,,MotherofViolet_Violet010503_8
9,Mother,Violet010503,"I see you , missy Vivi .",Violet,34.761,37.311,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|LP] [5|6|MOD] [6|2|COMP 7|2|PUNCT],[pro:sub|I] [v|see] [pro:per|you cm|cm] [n|missy] [n:prop|Vivi .],,,,,,,,,,MotherofViolet_Violet010503_9
10,Mother,Violet010503,I see you missy Vivi !,Violet,37.311,40.096,[],[1|2|SUBJ] [2|0|ROOT] [3|4|SUBJ] [4|2|OBJ] [5|4|APP 6|2|PUNCT],[pro:sub|I] [v|see] [pro:per|you] [n|missy] [n:prop|Vivi !],,,,,,,,,,MotherofViolet_Violet010503_10
11,Mother,Violet010503,hi .,Violet,40.096,41.51,[],[1|0|INCROOT 2|1|PUNCT],[co|hi .],,,,,,,,,,MotherofViolet_Violet010503_11
12,Violet,Violet010503,xxx .,Violet,41.51,42.353,laughter,[],[],,,,,,,,,,VioletofViolet_Violet010503_12
13,Mother,Violet010503,xxx .,Violet,42.353,43.378,laughter,[],[],,,,,,,,,,MotherofViolet_Violet010503_13
14,Mother,Violet010503,"<o>kay , cmon (replacement:replacement:come on) .",Violet,43.378,45.151,[],[1|3|COM 2|1|LP] [3|0|ROOT 4|3|JCT 5|3|PUNCT],[co|okay cm|cm] [v|come adv|on .],,,,,,,,,,MotherofViolet_Violet010503_14
15,Violet,Violet010503,{ hi (?) } .,Violet,45.151,45.971,[],[1|0|INCROOT 2|1|PUNCT],[co|hi .],,,,,,,,,,VioletofViolet_Violet010503_15
16,Mother,Violet010503,hi .,Violet,45.971,46.86,[],[1|0|INCROOT 2|1|PUNCT],[co|hi .],,,,,,,,,,MotherofViolet_Violet010503_16
17,Violet,Violet010503,{ hi (?) } .,Violet,46.86,48.115,I'm not entirely sure that there's an /s/ on the end there .[],[1|0|INCROOT 2|1|PUNCT],[co|hi .],,,,,,,,,,VioletofViolet_Violet010503_17
18,Mother,Violet010503,hi .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|hi .],,,,,,,,,,MotherofViolet_Violet010503_18
19,Violet,Violet010503,{ hi (?) } .,Violet,48.115,49.89,[],[1|0|INCROOT 2|1|PUNCT],[co|hi .],,,,,,,,,,VioletofViolet_Violet010503_19
20,Mother,Violet010503,what do you wanna play ?,Violet,49.89,51.28,[],[1|5|LINK] [2|3|AUX] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT 6|5|PUNCT],[pro:int|what] [mod|do] [pro:per|you] [mod:aux|wanna] [v|play ?],,,,,,,,,,MotherofViolet_Violet010503_20
21,Violet,Violet010503,{ hi (?) } .,Violet,51.28,52.26,[],[1|0|INCROOT 2|1|PUNCT],[co|hi .],,,,,,,,,,VioletofViolet_Violet010503_21
22,Mother,Violet010503,hi .,Violet,52.26,53.09,[],[1|0|INCROOT 2|1|PUNCT],[co|hi .],,,,,,,,,,MotherofViolet_Violet010503_22
23,Mother,Violet010503,hi baby xxx .,Violet,53.09,54.683,kiss,[1|2|COM] [2|0|INCROOT] [3|2|PUNCT],[co|hi] [n|baby] [.],,,,,,,,,,MotherofViolet_Violet010503_23
24,Mother,Violet010503,xxx xxx xxx .,Violet,54.683,56.043,kisses,[],[],,,,,,,,,,MotherofViolet_Violet010503_24
25,Mother,Violet010503,should we find these puzzles ?,Violet,56.043,57.845,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[mod|should] [pro:sub|we] [v|find] [pro:dem|these] [n|puzzle-PL ?],,,,,,,,,,MotherofViolet_Violet010503_25
