Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Naima,Naima020515,yyy yyy yyy to examine someone's teeth .,Naima,0.0,4.813,unsure about last z[],[] [] [] [1|2|INF] [2|0|ROOT] [3|5|SUBJ 4|5|AUX] [5|2|OBJ 6|2|PUNCT],[] [] [] [inf|to] [v|examine] [pro:indef|someone~aux|be&3S] [n|tooth&PL .],,,,,,,,,,NaimaofNaima_Naima020515_1
2,Naima,Naima020515,xxx I'm playing with my legos like yyy examine the teeth .,Naima,4.813,11.76,[],[] [1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|6|MOD] [6|4|POBJ] [7|8|JCT] [] [8|3|XJCT] [9|10|DET] [10|8|OBJ 11|3|PUNCT],[] [pro:sub|I~aux|be&1S] [part|play-PRESP] [prep|with] [det:poss|my] [n|lego-PL] [prep|like] [] [v|examine] [det:art|the] [n|tooth&PL .],,,,,,,,,,NaimaofNaima_Naima020515_2
3,Naima,Naima020515,"someone is , is very excited to , to see yyy at , at , at the doctor .",Naima,11.76,18.891,[],[1|2|SUBJ] [2|0|ROOT 3|2|LP] [4|6|AUX] [5|6|JCT] [6|2|XJCT] [7|6|JCT 8|7|POBJ] [9|10|INF] [10|6|XCOMP] [] [11|10|JCT 12|11|POBJ] [13|10|JCT 14|13|LP] [15|13|ENUM] [16|17|DET] [17|15|POBJ 18|2|PUNCT],[pro:indef|someone] [cop|be&3S cm|cm] [aux|be&3S] [adv|very] [part|excite-PASTP] [prep|to cm|cm] [inf|to] [v|see] [] [prep|at cm|cm] [prep|at cm|cm] [prep|at] [det:art|the] [n|doctor .],,,,,,,,,,NaimaofNaima_Naima020515_3
4,Naima,Naima020515,yyy sitting on it .,Naima,18.891,20.941,[],[] [1|0|INCROOT] [2|1|JCT] [3|2|POBJ 4|1|PUNCT],[] [part|sit-PRESP] [prep|on] [pro:per|it .],,,,,,,,,,NaimaofNaima_Naima020515_4
5,Mother,Naima020515,"it is the morning of August twenty ninth , two thousand and three .",Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|PRED] [5|4|NJCT] [6|5|POBJ] [7|8|QUANT] [8|6|CONJ 9|8|LP] [10|11|QUANT] [11|8|COORD] [12|11|CONJ] [13|12|COORD 14|2|PUNCT],[pro:per|it] [cop|be&3S] [det:art|the] [n|morning] [prep|of] [n:prop|August] [det:num|twenty] [adj|ninth cm|cm] [det:num|two] [det:num|thousand] [coord|and] [det:num|three .],,,,,,,,,,MotherofNaima_Naima020515_5
6,Naima,Naima020515,"xxx yyy is waiting to , to have her tooth checked .",Naima,20.941,27.645,[],[] [] [1|2|AUX] [2|0|ROOT] [3|2|JCT 4|3|POBJ] [5|6|INF] [6|2|XCOMP] [7|8|MOD] [8|9|SUBJ] [9|6|COMP 10|2|PUNCT],[] [] [aux|be&3S] [part|wait-PRESP] [prep|to cm|cm] [inf|to] [v|have] [det:poss|her] [n|tooth] [v|check-PAST .],,,,,,,,,,NaimaofNaima_Naima020515_6
7,Naima,Naima020515,"yes , she's waiting .",Naima,27.645,30.33,[],[1|5|COM 2|1|LP] [3|5|SUBJ 4|5|AUX] [5|0|ROOT 6|5|PUNCT],[co|yes cm|cm] [pro:sub|she~aux|be&3S] [part|wait-PRESP .],,,,,,,,,,NaimaofNaima_Naima020515_7
8,Mother,Naima020515,August twenty ninth .,Naima,0.0,0.0,[],[1|0|INCROOT] [2|3|QUANT] [3|1|PRED 4|1|PUNCT],[n:prop|August] [det:num|twenty] [adj|ninth .],,,,,,,,,,MotherofNaima_Naima020515_8
9,Naima,Naima020515,until he yyy (t:t:trail off),Naima,30.33,33.376,[],[1|2|LINK] [2|0|INCROOT] [3|2|PUNCT],[conj|until] [pro:sub|he] [(mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020515_9
10,Mother,Naima020515,someone's (replacement:replacement:someone is) waiting to have a tooth checked ?,Naima,0.0,0.0,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|7|DET] [7|8|SUBJ] [8|5|COMP 9|3|PUNCT],[pro:indef|someone aux|be&3S] [part|wait-PRESP] [inf|to] [v|have] [det:art|a] [n|tooth] [v|check-PAST ?],,,,,,,,,,MotherofNaima_Naima020515_10
11,Naima,Naima020515,"xxx they're , they're laughing cause (replacement:replacement:because) they want to yyy .",Naima,33.376,39.408,[],[] [1|6|SUBJ 2|6|AUX 3|2|LP] [4|6|SUBJ 5|6|AUX] [6|0|ROOT] [7|9|LINK] [8|9|SUBJ] [9|6|CJCT] [10|9|JCT] [11|6|PUNCT],[] [pro:sub|they~aux|be&PRES cm|cm] [pro:sub|they~aux|be&PRES] [part|laugh-PRESP] [conj|because] [pro:sub|they] [v|want] [prep|to] [.],,,,,,,,,,NaimaofNaima_Naima020515_11
