Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Alex,Alex030200,oh yes .,Alex,0.0,0.896,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|oh] [co|yes .],,,,,,,,,,AlexofAlex_Alex030200_1
2,Mother,Alex030200,wow (t:t:trail off),Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|wow (mt:trail off)],,,,,,,,,,MotherofAlex_Alex030200_2
3,Alex,Alex030200,Play_Doh I like new one .,Alex,0.896,6.96,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|MOD] [5|3|OBJ 6|3|PUNCT],[n:prop|Play_Doh] [pro:sub|I] [v|like] [adj|new] [pro:indef|one .],,,,,,,,,,AlexofAlex_Alex030200_3
4,Mother,Alex030200,new Play_Doh .,Alex,0.0,0.0,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|new] [n:prop|Play_Doh .],,,,,,,,,,MotherofAlex_Alex030200_4
5,Alex,Alex030200,I got (t:t:trail off),Alex,6.96,9.495,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:sub|I] [v|get&PAST (mt:trail off)],,,,,,,,,,AlexofAlex_Alex030200_5
6,Alex,Alex030200,blue white and yellow and orange and purple and orange .,Alex,9.495,14.27,[],[1|2|MOD] [2|0|INCROOT] [3|2|CONJ] [4|3|COORD] [5|2|CONJ] [6|5|COORD] [7|6|CONJ] [8|7|COORD] [9|8|CONJ] [10|9|COORD 11|2|PUNCT],[adj|blue] [n|white] [coord|and] [n|yellow] [coord|and] [adj|orange] [coord|and] [adj|purple] [coord|and] [adj|orange .],,,,,,,,,,AlexofAlex_Alex030200_6
7,Mother,Alex030200,here look at this .,Alex,0.0,0.0,[],[1|2|JCT] [2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[adv|here] [v|look] [prep|at] [pro:dem|this .],,,,,,,,,,MotherofAlex_Alex030200_7
8,Mother,Alex030200,you're gonna make hair .,Alex,14.27,15.27,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[pro:per|you~aux|be&PRES] [mod:aux|gonna] [v|make] [n|hair .],,,,,,,,,,MotherofAlex_Alex030200_8
9,Alex,Alex030200,make hair .,Alex,15.27,17.055,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|make] [n|hair .],,,,,,,,,,AlexofAlex_Alex030200_9
10,Mother,Alex030200,okay .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofAlex_Alex030200_10
11,Alex,Alex030200,that's silly Mom that's silly .,Alex,17.055,19.918,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|6|JCT] [5|6|SUBJ 6|2|CJCT] [7|6|PRED 8|2|PUNCT],[pro:dem|that~cop|be&3S] [adj|silly] [n:prop|Mom] [pro:dem|that~cop|be&3S] [adj|silly .],,,,,,,,,,AlexofAlex_Alex030200_11
12,Mother,Alex030200,yeah but it's fun .,Alex,19.918,20.925,[],[1|4|COM] [2|4|LINK] [3|4|SUBJ 4|0|ROOT] [5|4|PRED 6|4|PUNCT],[co|yeah] [conj|but] [pro:per|it~cop|be&3S] [adj|fun .],,,,,,,,,,MotherofAlex_Alex030200_12
13,Alex,Alex030200,ooh look I got (t:t:interruption),Alex,20.925,23.743,[],[1|2|SUBJ] [2|0|ROOT] [3|4|SUBJ] [4|2|COMP 5|2|PUNCT],[v|ooh] [v|look] [pro:sub|I] [v|get&PAST (mt:interruption)],,,,,,,,,,AlexofAlex_Alex030200_13
14,Grandmother,Alex030200,unbelievable .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[un#adj|believe&dv-ABLE .],,,,,,,,,,GrandmotherofAlex_Alex030200_14
15,Grandmother,Alex030200,oh !,Alex,23.743,25.405,[],[1|0|INCROOT 2|1|PUNCT],[co|oh !],,,,,,,,,,GrandmotherofAlex_Alex030200_15
16,CameraOperator,Alex030200,xxx .,Alex,0.0,0.0,[],[],[],,,,,,,,,,CameraOperatorofAlex_Alex030200_16
17,Alex,Alex030200,oh Mom look I blue green orange yellow .,Alex,25.405,29.725,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|8|MOD] [5|6|MOD] [6|8|MOD] [7|8|MOD] [8|3|OBJ 9|3|PUNCT],[co|oh] [n:prop|Mom] [v|look] [pro:sub|I] [adj|blue] [n|green] [adj|orange] [n|yellow .],,,,,,,,,,AlexofAlex_Alex030200_17
18,Grandmother,Alex030200,xxx .,Alex,0.0,0.0,[],[],[],,,,,,,,,,GrandmotherofAlex_Alex030200_18
19,Alex,Alex030200,and a Play_Doh new one .,Alex,29.725,32.294,[],[1|5|LINK] [2|3|DET] [3|5|MOD] [4|5|MOD] [5|0|INCROOT 6|5|PUNCT],[coord|and] [det:art|a] [n:prop|Play_Doh] [adj|new] [pro:indef|one .],,,,,,,,,,AlexofAlex_Alex030200_19
20,Grandmother,Alex030200,xxx .,Alex,0.0,0.0,[],[],[],,,,,,,,,,GrandmotherofAlex_Alex030200_20
21,Alex,Alex030200,Mom gimme (replacement:replacement:give me) my two guys please .,Alex,32.294,35.286,[],[1|2|SUBJ] [2|0|ROOT 3|2|OBJ] [4|6|COM] [5|6|QUANT] [6|2|OBJ] [7|6|COM 8|2|PUNCT],[n:prop|Mom] [v|give pro:obj|me] [co|my] [det:num|two] [n|guy-PL] [co|please .],,,,,,,,,,AlexofAlex_Alex030200_21
22,Mother,Alex030200,yes ?,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yes ?],,,,,,,,,,MotherofAlex_Alex030200_22
23,Mother,Alex030200,sure .,Alex,35.286,35.81,[],[1|0|INCROOT 2|1|PUNCT],[adj|sure .],,,,,,,,,,MotherofAlex_Alex030200_23
24,Alex,Alex030200,yyy and my yyy green and my (t:t:trail off),Alex,35.51,39.223,[],[] [1|0|INCROOT] [2|3|MOD] [] [3|1|COORD] [4|3|CONJ] [5|4|COORD 6|1|PUNCT],[] [coord|and] [det:poss|my] [] [n|green] [coord|and] [det:poss|my (mt:trail off)],,,,,,,,,,AlexofAlex_Alex030200_24
