Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,William011012,we've yet to begin .,William,0.825,2.64,[],[1|5|SUBJ 2|5|AUX] [3|5|JCT] [4|5|INF] [5|0|ROOT 6|5|PUNCT],[pro:sub|we~aux|have] [adv|yet] [inf|to] [v|begin .],,,,,,,,,,MotherofWilliam_William011012_1
2,William,William011012,yyy .,William,2.64,4.635,[],[],[],,,,,,,,,,WilliamofWilliam_William011012_2
3,Mother,William011012,"yes , and you know what I also have with your sandwich ?",William,4.635,7.265,[],[1|5|COM 2|1|LP] [3|5|LINK] [4|5|SUBJ] [5|0|ROOT] [6|9|LINK] [7|9|SUBJ] [8|9|JCT] [9|5|COMP] [10|9|JCT] [11|12|MOD] [12|10|POBJ 13|5|PUNCT],[co|yes cm|cm] [coord|and] [pro:per|you] [v|know] [pro:int|what] [pro:sub|I] [adv|also] [v|have] [prep|with] [det:poss|your] [n|sandwich ?],,,,,,,,,,MotherofWilliam_William011012_3
4,Mother,William011012,I have some pretzels for you .,William,7.265,9.225,[],[1|2|SUBJ] [2|0|ROOT] [3|4|QUANT] [4|2|OBJ] [5|2|JCT] [6|5|POBJ 7|2|PUNCT],[pro:sub|I] [v|have] [qn|some] [n|pretzel-PL] [prep|for] [pro:per|you .],,,,,,,,,,MotherofWilliam_William011012_4
5,Mother,William011012,okay ?,William,9.225,10.761,[],[1|0|INCROOT 2|1|PUNCT],[co|okay ?],,,,,,,,,,MotherofWilliam_William011012_5
6,Mother,William011012,hello ?,William,10.761,13.621,MOT answers the phone,[1|0|INCROOT 2|1|PUNCT],[co|hello ?],,,,,,,,,,MotherofWilliam_William011012_6
7,Mother,William011012,"hi Jen , you know what , we're being taped right now .",William,13.621,18.035,[],[1|2|COM] [2|5|LINK 3|2|LP] [4|5|SUBJ] [5|0|ROOT] [6|5|OBJ 7|6|LP] [8|10|SUBJ 9|10|AUX] [10|6|COMP] [11|10|OBJ] [12|10|JCT] [13|10|JCT 14|5|PUNCT],[co|hi] [n:prop|Jen cm|cm] [pro:per|you] [v|know] [pro:int|what cm|cm] [pro:sub|we~aux|be&PRES] [part|be-PRESP] [part|tape-PASTP] [adv|right] [adv|now .],,,,,,,,,,MotherofWilliam_William011012_7
8,Mother,William011012,so can I call you back ?,William,18.035,19.325,[],[1|2|JCT] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ] [6|4|JCT 7|4|PUNCT],[adv|so] [mod|can] [pro:sub|I] [v|call] [pro:per|you] [adv|back ?],,,,,,,,,,MotherofWilliam_William011012_8
9,Mother,William011012,oh .,William,19.325,21.498,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,MotherofWilliam_William011012_9
10,Mother,William011012,"oh , okay .",William,21.498,24.383,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|oh cm|cm] [adj|okay .],,,,,,,,,,MotherofWilliam_William011012_10
11,Mother,William011012,"okay thanks , byebye .",William,24.383,32.499,MOT hangs up phone,[1|4|COM] [2|4|COM 3|2|LP] [4|0|INCROOT 5|4|PUNCT],[co|okay] [co|thanks cm|cm] [co|byebye .],,,,,,,,,,MotherofWilliam_William011012_11
