Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1,Mother,Naima010801,"xxx okay let see , we in business ?",Naima,0.0,35.658,recorder starts with a camera glitch,[] [1|2|COM] [2|0|ROOT] [3|5|COM 4|3|LP] [5|2|OBJ] [6|5|JCT] [7|6|POBJ 8|2|PUNCT],[] [co|okay] [part|let&PASTP] [co|see cm|cm] [pro:sub|we] [prep|in] [n|business ?],,,,,,,,,,MotherofNaima_Naima010801_1
2,Naima,Naima010801,yyy .,Naima,35.66,37.405,[],[],[],,,,,,,,,,NaimaofNaima_Naima010801_2
3,Mother,Naima010801,hug Naima oh .,Naima,37.405,39.29,[],[1|0|INCROOT] [2|1|XMOD] [3|2|COM 4|1|PUNCT],[n|hug] [n:prop|Naima] [co|oh .],,,,,,,,,,MotherofNaima_Naima010801_3
4,Naima,Naima010801,what is yyy nursie doing ?,Naima,39.29,41.97,[],[1|2|LINK] [2|0|ROOT] [] [3|4|MOD] [4|2|PRED 5|2|PUNCT],[pro:int|what] [cop|be&3S] [] [n|nurse-DIM] [part|do-PRESP ?],,,,,,,,,,NaimaofNaima_Naima010801_4
5,Mother,Naima010801,nursies nursies aren't do ah doing anything .,Naima,41.97,46.615,[],[1|2|MOD] [2|5|SUBJ] [3|5|AUX 4|3|NEG] [5|0|ROOT] [6|7|COM] [7|5|COMP] [8|7|OBJ 9|5|PUNCT],[n|nurse-DIM-PL] [n|nurse-DIM-PL] [aux|be&PRES~neg|not] [v|do] [co|ah] [part|do-PRESP] [pro:indef|anything .],,,,,,,,,,MotherofNaima_Naima010801_5
6,Naima,Naima010801,yyy .,Naima,46.615,50.9,[],[],[],,,,,,,,,,NaimaofNaima_Naima010801_6
7,Mother,Naima010801,are you gonna draw your toes again ?,Naima,50.9,55.145,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|6|MOD] [6|4|OBJ] [7|4|JCT 8|4|PUNCT],[cop|be&PRES] [pro:per|you] [mod:aux|gonna] [v|draw] [det:poss|your] [n|toe-PL] [adv|again ?],,,,,,,,,,MotherofNaima_Naima010801_7
8,Mother,Naima010801,this is &-um November fifteenth again we taped about fifteen minutes on another tape .,Naima,55.145,67.08,[],[1|2|SUBJ] [2|0|ROOT] [] [3|2|PRED] [4|7|JCT] [5|4|JCT] [6|7|SUBJ] [7|3|CJCT] [8|7|JCT] [9|10|QUANT] [10|8|POBJ] [11|7|JCT] [12|13|QUANT] [13|11|POBJ 14|2|PUNCT],[pro:dem|this] [cop|be&3S] [] [n:prop|November] [adj|fifteenth] [adv|again] [pro:sub|we] [v|tape-PAST] [prep|about] [det:num|fifteen] [n|minute-PL] [prep|on] [qn|another] [n|tape .],,,,,,,,,,MotherofNaima_Naima010801_8
9,Mother,Naima010801,you wanna draw my toes if I put my foot down you wanna (replacement:replacement:want to) draw my toe ?,Naima,67.08,71.691,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|MOD] [5|3|OBJ] [6|8|LINK] [7|8|SUBJ] [8|3|CJCT] [9|10|MOD] [10|8|OBJ] [11|8|JCT] [12|13|SUBJ] [13|8|COMP 14|15|INF] [15|13|XCOMP] [16|17|MOD] [17|15|OBJ 18|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|draw] [det:poss|my] [n|toe-PL] [conj|if] [pro:sub|I] [v|put&ZERO] [det:poss|my] [n|foot] [adv|down] [pro:per|you] [v|want inf|to] [v|draw] [det:poss|my] [n|toe ?],,,,,,,,,,MotherofNaima_Naima010801_9
10,Mother,Naima010801,hm: good job .,Naima,71.691,77.75,[],[1|3|COM] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[co|hm] [adj|good] [n|job .],,,,,,,,,,MotherofNaima_Naima010801_10
